"LastModifiedDate","VisitorId","PlannedVisitEndTime","RetailStore_Id","RetailStore_Account_Industry","Visitor_UserType","Name","RetailStore_PrimaryContact_Description","Visitor_FullPhotoUrl","RetailStore_RetailStoreGroup_Name","RetailStore_Account_Parent_Account_Names","CreatedById","RetailStore_Account_AccountSource","Visitor_ParentPath","RetailStore_AccountId","RetailStore_Location_Address_City","RetailStore_Location_Address_PostalCode","StatusRemarks","RetailStore_RetailStoreGroup_Description","RetailStore_Description","Status","ActualVisitEndTime","PlaceId","IsDeleted","ActualVisitStartTime","ActualVisitStartTime_YearMonthDay","RetailStore_RetailLocationGroupId","RetailStore_Location_Address_State","Visitor_Parents","RetailStore_PrimaryContact_Department","Visitor_UniqueUserName","PlannedVisitStartTime","Visitor_Name","RetailStore_Name","RetailStore_Priority","CreatedDate","RetailStore_PrimaryContact_MobilePhone","RetailStore_PrimaryContact_Name","Visitor_Computed_ParentID","Id","RetailStore_Account_Name","InstructionDescription","RetailStore_StoreType","RetailStore_Account_Parent_Account_NamesPath","VisitPriority","Visitor_Role_Name","OwnerId","RetailStore_PrimaryContactId","Visitor_SmallPhotoUrl","RetailStore_Location_Name","RetailStore_RetailStoreGroupName_Custom","Visitor_Username","RetailStore_PrimaryContact_Email","RetailStore_Account_Type","LastProcessedDate","RetailStore_Location_Address_Country","SystemModstamp","RetailStore_Location_Address_Name","Visitor_ManagerId","Visitor_Role_ParentRoleId","RetailStore_DeliveryMethod","RetailStore_Account_Phone","LastModifiedById","RetailStore_PrimaryContact_Phone","ActualVisitDuration","RetailStore_DeliveryFrequency","RetailStore_Account_AnnualRevenue","RetailStore_Location_LocationLevel","PlannedVisitDuration"
"2021-04-21","005B0000007DFGIIA4","2020-10-23","0YQB0000000PDylOAG","Finance","Standard","00000122",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FD/F","Midwest","Alpine Nutrition","005B0000007GkqyIAC",,"00EB0000000gPdpMAE","001B000001LY4rnIAD","Anchorage","99501",,"Description of Dmart Location Group 2",,"Completed","2019-10-23","0YQB00000004E18OAE","false","2019-10-23","2019-04-26","0Y2B00000004DVxKAM","AK","00EB0000000gPdpMAE",,"Wendy Keener","2020-10-23","Wendy Keener","NTO Store - Ferry Plaza Market","High","2021-04-21",,"Meaghan Garufi","00EB0000000gPdpMAE","0Z5B00000004SFnKAM","Fare Merchants","Please complete the visit and collect all the KPIs","Regular","Alpine Nutrition/Northern Trail Outfitters","Medium","Sales Manager","005B0000007GkqyIAC","003B000000HndC5IAJ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FD/T","Dmart Location 21","Midwest","wendywest.y79rl7auqo4w@cga228dev.demo","meaghan@hotmail.com",,"2021-01-26","Anchorage","2021-04-21","A00000004","005B0000007DFGOIA4","00EB0000000gPdpMAE","Van",,"005B0000007DFG6IAO","931-313-9635",36,1,0,1,36
"2021-04-21","005B0000007DFGKIA4","2020-01-02","0YQB0000000PDymOAG","Manufacturing","Standard","00000574",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FF/F","Bay Area","Northern Trail Outfitters","005B0000007GkqyIAC",,,"001B000001LY4pwIAD","Brighton","48116",,"Description of Dmart Location Group 1",,"Completed","2020-01-02","0YQB00000004E1AOAU","false","2020-01-02","2019-07-06","0Y2B00000004DVzKAM","MI",,,"Cindy Timmel","2020-01-02","Cindy Timmel","NTO Store - Presidio","Low","2021-04-21",,"Simona Morasca",,"0Z5B00000004SFoKAM","Northern Trail Outfitters","Please complete the visit and collect all the KPIs","Regular","Northern Trail Outfitters","High",,"005B0000007GkqyIAC","003B000000HndBuIAJ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FF/T","Dmart Location 23","Bay Area","cindycentral.xvexzdli7eny@cga228dev.demo","simona@morasca.com",,"2021-01-26","Livingston","2021-04-21","A00000002","005B0000007DFG7IAO",,"Van",,"005B0000007GkqyIAC","419-503-2484",38,5,0,1,38
"2021-04-21","005B0000007DFGOIA4","2018-11-14","0YQB00000004E0vOAE","Food & Beverage","Standard","00000558",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FJ/F","West","Alpine Nutrition","005B0000007GkqyIAC",,,"001B000001LY4raIAD","Laredo","78045",,"Description of Dmart Location Group 5",,"Completed","2018-11-14","0YQB00000004E0vOAE","false","2018-11-13","2018-05-17","0Y2B00000004DVyKAM","TX",,,"Ricky Coyier","2018-11-13","Ricky Coyier","Rondel Store - Chicago Streeterville","Low","2021-04-21",,"Alisha Slusarski",,"0Z5B00000004SFpKAM","Rondel","Please complete the visit and collect all the KPIs","Regular","Nutrition Stop/Alpine Nutrition/Northern Trail Outfitters","Low",,"005B0000007GkqyIAC","003B000000HndCDIAZ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FJ/T","Dmart Location 8","West","rickyeast.00smg9iqf3tm@cga228dev.demo","alisha@slusarski.com",,"2021-01-26","Webb","2021-04-21","A00000015","005B0000007DFG7IAO",,"Van",,"005B0000007GkqyIAC","732-658-3154",86,5,0,1,86
"2021-04-21","005B0000007DFGMIA4","2020-09-17","0YQB00000004E17OAE","Finance","Standard","00000496",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FH/F","Northeast","Alpine Nutrition","005B0000007GkqyIAC",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","001B000001LY4rnIAD","Hamilton","45011",,"Description of Dmart Location Group 3",,"Completed","2020-09-17","0YQB00000004E17OAE","false","2020-09-17","2020-03-21","0Y2B00000004DVwKAM","OH","00EB0000000gPdpMAE",,"Kasey Kippley","2020-09-17","Kasey Kippley","Fare Merchants - Irving","Low","2021-04-21",,"Veronika Inouye","00EB0000000gPdqMAE","0Z5B00000004SFqKAM","Fare Merchants","Please complete the visit and collect all the KPIs","Regular","Alpine Nutrition/Northern Trail Outfitters","High","SalesRep","005B0000007GkqyIAC","003B000000HndCAIAZ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FH/T","Dmart Location 20","Northeast","kaseycentral.u5vhcdme3b3i@cga228dev.demo","vinouye@aol.com",,"2021-01-26","Butler","2021-04-21","A00000005","005B0000007DFG7IAO","00EB0000000gPdqMAE","Van",,"005B0000007GkqyIAC","408-540-1785",73,7,0,1,73
"2021-04-21","005B0000007DFGKIA4","2020-06-06","0YQB00000004E0wOAE","Construction","Standard","00000084",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FF/F","Bay Area","Alpine Nutrition","005B0000007GkqyIAC",,,"001B000001LY4rsIAD","Phoenix","85013",,"Description of Dmart Location Group 1",,"Completed","2020-06-06","0YQB00000004E0wOAE","false","2020-06-06","2019-12-09","0Y2B00000004DVzKAM","AZ",,,"Cindy Timmel","2020-06-06","Cindy Timmel","Rondel Store - Chicago South Loop","Low","2021-04-21",,"Maryann Royster",,"0Z5B00000004SFrKAM","Nutrition Stop","Please complete the visit and collect all the KPIs","Regular","Nutrition Stop/Alpine Nutrition/Northern Trail Outfitters","Low",,"005B0000007GkqyIAC","003B000000HndCCIAZ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FF/T","Dmart Location 9","Bay Area","cindycentral.xvexzdli7eny@cga228dev.demo","mroyster@royster.com",,"2021-01-26","Maricopa","2021-04-21","A00000016","005B0000007DFG7IAO",,"Van",,"005B0000007GkqyIAC","518-966-7987",63,5,0,1,63
"2021-04-21","005B0000007DFGMIA4","2019-01-14","0YQB00000004E0oOAE","Manufacturing","Standard","00000576",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FH/F","Northeast","Northern Trail Outfitters","005B0000007GkqyIAC",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","001B000001LY4pwIAD","New Orleans","70116",,"Description of Dmart Location Group 3",,"Completed","2019-01-14","0YQB00000004E0oOAE","false","2019-01-14","2018-07-18","0Y2B00000004DVwKAM","LA","00EB0000000gPdpMAE",,"Kasey Kippley","2019-01-14","Kasey Kippley","Fare Merchants - Brooklyn","Low","2021-04-21",,"Edward Stamos","00EB0000000gPdqMAE","0Z5B00000004SFsKAM","Northern Trail Outfitters","Please complete the visit and collect all the KPIs","Regular","Northern Trail Outfitters","Low","SalesRep","005B0000007GkqyIAC","003B000000HndBjIAJ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FH/T","Dmart Location 1","Northeast","kaseycentral.u5vhcdme3b3i@cga228dev.demo","info@salesforce.com",,"2021-01-26","Orleans","2021-04-21","A00000001","005B0000007DFG7IAO","00EB0000000gPdqMAE","Van",,"005B0000007GkqyIAC","(212) 555-5555",16,5,0,1,16
"2021-04-21","005B0000007DFGHIA4","2019-11-03","0YQB00000004E0oOAE","Manufacturing","Standard","00000001",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FC/F","Northeast","Northern Trail Outfitters","005B0000007GkqyIAC",,"00EB0000000gPdpMAE","001B000001LY4pwIAD","New Orleans","70116",,"Description of Dmart Location Group 3",,"Completed","2019-11-03","0YQB00000004E0oOAE","false","2019-11-03","2019-05-07","0Y2B00000004DVwKAM","LA","00EB0000000gPdpMAE",,"Chantelle Arceo","2019-11-03","Chantelle Arceo","Fare Merchants - Brooklyn","Low","2021-04-21",,"Edward Stamos","00EB0000000gPdpMAE","0Z5B00000004SFtKAM","Northern Trail Outfitters","Please complete the visit and collect all the KPIs","Regular","Northern Trail Outfitters","High","Sales Manager","005B0000007GkqyIAC","003B000000HndBjIAJ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FC/T","Dmart Location 1","Northeast","chantellerep.cmab9m46tabm@cga228dev.demo","info@salesforce.com",,"2021-01-26","Orleans","2021-04-21","A00000001","005B0000007DFG7IAO","00EB0000000gPdpMAE","Van",,"005B0000007GkqyIAC","(212) 555-5555",24,5,0,1,24
"2021-04-21","005B0000007DFGMIA4","2020-08-06","0YQB00000004E0nOAE","Transportation","Standard","00000286",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FH/F","Northeast","Alpine Nutrition","005B0000007GkqyIAC",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","001B000001LY4rpIAD","Milwaukee","53207",,"Description of Dmart Location Group 3",,"Completed","2020-08-06","0YQB00000004E0nOAE","false","2020-08-06","2020-02-08","0Y2B00000004DVwKAM","WI","00EB0000000gPdpMAE",,"Kasey Kippley","2019-08-07","Kasey Kippley","Alpine Nutrition - Austin","Medium","2021-04-21",,"Art Venere","00EB0000000gPdqMAE","0Z5B00000004SFuKAM","Alpine Nutrition","Please complete the visit and collect all the KPIs","Regular","Alpine Nutrition/Northern Trail Outfitters","High","SalesRep","005B0000007GkqyIAC","003B000000HndBrIAJ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FH/T","Dmart Location 11","Northeast","kaseycentral.u5vhcdme3b3i@cga228dev.demo","art@venere.org",,"2021-01-26","Milwaukee","2021-04-21","A00000018","005B0000007DFG7IAO","00EB0000000gPdqMAE","Truck",,"005B0000007DFG6IAO","856-636-8749",76,10,0,1,525676
"2021-04-21","005B0000007DFGJIA4","2020-06-23","0YQB00000004E19OAE","Manufacturing","Standard","00000273",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FE/F","West","Northern Trail Outfitters","005B0000007GkqyIAC",,,"001B000001LY4pwIAD","Bridgeport","8014",,"Description of Dmart Location Group 5",,"Completed","2020-06-23","0YQB00000004E19OAE","false","2020-06-23","2019-12-26","0Y2B00000004DVyKAM","NJ",,,"Vince Breland","2020-06-23","Vince Breland","Fare Merchants - Chelsea","Medium","2021-04-21",,"Minna Amigon",,"0Z5B00000004SFvKAM","Northern Trail Outfitters","Please complete the visit and collect all the KPIs","Regular","Northern Trail Outfitters","Low",,"005B0000007GkqyIAC","003B000000HndBzIAJ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FE/T","Dmart Location 22","West","vincewest.etys9pocsgvv@cga228dev.demo","minna_amigon@yahoo.com",,"2021-01-26","Gloucester","2021-04-21","A00000003","005B0000007DFGOIA4",,"Van",,"005B0000007GkqyIAC","215-874-1229",50,3,0,1,50
"2021-04-21","005B0000007DFGIIA4","2019-09-26","0YQB0000000PDylOAG","Finance","Standard","00000422",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FD/F","Midwest","Alpine Nutrition","005B0000007GkqyIAC",,"00EB0000000gPdpMAE","001B000001LY4rnIAD","Anchorage","99501",,"Description of Dmart Location Group 2",,"Completed","2019-09-26","0YQB00000004E18OAE","false","2019-09-26","2019-03-30","0Y2B00000004DVxKAM","AK","00EB0000000gPdpMAE",,"Wendy Keener","2019-09-26","Wendy Keener","NTO Store - Ferry Plaza Market","High","2021-04-21",,"Meaghan Garufi","00EB0000000gPdpMAE","0Z5B00000004SFwKAM","Fare Merchants","Please complete the visit and collect all the KPIs","Regular","Alpine Nutrition/Northern Trail Outfitters","Medium","Sales Manager","005B0000007GkqyIAC","003B000000HndC5IAJ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FD/T","Dmart Location 21","Midwest","wendywest.y79rl7auqo4w@cga228dev.demo","meaghan@hotmail.com",,"2021-01-26","Anchorage","2021-04-21","A00000004","005B0000007DFGOIA4","00EB0000000gPdpMAE","Van",,"005B0000007GkqyIAC","931-313-9635",24,1,0,1,24
"2021-04-21","005B0000007DFGQIA4","2020-09-08","0YQB0000000PDybOAG","Construction","Standard","00000540",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FL/F","South","Alpine Nutrition","005B0000007GkqyIAC",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","001B000001LY4rsIAD","San Jose","95111",,"Description of Dmart Location Group 4",,"Completed","2020-09-08","0YQB00000004E11OAE","false","2020-09-08","2020-03-12","0Y2B00000004DW0KAM","CA","00EB0000000gPdpMAE",,"Ely Fortino","2020-09-08","Ely Fortino","Alpine Nutrition Outlet (Hayward)","Medium","2021-04-21",,"Sage Wieser","00EB0000000gPdqMAE","0Z5B00000004SFxKAM","Nutrition Stop","Please complete the visit and collect all the KPIs","Regular","Nutrition Stop/Alpine Nutrition/Northern Trail Outfitters","Low","SalesRep","005B0000007GkqyIAC","003B000000HndBxIAJ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FL/T","Dmart Location 15","South","elywest.dw9ln1exampi@cga228dev.demo","sage_wieser@cox.net",,"2021-01-26","Santa Clara","2021-04-21","A00000022","NA","00EB0000000gPdqMAE","Van",,"005B0000007GkqyIAC","605-414-2147",15,3,0,1,15
"2021-04-21","005B0000007DFGKIA4","2019-04-12","0YQB00000004E0wOAE","Construction","Standard","00000484",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FF/F","Bay Area","Alpine Nutrition","005B0000007GkqyIAC",,,"001B000001LY4rsIAD","Phoenix","85013",,"Description of Dmart Location Group 1",,"Completed","2019-04-12","0YQB00000004E0wOAE","false","2019-04-12","2018-10-14","0Y2B00000004DVzKAM","AZ",,,"Cindy Timmel","2019-04-12","Cindy Timmel","Rondel Store - Chicago South Loop","Low","2021-04-21",,"Maryann Royster",,"0Z5B00000004SFyKAM","Nutrition Stop","Please complete the visit and collect all the KPIs","Regular","Nutrition Stop/Alpine Nutrition/Northern Trail Outfitters","High",,"005B0000007GkqyIAC","003B000000HndCCIAZ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FF/T","Dmart Location 9","Bay Area","cindycentral.xvexzdli7eny@cga228dev.demo","mroyster@royster.com",,"2021-01-26","Maricopa","2021-04-21","A00000016","005B0000007DFG7IAO",,"Van",,"005B0000007GkqyIAC","518-966-7987",84,5,0,1,84
"2021-04-21","005B0000007DFGLIA4","2019-01-30","0YQB0000000PDyeOAG","Transportation","Standard","00000245",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FG/F","South","Alpine Nutrition","005B0000007GkqyIAC",,,"001B000001LY4rpIAD","Ashland","44805",,"Description of Dmart Location Group 4",,"Completed","2019-01-30","0YQB00000004E16OAE","false","2019-01-30","2018-08-03","0Y2B00000004DW0KAM","OH",,,"Vanessa Riden","2019-01-30","Vanessa Riden","NTO Store - Dublin","Low","2021-04-21",,"Gladys Rim",,"0Z5B00000004SFzKAM","Alpine Nutrition","Please complete the visit and collect all the KPIs","Regular","Alpine Nutrition/Northern Trail Outfitters","Medium",,"005B0000007GkqyIAC","003B000000HndC6IAJ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FG/T","Dmart Location 19","South","vanessacentral.3oinruaiuzfj@cga228dev.demo","gladys.rim@rim.org",,"2021-01-26","Ashland","2021-04-21","A00000006","NA",,"Van",,"005B0000007GkqyIAC","414-661-9598",88,3,0,1,88
"2021-04-21","005B0000007DFGJIA4","2020-06-14","0YQB0000000PDycOAG","Food & Beverage","Standard","00000053",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FE/F","West","Alpine Nutrition","005B0000007GkqyIAC",,,"001B000001LY4raIAD","Baltimore","21224",,"Description of Dmart Location Group 5",,"Completed","2020-06-14","0YQB00000004E0qOAE","false","2020-06-14","2019-12-17","0Y2B00000004DVyKAM","MD",,,"Vince Breland","2020-06-14","Vince Breland","NTO Store - Berkeley","Medium","2021-04-21",,"Cammy Albares",,"0Z5B00000004SG0KAM","Rondel","Please complete the visit and collect all the KPIs","Regular","Nutrition Stop/Alpine Nutrition/Northern Trail Outfitters","Medium",,"005B0000007GkqyIAC","003B000000HndC3IAJ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FE/T","Dmart Location 3","West","vincewest.etys9pocsgvv@cga228dev.demo","calbares@gmail.com",,"2021-01-26","Baltimore City","2021-04-21","A00000010","005B0000007DFGOIA4",,"Truck",,"005B0000007GkqyIAC","956-537-6195",54,10,0,1,54
"2021-04-21","005B0000007DFGKIA4","2019-04-09","0YQB00000004E15OAE","Transportation","Standard","00000344",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FF/F","Bay Area","Alpine Nutrition","005B0000007GkqyIAC",,,"001B000001LY4rpIAD","Chicago","60632",,"Description of Dmart Location Group 1",,"Completed","2019-04-09","0YQB00000004E15OAE","false","2019-04-09","2018-10-11","0Y2B00000004DVzKAM","IL",,,"Cindy Timmel","2019-04-09","Cindy Timmel","Nutrition Stop - Elkhorn","Medium","2021-04-21",,"Willard Kolmetz",,"0Z5B00000004SG1KAM","Alpine Nutrition","Please complete the visit and collect all the KPIs","Regular","Alpine Nutrition/Northern Trail Outfitters","Medium",,"005B0000007GkqyIAC","003B000000HndCBIAZ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FF/T","Dmart Location 18","Bay Area","cindycentral.xvexzdli7eny@cga228dev.demo","willard@hotmail.com",,"2021-01-26","Cook","2021-04-21","A00000007","005B0000007DFG7IAO",,"Truck",,"005B0000007GkqyIAC","972-303-9197",21,10,0,1,21
"2021-04-21","005B0000007DFGQIA4","2019-04-27","0YQB00000004E0xOAE","Construction","Standard","00000160",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FL/F","South","Alpine Nutrition","005B0000007GkqyIAC",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","001B000001LY4rsIAD","Mc Minnville","37110",,"Description of Dmart Location Group 4",,"Completed","2019-04-27","0YQB00000004E0xOAE","false","2019-04-27","2018-10-29","0Y2B00000004DW0KAM","TN","00EB0000000gPdpMAE",,"Ely Fortino","2019-04-27","Ely Fortino","Rondel Store - Evanston","High","2021-04-21",,"Graciela Ruta","00EB0000000gPdqMAE","0Z5B00000004SG2KAM","Nutrition Stop","Please complete the visit and collect all the KPIs","Regular","Nutrition Stop/Alpine Nutrition/Northern Trail Outfitters","High","SalesRep","005B0000007GkqyIAC","003B000000HndC2IAJ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FL/T","Dmart Location 10","South","elywest.dw9ln1exampi@cga228dev.demo","gruta@cox.net",,"2021-01-26","Warren","2021-04-21","A00000017","NA","00EB0000000gPdqMAE","Truck",,"005B0000007GkqyIAC","440-780-8425",84,2,0,1,84
"2021-04-21","005B0000007DFGIIA4","2020-05-25","0YQB0000000PDylOAG","Finance","Standard","00000472",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FD/F","Midwest","Alpine Nutrition","005B0000007GkqyIAC",,"00EB0000000gPdpMAE","001B000001LY4rnIAD","Anchorage","99501",,"Description of Dmart Location Group 2",,"Completed","2020-05-25","0YQB00000004E18OAE","false","2020-05-25","2019-11-27","0Y2B00000004DVxKAM","AK","00EB0000000gPdpMAE",,"Wendy Keener","2020-05-25","Wendy Keener","NTO Store - Ferry Plaza Market","High","2021-04-21",,"Meaghan Garufi","00EB0000000gPdpMAE","0Z5B00000004SG3KAM","Fare Merchants","Please complete the visit and collect all the KPIs","Regular","Alpine Nutrition/Northern Trail Outfitters","High","Sales Manager","005B0000007GkqyIAC","003B000000HndC5IAJ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FD/T","Dmart Location 21","Midwest","wendywest.y79rl7auqo4w@cga228dev.demo","meaghan@hotmail.com",,"2021-01-26","Anchorage","2021-04-21","A00000004","005B0000007DFGOIA4","00EB0000000gPdpMAE","Van",,"005B0000007GkqyIAC","931-313-9635",63,1,0,1,63
"2021-04-21","005B0000007DFGLIA4","2020-04-25","0YQB00000004E0sOAE","Transportation","Standard","00000505",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FG/F","South","Alpine Nutrition","005B0000007GkqyIAC",,,"001B000001LY4rpIAD","Middle Island","11953",,"Description of Dmart Location Group 4",,"Completed","2020-04-25","0YQB00000004E0sOAE","false","2020-04-25","2019-10-28","0Y2B00000004DW0KAM","NY",,,"Vanessa Riden","2020-04-25","Vanessa Riden","Nutrition Stop - Gainesville","Low","2021-04-21",,"Leota Dilliard",,"0Z5B00000004SG4KAM","Alpine Nutrition","Please complete the visit and collect all the KPIs","Regular","Alpine Nutrition/Northern Trail Outfitters","High",,"005B0000007GkqyIAC","003B000000HndBwIAJ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FG/T","Dmart Location 5","South","vanessacentral.3oinruaiuzfj@cga228dev.demo","leota@hotmail.com",,"2021-01-26","Suffolk","2021-04-21","A00000012","NA",,"Van",,"005B0000007GkqyIAC","408-752-3500",50,7,0,1,50
"2021-04-21","005B0000007DFGPIA4","2020-09-06","0YQB0000000PDymOAG","Manufacturing","Standard","00000299",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FK/F","Bay Area","Northern Trail Outfitters","005B0000007GkqyIAC",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","001B000001LY4pwIAD","Brighton","48116",,"Description of Dmart Location Group 1",,"Completed","2020-09-06","0YQB00000004E1AOAU","false","2020-09-06","2020-03-10","0Y2B00000004DVzKAM","MI","00EB0000000gPdpMAE",,"Bill Malley","2020-09-06","Bill Malley","NTO Store - Presidio","Low","2021-04-21",,"Simona Morasca","00EB0000000gPdqMAE","0Z5B00000004SG5KAM","Northern Trail Outfitters","Please complete the visit and collect all the KPIs","Regular","Northern Trail Outfitters","Medium","SalesRep","005B0000007GkqyIAC","003B000000HndBuIAJ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FK/T","Dmart Location 23","Bay Area","billeast.cnhkgac2k0xw@cga228dev.demo","simona@morasca.com",,"2021-01-26","Livingston","2021-04-21","A00000002","NA","00EB0000000gPdqMAE","Van",,"005B0000007GkqyIAC","419-503-2484",80,5,0,1,80
