"LastModifiedDate","VisitorId","PlannedVisitEndTime","RetailStore.RetailStoreGroup.Description","RetailStore.DeliveryMethod","RetailStore.Priority","Name","RetailStore.RetailStoreGroupName_Custom","Visitor.UniqueUserName","CreatedById","Visitor.FullPhotoUrl","RetailStore.AccountId","Visitor.UserType","StatusRemarks","Visitor.Username","Status","ActualVisitEndTime","PlaceId","IsDeleted","ActualVisitStartTime","RetailStore.RetailStoreGroup.Name","RetailStore.Location.Address.City","ActualVisitStartTime_YearMonthDay","RetailStore.Account.Industry","RetailStore.PrimaryContact.Name","PlannedVisitStartTime","RetailStore.Account.Type","Visitor.SmallPhotoUrl","CreatedDate","Id","RetailStore.Id","RetailStore.RetailLocationGroupId","RetailStore.Account.AccountSource","RetailStore.Location.Address.Name","InstructionDescription","RetailStore.Account.Parent_Account_Names","RetailStore.Location.Address.PostalCode","VisitPriority","Visitor.Name","RetailStore.Name","OwnerId","RetailStore.Location.Name","Visitor.Role.ParentRoleId","Visitor.Computed_ParentID","RetailStore.Location.Address.Country","RetailStore.PrimaryContact.MobilePhone","Visitor.ParentPath","RetailStore.PrimaryContact.Phone","RetailStore.StoreType","RetailStore.PrimaryContactId","RetailStore.Account.Name","RetailStore.Location.Address.State","RetailStore.PrimaryContact.Email","RetailStore.PrimaryContact.Department","RetailStore.Account.Phone","RetailStore.Description","SystemModstamp","Visitor.Role.Name","RetailStore.PrimaryContact.Description","Visitor.Parents","Visitor.ManagerId","LastModifiedById","RetailStore.Account.Parent_Account_NamesPath","ActualVisitDuration","RetailStore.DeliveryFrequency","RetailStore.Location.LocationLevel","RetailStore.Account.AnnualRevenue","PlannedVisitDuration"
"2020-10-23T17:32:40.000Z","005B0000007DFGOIA4","2018-08-16T18:47:55.000Z","Description of Dmart Location Group 5","Van","Medium","00000948","West","Ricky Coyier","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FJ/F","001B000001LahY9IAJ","Standard",,"rickyeast.00smg9iqf3tm@cga228dev.demo","Completed","2018-08-16T18:47:55.000Z","0YQB00000004E19OAE","false","2018-08-16T17:42:24.000Z","West","Bridgeport","2018-08-16","Manufacturing","Minna Amigon","2018-08-16T17:42:24.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FJ/T","2020-10-23T17:32:40.000Z","0Z5B00000004SJvKAM","0YQB00000004E19OAE","0Y2B00000004DVyKAM",,"A00000003","Please complete the visit and collect all the KPIs","Northern Trail Outfitters","8014","Low","Ricky Coyier","Fare Merchants - Chelsea","005B0000007GkqyIAC","Dmart Location 22",,,"Gloucester",,,"215-874-1229","Regular","003B000000HndBzIAJ","Northern Trail Outfitters","NJ","minna_amigon@yahoo.com",,,,"2020-10-23T17:32:40.000Z",,,,"005B0000007DFG7IAO","005B0000007GkqyIAC","Northern Trail Outfitters",65,3,1,,65
"2020-10-23T17:32:40.000Z","005B0000007DFGHIA4","2018-05-17T19:40:51.000Z","Description of Dmart Location Group 3","Van","Low","00000741","Northeast","Chantelle Arceo","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FC/F","001B000001LahYGIAZ","Standard",,"chantellerep.cmab9m46tabm@cga228dev.demo","Completed","2018-05-17T19:40:51.000Z","0YQB00000004E12OAE","false","2018-05-17T19:23:12.000Z","Northeast","Irving","2018-05-17","Construction","Kris Marrier","2018-05-17T19:23:12.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FC/T","2020-10-23T17:32:40.000Z","0Z5B00000004SJwKAM","0YQB00000004E12OAE","0Y2B00000004DVwKAM",,"A00000023","Please complete the visit and collect all the KPIs","Alpine Nutrition","75062","Low","Chantelle Arceo","Alpine Nutrition - San Francisco","005B0000007GkqyIAC","Dmart Location 16","00EB0000000gPdpMAE","00EB0000000gPdpMAE","Dallas",,"00EB0000000gPdpMAE","410-655-8723","Regular","003B000000HndByIAJ","Nutrition Stop Account","TX","kris@gmail.com",,,,"2020-10-23T17:32:40.000Z","Sales Manager",,"00EB0000000gPdpMAE","005B0000007DFG7IAO","005B0000007GkqyIAC","Nutrition Stop Account/Alpine Nutrition/Northern Trail Outfitters",17,5,1,,17
"2020-10-23T17:32:40.000Z","005B0000007DFGPIA4","2018-11-03T08:19:06.000Z","Description of Dmart Location Group 1","Van","Low","00001059","Bay Area","Bill Malley","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FK/F","001B000001LahYGIAZ","Standard",,"billeast.cnhkgac2k0xw@cga228dev.demo","Completed","2018-11-03T08:19:06.000Z","0YQB00000004E0wOAE","false","2018-11-03T06:55:02.000Z","Bay Area","Phoenix","2018-11-03","Construction","Maryann Royster","2018-11-03T06:55:02.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FK/T","2020-10-23T17:32:40.000Z","0Z5B00000004SJxKAM","0YQB00000004E0wOAE","0Y2B00000004DVzKAM",,"A00000016","Please complete the visit and collect all the KPIs","Alpine Nutrition","85013","Low","Bill Malley","Rondel Store - Chicago South Loop","005B0000007GkqyIAC","Dmart Location 9","00EB0000000gPdqMAE","00EB0000000gPdqMAE","Maricopa",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","518-966-7987","Regular","003B000000HndCCIAZ","Nutrition Stop Account","AZ","mroyster@royster.com",,,,"2020-10-23T17:32:40.000Z","SalesRep",,"00EB0000000gPdpMAE","NA","005B0000007GkqyIAC","Nutrition Stop Account/Alpine Nutrition/Northern Trail Outfitters",84,5,1,,84
"2020-10-23T17:32:40.000Z","005B0000007DFGHIA4","2019-10-14T17:47:49.000Z","Description of Dmart Location Group 3","Truck","Medium","00000911","Northeast","Chantelle Arceo","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FC/F","001B000001LahYFIAZ","Standard",,"chantellerep.cmab9m46tabm@cga228dev.demo","Completed","2019-10-14T17:47:49.000Z","0YQB00000004E0nOAE","false","2019-10-14T16:47:26.000Z","Northeast","Milwaukee","2019-10-14","Transportation","Art Venere","2019-10-14T16:47:26.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FC/T","2020-10-23T17:32:40.000Z","0Z5B00000004SJyKAM","0YQB00000004E0nOAE","0Y2B00000004DVwKAM",,"A00000018","Please complete the visit and collect all the KPIs","Alpine Nutrition","53207","Medium","Chantelle Arceo","Alpine Nutrition - Austin","005B0000007GkqyIAC","Dmart Location 11","00EB0000000gPdpMAE","00EB0000000gPdpMAE","Milwaukee",,"00EB0000000gPdpMAE","856-636-8749","Regular","003B000000HndBrIAJ","Alpine Nutrition","WI","art@venere.org",,,,"2020-10-23T17:32:40.000Z","Sales Manager",,"00EB0000000gPdpMAE","005B0000007DFG7IAO","005B0000007GkqyIAC","Alpine Nutrition/Northern Trail Outfitters",60,10,1,,60
"2020-10-23T17:32:40.000Z","005B0000007DFGMIA4","2019-08-30T22:48:44.000Z","Description of Dmart Location Group 3","Van","High","00001006","Northeast","Kasey Kippley","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FH/F","001B000001LahY9IAJ","Standard",,"kaseycentral.u5vhcdme3b3i@cga228dev.demo","Completed","2019-08-30T22:48:44.000Z","0YQB00000004E0tOAE","false","2019-08-30T22:14:30.000Z","Northeast","Los Angeles","2019-08-30","Manufacturing","James Butt","2019-08-30T22:14:30.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FH/T","2020-10-23T17:32:40.000Z","0Z5B00000004SJzKAM","0YQB00000004E0tOAE","0Y2B00000004DVwKAM",,"A00000013","Please complete the visit and collect all the KPIs","Northern Trail Outfitters","90034","High","Kasey Kippley","Rondel Store - San Francisco Central","005B0000007GkqyIAC","Dmart Location 6","00EB0000000gPdqMAE","00EB0000000gPdqMAE","Los Angeles",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","504-621-8927","Regular","003B000000HndBpIAJ","Northern Trail Outfitters","CA","jbutt@gmail.com",,,,"2020-10-23T17:32:40.000Z","SalesRep",,"00EB0000000gPdpMAE","005B0000007DFG7IAO","005B0000007GkqyIAC","Northern Trail Outfitters",34,1,1,,34
"2020-10-23T17:32:40.000Z","005B0000007DFGQIA4","2019-09-22T18:42:50.000Z","Description of Dmart Location Group 4","Van","Low","00000850","South","Ely Fortino","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FL/F","001B000001LahYEIAZ","Standard",,"elywest.dw9ln1exampi@cga228dev.demo","Completed","2019-09-22T18:42:50.000Z","0YQB00000004E1BOAU","false","2019-09-22T17:42:48.000Z","South","Middlesex","2019-09-22","Finance","Josephine Darakjy","2019-09-22T17:42:48.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FL/T","2020-10-23T17:32:40.000Z","0Z5B00000004SK0KAM","0YQB00000004E1BOAU","0Y2B00000004DW0KAM",,"A00000025","Please complete the visit and collect all the KPIs","Alpine Nutrition","8846","High","Ely Fortino","Fare Merchants - Austin","005B0000007GkqyIAC","Dmart Location 24","00EB0000000gPdqMAE","00EB0000000gPdqMAE","Middlesex",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","810-292-9388","Regular","003B000000HndBqIAJ","Fare Merchants","NJ","josephine_darakjy@darakjy.org",,,,"2020-10-23T17:32:40.000Z","SalesRep",,"00EB0000000gPdpMAE","NA","005B0000007GkqyIAC","Alpine Nutrition/Northern Trail Outfitters",60,5,1,,60
"2020-10-23T17:32:40.000Z","005B0000007DFGQIA4","2019-11-10T21:59:08.000Z","Description of Dmart Location Group 4","Truck","High","00000760","South","Ely Fortino","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FL/F","001B000001LahYGIAZ","Standard",,"elywest.dw9ln1exampi@cga228dev.demo","Completed","2019-11-10T21:59:08.000Z","0YQB00000004E0xOAE","false","2019-11-10T21:41:22.000Z","South","Mc Minnville","2019-11-10","Construction","Graciela Ruta","2019-11-10T21:41:22.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FL/T","2020-10-23T17:32:40.000Z","0Z5B00000004SK1KAM","0YQB00000004E0xOAE","0Y2B00000004DW0KAM",,"A00000017","Please complete the visit and collect all the KPIs","Alpine Nutrition","37110","High","Ely Fortino","Rondel Store - Evanston","005B0000007GkqyIAC","Dmart Location 10","00EB0000000gPdqMAE","00EB0000000gPdqMAE","Warren",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","440-780-8425","Regular","003B000000HndC2IAJ","Nutrition Stop Account","TN","gruta@cox.net",,,,"2020-10-23T17:32:40.000Z","SalesRep",,"00EB0000000gPdpMAE","NA","005B0000007GkqyIAC","Nutrition Stop Account/Alpine Nutrition/Northern Trail Outfitters",17,2,1,,17
"2020-10-23T17:32:40.000Z","005B0000007DFGNIA4","2018-09-08T01:30:21.000Z","Description of Dmart Location Group 2","Van","High","00000397","Midwest","Valerie Juhas","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FI/F","001B000001LahYEIAZ","Standard",,"valerieeast.siu4krkqhrgs@cga228dev.demo","Completed","2018-09-08T01:30:21.000Z","0YQB00000004E18OAE","false","2018-09-08T00:30:08.000Z","Midwest","Anchorage","2018-09-08","Finance","Meaghan Garufi","2018-09-08T00:30:08.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FI/T","2020-10-23T17:32:40.000Z","0Z5B00000004SK2KAM","0YQB00000004E18OAE","0Y2B00000004DVxKAM",,"A00000004","Please complete the visit and collect all the KPIs","Alpine Nutrition","99501","High","Valerie Juhas","NTO Store - Ferry Plaza Market","005B0000007GkqyIAC","Dmart Location 21","00EB0000000gPdqMAE","00EB0000000gPdqMAE","Anchorage",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","931-313-9635","Regular","003B000000HndC5IAJ","Fare Merchants","AK","meaghan@hotmail.com",,,,"2020-10-23T17:32:40.000Z","SalesRep",,"00EB0000000gPdpMAE","NA","005B0000007GkqyIAC","Alpine Nutrition/Northern Trail Outfitters",60,1,1,,60
"2020-10-23T17:32:40.000Z","005B0000007DFGJIA4","2018-08-28T07:37:02.000Z","Description of Dmart Location Group 5","Van","Low","00000933","West","Vince Breland","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FE/F","001B000001LahYHIAZ","Standard",,"vincewest.etys9pocsgvv@cga228dev.demo","Completed","2018-08-28T07:37:02.000Z","0YQB00000004E0vOAE","false","2018-08-28T06:49:31.000Z","West","Laredo","2018-08-28","Food & Beverage","Alisha Slusarski","2018-08-28T06:49:31.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FE/T","2020-10-23T17:32:40.000Z","0Z5B00000004SK3KAM","0YQB00000004E0vOAE","0Y2B00000004DVyKAM",,"A00000015","Please complete the visit and collect all the KPIs","Alpine Nutrition","78045","Low","Vince Breland","Rondel Store - Chicago Streeterville","005B0000007GkqyIAC","Dmart Location 8",,,"Webb",,,"732-658-3154","Regular","003B000000HndCDIAZ","Rondel Account","TX","alisha@slusarski.com",,,,"2020-10-23T17:32:40.000Z",,,,"005B0000007DFGOIA4","005B0000007GkqyIAC","Nutrition Stop Account/Alpine Nutrition/Northern Trail Outfitters",47,5,1,,47
"2020-10-23T17:32:40.000Z","005B0000007DFGIIA4","2019-07-14T02:02:19.000Z","Description of Dmart Location Group 2","Truck","High","00000652","Midwest","Wendy Keener","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FD/F","001B000001LahY9IAJ","Standard",,"wendywest.y79rl7auqo4w@cga228dev.demo","Completed","2019-07-14T02:02:19.000Z","0YQB00000004E0pOAE","false","2019-07-14T00:49:29.000Z","Midwest","Sioux Falls","2019-07-14","Manufacturing","Mattie Poquette","2019-07-14T00:49:29.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FD/T","2020-10-23T17:32:40.000Z","0Z5B00000004SK4KAM","0YQB00000004E0pOAE","0Y2B00000004DVxKAM",,"A00000009","Please complete the visit and collect all the KPIs","Northern Trail Outfitters","57105","High","Wendy Keener","Fare Merchants - Gold Coast","005B0000007GkqyIAC","Dmart Location 2","00EB0000000gPdpMAE","00EB0000000gPdpMAE","Minnehaha",,"00EB0000000gPdpMAE","602-277-4385","Regular","003B000000HndC4IAJ","Northern Trail Outfitters","SD","mattie@aol.com",,,,"2020-10-23T17:32:40.000Z","Sales Manager",,"00EB0000000gPdpMAE","005B0000007DFGOIA4","005B0000007GkqyIAC","Northern Trail Outfitters",72,2,1,,72
"2020-10-23T17:32:40.000Z","005B0000007DFGMIA4","2019-09-11T13:40:14.000Z","Description of Dmart Location Group 3","Van","Low","00000796","Northeast","Kasey Kippley","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FH/F","001B000001LahYEIAZ","Standard",,"kaseycentral.u5vhcdme3b3i@cga228dev.demo","Completed","2019-09-11T13:40:14.000Z","0YQB00000004E17OAE","false","2019-09-11T13:24:24.000Z","Northeast","Hamilton","2019-09-11","Finance","Veronika Inouye","2019-09-11T13:24:24.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FH/T","2020-10-23T17:32:40.000Z","0Z5B00000004SK5KAM","0YQB00000004E17OAE","0Y2B00000004DVwKAM",,"A00000005","Please complete the visit and collect all the KPIs","Alpine Nutrition","45011","High","Kasey Kippley","Fare Merchants - Irving","005B0000007GkqyIAC","Dmart Location 20","00EB0000000gPdqMAE","00EB0000000gPdqMAE","Butler",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","408-540-1785","Regular","003B000000HndCAIAZ","Fare Merchants","OH","vinouye@aol.com",,,,"2020-10-23T17:32:40.000Z","SalesRep",,"00EB0000000gPdpMAE","005B0000007DFG7IAO","005B0000007GkqyIAC","Alpine Nutrition/Northern Trail Outfitters",15,7,1,,15
"2020-10-23T17:32:40.000Z","005B0000007DFGLIA4","2019-04-29T10:29:24.000Z","Description of Dmart Location Group 4","Van","Low","00001045","South","Vanessa Riden","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FG/F","001B000001LahYFIAZ","Standard",,"vanessacentral.3oinruaiuzfj@cga228dev.demo","Completed","2019-04-29T10:29:24.000Z","0YQB00000004E16OAE","false","2019-04-29T10:07:19.000Z","South","Ashland","2019-04-29","Transportation","Gladys Rim","2019-04-29T10:07:19.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FG/T","2020-10-23T17:32:40.000Z","0Z5B00000004SK6KAM","0YQB00000004E16OAE","0Y2B00000004DW0KAM",,"A00000006","Please complete the visit and collect all the KPIs","Alpine Nutrition","44805","High","Vanessa Riden","NTO Store - Dublin","005B0000007GkqyIAC","Dmart Location 19",,,"Ashland",,,"414-661-9598","Regular","003B000000HndC6IAJ","Alpine Nutrition","OH","gladys.rim@rim.org",,,,"2020-10-23T17:32:40.000Z",,,,"NA","005B0000007GkqyIAC","Alpine Nutrition/Northern Trail Outfitters",22,3,1,,22
"2020-10-23T17:32:40.000Z","005B0000007DFGIIA4","2019-09-26T11:14:35.000Z","Description of Dmart Location Group 2","Van","Low","00000592","Midwest","Wendy Keener","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FD/F","001B000001LahYGIAZ","Standard",,"wendywest.y79rl7auqo4w@cga228dev.demo","Completed","2019-09-26T11:14:35.000Z","0YQB00000004E13OAE","false","2019-09-26T10:49:07.000Z","Midwest","Albany","2019-09-26","Construction","Lenna Paprocki","2019-09-26T10:49:07.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FD/T","2020-10-23T17:32:40.000Z","0Z5B00000004SK7KAM","0YQB00000004E13OAE","0Y2B00000004DVxKAM",,"A00000024","Please complete the visit and collect all the KPIs","Alpine Nutrition","12204","High","Wendy Keener","Nutrition Stop - Hillsdale","005B0000007GkqyIAC","Dmart Location 25","00EB0000000gPdpMAE","00EB0000000gPdpMAE","Albany",,"00EB0000000gPdpMAE","907-385-4412","Regular","003B000000HndBsIAJ","Nutrition Stop Account","NY","lpaprocki@hotmail.com",,,,"2020-10-23T17:32:40.000Z","Sales Manager",,"00EB0000000gPdpMAE","005B0000007DFGOIA4","005B0000007GkqyIAC","Nutrition Stop Account/Alpine Nutrition/Northern Trail Outfitters",25,5,1,,25
"2020-10-23T17:32:40.000Z","005B0000007DFGJIA4","2020-05-15T10:24:16.000Z","Description of Dmart Location Group 5","Van","Low","00000613","West","Vince Breland","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FE/F","001B000001LahYEIAZ","Standard",,"vincewest.etys9pocsgvv@cga228dev.demo","Completed","2020-05-15T10:24:16.000Z","0YQB00000004E0zOAE","false","2020-05-15T09:52:47.000Z","West","Rockford","2020-05-15","Finance","Abel Maclead","2020-05-15T09:52:47.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FE/T","2020-10-23T17:32:40.000Z","0Z5B00000004SK8KAM","0YQB00000004E0zOAE","0Y2B00000004DVyKAM",,"A00000020","Please complete the visit and collect all the KPIs","Alpine Nutrition","61109","High","Vince Breland","Alpine Nutrition - Noe Valley","005B0000007GkqyIAC","Dmart Location 13",,,"Winnebago",,,"631-335-3414","Regular","003B000000HndC0IAJ","Fare Merchants","IL","amaclead@gmail.com",,,,"2020-10-23T17:32:40.000Z",,,,"005B0000007DFGOIA4","005B0000007GkqyIAC","Alpine Nutrition/Northern Trail Outfitters",31,7,1,,31
"2020-10-23T17:32:40.000Z","005B0000007DFGQIA4","2019-07-11T10:21:58.000Z","Description of Dmart Location Group 4","Van","Medium","00000790","South","Ely Fortino","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FL/F","001B000001LahYGIAZ","Standard",,"elywest.dw9ln1exampi@cga228dev.demo","Completed","2019-07-11T10:21:58.000Z","0YQB00000004E11OAE","false","2019-07-11T08:58:02.000Z","South","San Jose","2019-07-11","Construction","Sage Wieser","2019-07-11T08:58:02.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FL/T","2020-10-23T17:32:40.000Z","0Z5B00000004SK9KAM","0YQB00000004E11OAE","0Y2B00000004DW0KAM",,"A00000022","Please complete the visit and collect all the KPIs","Alpine Nutrition","95111","High","Ely Fortino","Alpine Nutrition Outlet (Hayward)","005B0000007GkqyIAC","Dmart Location 15","00EB0000000gPdqMAE","00EB0000000gPdqMAE","Santa Clara",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","605-414-2147","Regular","003B000000HndBxIAJ","Nutrition Stop Account","CA","sage_wieser@cox.net",,,,"2020-10-23T17:32:40.000Z","SalesRep",,"00EB0000000gPdpMAE","NA","005B0000007GkqyIAC","Nutrition Stop Account/Alpine Nutrition/Northern Trail Outfitters",83,3,1,,83
"2020-10-23T17:32:40.000Z","005B0000007DFGJIA4","2019-03-12T10:18:08.000Z","Description of Dmart Location Group 5","Truck","High","00000643","West","Vince Breland","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FE/F","001B000001LahYHIAZ","Standard",,"vincewest.etys9pocsgvv@cga228dev.demo","Completed","2019-03-12T10:18:08.000Z","0YQB00000004E14OAE","false","2019-03-12T09:26:11.000Z","West","San Jose","2019-03-12","Food & Beverage","Donette Foller","2019-03-12T09:26:11.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FE/T","2020-10-23T17:32:40.000Z","0Z5B00000004SKAKA2","0YQB00000004E14OAE","0Y2B00000004DVyKAM",,"A00000008","Please complete the visit and collect all the KPIs","Alpine Nutrition","95111","High","Vince Breland","Nutrition Stop - Kennesaw","005B0000007GkqyIAC","Dmart Location 17",,,"Santa Clara",,,"513-570-1893","Regular","003B000000HndBtIAJ","Rondel Account","CA","donette.foller@cox.net",,,,"2020-10-23T17:32:40.000Z",,,,"005B0000007DFGOIA4","005B0000007GkqyIAC","Nutrition Stop Account/Alpine Nutrition/Northern Trail Outfitters",51,2,1,,51
"2020-10-23T17:32:40.000Z","005B0000007DFGOIA4","2019-10-12T05:29:47.000Z","Description of Dmart Location Group 5","Van","Low","00001008","West","Ricky Coyier","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FJ/F","001B000001LahYHIAZ","Standard",,"rickyeast.00smg9iqf3tm@cga228dev.demo","Completed","2019-10-12T05:29:47.000Z","0YQB00000004E0vOAE","false","2019-10-12T05:03:58.000Z","West","Laredo","2019-10-12","Food & Beverage","Alisha Slusarski","2019-10-12T05:03:58.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FJ/T","2020-10-23T17:32:40.000Z","0Z5B00000004SKBKA2","0YQB00000004E0vOAE","0Y2B00000004DVyKAM",,"A00000015","Please complete the visit and collect all the KPIs","Alpine Nutrition","78045","Low","Ricky Coyier","Rondel Store - Chicago Streeterville","005B0000007GkqyIAC","Dmart Location 8",,,"Webb",,,"732-658-3154","Regular","003B000000HndCDIAZ","Rondel Account","TX","alisha@slusarski.com",,,,"2020-10-23T17:32:40.000Z",,,,"005B0000007DFG7IAO","005B0000007GkqyIAC","Nutrition Stop Account/Alpine Nutrition/Northern Trail Outfitters",25,5,1,,25
"2020-10-23T17:32:40.000Z","005B0000007DFGHIA4","2019-10-07T04:02:42.000Z","Description of Dmart Location Group 3","Van","Low","00000791","Northeast","Chantelle Arceo","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FC/F","001B000001LahYGIAZ","Standard",,"chantellerep.cmab9m46tabm@cga228dev.demo","Completed","2019-10-07T04:02:42.000Z","0YQB00000004E12OAE","false","2019-10-07T03:42:36.000Z","Northeast","Irving","2019-10-07","Construction","Kris Marrier","2019-10-07T03:42:36.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FC/T","2020-10-23T17:32:40.000Z","0Z5B00000004SKCKA2","0YQB00000004E12OAE","0Y2B00000004DVwKAM",,"A00000023","Please complete the visit and collect all the KPIs","Alpine Nutrition","75062","Medium","Chantelle Arceo","Alpine Nutrition - San Francisco","005B0000007GkqyIAC","Dmart Location 16","00EB0000000gPdpMAE","00EB0000000gPdpMAE","Dallas",,"00EB0000000gPdpMAE","410-655-8723","Regular","003B000000HndByIAJ","Nutrition Stop Account","TX","kris@gmail.com",,,,"2020-10-23T17:32:40.000Z","Sales Manager",,"00EB0000000gPdpMAE","005B0000007DFG7IAO","005B0000007GkqyIAC","Nutrition Stop Account/Alpine Nutrition/Northern Trail Outfitters",20,5,1,,20
"2020-10-23T17:32:40.000Z","005B0000007DFGNIA4","2020-04-08T15:06:37.000Z","Description of Dmart Location Group 2","Van","Low","00000667","Midwest","Valerie Juhas","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FI/F","001B000001LahYGIAZ","Standard",,"valerieeast.siu4krkqhrgs@cga228dev.demo","Completed","2019-04-08T15:06:37.000Z","0YQB00000004E13OAE","false","2019-04-08T14:04:59.000Z","Midwest","Albany","2019-04-08","Construction","Lenna Paprocki","2019-04-08T14:04:59.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FI/T","2020-10-23T17:32:40.000Z","0Z5B00000004SKDKA2","0YQB00000004E13OAE","0Y2B00000004DVxKAM",,"A00000024","Please complete the visit and collect all the KPIs","Alpine Nutrition","12204","High","Valerie Juhas","Nutrition Stop - Hillsdale","005B0000007GkqyIAC","Dmart Location 25","00EB0000000gPdqMAE","00EB0000000gPdqMAE","Albany",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","907-385-4412","Regular","003B000000HndBsIAJ","Nutrition Stop Account","NY","lpaprocki@hotmail.com",,,,"2020-10-23T17:32:40.000Z","SalesRep",,"00EB0000000gPdpMAE","NA","005B0000007DFG6IAO","Nutrition Stop Account/Alpine Nutrition/Northern Trail Outfitters",61,5,1,,527101
