ACCOUNTAUM,ACCOUNTID,ACCOUNTINVESTMENTEXPERIENCE,ACCOUNTINVESTMENTOBJECTIVES,ACCOUNTMARKETINGSEGMENT,ACCOUNTNAME,ACCOUNTOWNERNAME,ACCOUNTRECORDTYPENAME,ACCOUNTSERVICEMODEL,ACCOUNTTYPE,ACTIVITYDATE,CREATEDDATE,EVENTSUBTYPE,ID,OWNERCITY,OWNEREMAIL,OWNERID,OWNERNAME,OWNERROLENAME,OWNERSMALLPHOTOURL,OWNERSTATE,PRIORITY,RECORDTYPENAME,REGARDING,STATUS,SUBJECT,TASKSUBTYPE,TYPE,LastProcessedDate
646662.0,0011U00000KuFXfQAN,Moderately Experienced,Aggressive Growth,Retired,Xanthus Wilkins,Brenda Banker,Individual,Tier 3,Customer,2018-12-17,2019-01-14,Event,Activity-1-0011U00000KuFXfQAN,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,Normal,Advisor Task,Service,Not Started,Call Xanthus Wilkins,Call,Call,2020-05-25
574155.0,0011U00000KuFXhQAN,Experienced,Balanced Growth,Retired,Brett Beard,Allen Advisor,Person Account,Tier 1,Customer,2019-01-07,2019-01-14,Event,Activity-0-0011U00000KuFXhQAN,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Normal,Advisor Task,Onboarding,Open,Sync Up,Task,Other,2020-05-25
325153.0,0011U00000KuFXjQAN,Inexperienced,Aggressive Growth,Mass Market,Dorian Newton,Brenda Banker,Person Account,Tier 2,Customer,2019-01-07,2019-01-14,Call,Activity-1-0011U00000KuFXjQAN,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Event,Advisor Event,Prospecting,Event,Call Dorian Newton,Event,Call,2020-05-25
704333.0,0011U00000KuFXkQAN,Inexperienced,Aggressive Growth,Affluent Professionals,Idola Le,Allen Advisor,Person Account,Tier 2,Customer,2018-12-27,2019-01-14,Event,Activity-1-0011U00000KuFXkQAN,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Event,Advisor Event,Client Retention,Event,Evaluate Refinancing Loan,Event,Email,2020-05-25
377693.0,0011U00000KuFXmQAN,Inexperienced,Balanced Growth,Mass Market,Ferris King,Brenda Banker,Household,Tier 3,Customer,2019-01-02,2019-01-14,Event,Activity-0-0011U00000KuFXmQAN,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,High,Advisor Task,Service,Open,Lunch Meeting,Task,Email,2020-05-25
298059.0,0011U00000KuFXoQAN,Inexperienced,Income,High Net Worth Families,Meredith Lowe,Allen Advisor,Person Account,Tier 1,Customer,2018-12-26,2019-01-14,Event,Activity-1-0011U00000KuFXoQAN,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,High,Advisor Task,Client Retention,Open,Call Meredith Lowe,Call,Call,2020-05-25
714451.0,0011U00000KuFXpQAN,Inexperienced,Income,High Net Worth Families,Cooper Flowers,Allen Advisor,Person Account,Tier 3,Customer,2018-12-17,2019-01-14,Event,Activity-1-0011U00000KuFXpQAN,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Normal,Advisor Task,Onboarding,Not Started,Sync Up,Task,Meeting,2020-05-25
405719.0,0011U00000KuFXsQAN,Moderately Inexperienced,Aggressive Growth,Affluent Professionals,Harlan Mcgowan,Allen Advisor,Person Account,Tier 3,Customer,2018-12-26,2019-01-14,Event,Activity-1-0011U00000KuFXsQAN,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,Event,Advisor Event,Onboarding,Event,Sync Up,Event,Meeting,2020-05-25
533538.0,0011U00000KuFXtQAN,Experienced,Balanced Growth,Millennials,Blaze Pennington,Allen Advisor,Person Account,Tier 1,Customer,2019-01-13,2019-01-14,Event,Activity-0-0011U00000KuFXtQAN,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,High,Advisor Task,Service,Open,Summit,Task,Email,2020-05-25
576789.0,0011U00000KuFXvQAN,Moderately Inexperienced,Income,High Net Worth Families,Odysseus Grimes,Allen Advisor,Person Account,Tier 3,Customer,2019-01-12,2019-01-14,Call,Activity-0-0011U00000KuFXvQAN,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,Event,Advisor Event,Prospecting,Event,Call Odysseus Grimes,Event,Call,2020-05-25
338874.0,0011U00000KuFXwQAN,Moderately Inexperienced,Balanced Growth,Retired,Genevieve Bauer,Brenda Banker,Individual,Tier 3,Customer,2019-01-02,2019-01-14,Event,Activity-1-0011U00000KuFXwQAN,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,Normal,Advisor Task,Client Retention,Completed,Summit,Task,Other,2020-05-25
696705.0,0011U00000KuFXyQAN,Moderately Inexperienced,Growth,Millennials,Tatum Holt,Allen Advisor,Household,Tier 3,Customer,2018-12-23,2019-01-14,Event,Activity-0-0011U00000KuFXyQAN,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Event,Advisor Event,Service,Event,Summit,Event,Email,2020-05-25
406487.0,0011U00000KuFXzQAN,Experienced,Growth,Millennials,Seth Frost,Chelsea Advisor,Household,Tier 1,Customer,2018-12-30,2019-01-14,Event,Activity-0-0011U00000KuFXzQAN,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,Event,Advisor Event,Service,Event,Summit,Event,Meeting,2020-05-25
464622.0,0011U00000KuFY1QAN,Inexperienced,Growth,Mass Market,Yoko Marshall,Brenda Banker,Individual,Tier 1,Customer,2018-12-28,2019-01-14,Event,Activity-1-0011U00000KuFY1QAN,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Event,Advisor Event,Prospecting,Event,Summit,Event,Meeting,2020-05-25
774274.0,0011U00000KuFY3QAN,Experienced,Aggressive Growth,High Net Worth Families,Amos May,Brenda Banker,Person Account,Tier 2,Customer,2018-12-19,2019-01-14,Event,Activity-1-0011U00000KuFY3QAN,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,High,Advisor Task,Service,Not Started,Summit,Task,Other,2020-05-25
758548.0,0011U00000KuFY4QAN,Moderately Inexperienced,Aggressive Growth,High Net Worth Families,Marny Ford,Allen Advisor,Person Account,Tier 1,Customer,2019-01-13,2019-01-14,Event,Activity-0-0011U00000KuFY4QAN,New York,mark.garet@example.com,0051U000005KhW6QAK,Mark Garet,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T,NY,Event,Advisor Event,Prospecting,Event,Discussion,Event,Email,2020-05-25
62749.0,0011U00000KuFY5QAN,Moderately Inexperienced,Aggressive Growth,Millennials,Declan Leblanc,Chelsea Advisor,Household,Tier 3,Customer,2019-01-02,2019-01-14,Event,Activity-0-0011U00000KuFY5QAN,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Normal,Advisor Task,Prospecting,Open,Sync Up,Task,Other,2020-05-25
357474.0,0011U00000KuFY7QAN,Moderately Inexperienced,Income,Mass Market,Brielle Lynn,Mark Garet,Person Account,Tier 2,Customer,2019-01-05,2019-01-14,Event,Activity-0-0011U00000KuFY7QAN,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,High,Advisor Task,Prospecting,Open,Call Brielle Lynn,Call,Call,2020-05-25
0.0,0011U00000KuFY8QAN,Moderately Inexperienced,Income,Retired,Ava Bean,Allen Advisor,Individual,Tier 2,Customer,2019-01-12,2019-01-14,Event,Activity-0-0011U00000KuFY8QAN,New York,mark.garet@example.com,0051U000005KhW6QAK,Mark Garet,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T,NY,Event,Advisor Event,Client Retention,Event,Quarterly Earnings Summary,Event,Meeting,2020-05-25
572655.0,0011U00000KuFY9QAN,Moderately Inexperienced,Income,High Net Worth Families,Ruby Vargas,Brenda Banker,Person Account,Tier 1,Customer,2018-12-20,2019-01-14,Call,Activity-0-0011U00000KuFY9QAN,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Event,Advisor Event,Onboarding,Event,Call Ruby Vargas,Event,Call,2020-05-25
108685.0,0011U00000KuFYAQA3,Experienced,Income,Mass Market,Asher House,Allen Advisor,Person Account,Tier 1,Customer,2019-01-12,2019-01-14,Event,Activity-0-0011U00000KuFYAQA3,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Event,Advisor Event,Prospecting,Event,Sync Up,Event,Other,2020-05-25
515807.0,0011U00000KuFYBQA3,Moderately Inexperienced,Growth,Affluent Professionals,Lynn Davidson,Allen Advisor,Household,Tier 2,Customer,2019-01-01,2019-01-14,Event,Activity-0-0011U00000KuFYBQA3,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,Event,Advisor Event,Service,Event,Sync Up,Event,Email,2020-05-25
294537.0,0011U00000KuFYCQA3,Inexperienced,Aggressive Growth,Millennials,Evangeline Christian,Allen Advisor,Household,Tier 2,Customer,2019-01-09,2019-01-14,Event,Activity-0-0011U00000KuFYCQA3,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Normal,Advisor Task,Service,Completed,Call Evangeline Christian,Call,Call,2020-05-25
300776.0,0011U00000KuFYEQA3,Moderately Inexperienced,Income,Retired,Reuben Roman,Mark Garet,Individual,Tier 1,Customer,2019-01-03,2019-01-14,Event,Activity-0-0011U00000KuFYEQA3,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Event,Advisor Event,Prospecting,Event,Lunch Meeting,Event,Meeting,2020-05-25
328607.0,0011U00000KuFYFQA3,Experienced,Aggressive Growth,Affluent Professionals,Chloe Knox,Allen Advisor,Person Account,Tier 1,Customer,2018-12-25,2019-01-14,Event,Activity-1-0011U00000KuFYFQA3,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Event,Advisor Event,Onboarding,Event,Quarterly Earnings Summary,Event,Other,2020-05-25
66171.0,0011U00000KuFYHQA3,Inexperienced,Aggressive Growth,Millennials,Shelly Fowler,Mark Garet,Person Account,Tier 1,Customer,2018-12-28,2019-01-14,Event,Activity-1-0011U00000KuFYHQA3,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,High,Advisor Task,Client Retention,Completed,Discussion,Task,Email,2020-05-25
700098.0,0011U00000KuFYNQA3,Inexperienced,Balanced Growth,Affluent Professionals,Raphael Snider,Chelsea Advisor,Individual,Tier 3,Customer,2019-01-02,2019-01-14,Event,Activity-0-0011U00000KuFYNQA3,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,Event,Advisor Event,Prospecting,Event,Discussion,Event,Meeting,2020-05-25
462840.0,0011U00000KuFYQQA3,Moderately Experienced,Aggressive Growth,Retired,Autumn Perry,Allen Advisor,Individual,Tier 1,Customer,2019-01-07,2019-01-14,Event,Activity-0-0011U00000KuFYQQA3,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,High,Advisor Task,Prospecting,Completed,Sync Up,Task,Email,2020-05-25
396855.0,0011U00000KuFYSQA3,Moderately Experienced,Income,Affluent Professionals,Nicole Savage,Chelsea Advisor,Individual,Tier 1,Customer,2019-01-11,2019-01-14,Event,Activity-1-0011U00000KuFYSQA3,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,High,Advisor Task,Onboarding,Open,Discussion,Task,Other,2020-05-25
389095.0,0011U00000KuFYUQA3,Inexperienced,Balanced Growth,High Net Worth Families,Inga Moss,Allen Advisor,Household,Tier 1,Customer,2018-12-16,2019-01-14,Event,Activity-0-0011U00000KuFYUQA3,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Event,Advisor Event,Client Retention,Event,Evaluate Refinancing Loan,Event,Meeting,2020-05-25
295567.0,0011U00000KuFYVQA3,Moderately Experienced,Income,Affluent Professionals,Kirestin Ratliff,Allen Advisor,Person Account,Tier 1,Customer,2019-01-07,2019-01-14,Call,Activity-0-0011U00000KuFYVQA3,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,Event,Advisor Event,Service,Event,Call Kirestin Ratliff,Event,Call,2020-05-25
577441.0,0011U00000KuFYWQA3,Moderately Inexperienced,Aggressive Growth,High Net Worth Families,Brian Williamson,Allen Advisor,Person Account,Tier 1,Customer,2018-12-24,2019-01-14,Call,Activity-1-0011U00000KuFYWQA3,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Event,Advisor Event,Onboarding,Event,Call Brian Williamson,Event,Call,2020-05-25
53317.0,0011U00000KuFYaQAN,Moderately Inexperienced,Income,Mass Market,Drake Branch,Brenda Banker,Individual,Tier 2,Customer,2018-12-27,2019-01-14,Event,Activity-1-0011U00000KuFYaQAN,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Event,Advisor Event,Service,Event,Sync Up,Event,Email,2020-05-25
334266.0,0011U00000KuFYbQAN,Experienced,Aggressive Growth,Millennials,Penelope Briggs,Allen Advisor,Person Account,Tier 3,Customer,2018-12-19,2019-01-14,Call,Activity-1-0011U00000KuFYbQAN,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,Event,Advisor Event,Service,Event,Call Penelope Briggs,Event,Call,2020-05-25
563603.0,0011U00000KuFYcQAN,Inexperienced,Aggressive Growth,Retired,Basil Moran,Allen Advisor,Individual,Tier 3,Customer,2018-12-22,2019-01-14,Call,Activity-0-0011U00000KuFYcQAN,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Event,Advisor Event,Prospecting,Event,Call Basil Moran,Event,Call,2020-05-25
559116.0,0011U00000KuFYfQAN,Moderately Experienced,Aggressive Growth,Mass Market,Raja Oneal,Mark Garet,Individual,Tier 3,Customer,2018-12-31,2019-01-14,Call,Activity-0-0011U00000KuFYfQAN,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Event,Advisor Event,Service,Event,Call Raja Oneal,Event,Call,2020-05-25
55807.0,0011U00000KuFYhQAN,Moderately Inexperienced,Growth,High Net Worth Families,Quon Holcomb,Allen Advisor,Household,Tier 2,Customer,2018-12-22,2019-01-14,Event,Activity-0-0011U00000KuFYhQAN,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Normal,Advisor Task,Client Retention,Completed,Summit,Task,Other,2020-05-25
470109.0,0011U00000KuFYiQAN,Experienced,Aggressive Growth,Retired,Selma Dodson,Brenda Banker,Household,Tier 2,Customer,2019-01-02,2019-01-14,Event,Activity-1-0011U00000KuFYiQAN,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,High,Advisor Task,Service,Not Started,Quarterly Earnings Summary,Task,Other,2020-05-25
342037.0,0011U00000KuFYjQAN,Experienced,Balanced Growth,Affluent Professionals,Abraham Tyler,Allen Advisor,Household,Tier 3,Customer,2019-01-07,2019-01-14,Event,Activity-1-0011U00000KuFYjQAN,New York,mark.garet@example.com,0051U000005KhW6QAK,Mark Garet,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T,NY,Normal,Advisor Task,Prospecting,Open,Call Abraham Tyler,Call,Call,2020-05-25
181003.0,0011U00000KuFYoQAN,Moderately Experienced,Income,Affluent Professionals,Calvin Rutledge,Brenda Banker,Individual,Tier 3,Customer,2019-01-13,2019-01-14,Event,Activity-0-0011U00000KuFYoQAN,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,High,Advisor Task,Service,Open,Call Calvin Rutledge,Call,Call,2020-05-25
184267.0,0011U00000KuFYqQAN,Experienced,Growth,Retired,Abbot Gutierrez,Allen Advisor,Individual,Tier 1,Customer,2019-01-06,2019-01-14,Event,Activity-0-0011U00000KuFYqQAN,New York,mark.garet@example.com,0051U000005KhW6QAK,Mark Garet,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T,NY,High,Advisor Task,Prospecting,Not Started,Evaluate Refinancing Loan,Task,Email,2020-05-25
849841.0,0011U00000KuFYsQAN,Inexperienced,Aggressive Growth,Affluent Professionals,Gavin Blevins,Mark Garet,Household,Tier 3,Customer,2018-12-25,2019-01-14,Event,Activity-0-0011U00000KuFYsQAN,New York,mark.garet@example.com,0051U000005KhW6QAK,Mark Garet,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T,NY,Event,Advisor Event,Prospecting,Event,Quarterly Earnings Summary,Event,Other,2020-05-25
198850.0,0011U00000KuFYtQAN,Experienced,Income,Retired,Fuller Cooley,Allen Advisor,Person Account,Tier 3,Customer,2018-12-23,2019-01-14,Call,Activity-0-0011U00000KuFYtQAN,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Event,Advisor Event,Client Retention,Event,Call Fuller Cooley,Event,Call,2020-05-25
449955.0,0011U00000KuFYuQAN,Experienced,Growth,High Net Worth Families,Mannix Best,Allen Advisor,Household,Tier 3,Customer,2019-01-06,2019-01-14,Event,Activity-0-0011U00000KuFYuQAN,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Normal,Advisor Task,Prospecting,Completed,Send Birthday Gift,Task,Other,2020-05-25
823102.0,0011U00000KuFYwQAN,Moderately Inexperienced,Balanced Growth,Millennials,Armand Knowles,Allen Advisor,Person Account,Tier 3,Customer,2018-12-23,2019-01-14,Call,Activity-0-0011U00000KuFYwQAN,New York,mark.garet@example.com,0051U000005KhW6QAK,Mark Garet,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T,NY,Event,Advisor Event,Service,Event,Call Armand Knowles,Event,Call,2020-05-25
541491.0,0011U00000KuFYGQA3,Inexperienced,Income,Millennials,Caleb Mccray,Allen Advisor,Household,Tier 2,Customer,2019-02-10,2019-02-11,Event,Activity-1-0011U00000KuFYGQA3,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Normal,Advisor Task,Onboarding,Completed,Lunch Meeting,Task,Other,2020-05-25
1412085.0,0011U00000Kcp1JQAR,Inexperienced,Growth,Millennials,Adams Charitable Trust,Allen Advisor,Individual,Tier 1,Customer,2019-02-03,2019-02-11,Event,Activity-1-0011U00000Kcp1JQAR,New York,mark.garet@example.com,0051U000005KhW6QAK,Mark Garet,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T,NY,Event,Advisor Event,Service,Event,Lunch Meeting,Event,Other,2020-05-25
980695.0,0011U00000Kcp1KQAR,Moderately Experienced,Balanced Growth,Millennials,Adams Household,Chelsea Advisor,Household,Tier 1,Customer,2019-01-31,2019-02-11,Event,Activity-1-0011U00000Kcp1KQAR,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,Normal,Advisor Task,Service,Not Started,Send Birthday Gift,Task,Email,2020-05-25
125813.0,0011U00000KuFYKQA3,Inexperienced,Aggressive Growth,Millennials,Cathleen Mcconnell,Allen Advisor,Person Account,Tier 1,Customer,2019-01-20,2019-02-11,Event,Activity-0-0011U00000KuFYKQA3,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,High,Advisor Task,Onboarding,Completed,Quarterly Earnings Summary,Task,Other,2020-05-25
