ACCOUNTID,ACCOUNTINVESTMENTOBJECTIVES,ACCOUNTMARKETINGSEGMENT,ACCOUNTNAME,ACCOUNTSERVICEMODEL,ACCOUNTTOTALAUMPRIMARYOWNER,ACCOUNTTOTALFINACCTSPRIMARYOWNER,ACCOUNTTOTALHELDFINACCTSPRIMARYOWNER,BALANCE,CREATEDDATE,FINANCIALACCOUNTTYPE,HELDAWAY,ID,JOINTOWNERID,MANAGED,OWNERCITY,OWNEREMAIL,OWNERID,OWNERNAME,OWNERROLENAME,OWNERSHIP,OWNERSMALLPHOTOURL,OWNERSTATE,RECORDTYPENAME,LastProcessedDate
0011U00000KuFXdQAN,Income,Mass Market,Penelope Solis,Tier 1,0.0,0.0,0.0,171320.0,2018-11-21,Mutual Fund,false,FinAcct-0011U00000KuFXdQAN-0,,true,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Mutual Fund Investment,2020-05-25
0011U00000KuFXdQAN,Income,Mass Market,Penelope Solis,Tier 1,0.0,0.0,0.0,171572.0,2018-11-22,Fixed Annuity,false,FinAcct-0011U00000KuFXdQAN-1,,true,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Investment Account,2020-05-25
0011U00000KuFXdQAN,Income,Mass Market,Penelope Solis,Tier 1,0.0,0.0,0.0,160695.0,2018-11-21,Mutual Fund,false,FinAcct-0011U00000KuFXdQAN-2,,true,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Investment Account,2020-05-25
0011U00000KuFXdQAN,Income,Mass Market,Penelope Solis,Tier 1,0.0,0.0,0.0,293051.8,2018-11-22,Brokerage,true,FinAcct-0011U00000KuFXdQAN-3,,false,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Investment Account,2020-05-25
0011U00000KuFXeQAN,Income,Affluent Professionals,Ramona Hamilton,Tier 3,0.0,0.0,0.0,177003.0,2018-11-20,Mutual Fund,true,FinAcct-0011U00000KuFXeQAN-0,,false,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Mutual Fund Investment,2020-05-25
0011U00000KuFXeQAN,Income,Affluent Professionals,Ramona Hamilton,Tier 3,0.0,0.0,0.0,225191.0,2018-11-21,Mutual Fund,false,FinAcct-0011U00000KuFXeQAN-1,,true,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Mutual Fund Investment,2020-05-25
0011U00000KuFXgQAN,Balanced Growth,Millennials,Palmer Macdonald,Tier 1,0.0,0.0,0.0,71589.0,2018-11-21,Savings,false,FinAcct-0011U00000KuFXgQAN-0,,true,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,Savings Account,2020-05-25
0011U00000KuFXgQAN,Balanced Growth,Millennials,Palmer Macdonald,Tier 1,0.0,0.0,0.0,112419.0,2018-11-21,Fixed Annuity,true,FinAcct-0011U00000KuFXgQAN-1,,false,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,Investment Account,2020-05-25
0011U00000KuFXgQAN,Balanced Growth,Millennials,Palmer Macdonald,Tier 1,0.0,0.0,0.0,113201.0,2018-11-21,Managed Account,false,FinAcct-0011U00000KuFXgQAN-2,,true,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,Investment Account,2020-05-25
0011U00000KuFXjQAN,Aggressive Growth,Mass Market,Dorian Newton,Tier 2,0.0,0.0,0.0,252356.19999999998,2018-11-25,Brokerage,true,FinAcct-0011U00000KuFXjQAN-0,,false,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Investment Account,2020-05-25
0011U00000KuFXjQAN,Aggressive Growth,Mass Market,Dorian Newton,Tier 2,0.0,0.0,0.0,167768.0,2018-11-25,Mutual Fund,false,FinAcct-0011U00000KuFXjQAN-1,,true,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Investment Account,2020-05-25
0011U00000KuFXjQAN,Aggressive Growth,Mass Market,Dorian Newton,Tier 2,0.0,0.0,0.0,168961.0,2018-11-21,Managed Account,false,FinAcct-0011U00000KuFXjQAN-2,,true,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Investment Account,2020-05-25
0011U00000KuFXkQAN,Aggressive Growth,Affluent Professionals,Idola Le,Tier 2,0.0,0.0,0.0,296418.0,2018-11-22,Savings,false,FinAcct-0011U00000KuFXkQAN-0,,true,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Savings Account,2020-05-25
0011U00000KuFXkQAN,Aggressive Growth,Affluent Professionals,Idola Le,Tier 2,0.0,0.0,0.0,131153.0,2018-11-21,Checking,false,FinAcct-0011U00000KuFXkQAN-1,,true,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Bank Account,2020-05-25
0011U00000KuFXkQAN,Aggressive Growth,Affluent Professionals,Idola Le,Tier 2,0.0,0.0,0.0,435025.6,2018-11-21,Managed Account,true,FinAcct-0011U00000KuFXkQAN-2,,false,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Investment Account,2020-05-25
0011U00000KuFXkQAN,Aggressive Growth,Affluent Professionals,Idola Le,Tier 2,0.0,0.0,0.0,293386.0,2018-11-22,Mutual Fund,false,FinAcct-0011U00000KuFXkQAN-3,,true,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Mutual Fund Investment,2020-05-25
0011U00000KuFXmQAN,Balanced Growth,Mass Market,Ferris King,Tier 3,0.0,0.0,0.0,69012.0,2018-11-21,Managed Account,false,FinAcct-0011U00000KuFXmQAN-0,,true,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Investment Account,2020-05-25
0011U00000KuFXmQAN,Balanced Growth,Mass Market,Ferris King,Tier 3,0.0,0.0,0.0,319908.0,2018-11-24,Brokerage,false,FinAcct-0011U00000KuFXmQAN-1,,true,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Investment Account,2020-05-25
0011U00000KuFXmQAN,Balanced Growth,Mass Market,Ferris King,Tier 3,0.0,0.0,0.0,291111.0,2018-11-22,Fixed Annuity,true,FinAcct-0011U00000KuFXmQAN-2,,false,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Investment Account,2020-05-25
0011U00000KuFXnQAN,Income,Mass Market,TaShya Perez,Tier 3,0.0,0.0,0.0,282565.0,2018-11-25,Brokerage,false,FinAcct-0011U00000KuFXnQAN-0,,true,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Investment Account,2020-05-25
0011U00000KuFXnQAN,Income,Mass Market,TaShya Perez,Tier 3,0.0,0.0,0.0,329094.0,2018-11-22,Brokerage,false,FinAcct-0011U00000KuFXnQAN-1,,true,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Investment Account,2020-05-25
0011U00000KuFXnQAN,Income,Mass Market,TaShya Perez,Tier 3,0.0,0.0,0.0,227033.0,2018-11-23,Fixed Annuity,false,FinAcct-0011U00000KuFXnQAN-2,,true,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Investment Account,2020-05-25
0011U00000KuFXnQAN,Income,Mass Market,TaShya Perez,Tier 3,0.0,0.0,0.0,393908.3,2018-11-24,Mutual Fund,true,FinAcct-0011U00000KuFXnQAN-3,,false,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Investment Account,2020-05-25
0011U00000KuFXpQAN,Income,High Net Worth Families,Cooper Flowers,Tier 3,0.0,0.0,0.0,114760.0,2018-11-20,Mutual Fund,false,FinAcct-0011U00000KuFXpQAN-0,,true,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Mutual Fund Investment,2020-05-25
0011U00000KuFXpQAN,Income,High Net Worth Families,Cooper Flowers,Tier 3,0.0,0.0,0.0,269528.0,2018-11-21,Savings,false,FinAcct-0011U00000KuFXpQAN-1,,true,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Savings Account,2020-05-25
0011U00000KuFXpQAN,Income,High Net Worth Families,Cooper Flowers,Tier 3,0.0,0.0,0.0,230386.0,2018-11-24,Mutual Fund,false,FinAcct-0011U00000KuFXpQAN-2,,true,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Mutual Fund Investment,2020-05-25
0011U00000KuFXpQAN,Income,High Net Worth Families,Cooper Flowers,Tier 3,0.0,0.0,0.0,126061.0,2018-11-22,Mutual Fund,false,FinAcct-0011U00000KuFXpQAN-3,,true,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Investment Account,2020-05-25
0011U00000KuFXpQAN,Income,High Net Worth Families,Cooper Flowers,Tier 3,0.0,0.0,0.0,571723.3999999999,2018-11-25,Checking,true,FinAcct-0011U00000KuFXpQAN-4,,false,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Bank Account,2020-05-25
0011U00000KuFXqQAN,Income,Mass Market,Ryder Velez,Tier 2,0.0,0.0,0.0,249164.0,2018-11-21,Mutual Fund,false,FinAcct-0011U00000KuFXqQAN-0,,true,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Investment Account,2020-05-25
0011U00000KuFXqQAN,Income,Mass Market,Ryder Velez,Tier 2,0.0,0.0,0.0,297546.5,2018-11-22,Mutual Fund,true,FinAcct-0011U00000KuFXqQAN-1,,false,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Mutual Fund Investment,2020-05-25
0011U00000KuFXqQAN,Income,Mass Market,Ryder Velez,Tier 2,0.0,0.0,0.0,125621.0,2018-11-21,Brokerage,false,FinAcct-0011U00000KuFXqQAN-2,,true,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Investment Account,2020-05-25
0011U00000KuFXqQAN,Income,Mass Market,Ryder Velez,Tier 2,0.0,0.0,0.0,109055.0,2018-11-20,Checking,false,FinAcct-0011U00000KuFXqQAN-3,,true,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Bank Account,2020-05-25
0011U00000KuFXsQAN,Aggressive Growth,Affluent Professionals,Harlan Mcgowan,Tier 3,0.0,0.0,0.0,305340.0,2018-11-22,Mutual Fund,false,FinAcct-0011U00000KuFXsQAN-0,,true,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Investment Account,2020-05-25
0011U00000KuFXsQAN,Aggressive Growth,Affluent Professionals,Harlan Mcgowan,Tier 3,0.0,0.0,0.0,110550.0,2018-11-25,Checking,false,FinAcct-0011U00000KuFXsQAN-1,,true,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Bank Account,2020-05-25
0011U00000KuFXsQAN,Aggressive Growth,Affluent Professionals,Harlan Mcgowan,Tier 3,0.0,0.0,0.0,197783.1,2018-11-25,Mutual Fund,true,FinAcct-0011U00000KuFXsQAN-2,,false,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Mutual Fund Investment,2020-05-25
0011U00000KuFXuQAN,Aggressive Growth,Mass Market,Marvin Garcia,Tier 1,0.0,0.0,0.0,272047.0,2018-11-24,Brokerage,false,FinAcct-0011U00000KuFXuQAN-0,,true,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Investment Account,2020-05-25
0011U00000KuFXuQAN,Aggressive Growth,Mass Market,Marvin Garcia,Tier 1,0.0,0.0,0.0,413678.1,2018-11-21,Mutual Fund,true,FinAcct-0011U00000KuFXuQAN-1,,false,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Investment Account,2020-05-25
0011U00000KuFXuQAN,Aggressive Growth,Mass Market,Marvin Garcia,Tier 1,0.0,0.0,0.0,184399.0,2018-11-25,Brokerage,false,FinAcct-0011U00000KuFXuQAN-2,,true,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Investment Account,2020-05-25
0011U00000KuFXuQAN,Aggressive Growth,Mass Market,Marvin Garcia,Tier 1,0.0,0.0,0.0,232431.0,2018-11-25,Mutual Fund,false,FinAcct-0011U00000KuFXuQAN-3,,true,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Mutual Fund Investment,2020-05-25
0011U00000KuFXvQAN,Income,High Net Worth Families,Odysseus Grimes,Tier 3,0.0,0.0,0.0,68331.0,2018-11-25,Mutual Fund,false,FinAcct-0011U00000KuFXvQAN-0,,true,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Mutual Fund Investment,2020-05-25
0011U00000KuFXvQAN,Income,High Net Worth Families,Odysseus Grimes,Tier 3,0.0,0.0,0.0,238019.0,2018-11-24,Managed Account,false,FinAcct-0011U00000KuFXvQAN-1,,true,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Investment Account,2020-05-25
0011U00000KuFXvQAN,Income,High Net Worth Families,Odysseus Grimes,Tier 3,0.0,0.0,0.0,57653.0,2018-11-20,Fixed Annuity,false,FinAcct-0011U00000KuFXvQAN-2,,true,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Investment Account,2020-05-25
0011U00000KuFXvQAN,Income,High Net Worth Families,Odysseus Grimes,Tier 3,0.0,0.0,0.0,235327.0,2018-11-25,Fixed Annuity,false,FinAcct-0011U00000KuFXvQAN-3,,true,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Investment Account,2020-05-25
0011U00000KuFXvQAN,Income,High Net Worth Families,Odysseus Grimes,Tier 3,0.0,0.0,0.0,470597.0,2018-11-23,Fixed Annuity,true,FinAcct-0011U00000KuFXvQAN-4,,false,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Investment Account,2020-05-25
0011U00000KuFXwQAN,Balanced Growth,Retired,Genevieve Bauer,Tier 3,0.0,0.0,0.0,178901.0,2018-11-20,Mutual Fund,false,FinAcct-0011U00000KuFXwQAN-0,,true,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Mutual Fund Investment,2020-05-25
0011U00000KuFXwQAN,Balanced Growth,Retired,Genevieve Bauer,Tier 3,0.0,0.0,0.0,171371.0,2018-11-20,Cash Management Account,false,FinAcct-0011U00000KuFXwQAN-1,,true,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Bank Account,2020-05-25
0011U00000KuFXwQAN,Balanced Growth,Retired,Genevieve Bauer,Tier 3,0.0,0.0,0.0,265903.69999999995,2018-11-21,Brokerage,true,FinAcct-0011U00000KuFXwQAN-2,,false,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Investment Account,2020-05-25
0011U00000KuFXzQAN,Growth,Millennials,Seth Frost,Tier 1,0.0,0.0,0.0,284433.0,2018-11-25,Mutual Fund,false,FinAcct-0011U00000KuFXzQAN-0,,true,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,Investment Account,2020-05-25
0011U00000KuFXzQAN,Growth,Millennials,Seth Frost,Tier 1,0.0,0.0,0.0,181525.0,2018-11-24,Managed Account,true,FinAcct-0011U00000KuFXzQAN-1,,false,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,Investment Account,2020-05-25
0011U00000KuFXzQAN,Growth,Millennials,Seth Frost,Tier 1,0.0,0.0,0.0,129850.0,2018-11-25,Checking,false,FinAcct-0011U00000KuFXzQAN-2,,true,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,Bank Account,2020-05-25
0011U00000KuFY3QAN,Aggressive Growth,High Net Worth Families,Amos May,Tier 2,0.0,0.0,0.0,243983.0,2018-11-22,Checking,false,FinAcct-0011U00000KuFY3QAN-0,,true,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Bank Account,2020-05-25
0011U00000KuFY3QAN,Aggressive Growth,High Net Worth Families,Amos May,Tier 2,0.0,0.0,0.0,133237.0,2018-11-24,Mutual Fund,false,FinAcct-0011U00000KuFY3QAN-1,,true,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Investment Account,2020-05-25
0011U00000KuFY3QAN,Aggressive Growth,High Net Worth Families,Amos May,Tier 2,0.0,0.0,0.0,295460.0,2018-11-25,Mutual Fund,false,FinAcct-0011U00000KuFY3QAN-2,,true,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Mutual Fund Investment,2020-05-25
0011U00000KuFY3QAN,Aggressive Growth,High Net Worth Families,Amos May,Tier 2,0.0,0.0,0.0,119867.0,2018-11-23,Managed Account,false,FinAcct-0011U00000KuFY3QAN-3,,true,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Investment Account,2020-05-25
0011U00000KuFY3QAN,Aggressive Growth,High Net Worth Families,Amos May,Tier 2,0.0,0.0,0.0,617251.6699999999,2018-11-25,Mutual Fund,true,FinAcct-0011U00000KuFY3QAN-4,,false,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Mutual Fund Investment,2020-05-25
0011U00000KuFY4QAN,Aggressive Growth,High Net Worth Families,Marny Ford,Tier 1,0.0,0.0,0.0,280270.0,2018-11-25,Mutual Fund,false,FinAcct-0011U00000KuFY4QAN-0,,true,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Investment Account,2020-05-25
0011U00000KuFY4QAN,Aggressive Growth,High Net Worth Families,Marny Ford,Tier 1,0.0,0.0,0.0,288026.0,2018-11-23,Fixed Annuity,false,FinAcct-0011U00000KuFY4QAN-1,,true,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Investment Account,2020-05-25
0011U00000KuFY4QAN,Aggressive Growth,High Net Worth Families,Marny Ford,Tier 1,0.0,0.0,0.0,140993.0,2018-11-23,Brokerage,false,FinAcct-0011U00000KuFY4QAN-2,,true,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Investment Account,2020-05-25
0011U00000KuFY4QAN,Aggressive Growth,High Net Worth Families,Marny Ford,Tier 1,0.0,0.0,0.0,66186.0,2018-11-23,Cash Management Account,false,FinAcct-0011U00000KuFY4QAN-3,,true,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Bank Account,2020-05-25
0011U00000KuFY4QAN,Aggressive Growth,High Net Worth Families,Marny Ford,Tier 1,0.0,0.0,0.0,522007.2,2018-11-22,Fixed Annuity,true,FinAcct-0011U00000KuFY4QAN-4,,false,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,Trust,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Investment Account,2020-05-25
0011U00000KuFY5QAN,Aggressive Growth,Millennials,Declan Leblanc,Tier 3,0.0,0.0,0.0,188887.0,2018-11-20,Mutual Fund,true,FinAcct-0011U00000KuFY5QAN-0,,false,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,Mutual Fund Investment,2020-05-25
0011U00000KuFY5QAN,Aggressive Growth,Millennials,Declan Leblanc,Tier 3,0.0,0.0,0.0,68984.0,2018-11-25,Mutual Fund,false,FinAcct-0011U00000KuFY5QAN-1,,true,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,Mutual Fund Investment,2020-05-25
0011U00000KuFY5QAN,Aggressive Growth,Millennials,Declan Leblanc,Tier 3,0.0,0.0,0.0,187273.0,2018-11-24,Mutual Fund,true,FinAcct-0011U00000KuFY5QAN-2,,false,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,Individual,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,Mutual Fund Investment,2020-05-25
