"SALES_MANAGER","StartDate","AGENT_GENDER","AGENCY_NAME","AGENT_NAME","LastProcessedDate","BROKER_ID","REGION","QuotaAmount"
"Melissa Neal","2018-01-01 00:00:00","Female","Securingg","Amy Newkirk","2019-10-07 14:44:57","BROKER_524","South West",7000
"Anne Powers","2018-01-01 00:00:00","Female","SingleCore","Angela Felix","2019-10-07 14:44:57","BROKER_1439","South East",5000
"Jeffrey Miranda","2018-01-01 00:00:00","Male","SingleCore","James Benjamin","2019-10-07 14:44:57","BROKER_1946","South West",6000
"Meagan Combs","2018-01-01 00:00:00","Male","SingleCore","Tom Flynn","2019-10-07 14:44:57","BROKER_1443","South West",6000
"James Coleman","2018-01-01 00:00:00","Male","Steady Effect","Robert Walker","2019-10-07 14:44:57","BROKER_334","Midwest",4000
"James Coleman","2018-01-01 00:00:00","Male","Steady Effect","Thomas Valenzuela","2019-10-07 14:44:57","BROKER_338","Midwest",5000
"Jennifer Jackson","2018-01-01 00:00:00","Male","Steady Effect","Daniel Odonoghue","2019-10-07 14:44:57","BROKER_333","Midwest",3000
"Chad Russo","2018-01-01 00:00:00","Female","Steady Effect","Marlene Peterson","2019-10-07 14:44:57","BROKER_1217","North West",5000
"James Coleman","2018-01-01 00:00:00","Female","Steady Shield","Jessie Ragan","2019-10-07 14:44:57","BROKER_825","Midwest",6000
"James Coleman","2018-01-01 00:00:00","Male","Steady Shield","Jorge Redd","2019-10-07 14:44:57","BROKER_370","Midwest",7000
"Meagan Combs","2018-01-01 00:00:00","Female","Steady Shield","Christine Taylor","2019-10-07 14:44:57","BROKER_2200","North West",4000
"Meagan Combs","2018-01-01 00:00:00","Female","Steady Shield","Heidi Jones","2019-10-07 14:44:57","BROKER_2195","North West",4000
"Sandra Parker","2018-01-01 00:00:00","Female","Steady Shield","Donna Lovell","2019-10-07 14:44:57","BROKER_1722","South East",4000
"Sandra Parker","2018-01-01 00:00:00","Female","Steady Shield","Jackie Faught","2019-10-07 14:44:57","BROKER_1725","South East",4000
"Melissa Neal","2018-01-01 00:00:00","Male","Steady Shield","Charles White","2019-10-07 14:44:57","BROKER_372","South West",5000
"Jennifer Jackson","2018-01-01 00:00:00","Male","Superance","Bryan Miller","2019-10-07 14:44:57","BROKER_117","Midwest",5000
"Evan Bullock","2018-01-01 00:00:00","Female","Superance","Priscilla Miner","2019-10-07 14:44:57","BROKER_600","North East",7000
"Lisa Lewis","2018-01-01 00:00:00","Female","Superance","Beverly Ryant","2019-10-07 14:44:57","BROKER_126","North West",6000
"Matthew Hanna","2018-01-01 00:00:00","Male","Superance","Charles Ortiz","2019-10-07 14:44:57","BROKER_1459","South East",6000
"Sandra Parker","2018-01-01 00:00:00","Female","Superance","Katrina Tuck","2019-10-07 14:44:57","BROKER_1467","South East",7000
"Meagan Combs","2018-01-01 00:00:00","Female","Superance","Candace Wilson","2019-10-07 14:44:57","BROKER_1469","South West",5000
"James Coleman","2018-01-01 00:00:00","Female","Tap Insure","Dianna Farrish","2019-10-07 14:44:57","BROKER_354","Midwest",5000
"Jennifer Jackson","2018-01-01 00:00:00","Male","Tap Insure","Christopher Caldwell","2019-10-07 14:44:57","BROKER_351","Midwest",5000
"Jennifer Jackson","2018-01-01 00:00:00","Female","Tap Insure","Dianne Morales","2019-10-07 14:44:57","BROKER_353","Midwest",5000
"Monica Campbell","2018-01-01 00:00:00","Male","Tap Insure","Quintin Wilson","2019-10-07 14:44:57","BROKER_848","North East",3000
"Chad Russo","2018-01-01 00:00:00","Male","Tap Insure","Harry Sutton","2019-10-07 14:44:57","BROKER_1276","North West",6000
"Lisa Lewis","2018-01-01 00:00:00","Male","Tap Insure","Elmer Ryals","2019-10-07 14:44:57","BROKER_1227","North West",6000
"Meagan Combs","2018-01-01 00:00:00","Female","Tap Insure","Joann Burr","2019-10-07 14:44:57","BROKER_2183","North West",4000
"Sarah Rivas","2018-01-01 00:00:00","Male","Tap Insure","Donald Mannino","2019-10-07 14:44:57","BROKER_1234","North West",6000
"Anne Powers","2018-01-01 00:00:00","Female","Tap Insure","Abigail Hebert","2019-10-07 14:44:57","BROKER_1705","South East",5000
"Anne Powers","2018-01-01 00:00:00","Female","Tap Insure","Alice Rost","2019-10-07 14:44:57","BROKER_1709","South East",7000
"Matthew Hanna","2018-01-01 00:00:00","Female","Tap Insure","Barbara Redman","2019-10-07 14:44:57","BROKER_850","South East",7000
"Matthew Hanna","2018-01-01 00:00:00","Female","Tap Insure","Debra Sanderson","2019-10-07 14:44:57","BROKER_1702","South East",5000
"Sandra Parker","2018-01-01 00:00:00","Male","Tap Insure","Daniel Powers","2019-10-07 14:44:57","BROKER_1713","South East",3000
"Sandra Parker","2018-01-01 00:00:00","Female","Tap Insure","Erika Feuerstein","2019-10-07 14:44:57","BROKER_1756","South East",5000
"Sandra Parker","2018-01-01 00:00:00","Female","Tap Insure","Gabrielle Bogle","2019-10-07 14:44:57","BROKER_813","South East",3000
"Jeffrey Miranda","2018-01-01 00:00:00","Male","Tap Insure","Brian Grow","2019-10-07 14:44:57","BROKER_2187","South West",3000
"Jeffrey Miranda","2018-01-01 00:00:00","Male","Tap Insure","Donald Dobbs","2019-10-07 14:44:57","BROKER_1701","South West",5000
"Lisa Lewis","2018-01-01 00:00:00","Female","Tap Insure","Frankie Figueroa","2019-10-07 14:44:57","BROKER_1707","South West",4000
"Lisa Lewis","2018-01-01 00:00:00","Female","Tap Insure","Jessica Miller","2019-10-07 14:44:57","BROKER_808","South West",5000
"Meagan Combs","2018-01-01 00:00:00","Female","Tap Insure","Teresa Suda","2019-10-07 14:44:57","BROKER_1226","South West",4000
"Melissa Neal","2018-01-01 00:00:00","Male","Tap Insure","George Mitchell","2019-10-07 14:44:57","BROKER_401","South West",4000
"Jennifer Jackson","2018-01-01 00:00:00","Female","Token Protect","Candace Marshall","2019-10-07 14:44:57","BROKER_477","Midwest",3000
"Jennifer Jackson","2018-01-01 00:00:00","Male","Token Protect","David Aguilar","2019-10-07 14:44:57","BROKER_468","Midwest",3000
"Jennifer Jackson","2018-01-01 00:00:00","Female","Token Protect","Donna Fuller","2019-10-07 14:44:57","BROKER_481","Midwest",3000
"Chad Russo","2018-01-01 00:00:00","Male","Token Protect","Kenneth Meyers","2019-10-07 14:44:57","BROKER_1330","North West",4000
"Jeffrey Miranda","2018-01-01 00:00:00","Male","Token Protect","Edward Slone","2019-10-07 14:44:57","BROKER_2298","North West",4000
"Sarah Rivas","2018-01-01 00:00:00","Male","Token Protect","Daniel Hildebrant","2019-10-07 14:44:57","BROKER_1344","North West",6000
"Sarah Rivas","2018-01-01 00:00:00","Female","Token Protect","Erin Ross","2019-10-07 14:44:57","BROKER_1335","North West",4000
"Anne Powers","2018-01-01 00:00:00","Male","Token Protect","Blake Masters","2019-10-07 14:44:57","BROKER_1829","South East",4000
"Anne Powers","2018-01-01 00:00:00","Female","Token Protect","Clara Jordan","2019-10-07 14:44:57","BROKER_1817","South East",5000
"Matthew Hanna","2018-01-01 00:00:00","Female","Token Protect","Doris Izquierdo","2019-10-07 14:44:57","BROKER_2282","South East",6000
"Sandra Parker","2018-01-01 00:00:00","Female","Token Protect","Arlene Toussaint","2019-10-07 14:44:57","BROKER_1824","South East",5000
"Sandra Parker","2018-01-01 00:00:00","Female","Token Protect","Helen Moreno","2019-10-07 14:44:57","BROKER_903","South East",4000
"Sandra Parker","2018-01-01 00:00:00","Female","Token Protect","Mary Whittingham","2019-10-07 14:44:57","BROKER_1827","South East",4000
"Jeffrey Miranda","2018-01-01 00:00:00","Female","Token Protect","Grace White","2019-10-07 14:44:57","BROKER_2289","South West",5000
"Jeffrey Miranda","2018-01-01 00:00:00","Male","Token Protect","Jacob Sosa","2019-10-07 14:44:57","BROKER_2292","South West",4000
"Jeffrey Miranda","2018-01-01 00:00:00","Female","Token Protect","Jacquelyn Millsaps","2019-10-07 14:44:57","BROKER_1814","South West",6000
"Melissa Neal","2018-01-01 00:00:00","Female","Token Protect","Ella Ayers","2019-10-07 14:44:57","BROKER_467","South West",7000
"Jennifer Jackson","2018-01-01 00:00:00","Female","Trustlance","Carla Wilson","2019-10-07 14:44:57","BROKER_136","Midwest",5000
"Jeffrey Miranda","2018-01-01 00:00:00","Female","Trustlance","Earline Hamilton","2019-10-07 14:44:57","BROKER_1982","North West",6000
"Meagan Combs","2018-01-01 00:00:00","Female","Trustlance","Betty Montoya","2019-10-07 14:44:57","BROKER_1980","North West",3000
"Melissa Neal","2018-01-01 00:00:00","Female","Trustlance","Diana Bell","2019-10-07 14:44:57","BROKER_135","South West",6000
"James Coleman","2018-01-01 00:00:00","Female","Undiro","Debbie Alsup","2019-10-07 14:44:57","BROKER_267","Midwest",5000
"James Coleman","2018-01-01 00:00:00","Female","Undiro","Graciela Gonzalez","2019-10-07 14:44:57","BROKER_1626","Midwest",4000
"James Coleman","2018-01-01 00:00:00","Male","Undiro","Larry Bishop","2019-10-07 14:44:57","BROKER_262","Midwest",5000
"Amanda Long","2018-01-01 00:00:00","Female","Undiro","Letha Metz","2019-10-07 14:44:57","BROKER_734","North East",6000
"Evan Bullock","2018-01-01 00:00:00","Male","Undiro","Shane Ferreri","2019-10-07 14:44:57","BROKER_1613","North East",5000
"Monica Campbell","2018-01-01 00:00:00","Female","Undiro","Ella Storm","2019-10-07 14:44:57","BROKER_1612","North East",3000
"Lisa Lewis","2018-01-01 00:00:00","Female","Undiro","Ida Bell","2019-10-07 14:44:57","BROKER_1164","North West",4000
"Sarah Rivas","2018-01-01 00:00:00","Male","Undiro","Daniel Pierce","2019-10-07 14:44:57","BROKER_1162","North West",4000
"Matthew Hanna","2018-01-01 00:00:00","Male","Undiro","David Johnson","2019-10-07 14:44:57","BROKER_1616","South East",3000
"Sandra Parker","2018-01-01 00:00:00","Female","Undiro","Helen Tramel","2019-10-07 14:44:57","BROKER_1624","South East",6000
"James Coleman","2018-02-01 00:00:00","Female","CashCoverage","Ruth Poole","2019-10-07 14:44:57","BROKER_198","Midwest",5000
"James Coleman","2018-02-01 00:00:00","Female","CashCoverage","Thelma Mitchell","2019-10-07 14:44:57","BROKER_202","Midwest",3000
"Jennifer Jackson","2018-02-01 00:00:00","Male","CashCoverage","Bobby Norris","2019-10-07 14:44:57","BROKER_213","Midwest",3000
"Anne Powers","2018-02-01 00:00:00","Female","CashCoverage","Beverly McCauley","2019-10-07 14:44:57","BROKER_1556","South East",7000
"Sandra Parker","2018-02-01 00:00:00","Male","CashCoverage","Donald Fisher","2019-10-07 14:44:57","BROKER_1563","South East",4000
"Sandra Parker","2018-02-01 00:00:00","Male","CashCoverage","Gregory Winkle","2019-10-07 14:44:57","BROKER_1551","South East",7000
"Sandra Parker","2018-02-01 00:00:00","Female","CashCoverage","Jami Prieto","2019-10-07 14:44:57","BROKER_1557","South East",3000
"Lisa Lewis","2018-02-01 00:00:00","Male","CashCoverage","Malcolm Sears","2019-10-07 14:44:57","BROKER_2053","South West",7000
"Evan Bullock","2018-02-01 00:00:00","Female","Clientive","Leslie Lee","2019-10-07 14:44:57","BROKER_569","North East",3000
"Meagan Combs","2018-02-01 00:00:00","Female","Clientive","Heather Moore","2019-10-07 14:44:57","BROKER_1925","North West",7000
"Sandra Parker","2018-02-01 00:00:00","Female","Clientive","Amalia Butler","2019-10-07 14:44:57","BROKER_1421","South East",3000
"James Coleman","2018-02-01 00:00:00","Female","CoInsurance","Diane Joseph","2019-10-07 14:44:57","BROKER_243","Midwest",5000
"James Coleman","2018-02-01 00:00:00","Female","CoInsurance","Marisol Corona","2019-10-07 14:44:57","BROKER_247","Midwest",6000
"James Coleman","2018-02-01 00:00:00","Male","CoInsurance","Otto Dietz","2019-10-07 14:44:57","BROKER_255","Midwest",4000
"Amanda Long","2018-02-01 00:00:00","Male","CoInsurance","Ramon Ezell","2019-10-07 14:44:57","BROKER_717","North East",7000
"Monica Campbell","2018-02-01 00:00:00","Female","CoInsurance","Mattie Blankenship","2019-10-07 14:44:57","BROKER_708","North East",3000
"Meagan Combs","2018-02-01 00:00:00","Female","CoInsurance","Heidi Quinones","2019-10-07 14:44:57","BROKER_1599","North West",6000
"Anne Powers","2018-02-01 00:00:00","Male","CoInsurance","Benjamin Ryan","2019-10-07 14:44:57","BROKER_1589","South East",4000
"Sandra Parker","2018-02-01 00:00:00","Female","CoInsurance","Christine Christie","2019-10-07 14:44:57","BROKER_1643","South East",6000
"Sandra Parker","2018-02-01 00:00:00","Female","CoInsurance","Dorothy Abels","2019-10-07 14:44:57","BROKER_1594","South East",6000
"Sandra Parker","2018-02-01 00:00:00","Male","CoInsurance","Eduardo Oropeza","2019-10-07 14:44:57","BROKER_1606","South East",7000
"Sandra Parker","2018-02-01 00:00:00","Male","CoInsurance","James Ramirez","2019-10-07 14:44:57","BROKER_1602","South East",6000
"Sandra Parker","2018-02-01 00:00:00","Male","CoInsurance","Leo Neff","2019-10-07 14:44:57","BROKER_1597","South East",5000
"Sandra Parker","2018-02-01 00:00:00","Female","CoInsurance","Marion Moreno","2019-10-07 14:44:57","BROKER_1609","South East",5000
"Jeffrey Miranda","2018-02-01 00:00:00","Female","CoInsurance","Clara Torres","2019-10-07 14:44:57","BROKER_2092","South West",3000
"Jeffrey Miranda","2018-02-01 00:00:00","Female","CoInsurance","Debra Shepard","2019-10-07 14:44:57","BROKER_1595","South West",5000
"Jeffrey Miranda","2018-02-01 00:00:00","Male","CoInsurance","Jacob Rowles","2019-10-07 14:44:57","BROKER_1139","South West",3000
"Jeffrey Miranda","2018-02-01 00:00:00","Female","CoInsurance","Myrtle McClanahan","2019-10-07 14:44:57","BROKER_2079","South West",4000
"Lisa Lewis","2018-02-01 00:00:00","Female","Commerce Equity","Debra Walker","2019-10-07 14:44:57","BROKER_1040","North West",5000
"Matthew Hanna","2018-02-01 00:00:00","Male","Commerce Equity","Daniel Wade","2019-10-07 14:44:57","BROKER_607","South East",7000
"Meagan Combs","2018-02-01 00:00:00","Male","Commerce Equity","Stephen Peterson","2019-10-07 14:44:57","BROKER_1472","South West",4000
"James Coleman","2018-02-01 00:00:00","Female","Ensuran","Evelyn Jaramillo","2019-10-07 14:44:57","BROKER_2126","Midwest",3000
"Evan Bullock","2018-02-01 00:00:00","Female","Ensuran","Dawn Champion","2019-10-07 14:44:57","BROKER_763","North East",5000
"Chad Russo","2018-02-01 00:00:00","Female","Ensuran","Ethel Harris","2019-10-07 14:44:57","BROKER_1187","North West",5000
"Lisa Lewis","2018-02-01 00:00:00","Male","Ensuran","Craig Baker","2019-10-07 14:44:57","BROKER_1185","North West",6000
"Meagan Combs","2018-02-01 00:00:00","Male","Ensuran","Frank Hamilton","2019-10-07 14:44:57","BROKER_2125","North West",7000
"Matthew Hanna","2018-02-01 00:00:00","Female","Ensuran","Brianne Felix","2019-10-07 14:44:57","BROKER_1654","South East",6000
"Matthew Hanna","2018-02-01 00:00:00","Male","Ensuran","Benjamin Fredrickson","2019-10-07 14:44:57","BROKER_1655","South West",5000
"Meagan Combs","2018-02-01 00:00:00","Female","Ensuran","Sylvia Fabian","2019-10-07 14:44:57","BROKER_1660","South West",7000
"James Coleman","2018-02-01 00:00:00","Female","Flying Safe","Gloria French","2019-10-07 14:44:57","BROKER_309","Midwest",4000
"Jennifer Jackson","2018-02-01 00:00:00","Male","Flying Safe","Bryan Ortiz","2019-10-07 14:44:57","BROKER_321","Midwest",4000
"Jeffrey Miranda","2018-02-01 00:00:00","Female","Flying Safe","Amy Smith","2019-10-07 14:44:57","BROKER_2141","North West",3000
"Matthew Hanna","2018-02-01 00:00:00","Female","Flying Safe","Carrie Montgomery","2019-10-07 14:44:57","BROKER_1675","South East",5000
"Matthew Hanna","2018-02-01 00:00:00","Male","Flying Safe","David Dooley","2019-10-07 14:44:57","BROKER_1681","South East",4000
"Sandra Parker","2018-02-01 00:00:00","Male","Flying Safe","Dustin Ford","2019-10-07 14:44:57","BROKER_1671","South East",7000
"Sandra Parker","2018-02-01 00:00:00","Female","Flying Safe","Hazel Perrault","2019-10-07 14:44:57","BROKER_1680","South East",7000
"Jeffrey Miranda","2018-02-01 00:00:00","Male","Flying Safe","Matthew Loden","2019-10-07 14:44:57","BROKER_2151","South West",3000
"Lisa Lewis","2018-02-01 00:00:00","Male","Flying Safe","Leslie Xu","2019-10-07 14:44:57","BROKER_1668","South West",5000
"Monica Campbell","2018-02-01 00:00:00","Male","Growsurance","Tyler Faught","2019-10-07 14:44:57","BROKER_634","North East",5000
"Lisa Lewis","2018-02-01 00:00:00","Male","Growsurance","Andre Brown","2019-10-07 14:44:57","BROKER_1068","North West",7000
"Jeffrey Miranda","2018-02-01 00:00:00","Female","Growsurance","Mary Sieben","2019-10-07 14:44:57","BROKER_2000","South West",7000
"James Coleman","2018-02-01 00:00:00","Female","Honestful","Barbara Ryant","2019-10-07 14:44:57","BROKER_538","Midwest",7000
"James Coleman","2018-02-01 00:00:00","Female","Honestful","Beverly Ohara","2019-10-07 14:44:57","BROKER_965","Midwest",7000
"Jennifer Jackson","2018-02-01 00:00:00","Female","Honestful","Barbara Ryals","2019-10-07 14:44:57","BROKER_552","Midwest",3000
"Jennifer Jackson","2018-02-01 00:00:00","Male","Honestful","Darryl Silverstein","2019-10-07 14:44:57","BROKER_543","Midwest",5000
"Amanda Long","2018-02-01 00:00:00","Male","Honestful","Joseph Oneil","2019-10-07 14:44:57","BROKER_966","North East",5000
"Chad Russo","2018-02-01 00:00:00","Female","Honestful","Juliann Moore","2019-10-07 14:44:57","BROKER_1390","North West",7000
"Jeffrey Miranda","2018-02-01 00:00:00","Female","Honestful","Ana Kern","2019-10-07 14:44:57","BROKER_2360","North West",4000
"Matthew Hanna","2018-02-01 00:00:00","Female","Honestful","Francine Ramos","2019-10-07 14:44:57","BROKER_1912","South East",4000
"Sandra Parker","2018-02-01 00:00:00","Female","Honestful","Debra Campbell","2019-10-07 14:44:57","BROKER_1911","South East",3000
"Sandra Parker","2018-02-01 00:00:00","Male","Honestful","Jack Galvin","2019-10-07 14:44:57","BROKER_1902","South East",5000
"Sandra Parker","2018-02-01 00:00:00","Female","Honestful","Jennifer Barr","2019-10-07 14:44:57","BROKER_1887","South East",7000
"Sandra Parker","2018-02-01 00:00:00","Female","Honestful","Josephine Adams","2019-10-07 14:44:57","BROKER_1896","South East",6000
"Sandra Parker","2018-02-01 00:00:00","Male","Honestful","Julio Hall","2019-10-07 14:44:57","BROKER_1908","South East",5000
"Sandra Parker","2018-02-01 00:00:00","Female","Honestful","Katrina Echevarria","2019-10-07 14:44:57","BROKER_1893","South East",5000
"Lisa Lewis","2018-02-01 00:00:00","Male","Honestful","Mark Trahan","2019-10-07 14:44:57","BROKER_1392","South West",7000
"James Coleman","2018-02-01 00:00:00","Female","Insurato","Krista Ramirez","2019-10-07 14:44:57","BROKER_458","Midwest",5000
"James Coleman","2018-02-01 00:00:00","Male","Insurato","Solomon Skelton","2019-10-07 14:44:57","BROKER_442","Midwest",6000
"James Coleman","2018-02-01 00:00:00","Female","Insurato","Thelma Binns","2019-10-07 14:44:57","BROKER_888","Midwest",3000
"James Coleman","2018-02-01 00:00:00","Female","Insurato","Verena Delgado","2019-10-07 14:44:57","BROKER_886","Midwest",4000
"Monica Campbell","2018-02-01 00:00:00","Female","Insurato","Elizabeth Laughlin","2019-10-07 14:44:57","BROKER_887","North East",7000
