"AccountId","MemberTier.TierGroup.Program.Name","MembershipEndDate","ReferredById","MemberTier.Name","MemberCurrency.Name","Contact_MailingState","MemberTier.LoyaltyTierGroupId","MemberTier.Id","MemberTier.TierGroup.SelectedTierGroup_Flag","MemberTenure","Program.Name","Contact.MailingState","EnrollmentChannel","IsAReferral","Contact_Account.Id","ProgramId","MemberTier.TierGroup.Program.Status","MemberTier.EffectiveDate","Id","MemberName","MemberTier.TierGroup.Name","MemberTier.TierExpirationDate","Contact_MailingCity","MemberTier.LoyaltyMemberId","ContactId","MemberTier.TierGroup.Program.OwnerId","MemberTier.CreatedDate","EnrollmentDate","Contact_City_State","Contact.Birthdate","Account.BillingCity","isTrainingData","Account.BillingState","MemberTier.TierGroup.Program.Id","AccountContactId","Contact.Name","MemberTier.TierGroup.Id","LeadOrContactName","TransactionJournal.Last_Transaction_Activity_Date","MemberTier.TierGroup.LoyaltyProgramId","MemberType","Contact.MailingCity","MemberTier.LoyaltyTierId","LastActivityDate","Account.Name","InactivityFlag","LeadOrContactId","MemberStatus","Contact_Account.Name","MemberCurrency.Ledger.Current_Accrued_Points","Months_in_Tier","MemberCurrency.Ledger.Previous_Redeemed_Points","MemberCurrency.Ledger.Previous_Accrued_Points","Membership_Duration_days","Current_Transaction_Frequency","Transactions.Transaction_Amount_all","Transactions.Transaction_Amount_Previous_Period","Transactions.DaysBetweenCurrentTransactions","Transactions.Transaction_Amount_Current_Period","Member_Count","DaysSinceLastActivity","Previous_Transaction_Frequency","MemberCurrency.Ledger.Current_Expired_Points","MemberCurrency.PointsBalance","Referred.Member_Count","MemberCurrency.Ledger.Previous_Expired_Points","Engagement_Score","Transactions.Accrual_Transactions_Current_Period","InactivityScore","Transactions.DaysBetweenPreviousTransactions","Transactions.Redemption_Transactions_Previous_Period","Transactions.Redemption_Transactions_Current_Period","Contact_Age","MemberCurrency.Ledger.Current_Redeemed_Points","Transactions.Transactions_all","Transactions.Accrual_Transactions_Previous_Period"
,"Xplore",,,"Bronze","Nights Stayed",,"0ltB0000000TN3uIAG","0lyB0000000TNt6IAG","Yes","9.NA","Xplore",,"CallCenter","false",,"0lpB0000000TN3zIAG","Active",,"0lMB0000000TNUVMA4","Juan Abina","Regular",,,"0lMB0000000TNUVMA4","003B000000HQ1IwIAL","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2021-02-23",,,,"true",,"0lpB0000000TN3zIAG","003B000000HQ1IwIAL","Juan Abina","0ltB0000000TN3uIAG","Juan Abina","2021-07-23T00:00:00.000Z","0lpB0000000TN3zIAG","Individual",,"0lgB00000008OKpIAM",,,"false","003B000000HQ1IwIAL","Active",,0,0,0,0,-77,0,28348,0,0,0,1,-227,0,0,38723,1,0,99.95,0,0.05,0,0,0,0,0,33,0
,"Xplore",,,"Bronze","Nights Stayed",,"0ltB0000000TN3uIAG","0lyB0000000TNt8IAG","Yes","4.6-9 months","Xplore",,"POS","false",,"0lpB0000000TN3zIAG","Active",,"0lMB0000000TNUWMA4","Maddox Abington","Regular",,,"0lMB0000000TNUWMA4","003B000000HQ1GuIAL","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2020-05-20",,,,"true",,"0lpB0000000TN3zIAG","003B000000HQ1GuIAL","Maddox Abington","0ltB0000000TN3uIAG","Maddox Abington","2020-10-17T00:00:00.000Z","0lpB0000000TN3zIAG","Individual",,"0lgB00000008OKpIAM",,,"false","003B000000HQ1GuIAL","Active",,0,0,0,0,201,0,27794,0,0,0,1,51,0,0,35495,1,0,99.97,0,0.03,0,0,0,0,0,33,0
,"Xplore",,,"Bronze","Nights Stayed",,"0ltB0000000TN3uIAG","0lyB0000000TNtAIAW","Yes","9.NA","Xplore",,"Web","false",,"0lpB0000000TN3zIAG","Active",,"0lMB0000000TNUXMA4","Justin Abitong","Regular",,,"0lMB0000000TNUXMA4","003B000000HQ1IuIAL","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2020-12-08",,,,"true",,"0lpB0000000TN3zIAG","003B000000HQ1IuIAL","Justin Abitong","0ltB0000000TN3uIAG","Justin Abitong","2021-05-07T00:00:00.000Z","0lpB0000000TN3zIAG","Individual",,"0lgB00000008OKpIAM",,,"false","003B000000HQ1IuIAL","Active",,0,0,0,0,0,0,30459,0,0,0,1,-150,0,0,35504,1,0,99.96,0,0.04,0,0,0,0,0,33,0
,"Xplore",,,"Bronze","Nights Stayed",,"0ltB0000000TN3uIAG","0lyB0000000TNtCIAW","Yes","9.NA","Xplore",,"Email","false",,"0lpB0000000TN3zIAG","Active",,"0lMB0000000TNUYMA4","Waylon Abke","Regular",,,"0lMB0000000TNUYMA4","003B000000HQ1ItIAL","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2021-08-25",,,,"true",,"0lpB0000000TN3zIAG","003B000000HQ1ItIAL","Waylon Abke","0ltB0000000TN3uIAG","Waylon Abke","2022-01-18T00:00:00.000Z","0lpB0000000TN3zIAG","Individual",,"0lgB00000008OKpIAM",,,"false","003B000000HQ1ItIAL","Active",,0,0,0,0,-260,0,30232,0,0,0,1,-406,0,0,37950,1,0,99.94,0,0.06,0,0,0,0,0,33,0
,"Xplore",,,"Bronze","Nights Stayed",,"0ltB0000000TN3uIAG","0lyB0000000TNtEIAW","Yes","9.NA","Xplore",,"Social","false",,"0lpB0000000TN3zIAG","Active",,"0lMB0000000TNUZMA4","Calvin Abkemeier","Regular",,,"0lMB0000000TNUZMA4","003B000000HQ1IsIAL","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2021-05-05",,,,"true",,"0lpB0000000TN3zIAG","003B000000HQ1IsIAL","Calvin Abkemeier","0ltB0000000TN3uIAG","Calvin Abkemeier","2021-09-28T00:00:00.000Z","0lpB0000000TN3zIAG","Individual",,"0lgB00000008OKpIAM",,,"false","003B000000HQ1IsIAL","Active",,0,0,0,0,-148,0,29436,0,0,0,1,-294,0,0,36326,1,0,99.94,0,0.06,0,0,0,0,0,33,0
,"Xplore",,,"Bronze","Nights Stayed",,"0ltB0000000TN3uIAG","0lyB0000000TNtGIAW","Yes","9.NA","Xplore",,"CallCenter","false",,"0lpB0000000TN3zIAG","Active",,"0lMB0000000TNUaMAO","Giovanni Ablang","Regular",,,"0lMB0000000TNUaMAO","003B000000HQ1IrIAL","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2021-10-27",,,,"true",,"0lpB0000000TN3zIAG","003B000000HQ1IrIAL","Giovanni Ablang","0ltB0000000TN3uIAG","Giovanni Ablang","2022-03-25T00:00:00.000Z","0lpB0000000TN3zIAG","Individual",,"0lgB00000008OKpIAM",,,"false","003B000000HQ1IrIAL","Active",,0,0,0,0,-323,0,31763,0,0,0,1,-472,0,0,38877,1,0,99.95,0,0.05,0,0,0,0,0,33,0
,"Xplore",,,"Bronze","Nights Stayed",,"0ltB0000000TN3uIAG","0lyB0000000TNtIIAW","Yes","4.6-9 months","Xplore",,"POS","false",,"0lpB0000000TN3zIAG","Active",,"0lMB0000000TNUbMAO","Jonah Ablao","Regular",,,"0lMB0000000TNUbMAO","003B000000HQ1IqIAL","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2020-05-28",,,,"true",,"0lpB0000000TN3zIAG","003B000000HQ1IqIAL","Jonah Ablao","0ltB0000000TN3uIAG","Jonah Ablao","2020-10-20T00:00:00.000Z","0lpB0000000TN3zIAG","Individual",,"0lgB00000008OKpIAM",,,"false","003B000000HQ1IqIAL","Active",,0,0,0,0,193,0,30606,0,0,0,1,48,0,0,36205,1,0,99.93,0,0.07,0,0,0,0,0,33,0
,"Xplore",,,"Bronze","Nights Stayed",,"0ltB0000000TN3uIAG","0lyB0000000TNtKIAW","Yes","9.NA","Xplore",,"Web","false",,"0lpB0000000TN3zIAG","Active",,"0lMB0000000TNUcMAO","Abel Able","Regular",,,"0lMB0000000TNUcMAO","003B000000HQ1IpIAL","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2021-08-03",,,,"true",,"0lpB0000000TN3zIAG","003B000000HQ1IpIAL","Abel Able","0ltB0000000TN3uIAG","Abel Able","2021-12-28T00:00:00.000Z","0lpB0000000TN3zIAG","Individual",,"0lgB00000008OKpIAM",,,"false","003B000000HQ1IpIAL","Active",,0,0,0,0,-238,0,26715,0,0,0,1,-385,0,0,40032,1,0,99.95,0,0.05,0,0,0,0,0,33,0
,"Xplore",,,"Bronze","Nights Stayed","CA","0ltB0000000TN3uIAG","0lyB0000000TNtMIAW","Yes","5.9-12 months","Xplore","CA","Email","false",,"0lpB0000000TN3zIAG","Active",,"0lMB0000000TNUdMAO","Jayce Ableman","Regular",,"Stockton","0lMB0000000TNUdMAO","003B000000HQ1IoIAL","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2020-03-05","Stockton - CA",,,"true",,"0lpB0000000TN3zIAG","003B000000HQ1IoIAL","Jayce Ableman","0ltB0000000TN3uIAG","Jayce Ableman","2020-07-26T00:00:00.000Z","0lpB0000000TN3zIAG","Individual","Stockton","0lgB00000008OKpIAM",,,"false","003B000000HQ1IoIAL","Active",,0,0,0,0,277,0,29266,0,0,0,1,134,0,0,31004,1,0,92.67,0,7.33,0,0,0,0,0,32,0
,"Xplore",,,"Bronze","Nights Stayed",,"0ltB0000000TN3uIAG","0lyB0000000TNtOIAW","Yes","2.1-3 months","Xplore",,"Social","false",,"0lpB0000000TN3zIAG","Active",,"0lMB0000000TNUeMAO","Jesus Abler","Regular",,,"0lMB0000000TNUeMAO","003B000000HQ1InIAL","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2020-09-23",,,,"true",,"0lpB0000000TN3zIAG","003B000000HQ1InIAL","Jesus Abler","0ltB0000000TN3uIAG","Jesus Abler","2021-02-13T00:00:00.000Z","0lpB0000000TN3zIAG","Individual",,"0lgB00000008OKpIAM",,,"false","003B000000HQ1InIAL","Active",,0,0,0,0,75,0,26875,0,0,0,1,-67,0,0,38838,1,0,99.95,0,0.05,0,0,0,0,0,33,0
,"Xplore",,,"Bronze","Nights Stayed",,"0ltB0000000TN3uIAG","0lyB0000000TNtQIAW","Yes","9.NA","Xplore",,"CallCenter","false",,"0lpB0000000TN3zIAG","Active",,"0lMB0000000TNUfMAO","Amir Ables","Regular",,,"0lMB0000000TNUfMAO","003B000000HQ1ImIAL","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2021-05-23",,,,"true",,"0lpB0000000TN3zIAG","003B000000HQ1ImIAL","Amir Ables","0ltB0000000TN3uIAG","Amir Ables","2021-10-20T00:00:00.000Z","0lpB0000000TN3zIAG","Individual",,"0lgB00000008OKpIAM",,,"false","003B000000HQ1ImIAL","Active",,0,0,0,0,-166,0,31481,0,0,0,1,-316,0,0,38588,1,0,99.93,0,0.07,0,0,0,0,0,33,0
,"Xplore",,,"Bronze","Nights Stayed",,"0ltB0000000TN3uIAG","0lyB0000000TNtSIAW","Yes","4.6-9 months","Xplore",,"POS","false",,"0lpB0000000TN3zIAG","Active",,"0lMB0000000TNUgMAO","King Ablin","Regular",,,"0lMB0000000TNUgMAO","003B000000HQ1IlIAL","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2020-04-29",,,,"true",,"0lpB0000000TN3zIAG","003B000000HQ1IlIAL","King Ablin","0ltB0000000TN3uIAG","King Ablin","2020-09-22T00:00:00.000Z","0lpB0000000TN3zIAG","Individual",,"0lgB00000008OKpIAM",,,"false","003B000000HQ1IlIAL","Active",,0,0,0,0,222,0,32047,0,0,0,1,76,0,0,38020,1,0,99.92,0,0.08,0,0,0,0,0,33,0
,"Xplore",,,"Bronze","Nights Stayed",,"0ltB0000000TN3uIAG","0lyB0000000TNtUIAW","Yes","5.9-12 months","Xplore",,"Web","false",,"0lpB0000000TN3zIAG","Active",,"0lMB0000000TNUhMAO","Beau Abling","Regular",,,"0lMB0000000TNUhMAO","003B000000HQ1IkIAL","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2020-03-08",,,,"true",,"0lpB0000000TN3zIAG","003B000000HQ1IkIAL","Beau Abling","0ltB0000000TN3uIAG","Beau Abling","2020-08-02T00:00:00.000Z","0lpB0000000TN3zIAG","Individual",,"0lgB00000008OKpIAM",,,"false","003B000000HQ1IkIAL","Active",,0,0,0,0,274,0,28273,0,0,0,1,127,0,0,27392,1,0,99.88,0,0.12,0,0,0,0,0,33,0
,"Xplore",,,"Bronze","Nights Stayed",,"0ltB0000000TN3uIAG","0lyB0000000TNtWIAW","Yes","5.9-12 months","Xplore",,"Email","false",,"0lpB0000000TN3zIAG","Active",,"0lMB0000000TNUiMAO","Camden Abner","Regular",,,"0lMB0000000TNUiMAO","003B000000HQ1IjIAL","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2020-02-25",,,,"true",,"0lpB0000000TN3zIAG","003B000000HQ1IjIAL","Camden Abner","0ltB0000000TN3uIAG","Camden Abner","2020-07-24T00:00:00.000Z","0lpB0000000TN3zIAG","Individual",,"0lgB00000008OKpIAM",,,"false","003B000000HQ1IjIAL","Active",,0,0,0,0,286,0,25225,0,0,0,1,136,0,0,23821,1,0,97.65,0,2.35,0,0,0,0,0,33,0
,"Xplore",,,"Bronze","Nights Stayed",,"0ltB0000000TN3uIAG","0lyB0000000TNtYIAW","Yes","9.NA","Xplore",,"Social","false",,"0lpB0000000TN3zIAG","Active",,"0lMB0000000TNUjMAO","Alex Abnet","Regular",,,"0lMB0000000TNUjMAO","003B000000HQ1IiIAL","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2021-01-30",,,,"true",,"0lpB0000000TN3zIAG","003B000000HQ1IiIAL","Alex Abnet","0ltB0000000TN3uIAG","Alex Abnet","2021-06-24T00:00:00.000Z","0lpB0000000TN3zIAG","Individual",,"0lgB00000008OKpIAM",,,"false","003B000000HQ1IiIAL","Active",,0,0,0,0,-53,0,30819,0,0,0,1,-198,0,0,38086,1,0,99.93,0,0.07,0,0,0,0,0,33,0
,"Xplore",,,"Bronze","Nights Stayed",,"0ltB0000000TN3uIAG","0lyB0000000TNtaIAG","Yes","9.NA","Xplore",,"CallCenter","false",,"0lpB0000000TN3zIAG","Active",,"0lMB0000000TNUkMAO","Jasper Abney","Regular",,,"0lMB0000000TNUkMAO","003B000000HQ1IhIAL","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2021-07-02",,,,"true",,"0lpB0000000TN3zIAG","003B000000HQ1IhIAL","Jasper Abney","0ltB0000000TN3uIAG","Jasper Abney","2021-11-26T00:00:00.000Z","0lpB0000000TN3zIAG","Individual",,"0lgB00000008OKpIAM",,,"false","003B000000HQ1IhIAL","Active",,0,0,0,0,-206,0,30023,0,0,0,1,-353,0,0,39112,1,0,99.95,0,0.05,0,0,0,0,0,33,0
,"Xplore",,,"Bronze","Nights Stayed",,"0ltB0000000TN3uIAG","0lyB0000000TNtcIAG","Yes","9.NA","Xplore",,"POS","false",,"0lpB0000000TN3zIAG","Active",,"0lMB0000000TNUlMAO","Malachi Abo","Regular",,,"0lMB0000000TNUlMAO","003B000000HQ1IgIAL","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2021-02-05",,,,"true",,"0lpB0000000TN3zIAG","003B000000HQ1IgIAL","Malachi Abo","0ltB0000000TN3uIAG","Malachi Abo","2021-07-02T00:00:00.000Z","0lpB0000000TN3zIAG","Individual",,"0lgB00000008OKpIAM",,,"false","003B000000HQ1IgIAL","Active",,0,0,0,0,-59,0,29825,0,0,0,1,-206,0,0,37206,1,0,99.94,0,0.06,0,0,0,0,0,33,0
,"Xplore",,,"Bronze","Nights Stayed",,"0ltB0000000TN3uIAG","0lyB0000000TNteIAG","Yes","9.NA","Xplore",,"Web","false",,"0lpB0000000TN3zIAG","Active",,"0lMB0000000TNUmMAO","Brody Abolafia","Regular",,,"0lMB0000000TNUmMAO","003B000000HQ1IfIAL","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2021-07-30",,,,"true",,"0lpB0000000TN3zIAG","003B000000HQ1IfIAL","Brody Abolafia","0ltB0000000TN3uIAG","Brody Abolafia","2021-12-27T00:00:00.000Z","0lpB0000000TN3zIAG","Individual",,"0lgB00000008OKpIAM",,,"false","003B000000HQ1IfIAL","Active",,0,0,0,0,-234,0,27682,0,0,0,1,-384,0,0,38543,1,0,99.95,0,0.05,0,0,0,0,0,33,0
,"Xplore",,,"Bronze","Nights Stayed",,"0ltB0000000TN3uIAG","0lyB0000000TNtgIAG","Yes","1.< 1 month","Xplore",,"Email","false",,"0lpB0000000TN3zIAG","Active",,"0lMB0000000TNUnMAO","Jude Abolt","Regular",,,"0lMB0000000TNUnMAO","003B000000HQ1IeIAL","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2020-11-29",,,,"true",,"0lpB0000000TN3zIAG","003B000000HQ1IeIAL","Jude Abolt","0ltB0000000TN3uIAG","Jude Abolt","2021-04-25T00:00:00.000Z","0lpB0000000TN3zIAG","Individual",,"0lgB00000008OKpIAM",,,"false","003B000000HQ1IeIAL","Active",,0,0,0,0,8,0,29455,0,0,0,1,-138,0,0,37372,1,0,99.94,0,0.06,0,0,0,0,0,33,0
,"Xplore",,,"Bronze","Nights Stayed",,"0ltB0000000TN3uIAG","0lyB0000000TNtiIAG","Yes","5.9-12 months","Xplore",,"Social","false",,"0lpB0000000TN3zIAG","Active",,"0lMB0000000TNUoMAO","Blake Abood","Regular",,,"0lMB0000000TNUoMAO","003B000000HQ1IdIAL","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2020-02-23",,,,"true",,"0lpB0000000TN3zIAG","003B000000HQ1IdIAL","Blake Abood","0ltB0000000TN3uIAG","Blake Abood","2020-07-22T00:00:00.000Z","0lpB0000000TN3zIAG","Individual",,"0lgB00000008OKpIAM",,,"false","003B000000HQ1IdIAL","Active",,0,0,0,0,288,0,30215,0,0,0,1,138,0,0,22482,1,0,96.45,0,3.55,0,0,0,0,0,33,0
,"Xplore",,,"Bronze","Nights Stayed",,"0ltB0000000TN3uIAG","0lyB0000000TNtkIAG","Yes","9.NA","Xplore",,"CallCenter","false",,"0lpB0000000TN3zIAG","Active",,"0lMB0000000TNUpMAO","Eric Aboud","Regular",,,"0lMB0000000TNUpMAO","003B000000HQ1IcIAL","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2021-08-16",,,,"true",,"0lpB0000000TN3zIAG","003B000000HQ1IcIAL","Eric Aboud","0ltB0000000TN3uIAG","Eric Aboud","2022-01-10T00:00:00.000Z","0lpB0000000TN3zIAG","Individual",,"0lgB00000008OKpIAM",,,"false","003B000000HQ1IcIAL","Active",,0,0,0,0,-251,0,29865,0,0,0,1,-398,0,0,34244,1,0,99.98,0,0.02,0,0,0,0,0,33,0
,"Xplore",,,"Bronze","Nights Stayed",,"0ltB0000000TN3uIAG","0lyB0000000TNtmIAG","Yes","3.3-6 months","Xplore",,"POS","false",,"0lpB0000000TN3zIAG","Active",,"0lMB0000000TNUqMAO","Brooks Aboudi","Regular",,,"0lMB0000000TNUqMAO","003B000000HQ1IbIAL","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2020-06-19",,,,"true",,"0lpB0000000TN3zIAG","003B000000HQ1IbIAL","Brooks Aboudi","0ltB0000000TN3uIAG","Brooks Aboudi","2020-11-15T00:00:00.000Z","0lpB0000000TN3zIAG","Individual",,"0lgB00000008OKpIAM",,,"false","003B000000HQ1IbIAL","Active",,0,0,0,0,171,0,26138,0,0,0,1,22,0,0,35157,1,0,99.98,0,0.02,0,0,0,0,0,32,0
,"Xplore",,,"Bronze","Nights Stayed",,"0ltB0000000TN3uIAG","0lyB0000000TNtoIAG","Yes","2.1-3 months","Xplore",,"Web","false",,"0lpB0000000TN3zIAG","Active",,"0lMB0000000TNUrMAO","Elliot Aboulahoud","Regular",,,"0lMB0000000TNUrMAO","003B000000HQ1IaIAL","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2020-10-08",,,,"true",,"0lpB0000000TN3zIAG","003B000000HQ1IaIAL","Elliot Aboulahoud","0ltB0000000TN3uIAG","Elliot Aboulahoud","2021-02-24T00:00:00.000Z","0lpB0000000TN3zIAG","Individual",,"0lgB00000008OKpIAM",,,"false","003B000000HQ1IaIAL","Active",,0,0,0,0,60,0,27975,0,0,0,1,-78,0,0,39861,1,0,99.95,0,0.05,0,0,0,0,0,33,0
,"Xplore",,,"Bronze","Nights Stayed",,"0ltB0000000TN3uIAG","0lyB0000000TNtqIAG","Yes","9.NA","Xplore",,"Email","false",,"0lpB0000000TN3zIAG","Active",,"0lMB0000000TNUsMAO","Antonio Aboulissan","Regular",,,"0lMB0000000TNUsMAO","003B000000HQ1IZIA1","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2021-07-18",,,,"true",,"0lpB0000000TN3zIAG","003B000000HQ1IZIA1","Antonio Aboulissan","0ltB0000000TN3uIAG","Antonio Aboulissan","2021-11-30T00:00:00.000Z","0lpB0000000TN3zIAG","Individual",,"0lgB00000008OKpIAM",,,"false","003B000000HQ1IZIA1","Active",,0,0,0,0,-222,0,33613,0,0,0,1,-357,0,0,38719,1,0,99.95,0,0.05,0,0,0,0,0,33,0
,"Xplore",,,"Bronze","Nights Stayed",,"0ltB0000000TN3uIAG","0lyB0000000TNtsIAG","Yes","3.3-6 months","Xplore",,"Social","false",,"0lpB0000000TN3zIAG","Active",,"0lMB0000000TNUtMAO","Abraham Abousaleh","Regular",,,"0lMB0000000TNUtMAO","003B000000HQ1IYIA1","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2020-06-22",,,,"true",,"0lpB0000000TN3zIAG","003B000000HQ1IYIA1","Abraham Abousaleh","0ltB0000000TN3uIAG","Abraham Abousaleh","2020-11-19T00:00:00.000Z","0lpB0000000TN3zIAG","Individual",,"0lgB00000008OKpIAM",,,"false","003B000000HQ1IYIA1","Active",,0,0,0,0,168,0,29553,0,0,0,1,18,0,0,36089,1,0,99.95,0,0.05,0,0,0,0,0,32,0
,"Xplore",,,"Bronze","Nights Stayed",,"0ltB0000000TN3uIAG","0lyB0000000TNtuIAG","Yes","2.1-3 months","Xplore",,"CallCenter","false",,"0lpB0000000TN3zIAG","Active",,"0lMB0000000TNUuMAO","Remy Adling","Regular",,,"0lMB0000000TNUuMAO","003B000000HQ1IXIA1","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2020-10-21",,,,"true",,"0lpB0000000TN3zIAG","003B000000HQ1IXIA1","Remy Adling","0ltB0000000TN3uIAG","Remy Adling","2021-03-18T00:00:00.000Z","0lpB0000000TN3zIAG","Individual",,"0lgB00000008OKpIAM",,,"false","003B000000HQ1IXIA1","Active",,0,0,0,0,47,0,32116,0,0,0,1,-100,0,0,37606,1,0,99.95,0,0.05,0,0,0,0,0,33,0
,"Xplore",,,"Bronze","Nights Stayed",,"0ltB0000000TN3uIAG","0lyB0000000TNtwIAG","Yes","9.NA","Xplore",,"POS","false",,"0lpB0000000TN3zIAG","Active",,"0lMB0000000TNUvMAO","Winston Adeyemo","Regular",,,"0lMB0000000TNUvMAO","003B000000HQ1IWIA1","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2021-03-19",,,,"true",,"0lpB0000000TN3zIAG","003B000000HQ1IWIA1","Winston Adeyemo","0ltB0000000TN3uIAG","Winston Adeyemo","2021-08-15T00:00:00.000Z","0lpB0000000TN3zIAG","Individual",,"0lgB00000008OKpIAM",,,"false","003B000000HQ1IWIA1","Active",,0,0,0,0,-101,0,32566,0,0,0,1,-250,0,0,38589,1,0,99.95,0,0.05,0,0,0,0,0,33,0
,"Xplore",,,"Bronze","Nights Stayed","CO","0ltB0000000TN3uIAG","0lyB0000000TNtyIAG","Yes","5.9-12 months","Xplore","CO","Web","false",,"0lpB0000000TN3zIAG","Active",,"0lMB0000000TNUwMAO","Kason Adger","Regular",,"Lamar","0lMB0000000TNUwMAO","003B000000HQ1IVIA1","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2020-02-11","Lamar - CO",,,"true",,"0lpB0000000TN3zIAG","003B000000HQ1IVIA1","Kason Adger","0ltB0000000TN3uIAG","Kason Adger","2020-07-10T00:00:00.000Z","0lpB0000000TN3zIAG","Individual","Lamar","0lgB00000008OKpIAM",,,"false","003B000000HQ1IVIA1","Active",,0,0,0,0,300,0,32864,0,0,0,1,150,0,0,17888,1,0,40.54,0,59.46,0,0,0,0,0,33,0
,"Xplore",,,"Bronze","Nights Stayed","Wallingford","0ltB0000000TN3uIAG","0lyB0000000TNu0IAG","Yes","3.3-6 months","Xplore","Wallingford","Email","false",,"0lpB0000000TN3zIAG","Active",,"0lMB0000000TNUxMAO","Zayne Adham","Regular",,"CT","0lMB0000000TNUxMAO","003B000000HQ1IUIA1","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2020-08-24","CT - Wallingford",,,"true",,"0lpB0000000TN3zIAG","003B000000HQ1IUIA1","Zayne Adham","0ltB0000000TN3uIAG","Zayne Adham","2021-01-17T00:00:00.000Z","0lpB0000000TN3zIAG","Individual","CT","0lgB00000008OKpIAM",,,"false","003B000000HQ1IUIA1","Active",,0,0,0,0,105,0,27088,0,0,0,1,-40,0,0,39931,1,0,99.95,0,0.05,0,0,0,0,0,33,0
,"Xplore",,,"Bronze","Nights Stayed","AL","0ltB0000000TN3uIAG","0lyB0000000TNu2IAG","Yes","3.3-6 months","Xplore","AL","Social","false",,"0lpB0000000TN3zIAG","Active",,"0lMB0000000TNUyMAO","Noel Adhami","Regular",,"Birmingham","0lMB0000000TNUyMAO","003B000000HQ1ITIA1","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2020-07-28","Birmingham - AL",,,"true",,"0lpB0000000TN3zIAG","003B000000HQ1ITIA1","Noel Adhami","0ltB0000000TN3uIAG","Noel Adhami","2020-12-24T00:00:00.000Z","0lpB0000000TN3zIAG","Individual","Birmingham","0lgB00000008OKpIAM",,,"false","003B000000HQ1ITIA1","Active",,0,0,0,0,132,0,31723,0,0,0,1,-16,0,0,38782,1,0,99.95,0,0.05,0,0,0,0,0,33,0
,"Xplore",,,"Bronze","Nights Stayed",,"0ltB0000000TN3uIAG","0lyB0000000TNu4IAG","Yes","9.NA","Xplore",,"CallCenter","false",,"0lpB0000000TN3zIAG","Active",,"0lMB0000000TNUzMAO","Princeton Adi","Regular",,,"0lMB0000000TNUzMAO","003B000000HQ1ISIA1","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2021-05-03",,,,"true",,"0lpB0000000TN3zIAG","003B000000HQ1ISIA1","Princeton Adi","0ltB0000000TN3uIAG","Princeton Adi","2021-09-30T00:00:00.000Z","0lpB0000000TN3zIAG","Individual",,"0lgB00000008OKpIAM",,,"false","003B000000HQ1ISIA1","Active",,0,0,0,0,-146,0,27481,0,0,0,1,-296,0,0,35792,1,0,99.95,0,0.05,0,0,0,0,0,33,0
,"Xplore",,,"Bronze","Nights Stayed",,"0ltB0000000TN3uIAG","0lyB0000000TNu6IAG","Yes","4.6-9 months","Xplore",,"POS","false",,"0lpB0000000TN3zIAG","Active",,"0lMB0000000TNV0MAO","Matthias Adib","Regular",,,"0lMB0000000TNV0MAO","003B000000HQ1IRIA1","005B0000006yDPFIA2","2020-10-14T07:28:48.000Z","2020-05-10",,,,"true",,"0lpB0000000TN3zIAG","003B000000HQ1IRIA1","Matthias Adib","0ltB0000000TN3uIAG","Matthias Adib","2020-10-03T00:00:00.000Z","0lpB0000000TN3zIAG","Individual",,"0lgB00000008OKpIAM",,,"false","003B000000HQ1IRIA1","Active",,0,0,0,0,211,0,30241,0,0,0,1,65,0,0,36584,1,0,99.92,0,0.08,0,0,0,0,0,33,0
