"SmallPhotoUrl","Name","NPS","HandledWithinSLA","VsLastQuarter","PredictedNPS"
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbI/T","Cindy Miller",8,96,10,58
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Y8/T","Marcel Couch",8,92,9,46
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1aR/T","Cali Bolton",6,64,-8,-44
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbD/T","Chris Stewart",8,93,5,44
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Y7/T","Ana Stranton",6,69,-8,-47
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Xy/T","Kaylee Byers",8,91,9,42
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1ZI/T","Mohsin Hodgson",7,79,-5,-39
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbD/T","Chris Stewart",8,93,9,50
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Y8/T","Marcel Couch",8,92,7,48
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Z4/T","Arlo Snider",7,78,-12,-26
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbN/T","Lewys Whitley",8,92,10,41
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1aR/T","Cali Bolton",6,64,-8,-37
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbX/T","Iman Redman",7,71,-6,-35
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Y7/T","Ana Stranton",6,69,-8,-47
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Xy/T","Kaylee Byers",8,91,10,43
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1ZI/T","Mohsin Hodgson",7,79,-8,-34
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbI/T","Cindy Miller",8,96,8,58
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbS/T","Beatriz Lancaster",7,72,-11,-29
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1aR/T","Cali Bolton",6,64,-5,-26
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Y8/T","Marcel Couch",8,92,7,48
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Y7/T","Ana Stranton",6,69,-10,-47
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbD/T","Chris Stewart",8,93,9,40
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbI/T","Cindy Miller",9,96,5,58
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Xy/T","Kaylee Byers",8,91,8,44
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbN/T","Lewys Whitley",8,92,6,46
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbX/T","Iman Redman",7,71,-8,-34
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1ZI/T","Mohsin Hodgson",7,79,-6,-29
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Z4/T","Arlo Snider",7,78,-6,-43
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbS/T","Beatriz Lancaster",8,72,-11,-30
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1ZI/T","Mohsin Hodgson",7,79,-6,-39
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Y7/T","Ana Stranton",6,69,-8,-47
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1aR/T","Cali Bolton",6,64,-6,-41
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbI/T","Cindy Miller",8,96,5,58
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbS/T","Beatriz Lancaster",7,72,-8,-26
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbN/T","Lewys Whitley",8,92,8,49
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Z4/T","Arlo Snider",7,78,-9,-33
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbX/T","Iman Redman",7,71,-11,-33
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Xy/T","Kaylee Byers",8,91,8,41
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Y8/T","Marcel Couch",8,92,8,41
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbD/T","Chris Stewart",8,93,9,43
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Xy/T","Kaylee Byers",8,91,9,42
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1ZI/T","Mohsin Hodgson",7,79,-10,-29
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Y7/T","Ana Stranton",6,69,-6,-47
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1aR/T","Cali Bolton",6,64,-7,-43
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbN/T","Lewys Whitley",8,92,7,42
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbD/T","Chris Stewart",8,93,5,43
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Y8/T","Marcel Couch",8,92,6,43
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbX/T","Iman Redman",7,71,-6,-30
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Z4/T","Arlo Snider",7,78,-8,-44
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbI/T","Cindy Miller",8,96,5,58
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbS/T","Beatriz Lancaster",7,72,-5,-32
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Z4/T","Arlo Snider",7,78,-11,-28
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Y7/T","Ana Stranton",6,69,-5,-47
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbX/T","Iman Redman",7,71,-8,-45
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbI/T","Cindy Miller",8,96,5,58
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Y8/T","Marcel Couch",9,92,5,46
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Xy/T","Kaylee Byers",8,91,6,47
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbN/T","Lewys Whitley",8,92,7,50
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbS/T","Beatriz Lancaster",7,72,-9,-29
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1aR/T","Cali Bolton",6,64,-6,-28
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1ZI/T","Mohsin Hodgson",7,79,-10,-41
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbD/T","Chris Stewart",8,93,7,44
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Xy/T","Kaylee Byers",8,91,8,45
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Y7/T","Ana Stranton",6,69,-7,-47
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Y8/T","Marcel Couch",8,92,9,47
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbI/T","Cindy Miller",8,96,9,58
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbD/T","Chris Stewart",8,93,6,49
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1aR/T","Cali Bolton",6,64,-5,-40
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1ZI/T","Mohsin Hodgson",7,79,-6,-45
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbX/T","Iman Redman",7,71,-12,-47
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Z4/T","Arlo Snider",7,78,-6,-25
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbN/T","Lewys Whitley",8,92,10,47
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbS/T","Beatriz Lancaster",7,72,-11,-47
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1aR/T","Cali Bolton",6,64,-10,-42
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Y8/T","Marcel Couch",8,92,10,45
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbS/T","Beatriz Lancaster",7,72,-12,-33
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Y7/T","Ana Stranton",7,69,-5,-47
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbI/T","Cindy Miller",8,96,5,58
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbN/T","Lewys Whitley",8,92,6,44
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbD/T","Chris Stewart",8,93,6,49
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1ZI/T","Mohsin Hodgson",7,79,-9,-30
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbX/T","Iman Redman",7,71,-7,-41
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Xy/T","Kaylee Byers",8,91,7,49
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Z4/T","Arlo Snider",7,78,-5,-35
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Z4/T","Arlo Snider",8,78,-8,-43
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbN/T","Lewys Whitley",9,92,10,49
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbD/T","Chris Stewart",8,93,5,41
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Xy/T","Kaylee Byers",8,91,5,44
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1aR/T","Cali Bolton",6,64,-10,-33
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Y8/T","Marcel Couch",8,92,8,46
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbS/T","Beatriz Lancaster",7,72,-5,-38
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Y7/T","Ana Stranton",6,69,-9,-47
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1ZI/T","Mohsin Hodgson",7,79,-12,-28
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbX/T","Iman Redman",7,71,-7,-41
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbI/T","Cindy Miller",8,96,7,58
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1aR/T","Cali Bolton",6,64,-6,-28
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbX/T","Iman Redman",7,71,-8,-31
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Xy/T","Kaylee Byers",8,91,5,44
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbD/T","Chris Stewart",8,93,10,44
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Y7/T","Ana Stranton",6,69,-11,-47
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbI/T","Cindy Miller",8,96,5,58
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1ZI/T","Mohsin Hodgson",7,79,-12,-47
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y0000003XbS/T","Beatriz Lancaster",7,72,-8,-42
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Y8/T","Marcel Couch",8,92,10,50
"https://juanferrei-20210324-demo--c.documentforce.com/profilephoto/7295Y000001N1Z4/T","Arlo Snider",7,78,-7,-46
