"Quote","Status","Record_ID","Line_Item_Number","Name","Quote_Name"
"0Q04x0000009doeCAA","In Review","a5o4x0000001IYSAA2","00006037","47565 W Grand Ave","RR WAN"
"0Q04x0000009doeCAA","In Review","a5o4x0000001IYTAA2","00006044","4284 Dorigo Ln","RR WAN"
"0Q04x0000009doeCAA","In Review","a5o4x0000001IYUAA2","00006051","6794 Lake Dr E","RR WAN"
"0Q04x0000009doeCAA","In Review","a5o4x0000001IYVAA2","00006058","31 Douglas Blvd #950","RR WAN"
"0Q04x0000009YIcCAM","Approved","a5o4x0000001H6FAAU",,"209 Decker Dr","S 25 Internet"
"0Q04x0000009YIcCAM","Approved","a5o4x0000001H6GAAU",,"4486 W O St #1","S 25 Internet"
"0Q04x0000009YIcCAM","Approved","a5o4x0000001H6HAAU",,"39 S 7th St","S 25 Internet"
"0Q04x0000009YIcCAM","Approved","a5o4x0000001H6IAAU",,"98839 Hawthorne Blvd #6101","S 25 Internet"
"0Q04x0000009YIcCAM","Approved","a5o4x0000001H6JAAU",,"71 San Mateo Ave","S 25 Internet"
"0Q04x0000009YIcCAM","Approved","a5o4x0000001H6KAAU",,"76 Brooks St #9","S 25 Internet"
"0Q04x0000009YIcCAM","Approved","a5o4x0000001H6LAAU",,"4545 Courthouse Rd","S 25 Internet"
"0Q04x0000009YIcCAM","Approved","a5o4x0000001H6MAAU",,"14288 Foster Ave #4121","S 25 Internet"
"0Q04x0000009YIcCAM","Approved","a5o4x0000001H6NAAU",,"4 Otis St","S 25 Internet"
"0Q04x0000009YIcCAM","Approved","a5o4x0000001H6OAAU",,"65895 S 16th St","S 25 Internet"
"0Q04x0000009YIcCAM","Approved","a5o4x0000001H6PAAU",,"14302 Pennsylvania Ave","S 25 Internet"
"0Q04x0000009YIcCAM","Approved","a5o4x0000001H6QAAU",,"201 Hawk Ct","S 25 Internet"
"0Q04x0000009YIcCAM","Approved","a5o4x0000001H6RAAU",,"53075 Sw 152nd Ter #615","S 25 Internet"
"0Q04x0000009YIcCAM","Approved","a5o4x0000001H6SAAU",,"59 N Groesbeck Hwy","S 25 Internet"
"0Q04x0000009YIcCAM","Approved","a5o4x0000001H6TAAU",,"2664 Lewis Rd","S 25 Internet"
"0Q04x0000009YIcCAM","Approved","a5o4x0000001H6UAAU",,"59 Shady Ln #53","S 25 Internet"
"0Q04x0000009YIcCAM","Approved","a5o4x0000001H6VAAU",,"3305 Nabell Ave #679","S 25 Internet"
"0Q04x0000009YIcCAM","Approved","a5o4x0000001H6WAAU",,"18 Fountain St","S 25 Internet"
"0Q04x0000009YIcCAM","Approved","a5o4x0000001H6XAAU",,"7 W 32nd St","S 25 Internet"
"0Q04x0000009YImCAM","Approved","a5o4x0000001H6YAAU","00002162","209 Decker Dr","S Broadband internet 25"
"0Q04x0000009YImCAM","Approved","a5o4x0000001H6ZAAU","00002168","4486 W O St #1","S Broadband internet 25"
"0Q04x0000009YImCAM","Approved","a5o4x0000001H6aAAE",,"39 S 7th St","S Broadband internet 25"
"0Q04x0000009YImCAM","Approved","a5o4x0000001H6bAAE",,"98839 Hawthorne Blvd #6101","S Broadband internet 25"
"0Q04x0000009YImCAM","Approved","a5o4x0000001H6cAAE",,"71 San Mateo Ave","S Broadband internet 25"
"0Q04x0000009YImCAM","Approved","a5o4x0000001H6dAAE",,"76 Brooks St #9","S Broadband internet 25"
"0Q04x0000009YImCAM","Approved","a5o4x0000001H6eAAE",,"4545 Courthouse Rd","S Broadband internet 25"
"0Q04x0000009YImCAM","Approved","a5o4x0000001H6fAAE",,"14288 Foster Ave #4121","S Broadband internet 25"
"0Q04x0000009YImCAM","Approved","a5o4x0000001H6gAAE",,"4 Otis St","S Broadband internet 25"
"0Q04x0000009YImCAM","Approved","a5o4x0000001H6hAAE",,"65895 S 16th St","S Broadband internet 25"
"0Q04x0000009YImCAM","Approved","a5o4x0000001H6iAAE",,"14302 Pennsylvania Ave","S Broadband internet 25"
"0Q04x0000009YImCAM","Approved","a5o4x0000001H6jAAE",,"201 Hawk Ct","S Broadband internet 25"
"0Q04x0000009YImCAM","Approved","a5o4x0000001H6kAAE",,"53075 Sw 152nd Ter #615","S Broadband internet 25"
"0Q04x0000009YImCAM","Approved","a5o4x0000001H6lAAE",,"59 N Groesbeck Hwy","S Broadband internet 25"
"0Q04x0000009YImCAM","Approved","a5o4x0000001H6mAAE",,"2664 Lewis Rd","S Broadband internet 25"
"0Q04x0000009YImCAM","Approved","a5o4x0000001H6nAAE",,"59 Shady Ln #53","S Broadband internet 25"
"0Q04x0000009YImCAM","Approved","a5o4x0000001H6oAAE",,"3305 Nabell Ave #679","S Broadband internet 25"
"0Q04x0000009YImCAM","Approved","a5o4x0000001H6pAAE",,"18 Fountain St","S Broadband internet 25"
"0Q04x0000009YImCAM","Approved","a5o4x0000001H6qAAE",,"7 W 32nd St","S Broadband internet 25"
"0Q04x0000009YImCAM","Approved","a5o4x0000001H6rAAE","00002180","Blair Malet","S Broadband internet 25"
"0Q04x0000009YImCAM","Approved","a5o4x0000001H6sAAE","00002186","Brock Bolognia","S Broadband internet 25"
"0Q04x0000009YImCAM","Approved","a5o4x0000001H6tAAE","00002192","Lorrie Nestle","S Broadband internet 25"
"0Q04x0000009YImCAM","Approved","a5o4x0000001H6uAAE",,"Sabra Uyetake","S Broadband internet 25"
"0Q04x0000009YImCAM","Approved","a5o4x0000001H6vAAE",,"Marjory Mastella","S Broadband internet 25"
"0Q04x0000009YImCAM","Approved","a5o4x0000001H6wAAE",,"Karl Klonowski","S Broadband internet 25"
"0Q04x0000009YImCAM","Approved","a5o4x0000001H6xAAE",,"Tonette Wenner","S Broadband internet 25"
"0Q04x0000009YImCAM","Approved","a5o4x0000001H6yAAE","00002198","Amber Monarrez","S Broadband internet 25"
"0Q04x0000009YImCAM","Approved","a5o4x0000001H6zAAE",,"Shenika Seewald","S Broadband internet 25"
"0Q04x0000009YImCAM","Approved","a5o4x0000001H70AAE",,"Delmy Ahle","S Broadband internet 25"
"0Q04x0000009YImCAM","Approved","a5o4x0000001H71AAE",,"Deeanna Juhas","S Broadband internet 25"
"0Q04x0000009YImCAM","Approved","a5o4x0000001H72AAE",,"Blondell Pugh","S Broadband internet 25"
"0Q04x0000009YImCAM","Approved","a5o4x0000001H73AAE",,"Jamal Vanausdal","S Broadband internet 25"
"0Q04x0000009YImCAM","Approved","a5o4x0000001H74AAE",,"Cecily Hollack","S Broadband internet 25"
"0Q04x0000009YImCAM","Approved","a5o4x0000001H75AAE",,"Carmelina Lindall","S Broadband internet 25"
"0Q04x0000009YImCAM","Approved","a5o4x0000001H76AAE",,"Maurine Yglesias","S Broadband internet 25"
"0Q04x0000009YImCAM","Approved","a5o4x0000001H77AAE",,"Tawna Buvens","S Broadband internet 25"
"0Q04x0000009YImCAM","Approved","a5o4x0000001H78AAE",,"Penney Weight","S Broadband internet 25"
"0Q04x0000009YImCAM","Approved","a5o4x0000001H79AAE",,"Elly Morocco","S Broadband internet 25"
"0Q04x0000009d8dCAA","Accepted","a5o4x0000001ISxAAM","00003995","Blondell Pugh","SE 30 Mobile Subscribers"
"0Q04x0000009d8dCAA","Accepted","a5o4x0000001ISyAAM","00004002","Jamal Vanausdal","SE 30 Mobile Subscribers"
"0Q04x0000009d8dCAA","Accepted","a5o4x0000001ISzAAM","00004009","Cecily Hollack","SE 30 Mobile Subscribers"
"0Q04x0000009d8dCAA","Accepted","a5o4x0000001IT0AAM","00004016","Carmelina Lindall","SE 30 Mobile Subscribers"
"0Q04x0000009d8dCAA","Accepted","a5o4x0000001IT1AAM","00004023","Maurine Yglesias","SE 30 Mobile Subscribers"
"0Q04x0000009d8dCAA","Accepted","a5o4x0000001IT2AAM","00004030","Tawna Buvens","SE 30 Mobile Subscribers"
"0Q04x0000009d8dCAA","Accepted","a5o4x0000001IT3AAM","00004037","Penney Weight","SE 30 Mobile Subscribers"
"0Q04x0000009d8dCAA","Accepted","a5o4x0000001IT4AAM","00004044","Elly Morocco","SE 30 Mobile Subscribers"
"0Q04x0000009d8dCAA","Accepted","a5o4x0000001ISmAAM","00003918","Blair Malet","SE 30 Mobile Subscribers"
"0Q04x0000009d8dCAA","Accepted","a5o4x0000001ISnAAM","00003925","Brock Bolognia","SE 30 Mobile Subscribers"
"0Q04x0000009d8dCAA","Accepted","a5o4x0000001ISoAAM","00003932","Lorrie Nestle","SE 30 Mobile Subscribers"
"0Q04x0000009d8dCAA","Accepted","a5o4x0000001ISpAAM","00003939","Sabra Uyetake","SE 30 Mobile Subscribers"
"0Q04x0000009d8dCAA","Accepted","a5o4x0000001ISqAAM","00003946","Marjory Mastella","SE 30 Mobile Subscribers"
"0Q04x0000009d8dCAA","Accepted","a5o4x0000001ISrAAM","00003953","Karl Klonowski","SE 30 Mobile Subscribers"
"0Q04x0000009d8dCAA","Accepted","a5o4x0000001ISsAAM","00003960","Tonette Wenner","SE 30 Mobile Subscribers"
"0Q04x0000009d8dCAA","Accepted","a5o4x0000001IStAAM","00003967","Amber Monarrez","SE 30 Mobile Subscribers"
"0Q04x0000009d8dCAA","Accepted","a5o4x0000001ISuAAM","00003974","Shenika Seewald","SE 30 Mobile Subscribers"
"0Q04x0000009d8dCAA","Accepted","a5o4x0000001ISvAAM","00003981","Delmy Ahle","SE 30 Mobile Subscribers"
"0Q04x0000009d8dCAA","Accepted","a5o4x0000001ISwAAM","00003988","Deeanna Juhas","SE 30 Mobile Subscribers"
"0Q04x0000009i5HCAQ","Draft","a5o4x0000001IjiAAE","00008494","209 Decker Dr","SE Wan and 14 Locations Broadband"
"0Q04x0000009i5HCAQ","Draft","a5o4x0000001IjjAAE","00008500","4486 W O St #1","SE Wan and 14 Locations Broadband"
"0Q04x0000009i5HCAQ","Draft","a5o4x0000001IjkAAE",,"39 S 7th St","SE Wan and 14 Locations Broadband"
"0Q04x0000009i5HCAQ","Draft","a5o4x0000001IjlAAE",,"98839 Hawthorne Blvd #6101","SE Wan and 14 Locations Broadband"
"0Q04x0000009i5HCAQ","Draft","a5o4x0000001IjmAAE",,"71 San Mateo Ave","SE Wan and 14 Locations Broadband"
"0Q04x0000009i5HCAQ","Draft","a5o4x0000001IjnAAE",,"76 Brooks St #9","SE Wan and 14 Locations Broadband"
"0Q04x0000009i5HCAQ","Draft","a5o4x0000001IjoAAE",,"4545 Courthouse Rd","SE Wan and 14 Locations Broadband"
"0Q04x0000009i5HCAQ","Draft","a5o4x0000001IjpAAE",,"14288 Foster Ave #4121","SE Wan and 14 Locations Broadband"
"0Q04x0000009i5HCAQ","Draft","a5o4x0000001IjqAAE",,"4 Otis St","SE Wan and 14 Locations Broadband"
"0Q04x0000009i5HCAQ","Draft","a5o4x0000001IjrAAE",,"65895 S 16th St","SE Wan and 14 Locations Broadband"
"0Q04x0000009i5HCAQ","Draft","a5o4x0000001IjsAAE",,"14302 Pennsylvania Ave","SE Wan and 14 Locations Broadband"
"0Q04x0000009i5HCAQ","Draft","a5o4x0000001IjtAAE",,"201 Hawk Ct","SE Wan and 14 Locations Broadband"
"0Q04x0000009i5HCAQ","Draft","a5o4x0000001IjuAAE",,"53075 Sw 152nd Ter #615","SE Wan and 14 Locations Broadband"
"0Q04x0000009i5HCAQ","Draft","a5o4x0000001IjvAAE",,"59 N Groesbeck Hwy","SE Wan and 14 Locations Broadband"
"0Q04x0000009i5HCAQ","Draft","a5o4x0000001IjwAAE",,"2664 Lewis Rd","SE Wan and 14 Locations Broadband"
"0Q04x0000009i5HCAQ","Draft","a5o4x0000001IjxAAE",,"59 Shady Ln #53","SE Wan and 14 Locations Broadband"
"0Q04x0000009i5HCAQ","Draft","a5o4x0000001IjyAAE","00008506","3305 Nabell Ave #679","SE Wan and 14 Locations Broadband"
"0Q04x0000009i5HCAQ","Draft","a5o4x0000001IjzAAE",,"18 Fountain St","SE Wan and 14 Locations Broadband"
"0Q04x0000009i5HCAQ","Draft","a5o4x0000001Ik0AAE",,"7 W 32nd St","SE Wan and 14 Locations Broadband"
"0Q04x0000009h3ACAQ","In Review","a5o4x0000001IfaAAE","00007419","37 N Elm St #916","SP +10 Broadband Locations"
"0Q04x0000009h3ACAQ","In Review","a5o4x0000001IfbAAE",,"433 Westminster Blvd #590","SP +10 Broadband Locations"
"0Q04x0000009h3ACAQ","In Review","a5o4x0000001IfcAAE","00007433","66697 Park Pl #3224","SP +10 Broadband Locations"
"0Q04x0000009h3ACAQ","In Review","a5o4x0000001IfdAAE","00007434","96263 Greenwood Pl","SP +10 Broadband Locations"
"0Q04x0000009h3ACAQ","In Review","a5o4x0000001IfeAAE",,"8 Mcarthur Ln","SP +10 Broadband Locations"
"0Q04x0000009h3ACAQ","In Review","a5o4x0000001IffAAE",,"8 Fair Lawn Ave","SP +10 Broadband Locations"
"0Q04x0000009h3ACAQ","In Review","a5o4x0000001IfgAAE",,"9 N 14th St","SP +10 Broadband Locations"
"0Q04x0000009h3ACAQ","In Review","a5o4x0000001IfhAAE",,"9 Vanowen St","SP +10 Broadband Locations"
"0Q04x0000009h3ACAQ","In Review","a5o4x0000001IfiAAE",,"18 Waterloo Geneva Rd","SP +10 Broadband Locations"
"0Q04x0000009h3ACAQ","In Review","a5o4x0000001IfjAAE",,"506 S Hacienda Dr","SP +10 Broadband Locations"
"0Q04x0000009h3ACAQ","In Review","a5o4x0000001IfkAAE",,"3732 Sherman Ave","SP +10 Broadband Locations"
"0Q04x0000009h3ACAQ","In Review","a5o4x0000001IflAAE",,"25657 Live Oak St","SP +10 Broadband Locations"
"0Q04x0000009h3ACAQ","In Review","a5o4x0000001IfmAAE",,"4923 Carey Ave","SP +10 Broadband Locations"
"0Q04x0000009h3ACAQ","In Review","a5o4x0000001IfnAAE",,"3196 S Rider Trl","SP +10 Broadband Locations"
"0Q04x0000009h3ACAQ","In Review","a5o4x0000001IfoAAE",,"3 Railway Ave #75","SP +10 Broadband Locations"
"0Q04x0000009h3ACAQ","In Review","a5o4x0000001IfpAAE",,"87393 E Highland Rd","SP +10 Broadband Locations"
"0Q04x0000009h3ACAQ","In Review","a5o4x0000001IfqAAE","00007425","67 E Chestnut Hill Rd","SP +10 Broadband Locations"
"0Q04x0000009h3ACAQ","In Review","a5o4x0000001IfrAAE",,"33 Lewis Rd #46","SP +10 Broadband Locations"
"0Q04x0000009h3ACAQ","In Review","a5o4x0000001IfsAAE",,"8100 Jacksonville Rd #7","SP +10 Broadband Locations"
"0Q04x0000009h3ACAQ","In Review","a5o4x0000001IftAAE",,"7 W Wabansia Ave #227","SP +10 Broadband Locations"
"0Q04x0000009h3ACAQ","In Review","a5o4x0000001IfuAAE",,"25 Minters Chapel Rd #9","SP +10 Broadband Locations"
"0Q04x0000009iB5CAI","Presented","a5o4x0000001Ik1AAE","00008519","Alex Loader","SP +20 Mobile phones and subscription"
"0Q04x0000009iB5CAI","Presented","a5o4x0000001Ik2AAE","00008526","Lashon Vizarro","SP +20 Mobile phones and subscription"
"0Q04x0000009iB5CAI","Presented","a5o4x0000001Ik3AAE","00008533","Lauran Burnard","SP +20 Mobile phones and subscription"
"0Q04x0000009iB5CAI","Presented","a5o4x0000001Ik4AAE","00008540","Ceola Setter","SP +20 Mobile phones and subscription"
"0Q04x0000009iB5CAI","Presented","a5o4x0000001Ik5AAE","00008547","My Rantanen","SP +20 Mobile phones and subscription"
"0Q04x0000009iB5CAI","Presented","a5o4x0000001Ik6AAE","00008554","Lorrine Worlds","SP +20 Mobile phones and subscription"
"0Q04x0000009iB5CAI","Presented","a5o4x0000001Ik7AAE","00008561","Peggie Sturiale","SP +20 Mobile phones and subscription"
"0Q04x0000009iB5CAI","Presented","a5o4x0000001Ik8AAE","00008568","Marvel Raymo","SP +20 Mobile phones and subscription"
"0Q04x0000009iB5CAI","Presented","a5o4x0000001Ik9AAE","00008575","Daron Dinos","SP +20 Mobile phones and subscription"
"0Q04x0000009iB5CAI","Presented","a5o4x0000001IkAAAU","00008582","An Fritz","SP +20 Mobile phones and subscription"
"0Q04x0000009iB5CAI","Presented","a5o4x0000001IkBAAU","00008589","Portia Stimmel","SP +20 Mobile phones and subscription"
"0Q04x0000009iB5CAI","Presented","a5o4x0000001IkCAAU","00008596","Rhea Aredondo","SP +20 Mobile phones and subscription"
"0Q04x0000009iB5CAI","Presented","a5o4x0000001IkDAAU","00008603","Benedict Sama","SP +20 Mobile phones and subscription"
"0Q04x0000009iB5CAI","Presented","a5o4x0000001IkEAAU","00008610","Alyce Arias","SP +20 Mobile phones and subscription"
"0Q04x0000009iB5CAI","Presented","a5o4x0000001IkFAAU","00008617","Heike Berganza","SP +20 Mobile phones and subscription"
"0Q04x0000009iB5CAI","Presented","a5o4x0000001IkGAAU","00008624","Carey Dopico","SP +20 Mobile phones and subscription"
"0Q04x0000009iB5CAI","Presented","a5o4x0000001IkHAAU","00008631","Dottie Hellickson","SP +20 Mobile phones and subscription"
"0Q04x0000009iB5CAI","Presented","a5o4x0000001IkIAAU","00008638","Deandrea Hughey","SP +20 Mobile phones and subscription"
"0Q04x0000009iB5CAI","Presented","a5o4x0000001IkJAAU","00008645","Kimberlie Duenas","SP +20 Mobile phones and subscription"
"0Q04x0000009iB5CAI","Presented","a5o4x0000001IkKAAU","00008652","Martina Staback","SP +20 Mobile phones and subscription"
"0Q04x0000009iB5CAI","Presented","a5o4x0000001IkLAAU","00008659","Skye Fillingim","SP +20 Mobile phones and subscription"
"0Q04x0000009dprCAA","Presented","a5o4x0000001IaHAAU","00006457","Alex Loader","SP Group 30 mobile sub"
"0Q04x0000009dprCAA","Presented","a5o4x0000001IaIAAU","00006463","Lashon Vizarro","SP Group 30 mobile sub"
"0Q04x0000009dprCAA","Presented","a5o4x0000001IaJAAU","00006469","Lauran Burnard","SP Group 30 mobile sub"
"0Q04x0000009dprCAA","Presented","a5o4x0000001IaKAAU","00006475","Ceola Setter","SP Group 30 mobile sub"
"0Q04x0000009dprCAA","Presented","a5o4x0000001IaLAAU","00006481","My Rantanen","SP Group 30 mobile sub"
"0Q04x0000009dprCAA","Presented","a5o4x0000001IaMAAU","00006487","Lorrine Worlds","SP Group 30 mobile sub"
"0Q04x0000009dprCAA","Presented","a5o4x0000001IaNAAU","00006493","Peggie Sturiale","SP Group 30 mobile sub"
"0Q04x0000009dprCAA","Presented","a5o4x0000001IaOAAU","00006499","Marvel Raymo","SP Group 30 mobile sub"
"0Q04x0000009dprCAA","Presented","a5o4x0000001IaPAAU","00006505","Daron Dinos","SP Group 30 mobile sub"
"0Q04x0000009dprCAA","Presented","a5o4x0000001IaQAAU","00006511","An Fritz","SP Group 30 mobile sub"
"0Q04x0000009dprCAA","Presented","a5o4x0000001IaRAAU","00006517","Portia Stimmel","SP Group 30 mobile sub"
"0Q04x0000009dprCAA","Presented","a5o4x0000001IaSAAU","00006523","Rhea Aredondo","SP Group 30 mobile sub"
"0Q04x0000009dprCAA","Presented","a5o4x0000001IaTAAU","00006529","Benedict Sama","SP Group 30 mobile sub"
"0Q04x0000009dprCAA","Presented","a5o4x0000001IaUAAU","00006535","Alyce Arias","SP Group 30 mobile sub"
"0Q04x0000009dprCAA","Presented","a5o4x0000001IaVAAU","00006541","Heike Berganza","SP Group 30 mobile sub"
"0Q04x0000009dprCAA","Presented","a5o4x0000001IaWAAU","00006547","Carey Dopico","SP Group 30 mobile sub"
"0Q04x0000009dprCAA","Presented","a5o4x0000001IaXAAU","00006553","Dottie Hellickson","SP Group 30 mobile sub"
"0Q04x0000009dprCAA","Presented","a5o4x0000001IaYAAU","00006559","Deandrea Hughey","SP Group 30 mobile sub"
"0Q04x0000009dprCAA","Presented","a5o4x0000001IaZAAU","00006565","Kimberlie Duenas","SP Group 30 mobile sub"
"0Q04x0000009dprCAA","Presented","a5o4x0000001IaaAAE","00006571","Martina Staback","SP Group 30 mobile sub"
"0Q04x0000009dprCAA","Presented","a5o4x0000001IabAAE","00006577","Skye Fillingim","SP Group 30 mobile sub"
"0Q04x0000009bTJCAY","Approved","a5o4x0000001IM8AAM","00003463","37 N Elm St #916","SPG 30 internet plus vpn"
"0Q04x0000009bTJCAY","Approved","a5o4x0000001IM9AAM","00003465","433 Westminster Blvd #590","SPG 30 internet plus vpn"
"0Q04x0000009bTJCAY","Approved","a5o4x0000001IMAAA2","00003467","66697 Park Pl #3224","SPG 30 internet plus vpn"
"0Q04x0000009bTJCAY","Approved","a5o4x0000001IMBAA2","00003469","96263 Greenwood Pl","SPG 30 internet plus vpn"
"0Q04x0000009bTJCAY","Approved","a5o4x0000001IMCAA2","00003471","8 Mcarthur Ln","SPG 30 internet plus vpn"
"0Q04x0000009bTJCAY","Approved","a5o4x0000001IMDAA2","00003473","8 Fair Lawn Ave","SPG 30 internet plus vpn"
"0Q04x0000009bTJCAY","Approved","a5o4x0000001IMEAA2","00003475","9 N 14th St","SPG 30 internet plus vpn"
"0Q04x0000009bTJCAY","Approved","a5o4x0000001IMFAA2","00003477","9 Vanowen St","SPG 30 internet plus vpn"
"0Q04x0000009bTJCAY","Approved","a5o4x0000001IMGAA2","00003479","18 Waterloo Geneva Rd","SPG 30 internet plus vpn"
"0Q04x0000009bTJCAY","Approved","a5o4x0000001IMHAA2","00003481","506 S Hacienda Dr","SPG 30 internet plus vpn"
"0Q04x0000009bTJCAY","Approved","a5o4x0000001IMIAA2","00003483","3732 Sherman Ave","SPG 30 internet plus vpn"
"0Q04x0000009bTJCAY","Approved","a5o4x0000001IMJAA2","00003485","25657 Live Oak St","SPG 30 internet plus vpn"
"0Q04x0000009bTJCAY","Approved","a5o4x0000001IMKAA2","00003487","4923 Carey Ave","SPG 30 internet plus vpn"
"0Q04x0000009bTJCAY","Approved","a5o4x0000001IMLAA2","00003489","3196 S Rider Trl","SPG 30 internet plus vpn"
"0Q04x0000009bTJCAY","Approved","a5o4x0000001IMMAA2","00003491","3 Railway Ave #75","SPG 30 internet plus vpn"
"0Q04x0000009bTJCAY","Approved","a5o4x0000001IMNAA2","00003493","87393 E Highland Rd","SPG 30 internet plus vpn"
"0Q04x0000009bTJCAY","Approved","a5o4x0000001IMOAA2","00003495","67 E Chestnut Hill Rd","SPG 30 internet plus vpn"
"0Q04x0000009bTJCAY","Approved","a5o4x0000001IMPAA2","00003497","33 Lewis Rd #46","SPG 30 internet plus vpn"
"0Q04x0000009bTJCAY","Approved","a5o4x0000001IMQAA2","00003499","8100 Jacksonville Rd #7","SPG 30 internet plus vpn"
"0Q04x0000009bTJCAY","Approved","a5o4x0000001IMRAA2","00003501","7 W Wabansia Ave #227","SPG 30 internet plus vpn"
"0Q04x0000009bTJCAY","Approved","a5o4x0000001IMSAA2","00003503","25 Minters Chapel Rd #9","SPG 30 internet plus vpn"
"0Q0B0000000c6wiKAA","Presented","a5o4x0000001HD9AAM","00003047","Candida Corbley","VE Employee Mobile Subscribers"
"0Q0B0000000c6wiKAA","Presented","a5o4x0000001HDAAA2","00003055","Karan Karpin","VE Employee Mobile Subscribers"
"0Q0B0000000c6wiKAA","Presented","a5o4x0000001HDBAA2","00003063","Andra Scheyer","VE Employee Mobile Subscribers"
"0Q0B0000000c6wiKAA","Presented","a5o4x0000001HDCAA2","00003071","Felicidad Poullion","VE Employee Mobile Subscribers"
"0Q0B0000000c6wiKAA","Presented","a5o4x0000001HDDAA2","00003079","Belen Strassner","VE Employee Mobile Subscribers"
"0Q0B0000000c6wiKAA","Presented","a5o4x0000001HDEAA2","00003087","Gracia Melnyk","VE Employee Mobile Subscribers"
"0Q0B0000000c6wiKAA","Presented","a5o4x0000001HDFAA2","00003101","Jolanda Hanafan","VE Employee Mobile Subscribers"
"0Q0B0000000c6wiKAA","Presented","a5o4x0000001HDGAA2","00003107","Barrett Toyama","VE Employee Mobile Subscribers"
"0Q0B0000000c6wiKAA","Presented","a5o4x0000001HDHAA2","00003113","Helga Fredicks","VE Employee Mobile Subscribers"
"0Q0B0000000c6wiKAA","Presented","a5o4x0000001HDIAA2","00003119","Ashlyn Pinilla","VE Employee Mobile Subscribers"
"0Q0B0000000c6wiKAA","Presented","a5o4x0000001HDJAA2","00003125","Fausto Agramonte","VE Employee Mobile Subscribers"
"0Q0B0000000c6wiKAA","Presented","a5o4x0000001HDKAA2","00003131","Ronny Caiafa","VE Employee Mobile Subscribers"
"0Q0B0000000c6wiKAA","Presented","a5o4x0000001HDLAA2","00003137","Marge Limmel","VE Employee Mobile Subscribers"
"0Q0B0000000c6wiKAA","Presented","a5o4x0000001HDMAA2","00003143","Norah Waymire","VE Employee Mobile Subscribers"
"0Q0B0000000c6wiKAA","Presented","a5o4x0000001HDNAA2","00003149","Aliza Baltimore","VE Employee Mobile Subscribers"
"0Q0B0000000c6wiKAA","Presented","a5o4x0000001HDOAA2","00003155","Mozell Pelkowski","VE Employee Mobile Subscribers"
"0Q0B0000000c6wiKAA","Presented","a5o4x0000001HDPAA2","00003161","Viola Bitsuie","VE Employee Mobile Subscribers"
"0Q0B0000000c6wiKAA","Presented","a5o4x0000001HDQAA2","00003167","Franklyn Emard","VE Employee Mobile Subscribers"
"0Q0B0000000c6wiKAA","Presented","a5o4x0000001HDRAA2","00003173","Willodean Konopacki","VE Employee Mobile Subscribers"
"0Q0B0000000c6wiKAA","Presented","a5o4x0000001HDSAA2","00003179","Beckie Silvestrini","VE Employee Mobile Subscribers"
"0Q0B0000000c6wiKAA","Presented","a5o4x0000001HDTAA2","00003185","Rebecka Gesick","VE Employee Mobile Subscribers"
"0Q0B0000000c6wiKAA","Presented","a5o4x0000001HDUAA2","00003191","Frederica Blunk","VE Employee Mobile Subscribers"
"0Q0B0000000c6wiKAA","Presented","a5o4x0000001HDVAA2","00003197","Glen Bartolet","VE Employee Mobile Subscribers"
"0Q0B0000000c6wiKAA","Presented","a5o4x0000001HDWAA2","00003203","Freeman Gochal","VE Employee Mobile Subscribers"
"0Q0B0000000c6wiKAA","Presented","a5o4x0000001HDXAA2","00003209","Vincent Meinerding","VE Employee Mobile Subscribers"
"0Q0B0000000c6wiKAA","Presented","a5o4x0000001HDYAA2","00003215","Rima Bevelacqua","VE Employee Mobile Subscribers"
"0Q0B0000000c6wiKAA","Presented","a5o4x0000001HDZAA2","00003221","Glendora Sarbacher","VE Employee Mobile Subscribers"
"0Q0B0000000c6wiKAA","Presented","a5o4x0000001HDaAAM","00003227","Avery Steier","VE Employee Mobile Subscribers"
"0Q0B0000000c6wiKAA","Presented","a5o4x0000001HDbAAM","00003233","Cristy Lother","VE Employee Mobile Subscribers"
"0Q0B0000000c6wiKAA","Presented","a5o4x0000001HDcAAM","00003239","Nicolette Brossart","VE Employee Mobile Subscribers"
"0Q0B0000000c6wiKAA","Presented","a5o4x0000001HDdAAM",,"Tracey Modzelewski","VE Employee Mobile Subscribers"
"0Q0B0000000c6wiKAA","Presented","a5o4x0000001HDeAAM",,"Virgina Tegarden","VE Employee Mobile Subscribers"
"0Q0B0000000c6wiKAA","Presented","a5o4x0000001HDfAAM",,"Tiera Frankel","VE Employee Mobile Subscribers"
"0Q0B0000000c6wiKAA","Presented","a5o4x0000001HDgAAM",,"Alaine Bergesen","VE Employee Mobile Subscribers"
"0Q0B0000000c6wiKAA","Presented","a5o4x0000001HDhAAM",,"Earleen Mai","VE Employee Mobile Subscribers"
"0Q0B0000000c6wiKAA","Presented","a5o4x0000001HDiAAM",,"Leonida Gobern","VE Employee Mobile Subscribers"
"0Q0B0000000c6wiKAA","Presented","a5o4x0000001HDjAAM",,"Ressie Auffrey","VE Employee Mobile Subscribers"
"0Q0B0000000c6wiKAA","Presented","a5o4x0000001HDkAAM",,"Justine Mugnolo","VE Employee Mobile Subscribers"
"0Q0B0000000c6wiKAA","Presented","a5o4x0000001HDlAAM",,"Eladia Saulter","VE Employee Mobile Subscribers"
