"User.Role.RoleNamesPath","IsAmount","User.Role.ForecastManager.UniqueUserName","User.SmallPhotoUrl","User.UserRoleId","HasAdjustment","User.Role.ParentRole.ForecastManager.UniqueUserName","ForecastingType.MasterLabel","User.Role.ParentRole.DeveloperName","User.Role.DeveloperName","ForecastingType.IsAmount","OwnerId","User.Role.ForecastManager.Name","User.Username","User.Role.Name","User.Role.ForecastManager.ForecastEnabled","User.Role.ParentRole.Name","Period.IsForecastPeriod","ForecastingType.DeveloperName","User.Name","User.Role.RoleNames","User.LastName","Period.Type","Period.EndDate","PeriodId","User.UniqueUserName","ForecastingType.IsActive","User.Role.ParentRoleId","ForecastingTypeId","Period.StartDate","User.Role.ParentRole.ForecastManager.Name","User.Role.Roles","HasOwnerAdjustment","User.ForecastEnabled","Id","ForecastingType.IsQuantity","ForecastCategoryName","User.Role.RolePath","AmountWithoutOwnerAdjustment","AmountWithoutManagerAdjustment","AmountWithoutAdjustments","ForecastAmount"
"Dean Pierce/Mary Eng","true","Dean Pierce","https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T","00EB0000000lg9qMAA","false","Mary Eng","Opportunity Revenue","VP_of_Sales","RVP_Central","true","005B0000006s9ehIAA","Dean Pierce","dpierce1600302444899@demo.user","RVP Central","true","VP of Sales","false","OpportunityRevenue","Dean Pierce","Dean Pierce","Pierce","Month","2018-11-30","026B0000000kC4OIAU","Dean Pierce","true","00EB0000000lg9lMAA","0DbB0000001948lKAA","2018-11-01","Mary Eng","00EB0000000lg9lMAA","false","true","0G3B0000006lEAwKAM","false","Closed","00EB0000000lg9qMAA/00EB0000000lg9lMAA",348829,348829,348829,348829
"Mary Eng","true","Mary Eng","https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T","00EB0000000lg9lMAA","false",,"Opportunity Revenue",,"VP_of_Sales","true","005B0000006YzVQIA0","Mary Eng","astar.ghnhcy3ndl74.kgfv11rbklry.5k3xuhrh2dmx.lyr7dhsw.iq7fuiyjqelq@gs0.org","VP of Sales","true",,"false","OpportunityRevenue","Mary Eng","Mary Eng","Eng","Month","2018-11-30","026B0000000kC4OIAU","Mary Eng","true",,"0DbB0000001948lKAA","2018-11-01",,"00EB0000000lg9lMAA","false","true","0G3B0000006lEAxKAM","false","Closed","00EB0000000lg9lMAA",754649,754649,754649,754649
"Jahnavi Reddy","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T","00EB0000000lgAUMAY","false",,"Opportunity Revenue",,"CEO","true","005B0000006bm5AIAQ",,"jreddy@gs0.org","CEO",,,"true","OpportunityRevenue","Jahnavi Reddy","Jahnavi Reddy","Reddy","Month","2020-01-31","026B0000000kC3PIAU","Jahnavi Reddy","true",,"0DbB0000001948lKAA","2020-01-01",,"00EB0000000lgAUMAY","false","true","0G3B0000006lEB0KAM","false","Closed","00EB0000000lgAUMAY",496717,496717,496717,496717
"Dean Pierce/Mary Eng","true","Dean Pierce","https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T","00EB0000000lg9qMAA","false","Mary Eng","Opportunity Revenue","VP_of_Sales","RVP_Central","true","005B0000006s9ehIAA","Dean Pierce","dpierce1600302444899@demo.user","RVP Central","true","VP of Sales","true","OpportunityRevenue","Dean Pierce","Dean Pierce","Pierce","Month","2020-01-31","026B0000000kC3PIAU","Dean Pierce","true","00EB0000000lg9lMAA","0DbB0000001948lKAA","2020-01-01","Mary Eng","00EB0000000lg9lMAA","false","true","0G3B0000006lEB1KAM","false","Closed","00EB0000000lg9qMAA/00EB0000000lg9lMAA",516613,516613,516613,516613
"Jahnavi Reddy","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T","00EB0000000lgAUMAY","false",,"Opportunity Revenue",,"CEO","true","005B0000006bm5AIAQ",,"jreddy@gs0.org","CEO",,,"true","OpportunityRevenue","Jahnavi Reddy","Jahnavi Reddy","Reddy","Month","2019-05-31","026B0000000kC3CIAU","Jahnavi Reddy","true",,"0DbB0000001948lKAA","2019-05-01",,"00EB0000000lgAUMAY","false","true","0G3B0000006lEB5KAM","false","Closed","00EB0000000lgAUMAY",212523,212523,212523,212523
"Dean Pierce/Mary Eng","true","Dean Pierce","https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T","00EB0000000lg9qMAA","false","Mary Eng","Opportunity Revenue","VP_of_Sales","RVP_Central","true","005B0000006s9ehIAA","Dean Pierce","dpierce1600302444899@demo.user","RVP Central","true","VP of Sales","true","OpportunityRevenue","Dean Pierce","Dean Pierce","Pierce","Month","2019-05-31","026B0000000kC3CIAU","Dean Pierce","true","00EB0000000lg9lMAA","0DbB0000001948lKAA","2019-05-01","Mary Eng","00EB0000000lg9lMAA","false","true","0G3B0000006lEB6KAM","false","Closed","00EB0000000lg9qMAA/00EB0000000lg9lMAA",869995,869995,869995,869995
"Mary Eng","true","Mary Eng","https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T","00EB0000000lg9lMAA","false",,"Opportunity Revenue",,"VP_of_Sales","true","005B0000006YzVQIA0","Mary Eng","astar.ghnhcy3ndl74.kgfv11rbklry.5k3xuhrh2dmx.lyr7dhsw.iq7fuiyjqelq@gs0.org","VP of Sales","true",,"true","OpportunityRevenue","Mary Eng","Mary Eng","Eng","Month","2019-05-31","026B0000000kC3CIAU","Mary Eng","true",,"0DbB0000001948lKAA","2019-05-01",,"00EB0000000lg9lMAA","false","true","0G3B0000006lEB7KAM","false","Closed","00EB0000000lg9lMAA",2547604,2547604,2547604,2547604
"Emily Dickinson","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T",,"false",,"Opportunity Revenue",,,"true","005B0000006YzVPIA0",,"edickinson.2ou2hzestkvu.iakevcirz6it.esteqqdjq5iq.fl1kscwpqdhh@gs0.org",,,,"true","OpportunityRevenue","Emily Dickinson","Emily Dickinson","Dickinson","Month","2020-08-31","026B0000000kC3WIAU","Emily Dickinson","true",,"0DbB0000001948lKAA","2020-08-01",,,"false","true","0G3B0000006lEB8KAM","false","Pipeline",,3992340,3992340,3992340,3992340
"Emily Dickinson","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T",,"false",,"Opportunity Revenue",,,"true","005B0000006YzVPIA0",,"edickinson.2ou2hzestkvu.iakevcirz6it.esteqqdjq5iq.fl1kscwpqdhh@gs0.org",,,,"true","OpportunityRevenue","Emily Dickinson","Emily Dickinson","Dickinson","Month","2020-07-31","026B0000000kC3VIAU","Emily Dickinson","true",,"0DbB0000001948lKAA","2020-07-01",,,"false","true","0G3B0000006lEB9KAM","false","Pipeline",,12199932,12199932,12199932,12199932
"Jahnavi Reddy","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T","00EB0000000lgAUMAY","false",,"Opportunity Revenue",,"CEO","true","005B0000006bm5AIAQ",,"jreddy@gs0.org","CEO",,,"true","OpportunityRevenue","Jahnavi Reddy","Jahnavi Reddy","Reddy","Month","2019-09-30","026B0000000kC3GIAU","Jahnavi Reddy","true",,"0DbB0000001948lKAA","2019-09-01",,"00EB0000000lgAUMAY","false","true","0G3B0000006lEBAKA2","false","Closed","00EB0000000lgAUMAY",1213349,1213349,1213349,1213349
"Dean Pierce/Mary Eng","true","Dean Pierce","https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T","00EB0000000lg9qMAA","false","Mary Eng","Opportunity Revenue","VP_of_Sales","RVP_Central","true","005B0000006s9ehIAA","Dean Pierce","dpierce1600302444899@demo.user","RVP Central","true","VP of Sales","true","OpportunityRevenue","Dean Pierce","Dean Pierce","Pierce","Month","2019-09-30","026B0000000kC3GIAU","Dean Pierce","true","00EB0000000lg9lMAA","0DbB0000001948lKAA","2019-09-01","Mary Eng","00EB0000000lg9lMAA","false","true","0G3B0000006lEBBKA2","false","Closed","00EB0000000lg9qMAA/00EB0000000lg9lMAA",1835764,1835764,1835764,1835764
"Jahnavi Reddy","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T","00EB0000000lgAUMAY","false",,"Opportunity Revenue",,"CEO","true","005B0000006bm5AIAQ",,"jreddy@gs0.org","CEO",,,"true","OpportunityRevenue","Jahnavi Reddy","Jahnavi Reddy","Reddy","Month","2020-02-29","026B0000000kC3QIAU","Jahnavi Reddy","true",,"0DbB0000001948lKAA","2020-02-01",,"00EB0000000lgAUMAY","false","true","0G3B0000006lEBFKA2","false","Closed","00EB0000000lgAUMAY",3352695,3352695,3352695,3352695
"Dean Pierce/Mary Eng","true","Dean Pierce","https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T","00EB0000000lg9qMAA","false","Mary Eng","Opportunity Revenue","VP_of_Sales","RVP_Central","true","005B0000006s9ehIAA","Dean Pierce","dpierce1600302444899@demo.user","RVP Central","true","VP of Sales","true","OpportunityRevenue","Dean Pierce","Dean Pierce","Pierce","Month","2020-02-29","026B0000000kC3QIAU","Dean Pierce","true","00EB0000000lg9lMAA","0DbB0000001948lKAA","2020-02-01","Mary Eng","00EB0000000lg9lMAA","false","true","0G3B0000006lEBGKA2","false","Closed","00EB0000000lg9qMAA/00EB0000000lg9lMAA",1172255,1172255,1172255,1172255
"Mary Eng","true","Mary Eng","https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T","00EB0000000lg9lMAA","false",,"Opportunity Revenue",,"VP_of_Sales","true","005B0000006YzVQIA0","Mary Eng","astar.ghnhcy3ndl74.kgfv11rbklry.5k3xuhrh2dmx.lyr7dhsw.iq7fuiyjqelq@gs0.org","VP of Sales","true",,"true","OpportunityRevenue","Mary Eng","Mary Eng","Eng","Month","2020-02-29","026B0000000kC3QIAU","Mary Eng","true",,"0DbB0000001948lKAA","2020-02-01",,"00EB0000000lg9lMAA","false","true","0G3B0000006lEBHKA2","false","Closed","00EB0000000lg9lMAA",5376946,5376946,5376946,5376946
"Emily Dickinson","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T",,"false",,"Opportunity Revenue",,,"true","005B0000006YzVPIA0",,"edickinson.2ou2hzestkvu.iakevcirz6it.esteqqdjq5iq.fl1kscwpqdhh@gs0.org",,,,"true","OpportunityRevenue","Emily Dickinson","Emily Dickinson","Dickinson","Month","2020-05-31","026B0000000kC3TIAU","Emily Dickinson","true",,"0DbB0000001948lKAA","2020-05-01",,,"false","true","0G3B0000006lEBIKA2","false","Best Case",,1890385,1890385,1890385,1890385
"Emily Dickinson","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T",,"false",,"Opportunity Revenue",,,"true","005B0000006YzVPIA0",,"edickinson.2ou2hzestkvu.iakevcirz6it.esteqqdjq5iq.fl1kscwpqdhh@gs0.org",,,,"true","OpportunityRevenue","Emily Dickinson","Emily Dickinson","Dickinson","Month","2019-01-31","026B0000000kC38IAE","Emily Dickinson","true",,"0DbB0000001948lKAA","2019-01-01",,,"false","true","0G3B0000006lEBJKA2","false","Closed",,17456609,17456609,17456609,17456609
"Jahnavi Reddy","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T","00EB0000000lgAUMAY","false",,"Opportunity Revenue",,"CEO","true","005B0000006bm5AIAQ",,"jreddy@gs0.org","CEO",,,"false","OpportunityRevenue","Jahnavi Reddy","Jahnavi Reddy","Reddy","Month","2018-12-31","026B0000000kC4PIAU","Jahnavi Reddy","true",,"0DbB0000001948lKAA","2018-12-01",,"00EB0000000lgAUMAY","false","true","0G3B0000006lEBKKA2","false","Closed","00EB0000000lgAUMAY",0,0,0,0
"Dean Pierce/Mary Eng","true","Dean Pierce","https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T","00EB0000000lg9qMAA","false","Mary Eng","Opportunity Revenue","VP_of_Sales","RVP_Central","true","005B0000006s9ehIAA","Dean Pierce","dpierce1600302444899@demo.user","RVP Central","true","VP of Sales","false","OpportunityRevenue","Dean Pierce","Dean Pierce","Pierce","Month","2018-12-31","026B0000000kC4PIAU","Dean Pierce","true","00EB0000000lg9lMAA","0DbB0000001948lKAA","2018-12-01","Mary Eng","00EB0000000lg9lMAA","false","true","0G3B0000006lEBLKA2","false","Closed","00EB0000000lg9qMAA/00EB0000000lg9lMAA",1117675,1117675,1117675,1117675
"Emily Dickinson","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T",,"false",,"Opportunity Revenue",,,"true","005B0000006YzVPIA0",,"edickinson.2ou2hzestkvu.iakevcirz6it.esteqqdjq5iq.fl1kscwpqdhh@gs0.org",,,,"false","OpportunityRevenue","Emily Dickinson","Emily Dickinson","Dickinson","Month","2018-10-31","026B0000000kC4NIAU","Emily Dickinson","true",,"0DbB0000001948lKAA","2018-10-01",,,"false","true","0G3B0000006lEBMKA2","false","Closed",,3825449,3825449,3825449,3825449
"Emily Dickinson","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T",,"false",,"Opportunity Revenue",,,"true","005B0000006YzVPIA0",,"edickinson.2ou2hzestkvu.iakevcirz6it.esteqqdjq5iq.fl1kscwpqdhh@gs0.org",,,,"true","OpportunityRevenue","Emily Dickinson","Emily Dickinson","Dickinson","Month","2020-12-31","026B0000000kC3aIAE","Emily Dickinson","true",,"0DbB0000001948lKAA","2020-12-01",,,"false","true","0G3B0000006lEBNKA2","false","Commit",,172409,172409,172409,172409
"Emily Dickinson","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T",,"false",,"Opportunity Revenue",,,"true","005B0000006YzVPIA0",,"edickinson.2ou2hzestkvu.iakevcirz6it.esteqqdjq5iq.fl1kscwpqdhh@gs0.org",,,,"false","OpportunityRevenue","Emily Dickinson","Emily Dickinson","Dickinson","Month","2018-11-30","026B0000000kC4OIAU","Emily Dickinson","true",,"0DbB0000001948lKAA","2018-11-01",,,"false","true","0G3B0000006lEBOKA2","false","Closed",,4661252,4661252,4661252,4661252
"Jahnavi Reddy","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T","00EB0000000lgAUMAY","false",,"Opportunity Revenue",,"CEO","true","005B0000006bm5AIAQ",,"jreddy@gs0.org","CEO",,,"true","OpportunityRevenue","Jahnavi Reddy","Jahnavi Reddy","Reddy","Month","2020-08-31","026B0000000kC3WIAU","Jahnavi Reddy","true",,"0DbB0000001948lKAA","2020-08-01",,"00EB0000000lgAUMAY","false","true","0G3B0000006lEBPKA2","false","Pipeline","00EB0000000lgAUMAY",1333876,1333876,1333876,1333876
"Dean Pierce/Mary Eng","true","Dean Pierce","https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T","00EB0000000lg9qMAA","false","Mary Eng","Opportunity Revenue","VP_of_Sales","RVP_Central","true","005B0000006s9ehIAA","Dean Pierce","dpierce1600302444899@demo.user","RVP Central","true","VP of Sales","true","OpportunityRevenue","Dean Pierce","Dean Pierce","Pierce","Month","2020-08-31","026B0000000kC3WIAU","Dean Pierce","true","00EB0000000lg9lMAA","0DbB0000001948lKAA","2020-08-01","Mary Eng","00EB0000000lg9lMAA","false","true","0G3B0000006lEBQKA2","false","Pipeline","00EB0000000lg9qMAA/00EB0000000lg9lMAA",0,0,0,0
"Mary Eng","true","Mary Eng","https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T","00EB0000000lg9lMAA","false",,"Opportunity Revenue",,"VP_of_Sales","true","005B0000006YzVQIA0","Mary Eng","astar.ghnhcy3ndl74.kgfv11rbklry.5k3xuhrh2dmx.lyr7dhsw.iq7fuiyjqelq@gs0.org","VP of Sales","true",,"true","OpportunityRevenue","Mary Eng","Mary Eng","Eng","Month","2020-08-31","026B0000000kC3WIAU","Mary Eng","true",,"0DbB0000001948lKAA","2020-08-01",,"00EB0000000lg9lMAA","false","true","0G3B0000006lEBRKA2","false","Pipeline","00EB0000000lg9lMAA",0,0,0,0
"Jahnavi Reddy","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T","00EB0000000lgAUMAY","false",,"Opportunity Revenue",,"CEO","true","005B0000006bm5AIAQ",,"jreddy@gs0.org","CEO",,,"true","OpportunityRevenue","Jahnavi Reddy","Jahnavi Reddy","Reddy","Month","2020-06-30","026B0000000kC3UIAU","Jahnavi Reddy","true",,"0DbB0000001948lKAA","2020-06-01",,"00EB0000000lgAUMAY","false","true","0G3B0000006lEBUKA2","false","Closed","00EB0000000lgAUMAY",500000,500000,500000,500000
"Jahnavi Reddy","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T","00EB0000000lgAUMAY","false",,"Opportunity Revenue",,"CEO","true","005B0000006bm5AIAQ",,"jreddy@gs0.org","CEO",,,"true","OpportunityRevenue","Jahnavi Reddy","Jahnavi Reddy","Reddy","Month","2020-06-30","026B0000000kC3UIAU","Jahnavi Reddy","true",,"0DbB0000001948lKAA","2020-06-01",,"00EB0000000lgAUMAY","false","true","0G3B0000006lEBVKA2","false","Pipeline","00EB0000000lgAUMAY",716176,716176,716176,716176
"Dean Pierce/Mary Eng","true","Dean Pierce","https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T","00EB0000000lg9qMAA","false","Mary Eng","Opportunity Revenue","VP_of_Sales","RVP_Central","true","005B0000006s9ehIAA","Dean Pierce","dpierce1600302444899@demo.user","RVP Central","true","VP of Sales","true","OpportunityRevenue","Dean Pierce","Dean Pierce","Pierce","Month","2020-06-30","026B0000000kC3UIAU","Dean Pierce","true","00EB0000000lg9lMAA","0DbB0000001948lKAA","2020-06-01","Mary Eng","00EB0000000lg9lMAA","false","true","0G3B0000006lEBWKA2","false","Closed","00EB0000000lg9qMAA/00EB0000000lg9lMAA",1321746,1321746,1321746,1321746
"Dean Pierce/Mary Eng","true","Dean Pierce","https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T","00EB0000000lg9qMAA","false","Mary Eng","Opportunity Revenue","VP_of_Sales","RVP_Central","true","005B0000006s9ehIAA","Dean Pierce","dpierce1600302444899@demo.user","RVP Central","true","VP of Sales","true","OpportunityRevenue","Dean Pierce","Dean Pierce","Pierce","Month","2020-06-30","026B0000000kC3UIAU","Dean Pierce","true","00EB0000000lg9lMAA","0DbB0000001948lKAA","2020-06-01","Mary Eng","00EB0000000lg9lMAA","false","true","0G3B0000006lEBXKA2","false","Pipeline","00EB0000000lg9qMAA/00EB0000000lg9lMAA",0,0,0,0
"Mary Eng","true","Mary Eng","https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T","00EB0000000lg9lMAA","false",,"Opportunity Revenue",,"VP_of_Sales","true","005B0000006YzVQIA0","Mary Eng","astar.ghnhcy3ndl74.kgfv11rbklry.5k3xuhrh2dmx.lyr7dhsw.iq7fuiyjqelq@gs0.org","VP of Sales","true",,"true","OpportunityRevenue","Mary Eng","Mary Eng","Eng","Month","2020-06-30","026B0000000kC3UIAU","Mary Eng","true",,"0DbB0000001948lKAA","2020-06-01",,"00EB0000000lg9lMAA","false","true","0G3B0000006lEBYKA2","false","Closed","00EB0000000lg9lMAA",2297798,2297798,2297798,2297798
"Amartya Sen","true","Mary Eng","https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T","00EB0000000lg9lMAA","false",,"Opportunity Revenue",,"VP_of_Sales","true","005B0000006YzVLIA0","Mary Eng","asen.hzrt3sjezvqv.ctxeq0yeuh1t.v2wwcuhdzhia.ciczvotmc.lwq3igz2jkjv@gs0.org","VP of Sales","true",,"true","OpportunityRevenue","Amartya Sen","Amartya Sen","Sen","Month","2020-06-30","026B0000000kC3UIAU","Amartya Sen","true",,"0DbB0000001948lKAA","2020-06-01",,"00EB0000000lg9lMAA","false","true","0G3B0000006lEBZKA2","false","Commit","00EB0000000lg9lMAA",782757,782757,782757,782757
"Amartya Sen","true","Mary Eng","https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T","00EB0000000lg9lMAA","false",,"Opportunity Revenue",,"VP_of_Sales","true","005B0000006YzVLIA0","Mary Eng","asen.hzrt3sjezvqv.ctxeq0yeuh1t.v2wwcuhdzhia.ciczvotmc.lwq3igz2jkjv@gs0.org","VP of Sales","true",,"true","OpportunityRevenue","Amartya Sen","Amartya Sen","Sen","Month","2020-06-30","026B0000000kC3UIAU","Amartya Sen","true",,"0DbB0000001948lKAA","2020-06-01",,"00EB0000000lg9lMAA","false","true","0G3B0000006lEBaKAM","false","Best Case","00EB0000000lg9lMAA",122053,122053,122053,122053
"Amartya Sen","true","Mary Eng","https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T","00EB0000000lg9lMAA","false",,"Opportunity Revenue",,"VP_of_Sales","true","005B0000006YzVLIA0","Mary Eng","asen.hzrt3sjezvqv.ctxeq0yeuh1t.v2wwcuhdzhia.ciczvotmc.lwq3igz2jkjv@gs0.org","VP of Sales","true",,"true","OpportunityRevenue","Amartya Sen","Amartya Sen","Sen","Month","2020-06-30","026B0000000kC3UIAU","Amartya Sen","true",,"0DbB0000001948lKAA","2020-06-01",,"00EB0000000lg9lMAA","false","true","0G3B0000006lEBbKAM","false","Pipeline","00EB0000000lg9lMAA",19560580,19560580,19560580,19560580
"Amartya Sen","true","Mary Eng","https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T","00EB0000000lg9lMAA","false",,"Opportunity Revenue",,"VP_of_Sales","true","005B0000006YzVLIA0","Mary Eng","asen.hzrt3sjezvqv.ctxeq0yeuh1t.v2wwcuhdzhia.ciczvotmc.lwq3igz2jkjv@gs0.org","VP of Sales","true",,"true","OpportunityRevenue","Amartya Sen","Amartya Sen","Sen","Month","2020-03-31","026B0000000kC3RIAU","Amartya Sen","true",,"0DbB0000001948lKAA","2020-03-01",,"00EB0000000lg9lMAA","false","true","0G3B0000006lEBeKAM","false","Best Case","00EB0000000lg9lMAA",925402,925402,925402,925402
"Amartya Sen","true","Mary Eng","https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T","00EB0000000lg9lMAA","false",,"Opportunity Revenue",,"VP_of_Sales","true","005B0000006YzVLIA0","Mary Eng","asen.hzrt3sjezvqv.ctxeq0yeuh1t.v2wwcuhdzhia.ciczvotmc.lwq3igz2jkjv@gs0.org","VP of Sales","true",,"true","OpportunityRevenue","Amartya Sen","Amartya Sen","Sen","Month","2020-03-31","026B0000000kC3RIAU","Amartya Sen","true",,"0DbB0000001948lKAA","2020-03-01",,"00EB0000000lg9lMAA","false","true","0G3B0000006lEBfKAM","false","Commit","00EB0000000lg9lMAA",371680,371680,371680,371680
"Amartya Sen","true","Mary Eng","https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T","00EB0000000lg9lMAA","false",,"Opportunity Revenue",,"VP_of_Sales","true","005B0000006YzVLIA0","Mary Eng","asen.hzrt3sjezvqv.ctxeq0yeuh1t.v2wwcuhdzhia.ciczvotmc.lwq3igz2jkjv@gs0.org","VP of Sales","true",,"true","OpportunityRevenue","Amartya Sen","Amartya Sen","Sen","Month","2020-03-31","026B0000000kC3RIAU","Amartya Sen","true",,"0DbB0000001948lKAA","2020-03-01",,"00EB0000000lg9lMAA","false","true","0G3B0000006lEBgKAM","false","Pipeline","00EB0000000lg9lMAA",20437599,20437599,20437599,20437599
"Amartya Sen","true","Mary Eng","https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T","00EB0000000lg9lMAA","false",,"Opportunity Revenue",,"VP_of_Sales","true","005B0000006YzVLIA0","Mary Eng","asen.hzrt3sjezvqv.ctxeq0yeuh1t.v2wwcuhdzhia.ciczvotmc.lwq3igz2jkjv@gs0.org","VP of Sales","true",,"true","OpportunityRevenue","Amartya Sen","Amartya Sen","Sen","Month","2020-03-31","026B0000000kC3RIAU","Amartya Sen","true",,"0DbB0000001948lKAA","2020-03-01",,"00EB0000000lg9lMAA","false","true","0G3B0000006lEBhKAM","false","Closed","00EB0000000lg9lMAA",983321,983321,983321,983321
"Amartya Sen","true","Mary Eng","https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T","00EB0000000lg9lMAA","false",,"Opportunity Revenue",,"VP_of_Sales","true","005B0000006YzVLIA0","Mary Eng","asen.hzrt3sjezvqv.ctxeq0yeuh1t.v2wwcuhdzhia.ciczvotmc.lwq3igz2jkjv@gs0.org","VP of Sales","true",,"true","OpportunityRevenue","Amartya Sen","Amartya Sen","Sen","Month","2020-04-30","026B0000000kC3SIAU","Amartya Sen","true",,"0DbB0000001948lKAA","2020-04-01",,"00EB0000000lg9lMAA","false","true","0G3B0000006lEBjKAM","false","Commit","00EB0000000lg9lMAA",1093958,1093958,1093958,1093958
"Amartya Sen","true","Mary Eng","https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T","00EB0000000lg9lMAA","false",,"Opportunity Revenue",,"VP_of_Sales","true","005B0000006YzVLIA0","Mary Eng","asen.hzrt3sjezvqv.ctxeq0yeuh1t.v2wwcuhdzhia.ciczvotmc.lwq3igz2jkjv@gs0.org","VP of Sales","true",,"true","OpportunityRevenue","Amartya Sen","Amartya Sen","Sen","Month","2020-04-30","026B0000000kC3SIAU","Amartya Sen","true",,"0DbB0000001948lKAA","2020-04-01",,"00EB0000000lg9lMAA","false","true","0G3B0000006lEBkKAM","false","Best Case","00EB0000000lg9lMAA",1015755,1015755,1015755,1015755
"Amartya Sen","true","Mary Eng","https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T","00EB0000000lg9lMAA","false",,"Opportunity Revenue",,"VP_of_Sales","true","005B0000006YzVLIA0","Mary Eng","asen.hzrt3sjezvqv.ctxeq0yeuh1t.v2wwcuhdzhia.ciczvotmc.lwq3igz2jkjv@gs0.org","VP of Sales","true",,"true","OpportunityRevenue","Amartya Sen","Amartya Sen","Sen","Month","2020-04-30","026B0000000kC3SIAU","Amartya Sen","true",,"0DbB0000001948lKAA","2020-04-01",,"00EB0000000lg9lMAA","false","true","0G3B0000006lEBlKAM","false","Pipeline","00EB0000000lg9lMAA",17482173,17482173,17482173,17482173
