SnapshotTextDate,OwnerName,AccountId,SmallPhotoUrl,ForecastCategory,PredictedWinRate,WinRate,Amount,AccountName,CloseDate,CreatedDate,IsClosed,IsWon,LastProcessedDate,Manager,OpportunityName,OpportunityId,OwnerId,PeriodEndDate,PeriodStartDate,Role,SnapshotDate,SnapshotName
2021-05-10,Oscar Anthony,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,56,52,"$648,500.00",Diversified Computer Cnsltnts,2021-03-03,2020-12-15,true,true,2021-06-09,Brian Chandler,Diversified Computer Cnsltnts 88,,,2021-05-19,2021-04-20,East Sales,2021-05-10,1 Month Ago
2021-04-09,Elizabeth Lewis,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,78,76,"$744,500.00",ActiveEducation,2020-09-28,2020-06-30,true,false,2021-06-09,Dean Pierce,ActiveEducation 89,,,2021-04-19,2021-03-20,Central Sales,2021-04-09,2 Months Ago
2021-03-12,Beth Malone,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,55,51,"$515,500.00",Ecommerce ASP,2021-08-01,2021-06-15,false,true,2021-06-09,Gary Hill,Ecommerce ASP 90,,,2021-03-19,2021-02-20,West Sales,2021-03-12,3 Months Ago
2021-06-09,Rebecca Espinoza,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,66,67,"$709,500.00",Cobb Inc [752],2020-12-23,2020-11-18,true,false,2021-06-09,Gary Hill,Cobb Inc [752] 91,,,2021-06-19,2021-05-20,West Sales,2021-06-09,Today
2021-05-10,Amy Johnson,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Best Case,94,93,"$657,000.00",Condat,2020-10-30,2020-08-20,false,true,2021-06-09,Gary Hill,Condat 92,,,2021-05-19,2021-04-20,West Sales,2021-05-10,1 Month Ago
2021-03-12,Brian Chandler,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwt/T,Closed,52,48,"$695,500.00",CompInfo,2021-07-19,2021-05-07,false,false,2021-06-09,Mary Eng,CompInfo 93,,005B0000006zLFOIA2,2021-03-19,2021-02-20,RVP East,2021-03-12,3 Months Ago
2021-06-09,Dean Pierce,,https://c.gus.content.force.com/profilephoto/729B0000000IUx9/T,Closed,77,76,"$607,000.00",Cedar Fresh,2020-12-28,2020-10-25,true,true,2021-06-09,Mary Eng,Cedar Fresh 94,,005B0000006zLDrIAM,2021-06-19,2021-05-20,RVP Central,2021-06-09,Today
2021-05-10,Austin Le,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Pipeline,71,70,"$703,500.00",Bonded Business Svc,2020-10-22,2020-08-03,true,true,2021-06-09,Brian Chandler,Bonded Business Svc 95,,,2021-05-19,2021-04-20,East Sales,2021-05-10,1 Month Ago
2021-04-09,Karen Mccann,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,58,55,"$539,000.00",CareerShop,2021-01-18,2020-11-22,false,false,2021-06-09,Gary Hill,CareerShop 96,,,2021-04-19,2021-03-20,West Sales,2021-04-09,2 Months Ago
2021-03-12,Gary Hill,,https://c.gus.content.force.com/profilephoto/729B0000000PvxE/T,Commit,73,72,"$530,500.00",Copernus,2021-01-16,2020-10-23,true,true,2021-06-09,Mary Eng,Copernus 97,,005B0000006zLFqIAM,2021-03-19,2021-02-20,RVP West,2021-03-12,3 Months Ago
2021-06-09,Erica Fletcher,,https://c.gus.content.force.com/profilephoto/729B0000000Pvvb/T,Best Case,84,86,"$594,000.00",Cintra Software,2020-12-14,2020-10-25,false,false,2021-06-09,Mary Eng,Cintra Software 98,,005B0000006zLBdIAM,2021-06-19,2021-05-20,RVP Central,2021-06-09,Today
2021-04-09,Lucas Baxter,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,51,53,"$568,500.00",Corio,2021-07-25,2021-05-10,true,true,2021-06-09,Brian Chandler,Corio 99,,,2021-04-19,2021-03-20,East Sales,2021-04-09,2 Months Ago
2021-05-10,Amy Thomas,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,86,87,"$696,000.00",EML Incorporated,2020-08-02,2020-06-09,false,false,2021-06-09,Gary Hill,EML Incorporated 100,,,2021-05-19,2021-04-20,West Sales,2021-05-10,1 Month Ago
2021-06-09,Nicole Bowers,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Pipeline,55,54,"$723,000.00",Consumer Health Interactive,2021-07-21,2021-04-29,true,false,2021-06-09,Dean Pierce,Consumer Health Interactive 101,,,2021-06-19,2021-05-20,Central Sales,2021-06-09,Today
2021-04-09,Ebony Ali,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,79,79,"$518,000.00",Crosswell International Corp,2020-10-28,2020-09-14,false,true,2021-06-09,Gary Hill,Crosswell International Corp 102,,,2021-04-19,2021-03-20,West Sales,2021-04-09,2 Months Ago
2021-03-12,Kylie Cannon,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Best Case,51,47,"$500,500.00",Crown West Realty,2021-05-17,2021-03-21,true,false,2021-06-09,Dean Pierce,Crown West Realty 103,,,2021-03-19,2021-02-20,Central Sales,2021-03-12,3 Months Ago
2021-05-10,Jeremiah Ballard,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Pipeline,59,57,"$695,500.00",Crown Logic Corp,2021-02-19,2021-01-10,false,true,2021-06-09,Brian Chandler,Crown Logic Corp 104,,,2021-05-19,2021-04-20,East Sales,2021-05-10,1 Month Ago
2021-03-12,Jane Martin,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Commit,73,74,"$625,500.00",Centerlogic Solutions,2021-05-16,2021-03-09,true,true,2021-06-09,Dean Pierce,Centerlogic Solutions 105,,,2021-03-19,2021-02-20,Central Sales,2021-03-12,3 Months Ago
2021-04-09,Jane Martin,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,64,59,"$727,500.00",Direct Hit Inc,2020-12-12,2020-10-16,false,false,2021-06-09,Dean Pierce,Direct Hit Inc 106,,,2021-04-19,2021-03-20,Central Sales,2021-04-09,2 Months Ago
2021-05-10,Gary Hill,,https://c.gus.content.force.com/profilephoto/729B0000000PvxE/T,Closed,71,71,"$720,000.00",Boiler Room,2021-03-15,2020-12-25,false,true,2021-06-09,Mary Eng,Boiler Room 107,,005B0000006zLFqIAM,2021-05-19,2021-04-20,RVP West,2021-05-10,1 Month Ago
2021-06-09,Rebecca Espinoza,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,53,51,"$527,500.00",Eastman Chemical Company,2020-08-17,2020-05-24,true,false,2021-06-09,Gary Hill,Eastman Chemical Company 108,,,2021-06-19,2021-05-20,West Sales,2021-06-09,Today
2021-04-09,Ebony Ali,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,90,90,"$535,000.00",Chippenhook Corporation,2020-11-03,2020-09-08,false,true,2021-06-09,Gary Hill,Chippenhook Corporation 109,,,2021-04-19,2021-03-20,West Sales,2021-04-09,2 Months Ago
2021-05-10,Austin Le,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Pipeline,80,77,"$698,500.00",Capital Resource Advisors,2021-07-12,2021-06-05,true,false,2021-06-09,Brian Chandler,Capital Resource Advisors 110,,,2021-05-19,2021-04-20,East Sales,2021-05-10,1 Month Ago
2021-06-09,Jeremiah Ballard,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,62,59,"$510,500.00",Fuller Inc [149],2021-06-11,2021-04-16,true,true,2021-06-09,Brian Chandler,Fuller Inc [149] 111,,,2021-06-19,2021-05-20,East Sales,2021-06-09,Today
2021-03-12,Amy Johnson,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Best Case,82,80,"$691,500.00",Abbott Inc [1338],2021-04-17,2021-01-19,false,false,2021-06-09,Gary Hill,Abbott Inc [1338] 112,,,2021-03-19,2021-02-20,West Sales,2021-03-12,3 Months Ago
2021-03-12,Elizabeth Lewis,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Commit,68,64,"$536,000.00",Cattron Group International,2020-12-16,2020-10-02,false,false,2021-06-09,Dean Pierce,Cattron Group International 113,,,2021-03-19,2021-02-20,Central Sales,2021-03-12,3 Months Ago
2021-04-09,Dean Pierce,,https://c.gus.content.force.com/profilephoto/729B0000000IUx9/T,Closed,76,74,"$518,500.00",Cardomain Network,2021-05-12,2021-02-16,true,true,2021-06-09,Mary Eng,Cardomain Network 114,,005B0000006zLDrIAM,2021-04-19,2021-03-20,RVP Central,2021-04-09,2 Months Ago
2021-06-09,Patricia Shepard,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Best Case,85,83,"$500,500.00",Construction Systems Associates,2020-12-02,2020-10-26,false,false,2021-06-09,Brian Chandler,Construction Systems Associates 115,,,2021-06-19,2021-05-20,East Sales,2021-06-09,Today
2021-05-10,Nicole Bowers,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Pipeline,70,66,"$705,000.00",Corestaff Services LP,2021-03-25,2021-02-06,true,true,2021-06-09,Dean Pierce,Corestaff Services LP 116,,,2021-05-19,2021-04-20,Central Sales,2021-05-10,1 Month Ago
2021-06-09,Brian Chandler,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwt/T,Closed,79,81,"$553,500.00",4M Building Solutions,2020-08-16,2020-06-04,true,false,2021-06-09,Mary Eng,4M Building Solutions 117,,005B0000006zLFOIA2,2021-06-19,2021-05-20,RVP East,2021-06-09,Today
2021-04-09,Lucas Baxter,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,62,62,"$514,000.00",Cook Inc [539],2021-03-28,2021-02-23,false,true,2021-06-09,Brian Chandler,Cook Inc [539] 118,,,2021-04-19,2021-03-20,East Sales,2021-04-09,2 Months Ago
2021-03-12,Karen Mccann,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,82,81,"$663,500.00",Diversified Resource Management,2021-07-27,2021-05-20,true,true,2021-06-09,Gary Hill,Diversified Resource Management 119,,,2021-03-19,2021-02-20,West Sales,2021-03-12,3 Months Ago
2021-05-10,Devin Washington,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Best Case,65,60,"$704,500.00",Bon Secours Nj Hlth Sys Inc,2020-08-03,2020-05-09,false,false,2021-06-09,Brian Chandler,Bon Secours Nj Hlth Sys Inc 120,,,2021-05-19,2021-04-20,East Sales,2021-05-10,1 Month Ago
2021-03-12,Kylie Cannon,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Pipeline,74,74,"$742,500.00",Core Education and Consulting Solutions,2020-07-20,2020-04-29,true,true,2021-06-09,Dean Pierce,Core Education and Consulting Solutions 121,,,2021-03-19,2021-02-20,Central Sales,2021-03-12,3 Months Ago
2021-06-09,Erica Fletcher,,https://c.gus.content.force.com/profilephoto/729B0000000Pvvb/T,Closed,55,52,"$642,000.00",Cox Inc [949],2021-02-11,2020-12-01,false,false,2021-06-09,Mary Eng,Cox Inc [949] 122,,005B0000006zLBdIAM,2021-06-19,2021-05-20,RVP Central,2021-06-09,Today
2021-04-09,Mary Eng,,https://c.gus.content.force.com/profilephoto/729B0000000Pvxj/T,Commit,74,73,"$627,000.00",Corporatech,2021-06-11,2021-03-20,true,true,2021-06-09,,Corporatech 123,,005B0000006zLGfIAM,2021-04-19,2021-03-20,VP of Sales,2021-04-09,2 Months Ago
2021-05-10,Oscar Anthony,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,71,72,"$618,000.00",Comcast Technology Solutions,2021-07-20,2021-05-16,false,false,2021-06-09,Brian Chandler,Comcast Technology Solutions 124,,,2021-05-19,2021-04-20,East Sales,2021-05-10,1 Month Ago
2021-03-12,Beth Malone,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,65,68,"$733,000.00",Certek Software Designs Inc,2021-03-14,2020-12-26,false,false,2021-06-09,Gary Hill,Certek Software Designs Inc 125,,,2021-03-19,2021-02-20,West Sales,2021-03-12,3 Months Ago
2021-05-10,Amy Thomas,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Pipeline,65,65,"$592,000.00",Conner Inc [889],2020-11-13,2020-09-25,true,true,2021-06-09,Gary Hill,Conner Inc [889] 126,,,2021-05-19,2021-04-20,West Sales,2021-05-10,1 Month Ago
2021-04-09,Devin Washington,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Best Case,81,79,"$604,500.00",BlueGill Technologies,2021-08-02,2021-07-01,false,false,2021-06-09,Brian Chandler,BlueGill Technologies 127,,,2021-04-19,2021-03-20,East Sales,2021-04-09,2 Months Ago
2021-06-09,Austin Le,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,63,59,"$562,000.00",Carlson Inc [2094],2021-07-03,2021-04-20,true,true,2021-06-09,Brian Chandler,Carlson Inc [2094] 128,,,2021-06-19,2021-05-20,East Sales,2021-06-09,Today
2021-03-12,Karen Mccann,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,74,75,"$659,000.00",BeON.com,2021-06-19,2021-05-09,true,false,2021-06-09,Gary Hill,BeON.com 129,,,2021-03-19,2021-02-20,West Sales,2021-03-12,3 Months Ago
2021-05-10,Gary Hill,,https://c.gus.content.force.com/profilephoto/729B0000000PvxE/T,Closed,58,56,"$679,000.00",Computrol,2020-08-28,2020-07-19,false,true,2021-06-09,Mary Eng,Computrol 130,,005B0000006zLFqIAM,2021-05-19,2021-04-20,RVP West,2021-05-10,1 Month Ago
2021-06-09,Amy Thomas,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,77,77,"$628,500.00",Cohen Inc [2527],2021-06-06,2021-04-28,false,false,2021-06-09,Gary Hill,Cohen Inc [2527] 131,,,2021-06-19,2021-05-20,West Sales,2021-06-09,Today
2021-04-09,Oscar Anthony,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Pipeline,65,64,"$527,000.00",Cfl Holdings,2020-07-23,2020-04-27,true,true,2021-06-09,Brian Chandler,Cfl Holdings 132,,,2021-04-19,2021-03-20,East Sales,2021-04-09,2 Months Ago
2021-05-10,Patricia Shepard,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Commit,82,81,"$652,500.00",BlueStep,2021-06-18,2021-05-16,true,false,2021-06-09,Brian Chandler,BlueStep 133,,,2021-05-19,2021-04-20,East Sales,2021-05-10,1 Month Ago
2021-04-09,Rebecca Espinoza,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,90,88,"$612,000.00",Easy Dental Systems,2020-09-25,2020-08-21,false,true,2021-06-09,Gary Hill,Easy Dental Systems 134,,,2021-04-19,2021-03-20,West Sales,2021-04-09,2 Months Ago
2021-03-12,Brian Chandler,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwt/T,Closed,62,65,"$667,000.00",Concuity,2021-03-11,2021-01-28,false,false,2021-06-09,Mary Eng,Concuity 135,,005B0000006zLFOIA2,2021-03-19,2021-02-20,RVP East,2021-03-12,3 Months Ago
2021-06-09,Erica Fletcher,,https://c.gus.content.force.com/profilephoto/729B0000000Pvvb/T,Best Case,59,62,"$567,500.00",Cross Border,2020-07-23,2020-05-14,true,true,2021-06-09,Mary Eng,Cross Border 136,,005B0000006zLBdIAM,2021-06-19,2021-05-20,RVP Central,2021-06-09,Today
2021-06-09,Nicole Bowers,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Pipeline,71,72,"$519,000.00",Educational Housing Services,2021-06-14,2021-04-05,true,false,2021-06-09,Dean Pierce,Educational Housing Services 137,,,2021-06-19,2021-05-20,Central Sales,2021-06-09,Today
2021-05-10,Amy Johnson,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Best Case,64,65,"$662,500.00",CreativeREI,2020-08-07,2020-06-20,false,true,2021-06-09,Gary Hill,CreativeREI 138,,,2021-05-19,2021-04-20,West Sales,2021-05-10,1 Month Ago
2021-04-09,Jeremiah Ballard,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,72,71,"$610,000.00","Core Technology Partners, LL",2021-04-19,2021-02-07,true,true,2021-06-09,Brian Chandler,"Core Technology Partners, LL 139",,,2021-04-19,2021-03-20,East Sales,2021-04-09,2 Months Ago
2021-03-12,Ebony Ali,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Commit,85,88,"$573,500.00",Concentra   / Corporate Development,2020-10-05,2020-09-04,false,false,2021-06-09,Gary Hill,Concentra   / Corporate Development 140,,,2021-03-19,2021-02-20,West Sales,2021-03-12,3 Months Ago
2021-05-10,Beth Malone,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,71,69,"$592,000.00",Castro Inc [1554],2020-11-04,2020-09-15,false,false,2021-06-09,Gary Hill,Castro Inc [1554] 141,,,2021-05-19,2021-04-20,West Sales,2021-05-10,1 Month Ago
2021-06-09,Jane Martin,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,62,57,"$663,000.00",Edison International,2021-03-03,2020-12-03,true,true,2021-06-09,Dean Pierce,Edison International 142,,,2021-06-19,2021-05-20,Central Sales,2021-06-09,Today
2021-04-09,Dean Pierce,,https://c.gus.content.force.com/profilephoto/729B0000000IUx9/T,Closed,58,55,"$635,500.00",Acs Consultant Holdings Corporation,2021-06-23,2021-04-04,false,true,2021-06-09,Mary Eng,Acs Consultant Holdings Corporation 143,,005B0000006zLDrIAM,2021-04-19,2021-03-20,RVP Central,2021-04-09,2 Months Ago
2021-03-12,Mary Eng,,https://c.gus.content.force.com/profilephoto/729B0000000Pvxj/T,Closed,58,54,"$556,500.00",Fuller Inc [2241],2021-04-20,2021-03-18,true,false,2021-06-09,,Fuller Inc [2241] 144,,005B0000006zLGfIAM,2021-03-19,2021-02-20,VP of Sales,2021-03-12,3 Months Ago
2021-05-10,Elizabeth Lewis,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Pipeline,54,54,"$653,000.00",Conagra Foods Grocery Prods Co,2020-11-16,2020-09-11,true,true,2021-06-09,Dean Pierce,Conagra Foods Grocery Prods Co 145,,,2021-05-19,2021-04-20,Central Sales,2021-05-10,1 Month Ago
2021-06-09,Kylie Cannon,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Best Case,71,72,"$636,000.00",Cook Inc [414],2021-03-06,2020-12-10,false,false,2021-06-09,Dean Pierce,Cook Inc [414] 146,,,2021-06-19,2021-05-20,Central Sales,2021-06-09,Today
2021-03-12,Lucas Baxter,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,59,57,"$639,000.00",Covenant Technology Services,2020-11-14,2020-09-13,true,false,2021-06-09,Brian Chandler,Covenant Technology Services 147,,,2021-03-19,2021-02-20,East Sales,2021-03-12,3 Months Ago
2021-04-09,Devin Washington,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,72,71,"$709,000.00",Cortez Inc [1658],2020-10-09,2020-08-04,false,true,2021-06-09,Brian Chandler,Cortez Inc [1658] 148,,,2021-04-19,2021-03-20,East Sales,2021-04-09,2 Months Ago
2021-04-09,Dean Pierce,,https://c.gus.content.force.com/profilephoto/729B0000000IUx9/T,Pipeline,86,84,"$568,500.00",Dstm,2020-12-16,2020-10-07,true,true,2021-06-09,Mary Eng,Dstm 149,,005B0000006zLDrIAM,2021-04-19,2021-03-20,RVP Central,2021-04-09,2 Months Ago
2021-03-12,Gary Hill,,https://c.gus.content.force.com/profilephoto/729B0000000PvxE/T,Best Case,69,69,"$545,000.00",Acme Sign Inc,2021-02-24,2021-01-09,false,false,2021-06-09,Mary Eng,Acme Sign Inc 150,,005B0000006zLFqIAM,2021-03-19,2021-02-20,RVP West,2021-03-12,3 Months Ago
2021-06-09,Amy Thomas,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,71,70,"$520,500.00",Certes Solutions,2020-11-17,2020-09-10,true,false,2021-06-09,Gary Hill,Certes Solutions 151,,,2021-06-19,2021-05-20,West Sales,2021-06-09,Today
2021-05-10,Jeremiah Ballard,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,86,84,"$727,000.00",Castillo Inc [836],2020-08-08,2020-05-23,false,true,2021-06-09,Brian Chandler,Castillo Inc [836] 152,,,2021-05-19,2021-04-20,East Sales,2021-05-10,1 Month Ago
2021-06-09,Beth Malone,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Commit,92,93,"$547,000.00",Central Illinois Benefit,2021-01-16,2020-11-13,true,false,2021-06-09,Gary Hill,Central Illinois Benefit 153,,,2021-06-19,2021-05-20,West Sales,2021-06-09,Today
2021-05-10,Amy Johnson,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Pipeline,52,50,"$645,000.00",Carl Eric Johnson,2020-11-26,2020-10-03,false,true,2021-06-09,Gary Hill,Carl Eric Johnson 154,,,2021-05-19,2021-04-20,West Sales,2021-05-10,1 Month Ago
2021-03-12,Ebony Ali,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Best Case,65,60,"$571,000.00",FusionOne,2020-10-17,2020-08-28,true,true,2021-06-09,Gary Hill,FusionOne 155,,,2021-03-19,2021-02-20,West Sales,2021-03-12,3 Months Ago
2021-04-09,Mary Eng,,https://c.gus.content.force.com/profilephoto/729B0000000Pvxj/T,Closed,79,79,"$667,000.00",Collins Inc [1460],2021-02-11,2020-11-16,false,false,2021-06-09,,Collins Inc [1460] 156,,005B0000006zLGfIAM,2021-04-19,2021-03-20,VP of Sales,2021-04-09,2 Months Ago
2021-04-09,Kylie Cannon,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,57,54,"$594,000.00",Bolt Creative,2021-07-16,2021-04-20,false,true,2021-06-09,Dean Pierce,Bolt Creative 157,,,2021-04-19,2021-03-20,Central Sales,2021-04-09,2 Months Ago
2021-03-12,Patricia Shepard,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,78,76,"$745,000.00",DuMonde Solutions,2021-04-29,2021-03-04,true,false,2021-06-09,Brian Chandler,DuMonde Solutions 158,,,2021-03-19,2021-02-20,East Sales,2021-03-12,3 Months Ago
2021-06-09,Erica Fletcher,,https://c.gus.content.force.com/profilephoto/729B0000000Pvvb/T,Commit,87,84,"$576,500.00",Cohen Inc [40],2021-05-26,2021-04-01,false,false,2021-06-09,Mary Eng,Cohen Inc [40] 159,,005B0000006zLBdIAM,2021-06-19,2021-05-20,RVP Central,2021-06-09,Today
2021-05-10,Nicole Bowers,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Pipeline,59,60,"$563,500.00",EFI - Glenn Dev,2021-06-26,2021-04-03,true,true,2021-06-09,Dean Pierce,EFI - Glenn Dev 160,,,2021-05-19,2021-04-20,Central Sales,2021-05-10,1 Month Ago
2021-04-09,Oscar Anthony,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Best Case,58,58,"$594,000.00",Corporate Properties  Americas,2020-12-13,2020-11-05,false,false,2021-06-09,Brian Chandler,Corporate Properties  Americas 161,,,2021-04-19,2021-03-20,East Sales,2021-04-09,2 Months Ago
2021-06-09,Elizabeth Lewis,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,72,71,"$718,500.00",Com  Link Inc,2021-07-02,2021-04-10,true,true,2021-06-09,Dean Pierce,Com  Link Inc 162,,,2021-06-19,2021-05-20,Central Sales,2021-06-09,Today
2021-05-10,Rebecca Espinoza,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,50,50,"$687,500.00",Distributive Software,2021-04-29,2021-03-17,true,false,2021-06-09,Gary Hill,Distributive Software 163,,,2021-05-19,2021-04-20,West Sales,2021-05-10,1 Month Ago
