"Order_ID","Sub_Category","Category","Ship_Date","Customer_Name","Product_ID","Product_Name","City","Order_Date","Segment","Ship_Mode","Customer_ID","State","Country","Region","Row_ID","Discount","Quantity","Sales","Postal_Code","Profit"
"CA-2015-154144","Paper","Office Supplies","12/24/15","Maya Herman","OFF-PA-10004071","Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box","Lindenhurst","12/20/15","Corporate","Standard Class","MH-17785","New York","United States","East",471,0,1,55.48,11757,26.6304
"CA-2014-154627","Phones","Technology","10/31/14","Sue Ann Reed","TEC-PH-10001363","Apple iPhone 5S","Chicago","10/29/14","Consumer","First Class","SA-20830","Illinois","United States","Central",488,0.2,6,2735.952,60610,341.994
"CA-2015-134782","Envelopes","Office Supplies","12/31/15","Maribeth Dona","OFF-EN-10001434","Strathmore #10 Envelopes, Ultimate White","Fayetteville","12/27/15","Consumer","Standard Class","MD-17350","Arkansas","United States","South",496,0,2,105.42,72701,51.6558
"CA-2017-134978","Binders","Office Supplies","11/15/17","Ed Braxton","OFF-BI-10003274","Avery Durable Slant Ring Binders, No Labels","New York City","11/12/17","Corporate","Second Class","EB-13705","New York","United States","East",506,0.2,5,15.92,10024,5.373
"CA-2017-135307","Furnishings","Furniture","11/27/17","Lynn Smith","FUR-FU-10001290","Executive Impressions Supervisor Wall Clock","Gladstone","11/26/17","Consumer","First Class","LS-17245","Missouri","United States","Central",511,0,3,126.3,64118,40.416
"CA-2017-135307","Accessories","Technology","11/27/17","Lynn Smith","TEC-AC-10002399","SanDisk Cruzer 32 GB USB Flash Drive","Gladstone","11/26/17","Consumer","First Class","LS-17245","Missouri","United States","Central",512,0,2,38.04,64118,12.1728
"CA-2016-106341","Art","Office Supplies","10/23/16","Luke Foster","OFF-AR-10002053","Premium Writing Pencils, Soft, #2 by Central Association for the Blind","Newark","10/20/16","Consumer","First Class","LF-17185","Ohio","United States","East",513,0.2,3,7.152,43055,0.7152
"CA-2017-163405","Art","Office Supplies","12/25/17","Bradley Nguyen","OFF-AR-10003811","Newell 327","Los Angeles","12/21/17","Consumer","Standard Class","BN-11515","California","United States","West",514,0,3,6.63,90049,1.7901
"CA-2017-163405","Art","Office Supplies","12/25/17","Bradley Nguyen","OFF-AR-10001246","Newell 317","Los Angeles","12/21/17","Consumer","Standard Class","BN-11515","California","United States","West",515,0,2,5.88,90049,1.7052
"CA-2017-113558","Chairs","Furniture","10/26/17","Patricia Hirasaki","FUR-CH-10003379","Global Commerce Series High-Back Swivel/Tilt Chairs","Lakeland","10/21/17","Home Office","Standard Class","PH-18790","Florida","United States","South",527,0.2,3,683.952,33801,42.747
"CA-2017-113558","Furnishings","Furniture","10/26/17","Patricia Hirasaki","FUR-FU-10001756","Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany","Lakeland","10/21/17","Home Office","Standard Class","PH-18790","Florida","United States","South",528,0.2,3,45.696,33801,5.1408
"US-2015-120161","Storage","Office Supplies","12/23/15","Liz MacKendrick","OFF-ST-10001809","Fellowes Officeware Wire Shelving","Springfield","12/18/15","Consumer","Standard Class","LM-17065","Ohio","United States","East",543,0.2,9,646.776,45503,-145.5246
"CA-2017-162929","Binders","Office Supplies","11/22/17","Adrian Shami","OFF-BI-10000404","Avery Printable Repositionable Plastic Tabs","New York City","11/19/17","Home Office","First Class","AS-10135","New York","United States","East",547,0.2,6,41.28,10035,13.932
"CA-2017-162929","Paper","Office Supplies","11/22/17","Adrian Shami","OFF-PA-10002986","Xerox 1898","New York City","11/19/17","Home Office","First Class","AS-10135","New York","United States","East",548,0,2,13.36,10035,6.4128
"CA-2015-113173","Storage","Office Supplies","11/17/15","Dean Katz","OFF-ST-10000604","Home/Office Personal File Carts","Chicago","11/15/15","Corporate","Second Class","DK-13225","Illinois","United States","Central",549,0.2,9,250.272,60653,15.642
"CA-2015-113173","Binders","Office Supplies","11/17/15","Dean Katz","OFF-BI-10004738","Flexible Leather- Look Classic Collection Ring Binder","Chicago","11/15/15","Corporate","Second Class","DK-13225","Illinois","United States","Central",550,0.8,3,11.364,60653,-17.046
"CA-2015-113173","Supplies","Office Supplies","11/17/15","Dean Katz","OFF-SU-10001935","Staple remover","Chicago","11/15/15","Corporate","Second Class","DK-13225","Illinois","United States","Central",551,0.2,5,8.72,60653,-1.744
"CA-2017-101945","Fasteners","Office Supplies","11/28/17","Greg Tran","OFF-FA-10004248","Advantus T-Pin Paper Clips","Houston","11/24/17","Consumer","Standard Class","GT-14710","Texas","United States","Central",554,0.2,3,10.824,77070,2.5707
"CA-2017-118731","Furnishings","Furniture","11/22/17","Liz Pelletier","FUR-FU-10003347","Coloredge Poster Frame","San Francisco","11/20/17","Consumer","Second Class","LP-17080","California","United States","West",560,0,3,42.6,94110,16.614
"CA-2017-118731","Binders","Office Supplies","11/22/17","Liz Pelletier","OFF-BI-10000069","GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb","San Francisco","11/20/17","Consumer","Second Class","LP-17080","California","United States","West",561,0.2,7,84.056,94110,27.3182
"CA-2017-138611","Phones","Technology","11/17/17","Clytie Kelty","TEC-PH-10000011","PureGear Roll-On Screen Protector","Grove City","11/14/17","Consumer","Second Class","CK-12595","Ohio","United States","East",615,0.4,10,119.94,43123,15.992
"CA-2017-138611","Binders","Office Supplies","11/17/17","Clytie Kelty","OFF-BI-10002949","Prestige Round Ring Binders","Grove City","11/14/17","Consumer","Second Class","CK-12595","Ohio","United States","East",616,0.7,2,3.648,43123,-2.7968
"US-2014-111171","Binders","Office Supplies","12/31/14","Christina Anderson","OFF-BI-10002103","Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl","Chicago","12/26/14","Consumer","Standard Class","CA-12265","Illinois","United States","Central",622,0.8,5,8.69,60610,-14.773
"CA-2017-133431","Binders","Office Supplies","12/21/17","Logan Currie","OFF-BI-10000605","Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red","San Francisco","12/17/17","Consumer","Standard Class","LC-17140","California","United States","West",629,0.2,5,15.24,94122,5.1435
"CA-2017-133431","Paper","Office Supplies","12/21/17","Logan Currie","OFF-PA-10002615","Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled","San Francisco","12/17/17","Consumer","Standard Class","LC-17140","California","United States","West",630,0,3,13.23,94122,6.0858
"US-2016-135720","Storage","Office Supplies","12/13/16","Fred McMath","OFF-ST-10001963","Tennsco Regal Shelving Units","Aurora","12/11/16","Consumer","Second Class","FM-14380","Colorado","United States","West",631,0.2,3,243.384,80013,-51.7191
"US-2016-135720","Accessories","Technology","12/13/16","Fred McMath","TEC-AC-10001267","Imation�32GB Pocket Pro USB 3.0�Flash Drive�- 32 GB - Black - 1 P ...","Aurora","12/11/16","Consumer","Second Class","FM-14380","Colorado","United States","West",632,0.2,5,119.8,80013,29.95
"US-2016-135720","Phones","Technology","12/13/16","Fred McMath","TEC-PH-10002103","Jabra SPEAK 410","Aurora","12/11/16","Consumer","Second Class","FM-14380","Colorado","United States","West",633,0.2,4,300.768,80013,30.0768
"CA-2016-147067","Furnishings","Furniture","12/22/16","Justin Deggeller","FUR-FU-10000732","Eldon 200 Class Desk Accessories","Minneapolis","12/18/16","Corporate","Standard Class","JD-16150","Minnesota","United States","Central",641,0,3,18.84,55407,6.0288
"CA-2016-160745","Furnishings","Furniture","12/16/16","Anthony Rawles","FUR-FU-10001935","3M Hangers With Command Adhesive","Vancouver","12/11/16","Corporate","Second Class","AR-10825","Washington","United States","West",649,0,4,14.8,98661,6.068
"CA-2016-160745","Phones","Technology","12/16/16","Anthony Rawles","TEC-PH-10003273","AT&T TR1909W","Vancouver","12/11/16","Corporate","Second Class","AR-10825","Washington","United States","West",650,0.2,3,302.376,98661,22.6782
"CA-2016-160745","Accessories","Technology","12/16/16","Anthony Rawles","TEC-AC-10001142","First Data FD10 PIN Pad","Vancouver","12/11/16","Corporate","Second Class","AR-10825","Washington","United States","West",651,0,4,316,98661,31.6
"CA-2016-132661","Paper","Office Supplies","10/29/16","Steven Roelle","OFF-PA-10000482","Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate","New York City","10/23/16","Home Office","Standard Class","SR-20740","New York","United States","East",652,0,10,379.4,10024,178.318
"CA-2014-156314","Furnishings","Furniture","12/26/14","Resi P�lking","FUR-FU-10003096","Master Giant Foot Doorstop, Safety Yellow","Cleveland","12/24/14","Consumer","First Class","RP-19390","Ohio","United States","East",669,0.2,5,30.36,44105,8.7285
"CA-2016-164511","Binders","Office Supplies","11/24/16","Doug Jacobs","OFF-BI-10003305","Avery Hanging File Binders","New York City","11/19/16","Consumer","Standard Class","DJ-13630","New York","United States","East",681,0.2,3,14.352,10024,4.6644
"CA-2016-164511","Storage","Office Supplies","11/24/16","Doug Jacobs","OFF-ST-10002583","Fellowes Neat Ideas Storage Cubes","New York City","11/19/16","Consumer","Standard Class","DJ-13630","New York","United States","East",682,0,2,64.96,10024,2.5984
"CA-2016-164511","Storage","Office Supplies","11/24/16","Doug Jacobs","OFF-ST-10004507","Advantus Rolling Storage Box","New York City","11/19/16","Consumer","Standard Class","DJ-13630","New York","United States","East",683,0,4,68.6,10024,18.522
"CA-2017-161480","Bookcases","Furniture","12/29/17","Ralph Arnett","FUR-BO-10004015","Bush Andora Bookcase, Maple/Graphite Gray Finish","New York City","12/25/17","Consumer","Standard Class","RA-19285","New York","United States","East",689,0.2,2,191.984,10035,4.7996
"CA-2016-142335","Tables","Furniture","12/19/16","Michael Paige","FUR-TA-10000198","Chromcraft Bull-Nose Wood Oval Conference Tables & Bases","Detroit","12/15/16","Corporate","Standard Class","MP-17965","Michigan","United States","Central",722,0,3,1652.94,48205,231.4116
"CA-2016-142335","Storage","Office Supplies","12/19/16","Michael Paige","OFF-ST-10000036","Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16","Detroit","12/15/16","Corporate","Standard Class","MP-17965","Michigan","United States","Central",723,0,3,296.37,48205,80.0199
"CA-2015-154620","Chairs","Furniture","12/16/15","Liz Thompson","FUR-CH-10004675","Lifetime Advantage Folding Chairs, 4/Carton","Lancaster","12/12/15","Consumer","Standard Class","LT-17110","California","United States","West",788,0.2,2,348.928,93534,34.8928
"CA-2015-124653","Paper","Office Supplies","12/26/15","David Bremer","OFF-PA-10000176","Xerox 1887","Rochester","12/24/15","Corporate","First Class","DB-13120","New York","United States","East",797,0,7,132.79,14609,63.7392
"CA-2015-124653","Paper","Office Supplies","12/26/15","David Bremer","OFF-PA-10002365","Xerox 1967","Rochester","12/24/15","Corporate","First Class","DB-13120","New York","United States","East",798,0,2,12.96,14609,6.2208
"CA-2015-124653","Labels","Office Supplies","12/26/15","David Bremer","OFF-LA-10002271","Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set","Rochester","12/24/15","Corporate","First Class","DB-13120","New York","United States","East",799,0,7,21.56,14609,10.3488
"CA-2014-151995","Art","Office Supplies","10/15/14","Zuschuss Carroll","OFF-AR-10003190","Newell 32","Edmonds","10/13/14","Consumer","First Class","ZC-21910","Washington","United States","West",810,0,4,11.52,98026,3.2256
"CA-2014-151995","Tables","Furniture","10/15/14","Zuschuss Carroll","FUR-TA-10002903","Bevis Round Bullnose 29"" High Table Top","Edmonds","10/13/14","Consumer","First Class","ZC-21910","Washington","United States","West",811,0,5,1298.55,98026,311.652
"CA-2014-151995","Appliances","Office Supplies","10/15/14","Zuschuss Carroll","OFF-AP-10000240","Belkin F9G930V10-GRY 9 Outlet Surge","Edmonds","10/13/14","Consumer","First Class","ZC-21910","Washington","United States","West",812,0,4,213.92,98026,62.0368
"CA-2014-151995","Accessories","Technology","10/15/14","Zuschuss Carroll","TEC-AC-10001101","Sony 16GB Class 10 Micro SDHC R40 Memory Card","Edmonds","10/13/14","Consumer","First Class","ZC-21910","Washington","United States","West",813,0,2,25.78,98026,2.578
"CA-2015-100454","Art","Office Supplies","11/25/15","Brian Moss","OFF-AR-10004648","Boston 19500 Mighty Mite Electric Pencil Sharpener","New York City","11/20/15","Corporate","Standard Class","BM-11650","New York","United States","East",840,0,3,60.45,10035,16.3215
"CA-2015-100454","Art","Office Supplies","11/25/15","Brian Moss","OFF-AR-10002578","Newell 335","New York City","11/20/15","Corporate","Standard Class","BM-11650","New York","United States","East",841,0,4,11.52,10035,3.3408
"CA-2015-100454","Bookcases","Furniture","11/25/15","Brian Moss","FUR-BO-10001519","O'Sullivan 3-Shelf Heavy-Duty Bookcases","New York City","11/20/15","Corporate","Standard Class","BM-11650","New York","United States","East",842,0.2,4,186.048,10035,9.3024
"CA-2015-114300","Phones","Technology","10/17/15","Art Foster","TEC-PH-10001552","I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink","Louisville","10/13/15","Consumer","Standard Class","AF-10885","Kentucky","United States","South",847,0,7,83.72,40214,23.4416
"CA-2015-114300","Chairs","Furniture","10/17/15","Art Foster","FUR-CH-10001891","Global Deluxe Office Fabric Chairs","Louisville","10/13/15","Consumer","Standard Class","AF-10885","Kentucky","United States","South",848,0,3,287.94,40214,77.7438
"CA-2015-131128","Paper","Office Supplies","10/20/15","Tracy Blumstein","OFF-PA-10003591","Southworth 100% Cotton The Best Paper","Concord","10/19/15","Consumer","First Class","TB-21520","New Hampshire","United States","East",872,0,3,34.44,3301,17.22
"CA-2014-148488","Paper","Office Supplies","12/15/14","Sally Matthias","OFF-PA-10004470","Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages","New York City","12/10/14","Consumer","Standard Class","SM-20005","New York","United States","East",873,0,2,11.36,10009,5.2256
"CA-2014-148488","Binders","Office Supplies","12/15/14","Sally Matthias","OFF-BI-10000315","Poly Designer Cover & Back","New York City","12/10/14","Consumer","Standard Class","SM-20005","New York","United States","East",874,0.2,7,106.344,10009,37.2204
"US-2017-123463","Art","Office Supplies","12/23/17","Gary Zandusky","OFF-AR-10001118","Binney & Smith Crayola Metallic Crayons, 16-Color Pack","San Francisco","12/23/17","Consumer","Same Day","GZ-14470","California","United States","West",883,0,4,13.48,94109,5.9312
"CA-2016-165148","Furnishings","Furniture","10/24/16","Peter McVee","FUR-FU-10000732","Eldon 200 Class Desk Accessories","Detroit","10/22/16","Home Office","First Class","PM-19135","Michigan","United States","Central",884,0,5,31.4,48227,10.048
"CA-2017-150707","Binders","Office Supplies","10/19/17","Ed Ludwig","OFF-BI-10001078","Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""","Columbia","10/14/17","Home Office","Standard Class","EL-13735","Maryland","United States","East",888,0,7,37.66,21044,18.4534
"CA-2016-105494","Storage","Office Supplies","11/12/16","Pamela Coakley","OFF-ST-10002205","File Shuttle I and Handi-File","San Francisco","11/10/16","Corporate","First Class","PC-18745","California","United States","West",895,0,7,155.82,94122,42.0714
"CA-2016-105494","Binders","Office Supplies","11/12/16","Pamela Coakley","OFF-BI-10003364","Binding Machine Supplies","San Francisco","11/10/16","Corporate","First Class","PC-18745","California","United States","West",896,0.2,3,70.008,94122,24.5028
"CA-2017-160983","Paper","Office Supplies","10/31/17","George Bell","OFF-PA-10002250","Things To Do Today Pad","Auburn","10/29/17","Corporate","Second Class","GB-14530","New York","United States","East",899,0,8,46.96,13021,22.5408
"CA-2017-150959","Labels","Office Supplies","11/13/17","Tamara Dahlen","OFF-LA-10001045","Permanent Self-Adhesive File Folder Labels for Typewriters by Universal","Garland","11/11/17","Consumer","First Class","TD-20995","Texas","United States","Central",901,0.2,5,10.44,75043,3.393
"CA-2017-150959","Binders","Office Supplies","11/13/17","Tamara Dahlen","OFF-BI-10001510","Deluxe Heavy-Duty Vinyl Round Ring Binder","Garland","11/11/17","Consumer","First Class","TD-20995","Texas","United States","Central",902,0.8,4,18.336,75043,-32.088
"CA-2017-102519","Furnishings","Furniture","11/29/17","Brian Moss","FUR-FU-10004091","Howard Miller 13"" Diameter Goldtone Round Wall Clock","Milwaukee","11/27/17","Corporate","First Class","BM-11650","Wisconsin","United States","Central",914,0,1,46.94,53209,19.2454
