"LastModifiedDate","Predicted_Close_Date__c","Account.Owner.Role.RolePath","EDD_Prescription__c","Account.Owner.UniqueUserName","Product.Opportunity.EDD_CreatedDate__c","DemoShow__c","CloseDate","Owner.Role.ParentRole.Name","Account.Parent.UltimateParentId","EDD_CreatedDate__c","Owner.Username","Product.Opportunity.EDD_Leading_Causes__c","Owner.Role.RolePath","Product.Product.Name","Account.OwnerId","Id","Product.Opportunity.Discount_Approved__c","Owner.Role.RoleNames","OpportunityScoreId","Owner.UniqueUserName","Product.Opportunity.EDD_Prescription__c","Owner.FullPhotoUrl","IsClosed","Account.Industry","OwnerId","Account.Parent.ParentAccount.ShippingState","Owner.UserManagerNames","RecordTypeId","Account.Parent.ParentAccount.OwnerId","Neglected","Owner.Name","Stage.StageName","StageName","Account.BillingState","Account.Parent.ParentAccount.Name","Account.Owner.Name","CustomFilter","Type","Pushed","Account.Parent.AccountParents","IsPastDue","Product.Product.Family","LastActivityDate","Owner.UserManager.Name","Account.Type","AccountId","HasOpportunityLineItem","IsLost","ForecastCategory","EDD_Leading_Causes__c","Name","Product.Opportunity.Predicted_Close_Date__c","Owner.Role.Hierarchy_RoleNames","CreatedById","Product.Opportunity.Competitor_EDD_c__c","Owner.Role.Name","Account.Owner.Role.Roles","Owner.Role.DeveloperName","Product.Opportunity.DemoShow__c","Owner.Role.RoleNamesPath","Account.Owner.UserManager.UniqueUserName","LeadSource","CreatedDate","ForecastCategoryName","Account.ShippingState","Owner.UserManager.UniqueUserName","Account.Owner.UserManagerNames","Account.Owner.Role.Name","OpenClosedWonLost","Account.Owner.UserManager.Name","RecordType.Name","Owner.SmallPhotoUrl","Owner.Role.ParentRoleId","IsWon","Owner.UserRoleId","OpptyScore.Insights","Account.AccountSource","Account.Owner.Role.ParentRoleId","Account.Parent.ParentAccount.BillingState","Discount_Approved__c","Owner.Role.ParentRole.ForecastManager.UniqueUserName","Owner.Role.Roles","Owner.Role.ParentRole.DeveloperName","Competitor_EDD_c__c","Account.Name","Product.Opportunity.Close_Date_Difference__c","DaysPastDue","Stage.SortOrder","Stage.DefaultProbability","Stage.IsPulled","EDD_Outcome__c","Account.NumberOfEmployees","DaysSinceLastActivity","Amount","Opportunity_Score_Dummy__c","Stage.IsPushed","Close_Date_Difference__c","Account.AnnualRevenue","OpportunityAge","EDD_Age__c","Product.Opportunity.EDD_Age__c","OpptyScore.Score","OpportunityScore","Time_In_Current_Stage.Duration_Seconds","Product.Opportunity.EDD_Outcome__c","LastProcessedDate"
"2018-08-08T07:00:00.000Z","2018-07-24",,"No changes recommended","Beth Crawford",,TRUE,"2018-10-10","RVP West","001B000000WJEEeIAP",,"jwolf1547565043998@demo.user",,,,"005B0000003CnfKIAS","006B0000003n2wAIAQ",,"Admin",,"Jordan Wolf",,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3j/F",TRUE,"Electronics","005B0000003CnfQIAS",,"Jordan Wolf","012B0000000LBRPIA4","005B0000003CnfKIAS",FALSE,"Jordan Wolf","Closed Lost","Closed Lost","OR","Lucent Technologies","Beth Crawford",TRUE,"Add-On Business",TRUE,"001B000000WJEEeIAP",FALSE,,"2018-08-08",,"Mid-Market","001B000000WJEEeIAP",FALSE,"Yes","Omitted","+14.534 because Lead Source is Fields Sales and Region is Pacific
-9.465 because Sales Stage Count is 2 to 3 and Competitor is Challenger Inc.
-7.807 because Lead Source is Fields Sales and Competitor is Challenger Inc.
+11.336 because of other factors
fr","Lucent Technologies 144",,"Admin","005B00000034KssIAE",,"West Sales",,"WestSales",,"Jordan Wolf/Tyler Parker/Elliot Shapiro/Admin",,"Fields Sales","2018-05-06T08:00:00.000Z","Omitted",,,"Beth Crawford","West Sales","Lost",,"Channel (Partner)","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3j/T","00EB0000000azEIMAY",FALSE,"00EB0000000azEFMAY",,"Community","00EB0000000azEIMAY","OR",,"Tyler Parker",,"RVPWest",,"Lucent Technologies",0,0,6,0,0,78,25016,705,15000,92,37,-78,459538000,156,0,0,0,92,81565842,0,2020-07-31
"2018-06-15T08:00:00.000Z","2018-08-21",,"-6.476 if you change Executive Meeting to true
-0.867 if you change Interactive Demo to true","Ann Jones",,TRUE,"2018-06-30","RVP Central","001B000000SS4EyIAL",,"snunez1547565044126@demo.user",,,,"005B0000003CnfWIAS","006B0000003n2wCIAQ",,"Admin",,"Sheri Nunez",,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2l/F",TRUE,"Banking","005B0000003CnfTIAS",,"Sheri Nunez","012B0000000LBREIA4","005B0000003CnfWIAS",FALSE,"Sheri Nunez","Closed Lost","Closed Lost","HI","Fifth Wave Leadership","Ann Jones",TRUE,"New Business / Add-on",TRUE,"001B000000SS4EyIAL",FALSE,,"2018-06-15",,"Mid-Market","001B000000SS4EyIAL",FALSE,"Yes","Omitted","+14.534 because Lead Source is Other and Region is Midwest
+12.897 because Lead Source is Other and Competitor is Moparts
-10.033 because Lead Source is Other
-5.414 because of other factors
from the baseline, +70.126","Kurt Salmon US. 163",,"Admin","005B00000034KssIAE",,"Central Sales",,"CentralSales",,"Sheri Nunez/Andrew Barton/Elliot Shapiro/Admin",,"Other","2018-05-31T08:00:00.000Z","Omitted",,,"Ann Jones","West Sales","Lost",,"Simple","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2l/T","00EB0000000azELMAY",FALSE,"00EB0000000azECMAY",,"Referral","00EB0000000azEIMAY","HI",,"Andrew Barton",,"RVPCentral",,"Fifth Wave Leadership",0,0,6,0,0,82,4726,759,400000,85,37,52,459340000,29,0,0,0,85,81565842,0,2020-07-31
"2018-12-25T07:00:00.000Z","2018-12-04",,"-1.315 if you change Interactive Demo to true","Alyssa Williams",,TRUE,"2019-01-08","RVP Central","001B000000bwMcSIAU",,"awilliam1547565044035@demo.user",,,,"005B0000003CnfXIAS","006B0000003n2wEIAQ",,"Admin",,"Alyssa Williams",,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3y/F",TRUE,"Recreation","005B0000003CnfXIAS",,"Alyssa Williams","012B0000000LBREIA4","005B0000003CnfXIAS",FALSE,"Alyssa Williams","Closed Won","Closed Won","PA","Bell Electrical Supply","Alyssa Williams",TRUE,"Existing Business",TRUE,"001B000000bwMcSIAU",FALSE,,"2018-12-25",,"Mid-Market","001B000000bwMcSIAU",FALSE,"No","Closed","+14.534 because Lead Source is Fields Sales and Region is Mid-Atlantic
+10.515 because Lead Source is Fields Sales and Competitor is Moparts
+6.449 because Amount is 19998 to 29998 and Product Name is RV Shelters
+5.505 because of other factors
from the b","Bell Electrical Supply 247",,"Admin","005B00000034KssIAE",,"Central Sales",,"CentralSales",,"Alyssa Williams/Andrew Barton/Elliot Shapiro/Admin",,"Fields Sales","2018-08-19T07:00:00.000Z","Closed",,,"Alyssa Williams","Central Sales","Closed Won",,"Simple","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3y/T","00EB0000000azELMAY",TRUE,"00EB0000000azECMAY",,"Community","00EB0000000azELMAY","PA",,"Andrew Barton",,"RVPCentral",,"Bell Electrical Supply",0,0,5,100,0,107,34120,566,28000,90,37,-35,214188000,141,0,0,0,90,81565842,0,2020-07-31
"2019-11-23T07:00:00.000Z","2019-12-28",,"-5.762 if you change Executive Meeting to true
-3.572 if you change Interactive Demo to true","John Peck",,TRUE,"2020-01-19","RVP East","001B000000WJEEgIAP",,"jpeck1547565044062@demo.user",,,,"005B0000003CnffIAC","006B0000003n2wHIAQ",,"Admin",,"John Peck",,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3K/F",TRUE,"Environmental","005B0000003CnffIAC",,"John Peck","012B0000000LBREIA4","005B0000003CnffIAC",FALSE,"John Peck","Closed Lost","Closed Lost","WV","Desai & Company","John Peck",TRUE,"Existing Business",TRUE,"001B000000WJEEgIAP",FALSE,,"2019-11-23",,"Mid-Market","001B000000WJEEgIAP",FALSE,"Yes","Omitted","+14.534 because Lead Source is Fields Sales and Region is Southeast
+10.515 because Lead Source is Fields Sales and Competitor is Moparts
+7.326 because Amount is 61499 to 100000 and Lead Source is Fields Sales
+9.409 because of other factors
from the bas","Desai & Company 36",,"Admin","005B00000034KssIAE",,"East Sales",,"EastSales",,"John Peck/Andrew Malone/Elliot Shapiro/Admin",,"Fields Sales","2019-09-07T07:00:00.000Z","Omitted",,,"John Peck","East Sales","Lost",,"Simple","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3K/T","00EB0000000azEHMAY",FALSE,"00EB0000000azEDMAY",,"Referral","00EB0000000azEHMAY","WV",,"Andrew Malone",,"RVPEast",,"Desai & Company",0,0,6,0,0,111,121919,233,100000,81,37,-22,288256000,133,0,0,0,81,81565842,0,2020-07-31
"2019-02-05T07:00:00.000Z","2019-02-18",,"-5.762 if you change Executive Meeting to true
-2.362 if you change Interactive Demo to true","Sheri Nunez",,TRUE,"2019-04-16","RVP Central","001B000000bwMcVIAU",,"snunez1547565044126@demo.user",,,,"005B0000003CnfTIAS","006B0000003n2wJIAQ",,"Admin",,"Sheri Nunez",,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2l/F",TRUE,"Not For Profit","005B0000003CnfTIAS",,"Sheri Nunez","012B0000000LBREIA4","005B0000003CnfTIAS",FALSE,"Sheri Nunez","Closed Won","Closed Won","NJ","ClientExpert Solutions","Sheri Nunez",TRUE,"Existing Business",TRUE,"001B000000bwMcVIAU",FALSE,,"2019-02-05",,"Mid-Market","001B000000bwMcVIAU",FALSE,"No","Closed","+14.534 because Lead Source is Fields Sales and Region is Mid-Atlantic
+10.515 because Lead Source is Fields Sales and Competitor is Moparts
+6.449 because Amount is 219161 to 1000000 and Product Name is RV Shelters
+5.967 because of other factors
from th","ClientExpert Solutions 80",,"Admin","005B00000034KssIAE",,"Central Sales",,"CentralSales",,"Sheri Nunez/Andrew Barton/Elliot Shapiro/Admin",,"Fields Sales","2018-11-03T07:00:00.000Z","Closed",,,"Sheri Nunez","Central Sales","Closed Won",,"Simple","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2l/T","00EB0000000azELMAY",TRUE,"00EB0000000azECMAY",,"Data.com","00EB0000000azELMAY","NJ",,"Andrew Barton",,"RVPCentral",,"ClientExpert Solutions",0,0,5,100,0,107,86915,524,390000,74,37,-56,349740000,163,0,0,0,74,81565842,0,2020-07-31
"2019-03-06T07:00:00.000Z","2019-05-16",,"-2.973 if you change Executive Meeting to true","Wayne Blackwell",,TRUE,"2019-07-23","RVP West","001B000000bwMcXIAU",,"jwolf1547565043998@demo.user",,,,"005B0000003CnfUIAS","006B0000003n2wSIAQ",,"Admin",,"Jordan Wolf",,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3j/F",TRUE,"Entertainment","005B0000003CnfQIAS",,"Jordan Wolf","012B0000000LBREIA4","005B0000003CnfUIAS",FALSE,"Jordan Wolf","Closed Won","Closed Won","MS","Georgia World Congress Center Authority","Wayne Blackwell",TRUE,"Existing Business",TRUE,"001B000000bwMcXIAU",FALSE,,"2019-03-06",,"Mid-Market","001B000000bwMcXIAU",FALSE,"No","Closed","+14.534 because Lead Source is Reseller and Region is Pacific
+7.990 because Sales Stage Count is 1 to 2 and Lead Source is Reseller
+6.449 because Amount is 10534 to 19997 and Product Name is Motorcycle Parts
-11.821 because of other factors
from the bas","IKON Business Imaging Systems 213",,"Admin","005B00000034KssIAE",,"West Sales",,"WestSales",,"Jordan Wolf/Tyler Parker/Elliot Shapiro/Admin",,"Reseller","2019-02-18T07:00:00.000Z","Closed",,,"Wayne Blackwell","East Sales","Closed Won",,"Simple","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3j/T","00EB0000000azEIMAY",TRUE,"00EB0000000azEFMAY",,"Data.com","00EB0000000azEHMAY","MS",,"Tyler Parker",,"RVPWest",,"Georgia World Congress Center Authority",0,0,5,100,0,87,2594,495,17051,81,37,-67,359910000,154,0,0,0,81,81565842,0,2020-07-31
"2018-11-19T07:00:00.000Z","2018-09-18",,"-4.195 if you change Interactive Demo to true","Sheri Nunez",,TRUE,"2019-01-01","RVP Central","001B000000SS4zlIAD",,"snunez1547565044126@demo.user",,,,"005B0000003CnfTIAS","006B0000003n2waIAA",,"Admin",,"Sheri Nunez",,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2l/F",TRUE,"Recreation","005B0000003CnfTIAS",,"Sheri Nunez","012B0000000LBREIA4","005B0000003CnfTIAS",FALSE,"Sheri Nunez","Closed Won","Closed Won","NE","Home Federal Bank TN","Sheri Nunez",TRUE,"Existing Business",TRUE,"001B000000SS4zlIAD",FALSE,,"2018-11-19",,"Enterprise","001B000000SS4zlIAD",FALSE,"No","Closed","+14.534 because Lead Source is Reseller and Region is Midwest
-9.465 because Sales Stage Count is 2 to 3 and Competitor is Challenger Inc.
+6.449 because Amount is 29999 to 47820 and Product Name is Exterior Accessories
-6.684 because of other factors
fro","Home Federal Bank TN 232",,"Admin","005B00000034KssIAE",,"Central Sales",,"CentralSales",,"Sheri Nunez/Andrew Barton/Elliot Shapiro/Admin",,"Reseller","2018-07-05T08:00:00.000Z","Closed",,,"Sheri Nunez","Central Sales","Closed Won",,"Simple","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2l/T","00EB0000000azELMAY",TRUE,"00EB0000000azECMAY",,"Inbound Call","00EB0000000azELMAY","NE",,"Andrew Barton",,"RVPCentral",,"Home Federal Bank TN",0,0,5,100,0,74,40,602,42534,76,37,-105,1484102000,179,0,0,0,76,81565842,0,2020-07-31
"2019-05-04T08:00:00.000Z","2019-07-24",,"No changes recommended","Ann Jones",,TRUE,"2019-07-11","RVP West","001B000000bwMccIAE",,"mkaufman1547565043981@demo.user",,,,"005B0000003CnfWIAS","006B0000003n2wnIAA",,"Admin",,"Megan Kaufman",,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3o/F",TRUE,"Financial Services","005B0000003CnfRIAS",,"Megan Kaufman","012B0000000LBREIA4","005B0000003CnfWIAS",FALSE,"Megan Kaufman","Closed Lost","Closed Lost","OR","BestTransport","Ann Jones",TRUE,"New Business",TRUE,"001B000000bwMccIAE",FALSE,,"2019-05-04",,"Mid-Market","001B000000bwMccIAE",FALSE,"Yes","Omitted","+16.959 because Competitor is Moparts and Region is Pacific
+14.534 because Lead Source is Fields Sales and Region is Pacific
+10.515 because Lead Source is Fields Sales and Competitor is Moparts
+15.584 because of other factors
from the baseline, +70.126","Raven Publications 145",,"Admin","005B00000034KssIAE",,"West Sales",,"WestSales",,"Megan Kaufman/Tyler Parker/Elliot Shapiro/Admin",,"Fields Sales","2019-03-18T08:00:00.000Z","Omitted",,,"Ann Jones","West Sales","Lost",,"Simple","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3o/T","00EB0000000azEIMAY",FALSE,"00EB0000000azEFMAY",,"Data.com","00EB0000000azEIMAY","OR",,"Tyler Parker",,"RVPWest",,"BestTransport",0,0,6,0,0,127,3863,436,200000,77,37,13,194540000,114,0,0,0,77,81565842,0,2020-07-31
"2020-05-28T08:00:00.000Z","2020-06-01",,"-7.423 if you change Executive Meeting to true
-5.862 if you change Interactive Demo to true","Alyssa Williams",,TRUE,"2020-07-31","RVP Central","001B000000bwMd3IAE",,"awilliam1547565044035@demo.user",,,,"005B0000003CnfXIAS","006B0000003n2wuIAA",,"Admin",,"Alyssa Williams",,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3y/F",FALSE,"Chemicals","005B0000003CnfXIAS",,"Alyssa Williams","012B0000000LBREIA4","005B0000003CnfXIAS",FALSE,"Alyssa Williams","Closed Lost","Negotiation","LA","McLaren Consultants","Alyssa Williams",TRUE,"Existing Business",TRUE,"001B000000bwMd3IAE",FALSE,,"2020-05-28",,"Enterprise","001B000000bwMd3IAE",FALSE,"No","Forecast","+16.455 because Lead Source is Fields Sales and Region is Southwest
+10.515 because Lead Source is Fields Sales and Competitor is Moparts
+9.108 because Sales Stage Count is 1 to 2 and Competitor is Moparts
-3.936 because of other factors
from the baselin","McLaren Consultants 119",,"Admin","005B00000034KssIAE",,"Central Sales",,"CentralSales",,"Alyssa Williams/Andrew Barton/Elliot Shapiro/Admin",,"Fields Sales","2020-02-20T07:00:00.000Z","Commit",,,"Alyssa Williams","Central Sales","Open",,"Simple","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3y/T","00EB0000000azELMAY",FALSE,"00EB0000000azECMAY",,"Data.com","00EB0000000azELMAY","LA",,"Andrew Barton",,"RVPCentral",,"McLaren Consultants",0,0,2,90,3,102,193,46,200000,88,39,-59,1320805000,144,0,0,0,88,11617687,0,2020-07-31
"2019-03-14T07:00:00.000Z","2019-04-04",,"-5.215 if you change Executive Meeting to true
-4.100 if you change Interactive Demo to true","Noah Kelly",,TRUE,"2019-06-17","RVP East","001B000000SS4zvIAD",,"nkelly1547565044044@demo.user",,,,"005B0000003CnfJIAS","006B0000003n2wvIAA",,"Admin",,"Noah Kelly",,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs35/F",TRUE,"Government","005B0000003CnfJIAS",,"Noah Kelly","012B0000000LBRPIA4","005B0000003CnfJIAS",FALSE,"Noah Kelly","Closed Lost","Closed Lost","CT","Channel Business Development","Noah Kelly",TRUE,"New Business",TRUE,"001B000000SS4zvIAD",FALSE,,"2019-03-14",,"Enterprise","001B000000SS4zvIAD",FALSE,"Yes","Omitted","+10.477 because Lead Source is Reseller and Region is Northeast
+6.449 because Amount is 4999 to 10533 and Product Name is Car Care
+5.102 because Competitor is Challenger Inc. and Executive Meeting is false
-7.854 because of other factors
from the baseli","Channel Business Development 141",,"Admin","005B00000034KssIAE",,"East Sales",,"EastSales",,"Noah Kelly/Andrew Malone/Elliot Shapiro/Admin",,"Reseller","2019-01-10T07:00:00.000Z","Omitted",,,"Noah Kelly","East Sales","Lost",,"Channel (Partner)","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs35/T","00EB0000000azEHMAY",FALSE,"00EB0000000azEDMAY",,"Website","00EB0000000azEHMAY","CT",,"Andrew Malone",,"RVPEast",,"Channel Business Development",0,0,6,0,0,84,33,487,10188,88,37,-73,925823000,157,0,0,0,88,81565842,0,2020-07-31
"2018-08-09T07:00:00.000Z","2018-08-28",,"-10.265 if you change Interactive Demo to true
-6.876 if you change Executive Meeting to true","Rachel Reilly",,TRUE,"2018-10-09","RVP Central","001B000000bwMcfIAE",,"rreilly1547565044080@demo.user",,,,"005B0000003CnfYIAS","006B0000003n2x2IAA",,"Admin",,"Rachel Reilly",,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2q/F",TRUE,"Consulting","005B0000003CnfYIAS",,"Rachel Reilly","012B0000000LBREIA4","005B0000003CnfYIAS",FALSE,"Rachel Reilly","Closed Won","Closed Won","TX","Reliance Business Service Inc","Rachel Reilly",TRUE,"Existing Business",TRUE,"001B000000bwMcfIAE",FALSE,,"2018-08-09",,"Enterprise","001B000000bwMcfIAE",FALSE,"No","Closed","+22.568 because Lead Source is Reseller and Region is Southwest
-8.480 because Lead Source is Reseller and Product Name is Interior Accessories
-8.006 because Sales Stage Count is 6 to 23 and Lead Source is Reseller
-10.542 because of other factors
from t","Reliance Business Service Inc 9",,"Admin","005B00000034KssIAE",,"Central Sales",,"CentralSales",,"Rachel Reilly/Andrew Barton/Elliot Shapiro/Admin",,"Reseller","2018-06-23T08:00:00.000Z","Closed",,,"Rachel Reilly","Central Sales","Closed Won",,"Simple","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2q/T","00EB0000000azELMAY",TRUE,"00EB0000000azECMAY",,"Partner","00EB0000000azELMAY","TX",,"Andrew Barton",,"RVPCentral",,"Reliance Business Service Inc",0,0,5,100,0,65,222,704,8500,72,37,-42,1524926000,107,0,0,0,72,81565825,0,2020-07-31
"2018-07-01T08:00:00.000Z","2018-08-04",,"-7.549 if you change Interactive Demo to true","Noah Kelly",,TRUE,"2018-07-03","RVP Central","001B000000bwMcjIAE",,"rreilly1547565044080@demo.user",,,,"005B0000003CnfJIAS","006B0000003n2xCIAQ",,"Admin",,"Rachel Reilly",,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2q/F",TRUE,"Machinery","005B0000003CnfYIAS",,"Rachel Reilly","012B0000000LBREIA4","005B0000003CnfJIAS",FALSE,"Rachel Reilly","Closed Lost","Closed Lost","CT","interbiznet","Noah Kelly",TRUE,"New Business",TRUE,"001B000000bwMcjIAE",FALSE,,"2018-07-01",,"Enterprise","001B000000bwMcjIAE",FALSE,"Yes","Omitted","+16.455 because Lead Source is Fields Sales and Region is Southwest
+10.515 because Lead Source is Fields Sales and Competitor is Moparts
+6.449 because Amount is 100001 to 132176 and Product Name is Interior Accessories
-31.389 because of other factors
f","interbiznet 155",,"Admin","005B00000034KssIAE",,"Central Sales",,"CentralSales",,"Rachel Reilly/Andrew Barton/Elliot Shapiro/Admin",,"Fields Sales","2018-05-24T08:00:00.000Z","Omitted",,,"Noah Kelly","East Sales","Lost",,"Simple","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs2q/T","00EB0000000azELMAY",FALSE,"00EB0000000azECMAY",,"Referral","00EB0000000azEHMAY","CT",,"Andrew Barton",,"RVPCentral",,"interbiznet",0,0,6,0,0,72,132,743,130000,71,37,32,1307208000,39,0,0,0,71,81565825,0,2020-07-31
"2019-07-27T07:00:00.000Z","2019-07-28",,"No changes recommended","Alicia Harrison",,TRUE,"2019-09-27","RVP West","001B000000SS503IAD",,"jwolf1547565043998@demo.user",,,,"005B0000003CnfZIAS","006B0000003n2xIIAQ",,"Admin",,"Jordan Wolf",,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3j/F",TRUE,"Hospitality","005B0000003CnfQIAS",,"Jordan Wolf","012B0000000LBREIA4","005B0000003CnfZIAS",FALSE,"Jordan Wolf","Closed Won","Closed Won","SD","Alterego Networks Inc","Alicia Harrison",TRUE,"New Business",TRUE,"001B000000SS503IAD",FALSE,,"2019-07-27",,"Enterprise","001B000000SS503IAD",FALSE,"No","Closed","+14.534 because Lead Source is Fields Sales and Region is Pacific
-9.465 because Sales Stage Count is 2 to 3 and Competitor is Challenger Inc.
+9.077 because Amount is 19998 to 29998 and Region is Pacific
+5.857 because of other factors
from the baseline,","Alterego Networks Inc 191",,"Admin","005B00000034KssIAE",,"West Sales",,"WestSales",,"Jordan Wolf/Tyler Parker/Elliot Shapiro/Admin",,"Fields Sales","2019-04-29T08:00:00.000Z","Closed",,,"Alicia Harrison","Central Sales","Closed Won",,"Simple","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3j/T","00EB0000000azEIMAY",TRUE,"00EB0000000azEFMAY",,"Cold Call","00EB0000000azELMAY","SD",,"Tyler Parker",,"RVPWest",,"Alterego Networks Inc",0,0,5,100,0,90,228,352,20000,84,37,-61,1979610000,150,0,0,0,84,81565825,0,2020-07-31
"2019-03-01T07:00:00.000Z","2019-03-29",,"-4.892 if you change Executive Meeting to true
-2.591 if you change Interactive Demo to true","Amy Shaw",,TRUE,"2019-03-08","RVP West","001B000000bwMcmIAE",,"ajones1547565044090@demo.user",,,,"005B0000003CnfgIAC","006B0000003n2xLIAQ",,"Admin",,"Ann Jones",,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3p/F",TRUE,"Apparel","005B0000003CnfWIAS",,"Ann Jones","012B0000000LBREIA4","005B0000003CnfgIAC",FALSE,"Ann Jones","Closed Won","Closed Won","PA","PRMsoft","Amy Shaw",TRUE,"Add-On Business",TRUE,"001B000000bwMcmIAE",FALSE,,"2019-03-01",,"Mid-Market","001B000000bwMcmIAE",FALSE,"No","Closed","+14.534 because Lead Source is Fields Sales and Region is Pacific
-7.807 because Lead Source is Fields Sales and Competitor is Challenger Inc.
+7.326 because Amount is 61499 to 100000 and Lead Source is Fields Sales
+9.326 because of other factors
from th","Parson's Group 209",,"Admin","005B00000034KssIAE",,"West Sales",,"WestSales",,"Ann Jones/Tyler Parker/Elliot Shapiro/Admin",,"Fields Sales","2018-12-26T07:00:00.000Z","Closed",,,"Amy Shaw","Central Sales","Closed Won",,"Simple","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs3p/T","00EB0000000azEIMAY",TRUE,"00EB0000000azEFMAY",,"Social Media","00EB0000000azELMAY","PA",,"Tyler Parker",,"RVPWest",,"PRMsoft",0,0,5,100,0,93,23393,500,65000,73,37,22,179985000,71,0,0,0,73,81565825,0,2020-07-31
"2018-09-29T07:00:00.000Z","2018-10-17",,"-6.305 if you change Executive Meeting to true
-4.031 if you change Interactive Demo to true","Noah Kelly",,TRUE,"2018-12-23","RVP East","001B000000SS505IAD",,"nkelly1547565044044@demo.user",,,,"005B0000003CnfJIAS","006B0000003n2xOIAQ",,"Admin",,"Noah Kelly",,"https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs35/F",TRUE,"Manufacturing","005B0000003CnfJIAS",,"Noah Kelly","012B0000000LBRPIA4","005B0000003CnfJIAS",FALSE,"Noah Kelly","Closed Won","Closed Won","AL","About Jobs Com","Noah Kelly",TRUE,"Existing Business",TRUE,"001B000000SS505IAD",FALSE,,"2018-09-29",,"Enterprise","001B000000SS505IAD",FALSE,"No","Closed","+14.534 because Lead Source is Reseller and Region is Southeast
-9.465 because Sales Stage Count is 2 to 3 and Competitor is Challenger Inc.
+6.449 because Amount is 132177 to 219160 and Product Name is RV Shelters
-8.327 because of other factors
from the","About Jobs Com 18",,"Admin","005B00000034KssIAE",,"East Sales",,"EastSales",,"Noah Kelly/Andrew Malone/Elliot Shapiro/Admin",,"Reseller","2018-08-05T07:00:00.000Z","Closed",,,"Noah Kelly","East Sales","Closed Won",,"Channel (Partner)","https://sales-ed--c.gus.content.force.com/profilephoto/729B0000000Xs35/T","00EB0000000azEHMAY",TRUE,"00EB0000000azEDMAY",,"Cold Call","00EB0000000azEHMAY","AL",,"Andrew Malone",,"RVPEast",,"About Jobs Com",0,0,5,100,0,73,236,653,150000,85,37,-66,1302483000,139,0,0,0,85,81565825,0,2020-07-31
