"TransactionJournal_ActivityDate","LastModifiedDate","ExpiryDate","EventType","TransactionJournal_LoyaltyProgramMember_LeadOrContactId","TransactionJournal_LoyaltyProgramMember_Referrer_Contact_Name","LoyaltyTierMember_LoyaltyTier_LoyaltyTierGroup_Name","TransactionJournal_LoyaltyProgramMember_Referrer_Contact_MobilePhone","LoyaltyTierMember_LoyaltyTier_Name","CreatedById","TransactionJournal_LoyaltyProgramMember_MembershipEndDate","TransactionJournal_Brand","TransactionJournalId","User_UniqueUserName","TransactionJournal_JournalDate","TransactionJournal_LoyaltyProgramPartner_Partner_Name","IsDeleted","TransactionJournal_LoyaltyProgramMember_EnrollmentDate","AdditionalNotes","ActivityDate","TransactionJournal_Product_or_ProductCategory_ID","TransactionJournal_UsageType","TransactionJournal_LoyaltyProgramMember_MemberName","TransactionJournal_Channel","TransactionJournal_LoyaltyProgramPartner_PartnerIndustry","TransactionJournal_TransactionLocation","TransactionJournal_LoyaltyProgramMember_MembershipNumber","TransactionJournal_MemberId","CreatedDate","LoyaltyProgramCurrency_CurrencyType","TransactionJournal_LoyaltyProgramPartner_PartnerCategory","TransactionJournal_ProductCategory_Name","Id","LoyaltyProgramCurrency_NQP_Currency","User_FullPhotoUrl","TransactionJournal_Product_Name","TransactionJournal_LoyaltyProgramMember_LastActivityDate","TransactionJournal_LoyaltyProgramMember_Contact_Birthdate","Correlation","TransactionJournal_LoyaltyProgramMember_Contact_MobilePhone","TransactionType","TransactionJournal_Product_ProductCode","TransactionJournal_LoyaltyProgramMember_MemberType","User_SmallPhotoUrl","LoyaltyProgramCurrency_QP_Currency","LoyaltyProgramCurrencyId","TransactionJournal_LoyaltyProgramMember_Account_Name","TransactionJournal_JournalType_Name","TransactionJournal_PartnerId","TransactionJournal_Industry","TransactionJournal_LoyaltyProgramMember_LeadOrContactName","TransactionJournal_LoyaltyProgramMember_ProgramId","TransactionJournal_JournalSubType_Name","TransactionJournal_LoyaltyProgramMember_IsReferral","TransactionJournal_LoyaltyProgramMember_LoyaltyProgram_Name","TransactionJournal_Status","TransactionJournal_LoyaltyProgramMember_AccountContact_Id","TransactionJournal_LoyaltyProgramMember_MemberStatus","TransactionJournal_LoyaltyProgramPartner_PartnerType","LastProcessedDate","LoyaltyProgramMemberId","TransactionJournal_LoyaltyProgramMember_EnrollmentChannel","TransactionJournal_QuantityUnitOfMeasureId","User_Username","TransactionJournal_Product_Family","Flow","SystemModstamp","TransactionJournal_LoyaltyProgramMember_Contact_Name","TransactionJournal_LoyaltyProgramPartner_Partner_Type","TransactionJournal_LoyaltyProgramMember_Referrer_Contact_Birthdate","TransactionJournal_Product_or_ProductCategory","LastModifiedById","Total_Accrued_Points","TransactionJournal_Quantity","Points","TransactionJournal_TransactionAmount"
"2021-03-05","2021-01-18",,"Debit","003B000000HtVuPIAV",,"Regular",,"Bronze","005B0000007PfK9IAK",,,"0lVB0000000HQvCMAW","Shelly Sheldon","2021-03-05",,"FALSE","2020-03-08","Cancel","2021-03-02T12:08:53.000Z",,"Loyalty","Jayce Ableman",,,,"IndivAiK_UIDbabefgad_b_dc","0lMB00000004GEzMAM","2021-01-18","NonQualifying",,,"05wB0000000Rp4XIAS","Nights Stayed","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/F",,,,,,"AccrualReversal",,"Individual","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/T",,"0lcB00000004CXXIA2",,"Accrual Reversal",,,"Jayce Ableman","0lpB00000004CeyIAE",,"No","Xplore","Processed",,"Active",,"2021-03-03","0lMB00000004GEzMAM","Email",,"divya.ycurc09mvmbo@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Jayce Ableman",,,,"005B0000007PfK9IAK",0,0,819,0
"2021-03-05","2021-01-18",,"Debit","003B000000HtVuPIAV",,"Regular",,"Bronze","005B0000007PfK9IAK",,,"0lVB0000000HQvCMAW","Shelly Sheldon","2021-03-05",,"FALSE","2020-03-08","Cancel","2021-03-02T12:08:53.000Z",,"Loyalty","Jayce Ableman",,,,"IndivAiK_UIDbabefgad_b_dc","0lMB00000004GEzMAM","2021-01-18","Qualifying",,,"05wB0000000Rp4YIAS",,"https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/F",,,,,,"AccrualReversal",,"Individual","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/T","Number of Transactions","0lcB00000004CXWIA2",,"Accrual Reversal",,,"Jayce Ableman","0lpB00000004CeyIAE",,"No","Xplore","Processed",,"Active",,"2021-03-03","0lMB00000004GEzMAM","Email",,"divya.ycurc09mvmbo@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Jayce Ableman",,,,"005B0000007PfK9IAK",0,0,600,0
"2021-03-05","2021-01-18",,"Debit","003B000000HtVu9IAF",,"Regular",,"Bronze","005B0000007PfKCIA0",,,"0lVB0000000HQvMMAW","Vince Breland","2021-03-05",,"FALSE","2020-06-25","Cancel","2021-03-02T12:20:11.000Z",,"Loyalty","Abraham Abousaleh",,,,"IndivAiK_UIDbabefgad_b_ei","0lMB00000004GEjMAM","2021-01-18","NonQualifying",,,"05wB0000000Rp4ZIAS","Nights Stayed","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7ru/F",,,,,,"AccrualReversal",,"Individual","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7ru/T",,"0lcB00000004CXXIA2",,"Accrual Reversal",,,"Abraham Abousaleh","0lpB00000004CeyIAE",,"No","Xplore","Processed",,"Active",,"2021-03-03","0lMB00000004GEjMAM","Social",,"cnalla.jtl2ogh8lszd@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Abraham Abousaleh",,,,"005B0000007PfKCIA0",0,0,1546,0
"2021-03-05","2021-01-18",,"Debit","003B000000HtVu9IAF",,"Regular",,"Bronze","005B0000007PfKCIA0",,,"0lVB0000000HQvMMAW","Vince Breland","2021-03-05",,"FALSE","2020-06-25","Cancel","2021-03-02T12:20:11.000Z",,"Loyalty","Abraham Abousaleh",,,,"IndivAiK_UIDbabefgad_b_ei","0lMB00000004GEjMAM","2021-01-18","Qualifying",,,"05wB0000000Rp4aIAC",,"https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7ru/F",,,,,,"AccrualReversal",,"Individual","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7ru/T","Transaction Amount","0lcB00000004CXYIA2",,"Accrual Reversal",,,"Abraham Abousaleh","0lpB00000004CeyIAE",,"No","Xplore","Processed",,"Active",,"2021-03-03","0lMB00000004GEjMAM","Social",,"cnalla.jtl2ogh8lszd@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Abraham Abousaleh",,,,"005B0000007PfKCIA0",0,0,1599,0
"2021-03-05","2021-01-18","2021-03-13","Credit","003B000000HtVuPIAV",,"Regular",,"Bronze","005B0000007PfK9IAK",,,"0lVB0000000HQvDMAW","Shelly Sheldon","2021-03-05",,"FALSE","2020-03-08","Cancel","2021-03-02T12:09:12.000Z",,"Loyalty","Jayce Ableman",,,,"IndivAiK_UIDbabefgad_b_dc","0lMB00000004GEzMAM","2021-01-18","NonQualifying",,,"05wB0000000Rp4bIAC","Nights Stayed","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/F",,,,,,"RedemptionReversal",,"Individual","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/T",,"0lcB00000004CXXIA2",,"Redemption Reversal",,,"Jayce Ableman","0lpB00000004CeyIAE",,"No","Xplore","Processed",,"Active",,"2021-03-03","0lMB00000004GEzMAM","Email",,"divya.ycurc09mvmbo@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Jayce Ableman",,,,"005B0000007PfK9IAK",0,0,751,0
"2021-03-05","2021-01-18",,"Debit","003B000000HtVKTIA3",,"Regular",,"Bronze","005B0000007PfKCIA0",,,"0lVB0000000HQvEMAW","Vince Breland","2021-03-05",,"FALSE","2020-06-13","Product quality is not good","2021-03-02T12:13:00.000Z",,"Loyalty","Sylvia Amor",,,,"IndivAiK_UIDbabedjci_b_ba","0lMB00000004FvBMAU","2021-01-18","Qualifying",,,"05wB0000000Rp4cIAC",,"https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7ru/F",,,,,,"AccrualReversal",,"Individual","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7ru/T","Transaction Amount","0lcB00000004CXbIAM",,"Accrual Reversal",,,"Sylvia Amor","0lpB00000004CexIAE",,"No","Xperience","Processed",,"Active",,"2021-03-03","0lMB00000004FvBMAU","POS",,"cnalla.jtl2ogh8lszd@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Sylvia Amor",,,,"005B0000007PfKCIA0",0,0,1725,0
"2021-03-05","2021-01-18",,"Debit","003B000000HtVKTIA3",,"Regular",,"Bronze","005B0000007PfKCIA0",,,"0lVB0000000HQvEMAW","Vince Breland","2021-03-05",,"FALSE","2020-06-13","Product quality is not good","2021-03-02T12:13:00.000Z",,"Loyalty","Sylvia Amor",,,,"IndivAiK_UIDbabedjci_b_ba","0lMB00000004FvBMAU","2021-01-18","NonQualifying",,,"05wB0000000Rp4dIAC","Nights Stayed","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7ru/F",,,,,,"AccrualReversal",,"Individual","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7ru/T",,"0lcB00000004CXaIAM",,"Accrual Reversal",,,"Sylvia Amor","0lpB00000004CexIAE",,"No","Xperience","Processed",,"Active",,"2021-03-03","0lMB00000004FvBMAU","POS",,"cnalla.jtl2ogh8lszd@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Sylvia Amor",,,,"005B0000007PfKCIA0",0,0,1381,0
"2021-03-05","2021-01-18",,"Debit","003B000000HtVKEIA3",,"Regular",,"Bronze","005B0000007PfKCIA0",,,"0lVB0000000HQvFMAW","Vince Breland","2021-03-05",,"FALSE","2020-06-09","Cancel the product","2021-03-02T12:14:08.000Z",,"Loyalty","Renata Amoss",,,,"IndivAiK_UIDbabedjci_b_cf","0lMB00000004FuwMAE","2021-01-18","NonQualifying",,,"05wB0000000Rp4eIAC","Nights Stayed","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7ru/F",,,,,,"AccrualReversal",,"Individual","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7ru/T",,"0lcB00000004CXaIAM",,"Accrual Reversal",,,"Renata Amoss","0lpB00000004CexIAE",,"No","Xperience","Processed",,"Active",,"2021-03-03","0lMB00000004FuwMAE","POS",,"cnalla.jtl2ogh8lszd@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Renata Amoss",,,,"005B0000007PfKCIA0",0,0,1445,0
"2021-03-05","2021-01-18",,"Debit","003B000000HtVKEIA3",,"Regular",,"Bronze","005B0000007PfKCIA0",,,"0lVB0000000HQvFMAW","Vince Breland","2021-03-05",,"FALSE","2020-06-09","Cancel the product","2021-03-02T12:14:08.000Z",,"Loyalty","Renata Amoss",,,,"IndivAiK_UIDbabedjci_b_cf","0lMB00000004FuwMAE","2021-01-18","Qualifying",,,"05wB0000000Rp4fIAC",,"https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7ru/F",,,,,,"AccrualReversal",,"Individual","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7ru/T","Transaction Amount","0lcB00000004CXbIAM",,"Accrual Reversal",,,"Renata Amoss","0lpB00000004CexIAE",,"No","Xperience","Processed",,"Active",,"2021-03-03","0lMB00000004FuwMAE","POS",,"cnalla.jtl2ogh8lszd@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Renata Amoss",,,,"005B0000007PfKCIA0",0,0,1986,0
"2021-03-05","2021-01-18","2021-03-14","Credit","003B000000HtVKEIA3",,"Regular",,"Bronze","005B0000007PfKCIA0",,,"0lVB0000000HQvGMAW","Vince Breland","2021-03-05",,"FALSE","2020-06-09","Redemption Reversal","2021-03-02T12:14:31.000Z",,"Loyalty","Renata Amoss",,,,"IndivAiK_UIDbabedjci_b_cf","0lMB00000004FuwMAE","2021-01-18","NonQualifying",,,"05wB0000000Rp4gIAC","Nights Stayed","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7ru/F",,,,,,"RedemptionReversal",,"Individual","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7ru/T",,"0lcB00000004CXaIAM",,"Redemption Reversal",,,"Renata Amoss","0lpB00000004CexIAE",,"No","Xperience","Processed",,"Active",,"2021-03-03","0lMB00000004FuwMAE","POS",,"cnalla.jtl2ogh8lszd@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Renata Amoss",,,,"005B0000007PfKCIA0",0,0,841,0
"2021-03-05","2021-01-18","2021-03-14","Credit","003B000000HtVIQIA3",,"Regular",,"Bronze","005B0000007PfKCIA0",,,"0lVB0000000HQvIMAW","Vince Breland","2021-03-05",,"FALSE","2020-04-04","Different product delivered","2021-03-02T12:16:21.000Z",,"Loyalty","Clarissa Angers",,,,"IndivAiK_UIDbabedjci_b_bdh","0lMB00000004Ft8MAE","2021-01-18","NonQualifying",,,"05wB0000000Rp4hIAC","Nights Stayed","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7ru/F",,,,,,"RedemptionReversal",,"Individual","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7ru/T",,"0lcB00000004CXaIAM",,"Redemption Reversal",,,"Clarissa Angers","0lpB00000004CexIAE",,"No","Xperience","Processed",,"Active",,"2021-03-03","0lMB00000004Ft8MAE","Email",,"cnalla.jtl2ogh8lszd@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Clarissa Angers",,,,"005B0000007PfKCIA0",0,0,1059,0
"2021-03-05","2021-01-18","2021-03-17","Credit","003B000000HtVJgIAN",,"Regular",,"Bronze","005B0000007PfKCIA0",,,"0lVB0000000HQvJMAW","Vince Breland","2021-03-05",,"FALSE","2020-05-25","Cancel","2021-03-02T12:17:46.000Z",,"Loyalty","Emmy Amy",,,,"IndivAiK_UIDbabedjci_b_fj","0lMB00000004FuOMAU","2021-01-18","NonQualifying",,,"05wB0000000Rp4iIAC","Nights Stayed","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7ru/F",,,,,,"RedemptionReversal",,"Individual","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7ru/T",,"0lcB00000004CXaIAM",,"Redemption Reversal",,,"Emmy Amy","0lpB00000004CexIAE",,"No","Xperience","Processed",,"Active",,"2021-03-03","0lMB00000004FuOMAU","CallCenter",,"cnalla.jtl2ogh8lszd@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Emmy Amy",,,,"005B0000007PfKCIA0",0,0,813,0
"2021-03-05","2021-01-18",,"Debit","003B000000HtVtJIAV",,"Regular",,"Bronze","005B0000007PfKCIA0",,,"0lVB0000000HQvNMAW","Vince Breland","2021-03-05",,"FALSE","2020-06-06","Cancel","2021-03-02T12:20:56.000Z",,"Loyalty","Alexzander Aldrege",,,,"IndivAiK_UIDbabefgad_b_baa","0lMB00000004GDtMAM","2021-01-18","NonQualifying",,,"05wB0000000Rp4jIAC","Nights Stayed","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7ru/F",,,,,,"AccrualReversal",,"Individual","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7ru/T",,"0lcB00000004CXXIA2",,"Accrual Reversal",,,"Alexzander Aldrege","0lpB00000004CeyIAE",,"No","Xplore","Processed",,"Active",,"2021-03-03","0lMB00000004GDtMAM","POS",,"cnalla.jtl2ogh8lszd@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Alexzander Aldrege",,,,"005B0000007PfKCIA0",0,0,1354,0
"2021-03-05","2021-01-18",,"Debit","003B000000HtVtJIAV",,"Regular",,"Bronze","005B0000007PfKCIA0",,,"0lVB0000000HQvNMAW","Vince Breland","2021-03-05",,"FALSE","2020-06-06","Cancel","2021-03-02T12:20:56.000Z",,"Loyalty","Alexzander Aldrege",,,,"IndivAiK_UIDbabefgad_b_baa","0lMB00000004GDtMAM","2021-01-18","Qualifying",,,"05wB0000000Rp4kIAC",,"https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7ru/F",,,,,,"AccrualReversal",,"Individual","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7ru/T","Number of Transactions","0lcB00000004CXWIA2",,"Accrual Reversal",,,"Alexzander Aldrege","0lpB00000004CeyIAE",,"No","Xplore","Processed",,"Active",,"2021-03-03","0lMB00000004GDtMAM","POS",,"cnalla.jtl2ogh8lszd@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Alexzander Aldrege",,,,"005B0000007PfKCIA0",0,0,1830,0
"2021-03-05","2021-01-18",,"Debit","003B000000HtVJgIAN",,"Regular",,"Bronze","005B0000007PfKCIA0",,,"0lVB0000000HQvKMAW","Vince Breland","2021-03-05",,"FALSE","2020-05-25","Cancel","2021-03-02T12:17:59.000Z",,"Loyalty","Emmy Amy",,,,"IndivAiK_UIDbabedjci_b_fj","0lMB00000004FuOMAU","2021-01-18","Qualifying",,,"05wB0000000Rp4lIAC",,"https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7ru/F",,,,,,"AccrualReversal",,"Individual","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7ru/T","Transaction Amount","0lcB00000004CXbIAM",,"Accrual Reversal",,,"Emmy Amy","0lpB00000004CexIAE",,"No","Xperience","Processed",,"Active",,"2021-03-03","0lMB00000004FuOMAU","CallCenter",,"cnalla.jtl2ogh8lszd@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Emmy Amy",,,,"005B0000007PfKCIA0",0,0,1593,0
"2021-03-05","2021-01-18",,"Debit","003B000000HtVJgIAN",,"Regular",,"Bronze","005B0000007PfKCIA0",,,"0lVB0000000HQvKMAW","Vince Breland","2021-03-05",,"FALSE","2020-05-25","Cancel","2021-03-02T12:17:59.000Z",,"Loyalty","Emmy Amy",,,,"IndivAiK_UIDbabedjci_b_fj","0lMB00000004FuOMAU","2021-01-18","NonQualifying",,,"05wB0000000Rp4mIAC","Nights Stayed","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7ru/F",,,,,,"AccrualReversal",,"Individual","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7ru/T",,"0lcB00000004CXaIAM",,"Accrual Reversal",,,"Emmy Amy","0lpB00000004CexIAE",,"No","Xperience","Processed",,"Active",,"2021-03-03","0lMB00000004FuOMAU","CallCenter",,"cnalla.jtl2ogh8lszd@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Emmy Amy",,,,"005B0000007PfKCIA0",0,0,1115,0
"2021-03-05","2021-01-18",,"Debit","003B000000HtVtpIAF",,"Regular",,"Bronze","005B0000007PfKCIA0",,,"0lVB0000000HQvLMAW","Vince Breland","2021-03-05",,"FALSE","2020-07-22","Cancel","2021-03-02T12:19:41.000Z",,"Loyalty","Pablo Adlam",,,,"IndivAiK_UIDbabefgad_b_gi","0lMB00000004GEPMA2","2021-01-18","Qualifying",,,"05wB0000000Rp4nIAC",,"https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7ru/F",,,,,,"AccrualReversal",,"Individual","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7ru/T","Transaction Amount","0lcB00000004CXYIA2",,"Accrual Reversal",,,"Pablo Adlam","0lpB00000004CeyIAE",,"No","Xplore","Processed",,"Active",,"2021-03-03","0lMB00000004GEPMA2","Social",,"cnalla.jtl2ogh8lszd@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Pablo Adlam",,,,"005B0000007PfKCIA0",0,0,748,0
"2021-03-05","2021-01-18",,"Debit","003B000000HtVtpIAF",,"Regular",,"Bronze","005B0000007PfKCIA0",,,"0lVB0000000HQvLMAW","Vince Breland","2021-03-05",,"FALSE","2020-07-22","Cancel","2021-03-02T12:19:41.000Z",,"Loyalty","Pablo Adlam",,,,"IndivAiK_UIDbabefgad_b_gi","0lMB00000004GEPMA2","2021-01-18","NonQualifying",,,"05wB0000000Rp4oIAC","Nights Stayed","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7ru/F",,,,,,"AccrualReversal",,"Individual","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7ru/T",,"0lcB00000004CXXIA2",,"Accrual Reversal",,,"Pablo Adlam","0lpB00000004CeyIAE",,"No","Xplore","Processed",,"Active",,"2021-03-03","0lMB00000004GEPMA2","Social",,"cnalla.jtl2ogh8lszd@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Pablo Adlam",,,,"005B0000007PfKCIA0",0,0,981,0
"2021-03-05","2021-01-18",,"Debit","003B000000HtVtsIAF",,"Regular",,"Bronze","005B0000007PfKCIA0",,,"0lVB0000000HQvPMAW","Vince Breland","2021-03-05",,"FALSE","2020-04-10","Cancel","2021-03-02T12:21:52.000Z",,"Loyalty","Porter Adkinson",,,,"IndivAiK_UIDbabefgad_b_gf","0lMB00000004GESMA2","2021-01-18","NonQualifying",,,"05wB0000000Rp4pIAC","Nights Stayed","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7ru/F",,,,,,"AccrualReversal",,"Individual","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7ru/T",,"0lcB00000004CXXIA2",,"Accrual Reversal",,,"Porter Adkinson","0lpB00000004CeyIAE",,"No","Xplore","Processed",,"Active",,"2021-03-03","0lMB00000004GESMA2","POS",,"cnalla.jtl2ogh8lszd@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Porter Adkinson",,,,"005B0000007PfKCIA0",0,0,1435,0
"2021-03-05","2021-01-18",,"Debit","003B000000HtVtsIAF",,"Regular",,"Bronze","005B0000007PfKCIA0",,,"0lVB0000000HQvPMAW","Vince Breland","2021-03-05",,"FALSE","2020-04-10","Cancel","2021-03-02T12:21:52.000Z",,"Loyalty","Porter Adkinson",,,,"IndivAiK_UIDbabefgad_b_gf","0lMB00000004GESMA2","2021-01-18","Qualifying",,,"05wB0000000Rp4qIAC",,"https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7ru/F",,,,,,"AccrualReversal",,"Individual","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7ru/T","Number of Transactions","0lcB00000004CXWIA2",,"Accrual Reversal",,,"Porter Adkinson","0lpB00000004CeyIAE",,"No","Xplore","Processed",,"Active",,"2021-03-03","0lMB00000004GESMA2","POS",,"cnalla.jtl2ogh8lszd@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Porter Adkinson",,,,"005B0000007PfKCIA0",0,0,1307,0
"2021-03-05","2021-01-18","2021-03-17","Credit","003B000000HtVtsIAF",,"Regular",,"Bronze","005B0000007PfKCIA0",,,"0lVB0000000HQvOMAW","Vince Breland","2021-03-05",,"FALSE","2020-04-10","Cancel","2021-03-02T12:21:36.000Z",,"Loyalty","Porter Adkinson",,,,"IndivAiK_UIDbabefgad_b_gf","0lMB00000004GESMA2","2021-01-18","NonQualifying",,,"05wB0000000Rp4rIAC","Nights Stayed","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7ru/F",,,,,,"RedemptionReversal",,"Individual","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7ru/T",,"0lcB00000004CXXIA2",,"Redemption Reversal",,,"Porter Adkinson","0lpB00000004CeyIAE",,"No","Xplore","Processed",,"Active",,"2021-03-03","0lMB00000004GESMA2","POS",,"cnalla.jtl2ogh8lszd@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Porter Adkinson",,,,"005B0000007PfKCIA0",0,0,1417,0
"2021-03-05","2021-01-18","2021-09-14","Credit","003B000000HtVv2IAF",,"Regular",,"Bronze","005B0000007PfK9IAK",,,"0lVB0000000HQvQMAW","Shelly Sheldon","2021-03-05",,"FALSE","2020-11-12","Crediting Points","2021-03-02T18:32:51.000Z",,"Loyalty","Morgan Stanley",,,,"CorpAiN_UIDbabefgad_b_bah","0lMB00000004FgaMAE","2021-01-18","NonQualifying",,,"05wB0000000Rp4sIAC","Nights Stayed","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/F",,,,,,"AdjustedPoints_Positive",,"Corporate","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/T",,"0lcB00000004CXXIA2","Morgan Stanley","Manual Points Adjustment",,,"Carson Abdallah","0lpB00000004CeyIAE","Credit","No","Xplore","Processed","003B000000HtVv2IAF","Active",,"2021-03-03","0lMB00000004FgaMAE","Email",,"divya.ycurc09mvmbo@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Franco Alatorre",,,,"005B0000007PfK9IAK",25,0,25,0
"2021-03-05","2021-01-18",,"Credit","003B000000HtVv2IAF",,"Regular",,"Bronze","005B0000007PfK9IAK",,,"0lVB0000000HQvRMAW","Shelly Sheldon","2021-03-05",,"FALSE","2020-11-12","Crediting Points","2021-03-02T18:32:51.000Z",,"Loyalty","Morgan Stanley",,,,"CorpAiN_UIDbabefgad_b_bah","0lMB00000004FgaMAE","2021-01-18","Qualifying",,,"05wB0000000Rp4tIAC",,"https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/F",,,,,,"AdjustedPoints_Positive",,"Corporate","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/T","Number of Transactions","0lcB00000004CXWIA2","Morgan Stanley","Manual Points Adjustment",,,"Carson Abdallah","0lpB00000004CeyIAE","Credit","No","Xplore","Processed","003B000000HtVv2IAF","Active",,"2021-03-03","0lMB00000004FgaMAE","Email",,"divya.ycurc09mvmbo@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Franco Alatorre",,,,"005B0000007PfK9IAK",5,0,5,0
