"LoyaltyProgramMember_Contact_Name","LoyaltyProgramMember_ProgramId","NextResetDate","LastResetDate","LoyaltyProgramMember_MemberName","LoyaltyProgramMember_EnrollmentDate","LoyaltyProgramCurrency_QP_Currency","LoyaltyProgramMember_IsReferral","LoyaltyProgramCurrencyId","LoyaltyProgramMember_MemberStatus","Name","LoyaltyMemberId","LoyaltyProgramMember_Account_Name","LoyaltyProgramMember_MembershipEndDate","LoyaltyProgramMember_Referrer_Account_Name","LoyaltyProgramMember_Contact_MobilePhone","LoyaltyProgramMember_EnrollmentChannel","LoyaltyProgramMember_Contact_Birthdate","LoyaltyProgramMember_Referrer_Contact_Birthdate","LoyaltyProgramMember_LeadOrContactName","LoyaltyProgramMember_Referrer_Contact_Name","LastProcessedDate","LoyaltyProgramMember_LeadOrContactId","LoyaltyProgramMember_Referrer_Contact_MobilePhone","LoyaltyProgramMember_LoyaltyProgram_Name","LoyaltyProgramMember_MembershipNumber","LoyaltyProgramMember_LastActivityDate","LoyaltyProgramMember_MemberType","LoyaltyProgramCurrency_CurrencyType","LoyaltyProgramMember_AccountContact_Id","Id","LoyaltyProgramCurrency_NQP_Currency","LastExpirationProcessRunDate","LoyaltyProgramCurrency_Id","TotalPointsExpired","ExpirablePoints","TotalPointsRedeemed","TotalPointsAccrued","PointsBalance","BalanceBeforeReset"
"Charleigh Amirian","0lpB00000004CexIAE","2021-11-12",,"Charleigh Amirian","2021-05-12","Transaction Amount","No","0lcB00000004CXbIAM","Active","Transaction Amount","0lMB00000004FvEMAU",,,,,"Email",,,"Charleigh Amirian",,"2021-03-03","003B000000HtVKWIA3",,"Xperience","IndivAiK_UIDbabedjci_b_h",,"Individual","Qualifying",,"0lzB00000004KQEIA2",,,"0lcB00000004CXbIAM",0,0,0,18281,18281,0
"Cadence Amonette","0lpB00000004CexIAE","2022-01-19",,"Cadence Amonette","2020-05-04","Number of Transactions","No","0lcB00000004CXZIA2","Active","Number of Transactions","0lMB00000004FvDMAU",,,,,"Social",,,"Cadence Amonette",,"2021-03-03","003B000000HtVKVIA3",,"Xperience","IndivAiK_UIDbabedjci_b_i",,"Individual","Qualifying",,"0lzB00000004KQFIA2",,,"0lcB00000004CXZIA2",0,0,0,21319,21319,0
"Cadence Amonette","0lpB00000004CexIAE",,,"Cadence Amonette","2020-05-04",,"No","0lcB00000004CXaIAM","Active","Nights Stayed","0lMB00000004FvDMAU",,,,,"Social",,,"Cadence Amonette",,"2021-03-03","003B000000HtVKVIA3",,"Xperience","IndivAiK_UIDbabedjci_b_i",,"Individual","NonQualifying",,"0lzB00000004KQGIA2","Nights Stayed",,"0lcB00000004CXaIAM",0,0,0,22195,22195,0
"Cadence Amonette","0lpB00000004CexIAE","2020-11-04",,"Cadence Amonette","2020-05-04","Transaction Amount","No","0lcB00000004CXbIAM","Active","Transaction Amount","0lMB00000004FvDMAU",,,,,"Social",,,"Cadence Amonette",,"2021-03-03","003B000000HtVKVIA3",,"Xperience","IndivAiK_UIDbabedjci_b_i",,"Individual","Qualifying",,"0lzB00000004KQHIA2",,,"0lcB00000004CXbIAM",0,0,0,4164,4164,0
"Matilda Amons","0lpB00000004CexIAE","2022-01-19",,"Matilda Amons","2020-04-05","Number of Transactions","No","0lcB00000004CXZIA2","Active","Number of Transactions","0lMB00000004FvCMAU",,,,,"CallCenter",,,"Matilda Amons",,"2021-03-03","003B000000HtVKUIA3",,"Xperience","IndivAiK_UIDbabedjci_b_j",,"Individual","Qualifying",,"0lzB00000004KQIIA2",,,"0lcB00000004CXZIA2",0,0,0,4531,4531,0
"Matilda Amons","0lpB00000004CexIAE",,,"Matilda Amons","2020-04-05",,"No","0lcB00000004CXaIAM","Active","Nights Stayed","0lMB00000004FvCMAU",,,,,"CallCenter",,,"Matilda Amons",,"2021-03-03","003B000000HtVKUIA3",,"Xperience","IndivAiK_UIDbabedjci_b_j",,"Individual","NonQualifying",,"0lzB00000004KQJIA2","Nights Stayed",,"0lcB00000004CXaIAM",0,0,0,22837,22837,0
"Matilda Amons","0lpB00000004CexIAE","2020-10-05",,"Matilda Amons","2020-04-05","Transaction Amount","No","0lcB00000004CXbIAM","Active","Transaction Amount","0lMB00000004FvCMAU",,,,,"CallCenter",,,"Matilda Amons",,"2021-03-03","003B000000HtVKUIA3",,"Xperience","IndivAiK_UIDbabedjci_b_j",,"Individual","Qualifying",,"0lzB00000004KQKIA2",,,"0lcB00000004CXbIAM",0,0,0,0,0,0
"Sylvia Amor","0lpB00000004CexIAE","2022-01-19",,"Sylvia Amor","2020-06-13","Number of Transactions","No","0lcB00000004CXZIA2","Active","Number of Transactions","0lMB00000004FvBMAU",,,,,"POS",,,"Sylvia Amor",,"2021-03-03","003B000000HtVKTIA3",,"Xperience","IndivAiK_UIDbabedjci_b_ba",,"Individual","Qualifying",,"0lzB00000004KQLIA2",,,"0lcB00000004CXZIA2",0,0,0,19408,19408,0
"Sylvia Amor","0lpB00000004CexIAE",,,"Sylvia Amor","2020-06-13",,"No","0lcB00000004CXaIAM","Active","Nights Stayed","0lMB00000004FvBMAU",,,,,"POS",,,"Sylvia Amor",,"2021-03-03","003B000000HtVKTIA3",,"Xperience","IndivAiK_UIDbabedjci_b_ba",,"Individual","NonQualifying",,"0lzB00000004KQMIA2","Nights Stayed",,"0lcB00000004CXaIAM",0,0,1381,22566,21185,0
"Sylvia Amor","0lpB00000004CexIAE","2020-12-13",,"Sylvia Amor","2020-06-13","Transaction Amount","No","0lcB00000004CXbIAM","Active","Transaction Amount","0lMB00000004FvBMAU",,,,,"POS",,,"Sylvia Amor",,"2021-03-03","003B000000HtVKTIA3",,"Xperience","IndivAiK_UIDbabedjci_b_ba",,"Individual","Qualifying",,"0lzB00000004KQNIA2",,,"0lcB00000004CXbIAM",0,0,1725,5380,3655,0
"Myra Amore","0lpB00000004CexIAE","2022-01-19",,"Myra Amore","2020-09-24","Number of Transactions","No","0lcB00000004CXZIA2","Active","Number of Transactions","0lMB00000004FvAMAU",,,,,"Web",,,"Myra Amore",,"2021-03-03","003B000000HtVKSIA3",,"Xperience","IndivAiK_UIDbabedjci_b_bb",,"Individual","Qualifying",,"0lzB00000004KQOIA2",,,"0lcB00000004CXZIA2",0,0,0,4364,4364,0
"Myra Amore","0lpB00000004CexIAE",,,"Myra Amore","2020-09-24",,"No","0lcB00000004CXaIAM","Active","Nights Stayed","0lMB00000004FvAMAU",,,,,"Web",,,"Myra Amore",,"2021-03-03","003B000000HtVKSIA3",,"Xperience","IndivAiK_UIDbabedjci_b_bb",,"Individual","NonQualifying",,"0lzB00000004KQPIA2","Nights Stayed",,"0lcB00000004CXaIAM",0,0,0,20892,20892,0
"Myra Amore","0lpB00000004CexIAE","2021-03-24",,"Myra Amore","2020-09-24","Transaction Amount","No","0lcB00000004CXbIAM","Active","Transaction Amount","0lMB00000004FvAMAU",,,,,"Web",,,"Myra Amore",,"2021-03-03","003B000000HtVKSIA3",,"Xperience","IndivAiK_UIDbabedjci_b_bb",,"Individual","Qualifying",,"0lzB00000004KQQIA2",,,"0lcB00000004CXbIAM",0,0,0,22337,22337,0
"Fernanda Amorello","0lpB00000004CexIAE","2022-01-19",,"Fernanda Amorello","2020-06-24","Number of Transactions","No","0lcB00000004CXZIA2","Active","Number of Transactions","0lMB00000004Fv9MAE",,,,,"Email",,,"Fernanda Amorello",,"2021-03-03","003B000000HtVKRIA3",,"Xperience","IndivAiK_UIDbabedjci_b_bc",,"Individual","Qualifying",,"0lzB00000004KQRIA2",,,"0lcB00000004CXZIA2",0,0,0,20647,20647,0
"Fernanda Amorello","0lpB00000004CexIAE",,,"Fernanda Amorello","2020-06-24",,"No","0lcB00000004CXaIAM","Active","Nights Stayed","0lMB00000004Fv9MAE",,,,,"Email",,,"Fernanda Amorello",,"2021-03-03","003B000000HtVKRIA3",,"Xperience","IndivAiK_UIDbabedjci_b_bc",,"Individual","NonQualifying",,"0lzB00000004KQSIA2","Nights Stayed",,"0lcB00000004CXaIAM",0,0,0,20794,20794,0
"Fernanda Amorello","0lpB00000004CexIAE","2020-12-24",,"Fernanda Amorello","2020-06-24","Transaction Amount","No","0lcB00000004CXbIAM","Active","Transaction Amount","0lMB00000004Fv9MAE",,,,,"Email",,,"Fernanda Amorello",,"2021-03-03","003B000000HtVKRIA3",,"Xperience","IndivAiK_UIDbabedjci_b_bc",,"Individual","Qualifying",,"0lzB00000004KQTIA2",,,"0lcB00000004CXbIAM",0,0,0,3698,3698,0
"Oaklyn Amores","0lpB00000004CexIAE","2022-01-19",,"Oaklyn Amores","2021-12-25","Number of Transactions","No","0lcB00000004CXZIA2","Active","Number of Transactions","0lMB00000004Fv8MAE",,,,,"Social",,,"Oaklyn Amores",,"2021-03-03","003B000000HtVKQIA3",,"Xperience","IndivAiK_UIDbabedjci_b_bd",,"Individual","Qualifying",,"0lzB00000004KQUIA2",,,"0lcB00000004CXZIA2",0,0,0,3775,3775,0
"Oaklyn Amores","0lpB00000004CexIAE",,,"Oaklyn Amores","2021-12-25",,"No","0lcB00000004CXaIAM","Active","Nights Stayed","0lMB00000004Fv8MAE",,,,,"Social",,,"Oaklyn Amores",,"2021-03-03","003B000000HtVKQIA3",,"Xperience","IndivAiK_UIDbabedjci_b_bd",,"Individual","NonQualifying",,"0lzB00000004KQVIA2","Nights Stayed",,"0lcB00000004CXaIAM",0,0,0,22523,22523,0
"Oaklyn Amores","0lpB00000004CexIAE","2022-06-25",,"Oaklyn Amores","2021-12-25","Transaction Amount","No","0lcB00000004CXbIAM","Active","Transaction Amount","0lMB00000004Fv8MAE",,,,,"Social",,,"Oaklyn Amores",,"2021-03-03","003B000000HtVKQIA3",,"Xperience","IndivAiK_UIDbabedjci_b_bd",,"Individual","Qualifying",,"0lzB00000004KQWIA2",,,"0lcB00000004CXbIAM",0,0,0,20353,20353,0
"Elianna Amoriello","0lpB00000004CexIAE","2022-01-19",,"Elianna Amoriello","2020-12-08","Number of Transactions","No","0lcB00000004CXZIA2","Active","Number of Transactions","0lMB00000004Fv7MAE",,,,,"CallCenter",,,"Elianna Amoriello",,"2021-03-03","003B000000HtVKPIA3",,"Xperience","IndivAiK_UIDbabedjci_b_be",,"Individual","Qualifying",,"0lzB00000004KQXIA2",,,"0lcB00000004CXZIA2",0,0,0,20101,20101,0
"Elianna Amoriello","0lpB00000004CexIAE",,,"Elianna Amoriello","2020-12-08",,"No","0lcB00000004CXaIAM","Active","Nights Stayed","0lMB00000004Fv7MAE",,,,,"CallCenter",,,"Elianna Amoriello",,"2021-03-03","003B000000HtVKPIA3",,"Xperience","IndivAiK_UIDbabedjci_b_be",,"Individual","NonQualifying",,"0lzB00000004KQYIA2","Nights Stayed",,"0lcB00000004CXaIAM",0,0,0,21002,21002,0
"Elianna Amoriello","0lpB00000004CexIAE","2021-06-08",,"Elianna Amoriello","2020-12-08","Transaction Amount","No","0lcB00000004CXbIAM","Active","Transaction Amount","0lMB00000004Fv7MAE",,,,,"CallCenter",,,"Elianna Amoriello",,"2021-03-03","003B000000HtVKPIA3",,"Xperience","IndivAiK_UIDbabedjci_b_be",,"Individual","Qualifying",,"0lzB00000004KQZIA2",,,"0lcB00000004CXbIAM",0,0,0,3613,3613,0
"Hattie Amorim","0lpB00000004CexIAE","2022-01-19",,"Hattie Amorim","2021-04-21","Number of Transactions","No","0lcB00000004CXZIA2","Active","Number of Transactions","0lMB00000004Fv6MAE",,,,,"POS",,,"Hattie Amorim",,"2021-03-03","003B000000HtVKOIA3",,"Xperience","IndivAiK_UIDbabedjci_b_bf",,"Individual","Qualifying",,"0lzB00000004KQaIAM",,,"0lcB00000004CXZIA2",0,0,0,5024,5024,0
"Hattie Amorim","0lpB00000004CexIAE",,,"Hattie Amorim","2021-04-21",,"No","0lcB00000004CXaIAM","Active","Nights Stayed","0lMB00000004Fv6MAE",,,,,"POS",,,"Hattie Amorim",,"2021-03-03","003B000000HtVKOIA3",,"Xperience","IndivAiK_UIDbabedjci_b_bf",,"Individual","NonQualifying",,"0lzB00000004KQbIAM","Nights Stayed",,"0lcB00000004CXaIAM",0,0,0,22851,22851,0
"Hattie Amorim","0lpB00000004CexIAE","2021-10-21",,"Hattie Amorim","2021-04-21","Transaction Amount","No","0lcB00000004CXbIAM","Active","Transaction Amount","0lMB00000004Fv6MAE",,,,,"POS",,,"Hattie Amorim",,"2021-03-03","003B000000HtVKOIA3",,"Xperience","IndivAiK_UIDbabedjci_b_bf",,"Individual","Qualifying",,"0lzB00000004KQcIAM",,,"0lcB00000004CXbIAM",0,0,0,23014,23014,0
"Dayana Amorin","0lpB00000004CexIAE","2022-01-19",,"Dayana Amorin","2020-01-14","Number of Transactions","No","0lcB00000004CXZIA2","Active","Number of Transactions","0lMB00000004Fv5MAE",,,,,"Web",,,"Dayana Amorin",,"2021-03-03","003B000000HtVKNIA3",,"Xperience","IndivAiK_UIDbabedjci_b_bg",,"Individual","Qualifying",,"0lzB00000004KQdIAM",,,"0lcB00000004CXZIA2",0,0,531,19932,19401,0
"Dayana Amorin","0lpB00000004CexIAE",,,"Dayana Amorin","2020-01-14",,"No","0lcB00000004CXaIAM","Active","Nights Stayed","0lMB00000004Fv5MAE",,,,,"Web",,,"Dayana Amorin",,"2021-03-03","003B000000HtVKNIA3",,"Xperience","IndivAiK_UIDbabedjci_b_bg",,"Individual","NonQualifying",,"0lzB00000004KQeIAM","Nights Stayed","2020-10-22","0lcB00000004CXaIAM",8774,8774,741,22512,12997,0
"Dayana Amorin","0lpB00000004CexIAE","2020-07-14",,"Dayana Amorin","2020-01-14","Transaction Amount","No","0lcB00000004CXbIAM","Active","Transaction Amount","0lMB00000004Fv5MAE",,,,,"Web",,,"Dayana Amorin",,"2021-03-03","003B000000HtVKNIA3",,"Xperience","IndivAiK_UIDbabedjci_b_bg",,"Individual","Qualifying",,"0lzB00000004KQfIAM",,,"0lcB00000004CXbIAM",0,0,0,0,0,0
"Kendra Amormino","0lpB00000004CexIAE","2022-01-19",,"Kendra Amormino","2021-04-24","Number of Transactions","No","0lcB00000004CXZIA2","Active","Number of Transactions","0lMB00000004Fv4MAE",,,,,"Email",,,"Kendra Amormino",,"2021-03-03","003B000000HtVKMIA3",,"Xperience","IndivAiK_UIDbabedjci_b_bh",,"Individual","Qualifying",,"0lzB00000004KQgIAM",,,"0lcB00000004CXZIA2",0,0,0,2883,2883,0
"Kendra Amormino","0lpB00000004CexIAE",,,"Kendra Amormino","2021-04-24",,"No","0lcB00000004CXaIAM","Active","Nights Stayed","0lMB00000004Fv4MAE",,,,,"Email",,,"Kendra Amormino",,"2021-03-03","003B000000HtVKMIA3",,"Xperience","IndivAiK_UIDbabedjci_b_bh",,"Individual","NonQualifying",,"0lzB00000004KQhIAM","Nights Stayed",,"0lcB00000004CXaIAM",0,0,0,20874,20874,0
"Kendra Amormino","0lpB00000004CexIAE","2021-10-24",,"Kendra Amormino","2021-04-24","Transaction Amount","No","0lcB00000004CXbIAM","Active","Transaction Amount","0lMB00000004Fv4MAE",,,,,"Email",,,"Kendra Amormino",,"2021-03-03","003B000000HtVKMIA3",,"Xperience","IndivAiK_UIDbabedjci_b_bh",,"Individual","Qualifying",,"0lzB00000004KQiIAM",,,"0lcB00000004CXbIAM",0,0,0,19538,19538,0
"Maisie Amoros","0lpB00000004CexIAE","2022-01-19",,"Maisie Amoros","2021-07-28","Number of Transactions","No","0lcB00000004CXZIA2","Active","Number of Transactions","0lMB00000004Fv3MAE",,,,,"Social",,,"Maisie Amoros",,"2021-03-03","003B000000HtVKLIA3",,"Xperience","IndivAiK_UIDbabedjci_b_bi",,"Individual","Qualifying",,"0lzB00000004KQjIAM",,,"0lcB00000004CXZIA2",0,0,0,20547,20547,0
"Maisie Amoros","0lpB00000004CexIAE",,,"Maisie Amoros","2021-07-28",,"No","0lcB00000004CXaIAM","Active","Nights Stayed","0lMB00000004Fv3MAE",,,,,"Social",,,"Maisie Amoros",,"2021-03-03","003B000000HtVKLIA3",,"Xperience","IndivAiK_UIDbabedjci_b_bi",,"Individual","NonQualifying",,"0lzB00000004KQkIAM","Nights Stayed",,"0lcB00000004CXaIAM",0,0,0,21092,21092,0
"Maisie Amoros","0lpB00000004CexIAE","2022-01-28",,"Maisie Amoros","2021-07-28","Transaction Amount","No","0lcB00000004CXbIAM","Active","Transaction Amount","0lMB00000004Fv3MAE",,,,,"Social",,,"Maisie Amoros",,"2021-03-03","003B000000HtVKLIA3",,"Xperience","IndivAiK_UIDbabedjci_b_bi",,"Individual","Qualifying",,"0lzB00000004KQlIAM",,,"0lcB00000004CXbIAM",0,0,0,3521,3521,0
"Malaysia Amorose","0lpB00000004CexIAE","2022-01-19",,"Malaysia Amorose","2020-07-21","Number of Transactions","No","0lcB00000004CXZIA2","Active","Number of Transactions","0lMB00000004Fv2MAE",,,,,"CallCenter",,,"Malaysia Amorose",,"2021-03-03","003B000000HtVKKIA3",,"Xperience","IndivAiK_UIDbabedjci_b_bj",,"Individual","Qualifying",,"0lzB00000004KQmIAM",,,"0lcB00000004CXZIA2",0,0,0,3868,3868,0
"Malaysia Amorose","0lpB00000004CexIAE",,,"Malaysia Amorose","2020-07-21",,"No","0lcB00000004CXaIAM","Active","Nights Stayed","0lMB00000004Fv2MAE",,,,,"CallCenter",,,"Malaysia Amorose",,"2021-03-03","003B000000HtVKKIA3",,"Xperience","IndivAiK_UIDbabedjci_b_bj",,"Individual","NonQualifying",,"0lzB00000004KQnIAM","Nights Stayed",,"0lcB00000004CXaIAM",0,0,0,23495,23495,0
"Malaysia Amorose","0lpB00000004CexIAE","2021-01-21",,"Malaysia Amorose","2020-07-21","Transaction Amount","No","0lcB00000004CXbIAM","Active","Transaction Amount","0lMB00000004Fv2MAE",,,,,"CallCenter",,,"Malaysia Amorose",,"2021-03-03","003B000000HtVKKIA3",,"Xperience","IndivAiK_UIDbabedjci_b_bj",,"Individual","Qualifying",,"0lzB00000004KQoIAM",,,"0lcB00000004CXbIAM",0,0,0,22892,22892,0
"Kara Amorosi","0lpB00000004CexIAE","2022-01-19",,"Kara Amorosi","2021-12-24","Number of Transactions","No","0lcB00000004CXZIA2","Active","Number of Transactions","0lMB00000004Fv1MAE",,,,,"POS",,,"Kara Amorosi",,"2021-03-03","003B000000HtVKJIA3",,"Xperience","IndivAiK_UIDbabedjci_b_ca",,"Individual","Qualifying",,"0lzB00000004KQpIAM",,,"0lcB00000004CXZIA2",0,0,0,21837,21837,0
"Kara Amorosi","0lpB00000004CexIAE",,,"Kara Amorosi","2021-12-24",,"No","0lcB00000004CXaIAM","Active","Nights Stayed","0lMB00000004Fv1MAE",,,,,"POS",,,"Kara Amorosi",,"2021-03-03","003B000000HtVKJIA3",,"Xperience","IndivAiK_UIDbabedjci_b_ca",,"Individual","NonQualifying",,"0lzB00000004KQqIAM","Nights Stayed",,"0lcB00000004CXaIAM",0,0,0,20992,20992,0
"Kara Amorosi","0lpB00000004CexIAE","2022-06-24",,"Kara Amorosi","2021-12-24","Transaction Amount","No","0lcB00000004CXbIAM","Active","Transaction Amount","0lMB00000004Fv1MAE",,,,,"POS",,,"Kara Amorosi",,"2021-03-03","003B000000HtVKJIA3",,"Xperience","IndivAiK_UIDbabedjci_b_ca",,"Individual","Qualifying",,"0lzB00000004KQrIAM",,,"0lcB00000004CXbIAM",0,0,0,2686,2686,0
"Katelyn Amoroso","0lpB00000004CexIAE","2022-01-19",,"Katelyn Amoroso","2020-07-31","Number of Transactions","No","0lcB00000004CXZIA2","Active","Number of Transactions","0lMB00000004Fv0MAE",,,,,"Web",,,"Katelyn Amoroso",,"2021-03-03","003B000000HtVKIIA3",,"Xperience","IndivAiK_UIDbabedjci_b_cb",,"Individual","Qualifying",,"0lzB00000004KQsIAM",,,"0lcB00000004CXZIA2",0,0,0,3992,3992,0
"Katelyn Amoroso","0lpB00000004CexIAE",,,"Katelyn Amoroso","2020-07-31",,"No","0lcB00000004CXaIAM","Active","Nights Stayed","0lMB00000004Fv0MAE",,,,,"Web",,,"Katelyn Amoroso",,"2021-03-03","003B000000HtVKIIA3",,"Xperience","IndivAiK_UIDbabedjci_b_cb",,"Individual","NonQualifying",,"0lzB00000004KQtIAM","Nights Stayed",,"0lcB00000004CXaIAM",0,0,0,22684,22684,0
"Katelyn Amoroso","0lpB00000004CexIAE","2021-01-31",,"Katelyn Amoroso","2020-07-31","Transaction Amount","No","0lcB00000004CXbIAM","Active","Transaction Amount","0lMB00000004Fv0MAE",,,,,"Web",,,"Katelyn Amoroso",,"2021-03-03","003B000000HtVKIIA3",,"Xperience","IndivAiK_UIDbabedjci_b_cb",,"Individual","Qualifying",,"0lzB00000004KQuIAM",,,"0lcB00000004CXbIAM",0,0,0,19427,19427,0
"Maia Amoruso","0lpB00000004CexIAE","2022-01-19",,"Maia Amoruso","2021-12-22","Number of Transactions","No","0lcB00000004CXZIA2","Active","Number of Transactions","0lMB00000004FuzMAE",,,,,"Email",,,"Maia Amoruso",,"2021-03-03","003B000000HtVKHIA3",,"Xperience","IndivAiK_UIDbabedjci_b_cc",,"Individual","Qualifying",,"0lzB00000004KQvIAM",,,"0lcB00000004CXZIA2",0,0,0,17998,17998,0
"Maia Amoruso","0lpB00000004CexIAE",,,"Maia Amoruso","2021-12-22",,"No","0lcB00000004CXaIAM","Active","Nights Stayed","0lMB00000004FuzMAE",,,,,"Email",,,"Maia Amoruso",,"2021-03-03","003B000000HtVKHIA3",,"Xperience","IndivAiK_UIDbabedjci_b_cc",,"Individual","NonQualifying",,"0lzB00000004KQwIAM","Nights Stayed",,"0lcB00000004CXaIAM",0,0,0,21541,21541,0
"Maia Amoruso","0lpB00000004CexIAE","2022-06-22",,"Maia Amoruso","2021-12-22","Transaction Amount","No","0lcB00000004CXbIAM","Active","Transaction Amount","0lMB00000004FuzMAE",,,,,"Email",,,"Maia Amoruso",,"2021-03-03","003B000000HtVKHIA3",,"Xperience","IndivAiK_UIDbabedjci_b_cc",,"Individual","Qualifying",,"0lzB00000004KQxIAM",,,"0lcB00000004CXbIAM",0,0,0,3700,3700,0
"Celine Amory","0lpB00000004CexIAE","2022-01-19",,"Celine Amory","2021-11-28","Number of Transactions","No","0lcB00000004CXZIA2","Active","Number of Transactions","0lMB00000004FuyMAE",,,,,"Social",,,"Celine Amory",,"2021-03-03","003B000000HtVKGIA3",,"Xperience","IndivAiK_UIDbabedjci_b_cd",,"Individual","Qualifying",,"0lzB00000004KQyIAM",,,"0lcB00000004CXZIA2",0,0,0,3950,3950,0
"Celine Amory","0lpB00000004CexIAE",,,"Celine Amory","2021-11-28",,"No","0lcB00000004CXaIAM","Active","Nights Stayed","0lMB00000004FuyMAE",,,,,"Social",,,"Celine Amory",,"2021-03-03","003B000000HtVKGIA3",,"Xperience","IndivAiK_UIDbabedjci_b_cd",,"Individual","NonQualifying",,"0lzB00000004KQzIAM","Nights Stayed",,"0lcB00000004CXaIAM",0,0,0,22747,22747,0
"Celine Amory","0lpB00000004CexIAE","2022-05-28",,"Celine Amory","2021-11-28","Transaction Amount","No","0lcB00000004CXbIAM","Active","Transaction Amount","0lMB00000004FuyMAE",,,,,"Social",,,"Celine Amory",,"2021-03-03","003B000000HtVKGIA3",,"Xperience","IndivAiK_UIDbabedjci_b_cd",,"Individual","Qualifying",,"0lzB00000004KR0IAM",,,"0lcB00000004CXbIAM",0,0,0,21023,21023,0
"Cameron Amos","0lpB00000004CexIAE","2022-01-19",,"Cameron Amos","2021-04-01","Number of Transactions","No","0lcB00000004CXZIA2","Active","Number of Transactions","0lMB00000004FuxMAE",,,,,"CallCenter",,,"Cameron Amos",,"2021-03-03","003B000000HtVKFIA3",,"Xperience","IndivAiK_UIDbabedjci_b_ce",,"Individual","Qualifying",,"0lzB00000004KR1IAM",,,"0lcB00000004CXZIA2",0,0,0,19988,19988,0
"Cameron Amos","0lpB00000004CexIAE",,,"Cameron Amos","2021-04-01",,"No","0lcB00000004CXaIAM","Active","Nights Stayed","0lMB00000004FuxMAE",,,,,"CallCenter",,,"Cameron Amos",,"2021-03-03","003B000000HtVKFIA3",,"Xperience","IndivAiK_UIDbabedjci_b_ce",,"Individual","NonQualifying",,"0lzB00000004KR2IAM","Nights Stayed",,"0lcB00000004CXaIAM",0,0,0,21835,21835,0
"Cameron Amos","0lpB00000004CexIAE","2021-10-02",,"Cameron Amos","2021-04-01","Transaction Amount","No","0lcB00000004CXbIAM","Active","Transaction Amount","0lMB00000004FuxMAE",,,,,"CallCenter",,,"Cameron Amos",,"2021-03-03","003B000000HtVKFIA3",,"Xperience","IndivAiK_UIDbabedjci_b_ce",,"Individual","Qualifying",,"0lzB00000004KR3IAM",,,"0lcB00000004CXbIAM",0,0,0,3625,3625,0
"Renata Amoss","0lpB00000004CexIAE","2022-01-19",,"Renata Amoss","2020-06-09","Number of Transactions","No","0lcB00000004CXZIA2","Active","Number of Transactions","0lMB00000004FuwMAE",,,,,"POS",,,"Renata Amoss",,"2021-03-03","003B000000HtVKEIA3",,"Xperience","IndivAiK_UIDbabedjci_b_cf",,"Individual","Qualifying",,"0lzB00000004KR4IAM",,,"0lcB00000004CXZIA2",0,0,0,3590,3590,0
"Renata Amoss","0lpB00000004CexIAE",,,"Renata Amoss","2020-06-09",,"No","0lcB00000004CXaIAM","Active","Nights Stayed","0lMB00000004FuwMAE",,,,,"POS",,,"Renata Amoss",,"2021-03-03","003B000000HtVKEIA3",,"Xperience","IndivAiK_UIDbabedjci_b_cf",,"Individual","NonQualifying",,"0lzB00000004KR5IAM","Nights Stayed",,"0lcB00000004CXaIAM",0,0,1445,21508,20063,0
"Renata Amoss","0lpB00000004CexIAE","2020-12-09",,"Renata Amoss","2020-06-09","Transaction Amount","No","0lcB00000004CXbIAM","Active","Transaction Amount","0lMB00000004FuwMAE",,,,,"POS",,,"Renata Amoss",,"2021-03-03","003B000000HtVKEIA3",,"Xperience","IndivAiK_UIDbabedjci_b_cf",,"Individual","Qualifying",,"0lzB00000004KR6IAM",,,"0lcB00000004CXbIAM",0,0,1986,19748,17762,0
"Jayleen Amott","0lpB00000004CexIAE","2022-01-19",,"Jayleen Amott","2021-10-22","Number of Transactions","No","0lcB00000004CXZIA2","Active","Number of Transactions","0lMB00000004FuvMAE",,,,,"Web",,,"Jayleen Amott",,"2021-03-03","003B000000HtVKDIA3",,"Xperience","IndivAiK_UIDbabedjci_b_cg",,"Individual","Qualifying",,"0lzB00000004KR7IAM",,,"0lcB00000004CXZIA2",0,0,0,21448,21448,0
"Jayleen Amott","0lpB00000004CexIAE",,,"Jayleen Amott","2021-10-22",,"No","0lcB00000004CXaIAM","Active","Nights Stayed","0lMB00000004FuvMAE",,,,,"Web",,,"Jayleen Amott",,"2021-03-03","003B000000HtVKDIA3",,"Xperience","IndivAiK_UIDbabedjci_b_cg",,"Individual","NonQualifying",,"0lzB00000004KR8IAM","Nights Stayed",,"0lcB00000004CXaIAM",0,0,0,22848,22848,0
"Jayleen Amott","0lpB00000004CexIAE","2022-04-22",,"Jayleen Amott","2021-10-22","Transaction Amount","No","0lcB00000004CXbIAM","Active","Transaction Amount","0lMB00000004FuvMAE",,,,,"Web",,,"Jayleen Amott",,"2021-03-03","003B000000HtVKDIA3",,"Xperience","IndivAiK_UIDbabedjci_b_cg",,"Individual","Qualifying",,"0lzB00000004KR9IAM",,,"0lcB00000004CXbIAM",0,0,0,3955,3955,0
"Charli Amour","0lpB00000004CexIAE","2022-01-19",,"Charli Amour","2021-03-18","Number of Transactions","No","0lcB00000004CXZIA2","Active","Number of Transactions","0lMB00000004FuuMAE",,,,,"Email",,,"Charli Amour",,"2021-03-03","003B000000HtVKCIA3",,"Xperience","IndivAiK_UIDbabedjci_b_ch",,"Individual","Qualifying",,"0lzB00000004KRAIA2",,,"0lcB00000004CXZIA2",0,0,0,5234,5234,0
