"LoyaltyProgramMember_Contact_Name","LoyaltyProgramMember_ProgramId","LoyaltyTierId","LoyaltyTier_LoyaltyTierGroup_Name","LoyaltyProgramMember_MemberName","LoyaltyProgramMember_EnrollmentDate","LoyaltyMemberCurrency_LoyaltyProgramMember_Contact_MobilePhone","LoyaltyProgramMember_IsReferral","LoyaltyProgramMember_MemberStatus","Name","LoyaltyMemberId","LoyaltyProgramMember_Account_Name","LoyaltyProgramMember_MembershipEndDate","LoyaltyMemberCurrency_LoyaltyProgramMember_AccountContact_Id","LoyaltyMemberCurrency_LoyaltyProgramMember_Contact_Birthdate","LoyaltyMemberCurrency_LoyaltyProgramMember_Referrer_Contact_Birthdate","LoyaltyMemberCurrency_LoyaltyProgramMember_Referrer_Contact_MobilePhone","LoyaltyProgramMember_MemberTenureBucket","LoyaltyProgramMember_Referrer_Account_Name","ReasonForChange","LoyaltyProgramMember_Contact_MobilePhone","LoyaltyProgramMember_EnrollmentChannel","LoyaltyProgramMember_TransactionJournal_SecondAccrualDate","LoyaltyProgramMember_MembershipLastRenewalDate","LoyaltyTier_Name","LoyaltyMemberCurrency_LoyaltyProgramMember_Contact_Name","LoyaltyProgramMember_Contact_Birthdate","LoyaltyProgramMember_LeadOrContactName","LoyaltyProgramMember_Referrer_Contact_Name","LastProcessedDate","LoyaltyTierGroupId","TierExpirationDate","LoyaltyProgramMember_LeadOrContactId","LoyaltyMemberCurrency_LoyaltyProgramCurrency_QP_Currency","LoyaltyMemberCurrency_LoyaltyProgramCurrency_NQP_Currency","LoyaltyProgramMember_LoyaltyProgram_Name","LoyaltyProgramMember_MembershipNumber","LoyaltyProgramMember_TransactionJournal_FirstAccrualDate","LoyaltyProgramMember_MemberType","LoyaltyMemberCurrency_LoyaltyProgramMember_Referrer_Contact_Name","LoyaltyProgramMember_AccountContact_Id","Id","LoyaltyProgramMember_ReferredById","EffectiveDate","LoyaltyTier_SequenceNumber"
"Fernanda Amorello","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Fernanda Amorello","2020-06-24",,"No","Active","Premium","0lMB00000004Fv9MAE",,,,,,,"4.6-9 months",,,,"Email",,"2021-06-24","Premium","Fernanda Amorello",,"Fernanda Amorello",,"2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVKRIA3","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_bc","2020-11-07","Individual",,,"0lyB00000004HcCIAU",,,1
"Oaklyn Amores","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Oaklyn Amores","2021-12-25",,"No","Active","Bronze","0lMB00000004Fv8MAE",,,,,,,"9.NA",,,,"Social","2022-08-07","2022-12-25","Bronze","Oaklyn Amores",,"Oaklyn Amores",,"2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVKQIA3","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_bd","2022-05-12","Individual",,,"0lyB00000004HcDIAU",,,1
"Oaklyn Amores","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Oaklyn Amores","2021-12-25",,"No","Active","Premium","0lMB00000004Fv8MAE",,,,,,,"9.NA",,,,"Social","2022-08-07","2022-12-25","Premium","Oaklyn Amores",,"Oaklyn Amores",,"2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVKQIA3","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_bd","2022-05-12","Individual",,,"0lyB00000004HcEIAU",,,1
"Elianna Amoriello","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Elianna Amoriello","2020-12-08",,"No","Active","Bronze","0lMB00000004Fv7MAE",,,,,,,"2.1-3 months",,,,"CallCenter","2022-01-18","2021-12-08","Bronze","Elianna Amoriello",,"Elianna Amoriello",,"2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVKPIA3","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_be","2021-04-23","Individual",,,"0lyB00000004HcFIAU",,,1
"Elianna Amoriello","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Elianna Amoriello","2020-12-08",,"No","Active","Premium","0lMB00000004Fv7MAE",,,,,,,"2.1-3 months",,,,"CallCenter","2022-01-18","2021-12-08","Premium","Elianna Amoriello",,"Elianna Amoriello",,"2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVKPIA3","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_be","2021-04-23","Individual",,,"0lyB00000004HcGIAU",,,1
"Hattie Amorim","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Hattie Amorim","2021-04-21",,"No","Active","Bronze","0lMB00000004Fv6MAE",,,,,,,"9.NA",,,,"Email","2021-10-06","2022-04-21","Bronze","Hattie Amorim",,"Hattie Amorim",,"2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVKOIA3","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_bf","2021-09-21","Individual",,,"0lyB00000004HcHIAU",,,1
"Hattie Amorim","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Hattie Amorim","2021-04-21",,"No","Active","Premium","0lMB00000004Fv6MAE",,,,,,,"9.NA",,,,"Email","2021-10-06","2022-04-21","Premium","Hattie Amorim",,"Hattie Amorim",,"2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVKOIA3","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_bf","2021-09-21","Individual",,,"0lyB00000004HcIIAU",,,1
"Dayana Amorin","0lpB00000004CexIAE","0lgB00000004CdxIAE","Regular","Dayana Amorin","2020-01-14",,"No","Active","Silver","0lMB00000004Fv5MAE",,,,,,,"6.1-2 years",,"downgraded to silver",,"Web","2020-07-07","2021-01-13","Silver","Dayana Amorin",,"Dayana Amorin",,"2021-03-03","0ltB00000004CbZIAU","2021-12-09","003B000000HtVKNIA3","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_bg","2020-05-29","Individual",,,"0lyB00000004HcJIAU",,"2020-12-10",2
"Dayana Amorin","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Dayana Amorin","2020-01-14",,"No","Active","Premium","0lMB00000004Fv5MAE",,,,,,,"6.1-2 years",,,,"Web","2020-07-07","2021-01-13","Premium","Dayana Amorin",,"Dayana Amorin",,"2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVKNIA3","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_bg","2020-05-29","Individual",,,"0lyB00000004HcKIAU",,,1
"Kendra Amormino","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Kendra Amormino","2021-04-24",,"No","Active","Bronze","0lMB00000004Fv4MAE",,,,,,,"9.NA",,,,"Email","2022-04-13","2022-04-24","Bronze","Kendra Amormino",,"Kendra Amormino",,"2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVKMIA3","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_bh","2021-09-08","Individual",,,"0lyB00000004HcLIAU",,,1
"Kendra Amormino","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Kendra Amormino","2021-04-24",,"No","Active","Premium","0lMB00000004Fv4MAE",,,,,,,"9.NA",,,,"Email","2022-04-13","2022-04-24","Premium","Kendra Amormino",,"Kendra Amormino",,"2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVKMIA3","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_bh","2021-09-08","Individual",,,"0lyB00000004HcMIAU",,,1
"Maisie Amoros","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Maisie Amoros","2021-07-28",,"No","Active","Bronze","0lMB00000004Fv3MAE",,,,,,,"9.NA",,,,"Social","2022-06-28","2022-07-28","Bronze","Maisie Amoros",,"Maisie Amoros",,"2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVKLIA3","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_bi","2021-12-28","Individual",,,"0lyB00000004HcNIAU",,,1
"Maisie Amoros","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Maisie Amoros","2021-07-28",,"No","Active","Premium","0lMB00000004Fv3MAE",,,,,,,"9.NA",,,,"Social","2022-06-28","2022-07-28","Premium","Maisie Amoros",,"Maisie Amoros",,"2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVKLIA3","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_bi","2021-12-28","Individual",,,"0lyB00000004HcOIAU",,,1
"Malaysia Amorose","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Malaysia Amorose","2020-07-21",,"No","Active","Bronze","0lMB00000004Fv2MAE",,,,,,,"4.6-9 months",,,,"CallCenter","2021-05-07","2021-07-21","Bronze","Malaysia Amorose",,"Malaysia Amorose",,"2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVKKIA3","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_bj","2020-12-22","Individual",,,"0lyB00000004HcPIAU",,,1
"Malaysia Amorose","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Malaysia Amorose","2020-07-21",,"No","Active","Premium","0lMB00000004Fv2MAE",,,,,,,"4.6-9 months",,,,"CallCenter","2021-05-07","2021-07-21","Premium","Malaysia Amorose",,"Malaysia Amorose",,"2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVKKIA3","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_bj","2020-12-22","Individual",,,"0lyB00000004HcQIAU",,,1
"Kara Amorosi","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Kara Amorosi","2021-12-24",,"No","Active","Bronze","0lMB00000004Fv1MAE",,,,,,,"9.NA",,,,"Email","2022-06-01","2022-12-24","Bronze","Kara Amorosi",,"Kara Amorosi",,"2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVKJIA3","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_ca","2022-05-28","Individual",,,"0lyB00000004HcRIAU",,,1
"Kara Amorosi","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Kara Amorosi","2021-12-24",,"No","Active","Premium","0lMB00000004Fv1MAE",,,,,,,"9.NA",,,,"Email","2022-06-01","2022-12-24","Premium","Kara Amorosi",,"Kara Amorosi",,"2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVKJIA3","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_ca","2022-05-28","Individual",,,"0lyB00000004HcSIAU",,,1
"Katelyn Amoroso","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Katelyn Amoroso","2020-07-31",,"No","Active","Bronze","0lMB00000004Fv0MAE",,,,,,,"3.3-6 months",,,,"Web",,"2021-07-31","Bronze","Katelyn Amoroso",,"Katelyn Amoroso",,"2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVKIIA3","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_cb","2021-01-18","Individual",,,"0lyB00000004HcTIAU",,,1
"Katelyn Amoroso","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Katelyn Amoroso","2020-07-31",,"No","Active","Premium","0lMB00000004Fv0MAE",,,,,,,"3.3-6 months",,,,"Web",,"2021-07-31","Premium","Katelyn Amoroso",,"Katelyn Amoroso",,"2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVKIIA3","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_cb","2021-01-18","Individual",,,"0lyB00000004HcUIAU",,,1
"Maia Amoruso","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Maia Amoruso","2021-12-22",,"No","Active","Bronze","0lMB00000004FuzMAE",,,,,,,"9.NA",,,,"Email","2022-08-15","2022-12-22","Bronze","Maia Amoruso",,"Maia Amoruso",,"2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVKHIA3","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_cc","2022-06-18","Individual",,,"0lyB00000004HcVIAU",,,1
"Maia Amoruso","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Maia Amoruso","2021-12-22",,"No","Active","Premium","0lMB00000004FuzMAE",,,,,,,"9.NA",,,,"Email","2022-08-15","2022-12-22","Premium","Maia Amoruso",,"Maia Amoruso",,"2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVKHIA3","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_cc","2022-06-18","Individual",,,"0lyB00000004HcWIAU",,,1
"Celine Amory","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Celine Amory","2021-11-28",,"No","Active","Bronze","0lMB00000004FuyMAE",,,,,,,"9.NA",,,,"Social","2022-06-23","2022-11-28","Bronze","Celine Amory",,"Celine Amory",,"2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVKGIA3","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_cd","2022-04-19","Individual",,,"0lyB00000004HcXIAU",,,1
"Celine Amory","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Celine Amory","2021-11-28",,"No","Active","Premium","0lMB00000004FuyMAE",,,,,,,"9.NA",,,,"Social","2022-06-23","2022-11-28","Premium","Celine Amory",,"Celine Amory",,"2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVKGIA3","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_cd","2022-04-19","Individual",,,"0lyB00000004HcYIAU",,,1
"Cameron Amos","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Cameron Amos","2021-04-01",,"No","Active","Bronze","0lMB00000004FuxMAE",,,,,,,"9.NA",,,,"CallCenter",,"2022-04-01","Bronze","Cameron Amos",,"Cameron Amos",,"2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVKFIA3","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_ce","2021-08-18","Individual",,,"0lyB00000004HcZIAU",,,1
"Cameron Amos","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Cameron Amos","2021-04-01",,"No","Active","Premium","0lMB00000004FuxMAE",,,,,,,"9.NA",,,,"CallCenter",,"2022-04-01","Premium","Cameron Amos",,"Cameron Amos",,"2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVKFIA3","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_ce","2021-08-18","Individual",,,"0lyB00000004HcaIAE",,,1
"Renata Amoss","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Renata Amoss","2020-06-09",,"No","Active","Bronze","0lMB00000004FuwMAE",,,,,,,"4.6-9 months",,,,"Email","2020-12-05","2021-06-09","Bronze","Renata Amoss",,"Renata Amoss",,"2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVKEIA3","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_cf","2020-11-24","Individual",,,"0lyB00000004HcbIAE",,,1
"Renata Amoss","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Renata Amoss","2020-06-09",,"No","Active","Premium","0lMB00000004FuwMAE",,,,,,,"4.6-9 months",,,,"Email","2020-12-05","2021-06-09","Premium","Renata Amoss",,"Renata Amoss",,"2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVKEIA3","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_cf","2020-11-24","Individual",,,"0lyB00000004HccIAE",,,1
"Jayleen Amott","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Jayleen Amott","2021-10-22",,"No","Active","Bronze","0lMB00000004FuvMAE",,,,,,,"9.NA",,,,"Web","2022-05-09","2022-10-22","Bronze","Jayleen Amott",,"Jayleen Amott",,"2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVKDIA3","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_cg","2022-04-25","Individual",,,"0lyB00000004HcdIAE",,,1
"Jayleen Amott","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Jayleen Amott","2021-10-22",,"No","Active","Premium","0lMB00000004FuvMAE",,,,,,,"9.NA",,,,"Web","2022-05-09","2022-10-22","Premium","Jayleen Amott",,"Jayleen Amott",,"2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVKDIA3","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_cg","2022-04-25","Individual",,,"0lyB00000004HceIAE",,,1
"Charli Amour","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Charli Amour","2021-03-18",,"No","Active","Bronze","0lMB00000004FuuMAE",,,,,,,"9.NA",,,,"Email","2021-12-12","2022-03-18","Bronze","Charli Amour",,"Charli Amour",,"2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVKCIA3","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_ch","2021-08-04","Individual",,,"0lyB00000004HcfIAE",,,1
"Charli Amour","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Charli Amour","2021-03-18",,"No","Active","Premium","0lMB00000004FuuMAE",,,,,,,"9.NA",,,,"Email","2021-12-12","2022-03-18","Premium","Charli Amour",,"Charli Amour",,"2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVKCIA3","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_ch","2021-08-04","Individual",,,"0lyB00000004HcgIAE",,,1
"Emmalyn Amous","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Emmalyn Amous","2020-07-11",,"No","Active","Bronze","0lMB00000004FutMAE",,,,,,,"4.6-9 months",,,,"Social","2021-06-08","2021-07-11","Bronze","Emmalyn Amous",,"Emmalyn Amous",,"2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVKBIA3","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_ci","2020-12-29","Individual",,,"0lyB00000004HchIAE",,,1
"Emmalyn Amous","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Emmalyn Amous","2020-07-11",,"No","Active","Premium","0lMB00000004FutMAE",,,,,,,"4.6-9 months",,,,"Social","2021-06-08","2021-07-11","Premium","Emmalyn Amous",,"Emmalyn Amous",,"2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVKBIA3","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_ci","2020-12-29","Individual",,,"0lyB00000004HciIAE",,,1
"Holly Amparan","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Holly Amparan","2021-02-06",,"No","Active","Bronze","0lMB00000004FusMAE",,,,,,,"9.NA",,,,"CallCenter","2021-10-02","2022-02-06","Bronze","Holly Amparan",,"Holly Amparan",,"2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVKAIA3","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_cj","2021-07-12","Individual",,,"0lyB00000004HcjIAE",,,1
"Holly Amparan","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Holly Amparan","2021-02-06",,"No","Active","Premium","0lMB00000004FusMAE",,,,,,,"9.NA",,,,"CallCenter","2021-10-02","2022-02-06","Premium","Holly Amparan",,"Holly Amparan",,"2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVKAIA3","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_cj","2021-07-12","Individual",,,"0lyB00000004HckIAE",,,1
"Azalea Amparo","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Azalea Amparo","2021-10-12",,"No","Active","Bronze","0lMB00000004FurMAE",,,,,,,"9.NA",,,,"Email","2022-12-15","2022-10-12","Bronze","Azalea Amparo",,"Azalea Amparo",,"2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVK9IAN","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_da","2022-02-24","Individual",,,"0lyB00000004HclIAE",,,1
"Azalea Amparo","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Azalea Amparo","2021-10-12",,"No","Active","Premium","0lMB00000004FurMAE",,,,,,,"9.NA",,,,"Email","2022-12-15","2022-10-12","Premium","Azalea Amparo",,"Azalea Amparo",,"2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVK9IAN","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_da","2022-02-24","Individual",,,"0lyB00000004HcmIAE",,,1
"Leona Amphy","0lpB00000004CexIAE","0lgB00000004CdxIAE","Regular","Leona Amphy","2020-03-03",,"No","Active","Silver","0lMB00000004FuqMAE",,,,,,,"5.9-12 months",,"Happy customer",,"Web","2020-07-25","2021-03-03","Silver","Leona Amphy",,"Leona Amphy",,"2021-03-03","0ltB00000004CbZIAU","2021-10-22","003B000000HtVK8IAN","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_db","2020-07-22","Individual",,,"0lyB00000004HcnIAE",,"2020-10-22",2
"Leona Amphy","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Leona Amphy","2020-03-03",,"No","Active","Premium","0lMB00000004FuqMAE",,,,,,,"5.9-12 months",,,,"Web","2020-07-25","2021-03-03","Premium","Leona Amphy",,"Leona Amphy",,"2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVK8IAN","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_db","2020-07-22","Individual",,,"0lyB00000004HcoIAE",,,1
"Alejandra Ampy","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Alejandra Ampy","2020-04-02",,"No","Active","Bronze","0lMB00000004FupMAE",,,,,,,"5.9-12 months",,,,"Email","2020-11-18","2021-04-02","Bronze","Alejandra Ampy",,"Alejandra Ampy",,"2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVK7IAN","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_dc","2020-09-22","Individual",,,"0lyB00000004HcpIAE",,,1
"Alejandra Ampy","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Alejandra Ampy","2020-04-02",,"No","Active","Premium","0lMB00000004FupMAE",,,,,,,"5.9-12 months",,,,"Email","2020-11-18","2021-04-02","Premium","Alejandra Ampy",,"Alejandra Ampy",,"2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVK7IAN","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_dc","2020-09-22","Individual",,,"0lyB00000004HcqIAE",,,1
"Bristol Amr","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Bristol Amr","2020-12-31",,"No","Active","Bronze","0lMB00000004FuoMAE",,,,,,,"1.< 1 month",,,,"Social","2021-10-13","2021-12-31","Bronze","Bristol Amr",,"Bristol Amr",,"2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVK6IAN","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_dd","2021-05-15","Individual",,,"0lyB00000004HcrIAE",,,1
"Bristol Amr","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Bristol Amr","2020-12-31",,"No","Active","Premium","0lMB00000004FuoMAE",,,,,,,"1.< 1 month",,,,"Social","2021-10-13","2021-12-31","Premium","Bristol Amr",,"Bristol Amr",,"2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVK6IAN","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_dd","2021-05-15","Individual",,,"0lyB00000004HcsIAE",,,1
"Collins Amrein","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Collins Amrein","2020-10-01",,"No","Active","Bronze","0lMB00000004FunMAE",,,,,,,"3.3-6 months",,,,"CallCenter","2021-10-01","2021-10-01","Bronze","Collins Amrein",,"Collins Amrein",,"2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVK5IAN","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_de","2021-02-25","Individual",,,"0lyB00000004HctIAE",,,1
"Collins Amrein","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Collins Amrein","2020-10-01",,"No","Active","Premium","0lMB00000004FunMAE",,,,,,,"3.3-6 months",,,,"CallCenter","2021-10-01","2021-10-01","Premium","Collins Amrein",,"Collins Amrein",,"2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVK5IAN","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_de","2021-02-25","Individual",,,"0lyB00000004HcuIAE",,,1
"Imani Amrhein","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Imani Amrhein","2020-03-13",,"No","Active","Bronze","0lMB00000004FumMAE",,,,,,,"5.9-12 months",,,,"Email","2020-08-18","2021-03-13","Bronze","Imani Amrhein",,"Imani Amrhein",,"2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVK4IAN","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_df","2020-07-27","Individual",,,"0lyB00000004HcvIAE",,,1
"Imani Amrhein","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Imani Amrhein","2020-03-13",,"No","Active","Premium","0lMB00000004FumMAE",,,,,,,"5.9-12 months",,,,"Email","2020-08-18","2021-03-13","Premium","Imani Amrhein",,"Imani Amrhein",,"2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVK4IAN","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_df","2020-07-27","Individual",,,"0lyB00000004HcwIAE",,,1
"Meadow Amrich","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Meadow Amrich","2020-05-27",,"No","Active","Bronze","0lMB00000004FulMAE",,,,,,,"4.6-9 months",,,,"Web","2021-08-08","2021-05-27","Bronze","Meadow Amrich",,"Meadow Amrich",,"2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVK3IAN","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_dg","2020-11-23","Individual",,,"0lyB00000004HcxIAE",,,1
"Meadow Amrich","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Meadow Amrich","2020-05-27",,"No","Active","Premium","0lMB00000004FulMAE",,,,,,,"4.6-9 months",,,,"Web","2021-08-08","2021-05-27","Premium","Meadow Amrich",,"Meadow Amrich",,"2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVK3IAN","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_dg","2020-11-23","Individual",,,"0lyB00000004HcyIAE",,,1
"Alexia Amrine","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Alexia Amrine","2020-05-01",,"No","Active","Bronze","0lMB00000004FukMAE",,,,,,,"4.6-9 months",,,,"Email","2021-03-01","2021-05-01","Bronze","Alexia Amrine",,"Alexia Amrine",,"2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVK2IAN","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_dh","2020-09-14","Individual",,,"0lyB00000004HczIAE",,,1
"Alexia Amrine","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Alexia Amrine","2020-05-01",,"No","Active","Premium","0lMB00000004FukMAE",,,,,,,"4.6-9 months",,,,"Email","2021-03-01","2021-05-01","Premium","Alexia Amrine",,"Alexia Amrine",,"2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVK2IAN","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_dh","2020-09-14","Individual",,,"0lyB00000004Hd0IAE",,,1
