"LastModifiedDate","Company","ConvertedDate","Rating","ConvertedAccountShippingState","ID_Policy_BROKER_ID","ConvertedOpportunityName","Industry","ConvertedAccountName","Agent_AGENT_NAME","Agent_AGENT_GENDER","Agent_SALES_MANAGER","Agent_AGENCY_NAME","Agent_REGION","Status","ConvertedAccountBillingState","LastProcessedDate","Converted","ConvertedAccountType","OwnerID","ConvertedAccountOwnerId","FullName","Referrer","CreatedDate","Lead_Source","LeadID","ConvertedOpportunityID","UnreadByOwner","Agent_CAPTIVE_AGENT","ConvertedAccountOwnerName","ConvertedAccountIndustry","TotalOpportunityAge","ConvertedAccountAnnualRevenue","TouchesToConvert","ActivityTouchesToConvert","ActivityTouches","LeadAgeInDays"
"2019-09-12 21:00:13","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_1539",,"N/A","Alterbrain","Amanda Rice","Female","Sandra Parker","ARE Agency","South East","Rejected",,"2019-10-07 14:44:49","false",,"0053s000002J4U6AAK",,"Amy Stephenson","Donald Morales","2019-09-12 21:00:13","Reseller","00Q3s000012xgLAEAY",,"true","Amanda Rice",,,0,0,5,5,5,0
"2019-09-12 21:00:40","Not Applicable","1970-01-15 00:00:00","Hot",,"BROKER_1827",,"N/A","Transoft Networks","Mary Whittingham","Female","Sandra Parker","Manning and Manning","South East","Rejected",,"2019-10-07 14:44:49","false",,"0053s000002J4UCAA0",,"Amy Wood","Leslie Caudle","2019-09-12 21:00:40","Fields Sales","00Q3s000012xgaTEAQ",,"true","Mary Whittingham",,,0,0,5,5,5,0
"2019-09-12 21:00:18","Sales Solutions","2018-02-06 05:00:00","Hot",,"BROKER_273","Sales Solutions 19","Media","Sales Solutions","Franklyn Martinez","Male","Melissa Neal","Undiro","South West","Qualified - Convert","MI","2019-10-07 14:44:49","true","Corporate","0056A000001ogPTQAY","0056A000001ogPTQAY","Andre Bryant","Keith Flynn","2019-09-12 21:00:18","Reseller","00Q3s000012xgMREAY","0063s00000DYx1VAAT","true","Franklyn Martinez","Meagan Combs","Media",-557.88,2441000,4,4,4,0
"2019-09-12 21:00:27","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_1927",,"N/A","Collocation Solutions","Dorothy Parker","Female","Jeffrey Miranda","Crockett Partners","South West","Contacted",,"2019-10-07 14:44:49","false",,"0053s000002J4U9AAK",,"Andre Gardner","Lillie Anthony","2019-09-12 21:00:27","Fields Sales","00Q3s000012xgS7EAI",,"true","Dorothy Parker",,,0,0,9,9,9,0
"2019-09-12 21:00:13","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_516",,"N/A","Aerospace Products International, Inc","Anthony Matranga","Male","Jennifer Jackson","Ball Group","Midwest","Submitted",,"2019-10-07 14:44:49","false",,"0056A000001ogPUQAY",,"Andrea Bennett","Sandra Ryan","2019-09-12 21:00:13","Fields Sales","00Q3s000012xgK2EAI",,"true","Anthony Matranga",,,0,0,5,5,5,0
"2019-09-12 21:00:27","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_273",,"N/A","Computerized Facility Integration","Franklyn Martinez","Male","Melissa Neal","Undiro","South West","Contacted",,"2019-10-07 14:44:49","false",,"0053s000002J4UBAA0",,"Andrea Burton","NA","2019-09-12 21:00:27","Reseller","00Q3s000012xgSiEAI",,"true","Franklyn Martinez",,,0,0,4,4,4,0
"2019-09-12 21:00:18","Not Applicable","1970-01-15 00:00:00","Hot",,"BROKER_842",,"N/A","Amerimax Building Products","Emily Mercer","Female","Sandra Parker","AEV Agency","South East","Archived",,"2019-10-07 14:44:49","false",,"0056A000001ogPTQAY",,"Andrea Lopez","Nancy Alcott","2019-09-12 21:00:18","Reseller","00Q3s000012xgLbEAI",,"true","Emily Mercer",,,0,0,5,5,5,0
"2019-09-12 21:00:27","Not Applicable","1970-01-15 00:00:00","Cool",,"BROKER_390",,"N/A","Conversus Group","Julia Dunaway","Female","James Coleman","AEV Agency","Midwest","Draft",,"2019-10-07 14:44:49","false",,"0053s000002J4U7AAK",,"Andrea Reed","Amanda Rice","2019-09-12 21:00:27","Fields Sales","00Q3s000012xgTWEAY",,"true","Julia Dunaway",,,0,0,5,5,5,0
"2019-09-12 21:00:18","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_1579",,"N/A","ArcadiaOne","Clifton Cooper","Male","Justin Chen","Levin Insurance Agency","Midwest","Rejected",,"2019-10-07 14:44:49","false",,"0053s000002J4U9AAK",,"Andrew Bailey","Helen Blake","2019-09-12 21:00:18","Other","00Q3s000012xgMbEAI",,"true","Clifton Cooper",,,0,0,8,8,8,0
"2019-09-12 21:00:22","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_1707",,"N/A","CAB Consulting","Frankie Figueroa","Female","Lisa Lewis","Atkins Agency","South West","Approved",,"2019-10-07 14:44:49","false",,"0053s000002J4UDAA0",,"Andrew Baxter","NA","2019-09-12 21:00:22","Reseller","00Q3s000012xgQuEAI",,"true","Frankie Figueroa",,,0,0,7,7,7,0
"2019-09-12 21:00:18","Not Applicable","1970-01-15 00:00:00","Cool",,"BROKER_1377",,"N/A","Bayer Pharmaceutical Division","Gloria Weller","Female","Sarah Rivas","Ball Group","North West","New",,"2019-10-07 14:44:49","false",,"0056A000001ogPTQAY",,"Andrew Bishop","Amy Newkirk","2019-09-12 21:00:18","Reseller","00Q3s000012xgOGEAY",,"true","Gloria Weller",,,0,0,8,8,8,0
"2019-09-12 21:00:22","Not Applicable","1970-01-15 00:00:00","Cool",,"BROKER_1536",,"N/A","Blue Steel Networks,","Kathryn Greenberg","Female","Sandra Parker","ARE Agency","South East","New",,"2019-10-07 14:44:49","false",,"0053s000002J4U5AAK",,"Andrew Gregory","Carolyn Olson","2019-09-12 21:00:22","Reseller","00Q3s000012xgPQEAY",,"true","Kathryn Greenberg",,,0,0,4,4,4,0
"2019-09-12 21:00:44","Not Applicable","1970-01-15 00:00:00","Hot",,"BROKER_358",,"N/A","WCOIL   Ltd","Eleanor Stover","Female","James Coleman","Atkins Agency","Midwest","Rejected",,"2019-10-07 14:44:49","false",,"0053s000002J4UGAA0",,"Andrew Haynes","Juan Ray","2019-09-12 21:00:44","Fields Sales","00Q3s000012xgbpEAA",,"true","Eleanor Stover",,,0,0,4,4,4,0
"2019-09-12 21:00:13","Not Applicable","1970-01-15 00:00:00","Cool",,"BROKER_462",,"N/A","Advanced Institutional Management Softwa","Mary Linn","Female","James Coleman","Manning and Manning","Midwest","Draft",,"2019-10-07 14:44:49","false",,"0053s000002J4U5AAK",,"Andrew Hogan","Melissa Castrejon","2019-09-12 21:00:13","Fields Sales","00Q3s000012xgJeEAI",,"true","Mary Linn",,,0,0,5,5,5,0
"2019-09-12 21:00:27","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_302",,"N/A","Comtech EF Data","Eric Graham","Male","Justin Chen","Sean Banks Agency","Midwest","Contacted",,"2019-10-07 14:44:49","false",,"0053s000002J4UGAA0",,"Andrew Irwin","NA","2019-09-12 21:00:27","Fields Sales","00Q3s000012xgSsEAI",,"true","Eric Graham",,,0,0,7,7,7,0
"2019-09-12 21:00:18","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_888",,"N/A","Anchor BanCorp Wisconsin","Thelma Binns","Female","James Coleman","Insurato","Midwest","Approved",,"2019-10-07 14:44:49","false",,"0053s000002J4UFAA0",,"Andrew Martinez","Cheryl Jefferson","2019-09-12 21:00:18","Other","00Q3s000012xgLzEAI",,"true","Thelma Binns",,,0,0,7,7,7,0
"2019-09-12 21:00:18","Not Applicable","1970-01-15 00:00:00","Cool",,"BROKER_825",,"N/A","American Relays Inc","Jessie Ragan","Female","James Coleman","Garman Agency","Midwest","Pending",,"2019-10-07 14:44:49","false",,"0056A000001ogPVQAY",,"Andrew Short","Frances Warr","2019-09-12 21:00:18","Reseller","00Q3s000012xgLXEAY",,"true","Jessie Ragan",,,0,0,4,4,6,0
"2019-09-12 21:00:35","Not Applicable","1970-01-15 00:00:00","Cool",,"BROKER_269",,"N/A","HOB Entertainment","Christopher Wickman","Male","Melissa Neal","Undiro","South West","Draft",,"2019-10-07 14:44:49","false",,"0056A000001ogPVQAY",,"Andrew Steele","Gail Lopez","2019-09-12 21:00:35","Other","00Q3s000012xgXZEAY",,"true","Christopher Wickman",,,0,0,10,10,10,0
"2019-09-12 21:00:40","Not Applicable","1970-01-15 00:00:00","Hot",,"BROKER_842",,"N/A","Immequire","Emily Mercer","Female","Sandra Parker","AEV Agency","South East","Working",,"2019-10-07 14:44:49","false",,"0056A000001ogPVQAY",,"Andrew Taylor","Gregory Winkle","2019-09-12 21:00:40","Fields Sales","00Q3s000012xgZBEAY",,"true","Emily Mercer",,,0,0,5,5,5,0
"2019-09-12 21:00:40","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_882",,"N/A","Inceptor","Herbert Culp","Male","Amanda Long","Zann and Sons","North East","Open",,"2019-10-07 14:44:49","false",,"0053s000002J4U6AAK",,"Andrew Thompson","Bobby Norris","2019-09-12 21:00:40","Fields Sales","00Q3s000012xgZMEAY",,"true","Herbert Culp",,,0,0,10,10,10,0
"2019-09-12 21:00:22","Not Applicable","1970-01-15 00:00:00","Cool",,"BROKER_1650",,"N/A","BlackBerry   Limited","Marie Murphy","Female","Sandra Parker","Sean Banks Agency","South East","Pending",,"2019-10-07 14:44:49","false",,"0053s000002J4UGAA0",,"Andrew Wallace","Gary Dudley","2019-09-12 21:00:22","Fields Sales","00Q3s000012xgPDEAY",,"true","Marie Murphy",,,0,0,9,9,9,0
"2019-09-12 21:00:35","Texas Instruments Incorporated","2018-03-05 05:00:00","Cool",,"BROKER_1306","Texas Instruments Incorporated 220","Energy","Texas Instruments Incorporated","Julian Dart","Male","Lisa Lewis","Zann and Sons","South West","Qualified - Convert","HI","2019-10-07 14:44:49","true","Corporate","0053s000002J4U6AAK","0053s000002J4U6AAK","Andrew Weber","Dustin Ford","2019-09-12 21:00:35","Fields Sales","00Q3s000012xgWYEAY","0063s00000DYxduAAD","true","Julian Dart","Melissa Neal","Energy",-506.88,8862000,10,10,10,0
"2019-09-12 21:00:18","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_1569",,"N/A","Aqua  Pro Car Wash Systems","Maria McNeil","Female","Justin Chen","Levin Insurance Agency","Midwest","Archived",,"2019-10-07 14:44:49","false",,"0053s000002J4U5AAK",,"Andrew Webster","Charles Wolf","2019-09-12 21:00:18","Fields Sales","00Q3s000012xgMSEAY",,"true","Maria McNeil",,,0,0,4,4,4,0
"2019-09-12 21:00:13","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_733",,"N/A","Amdocs LTD./ North Carolina Office","Stephen Rutter","Male","Evan Bullock","Undiro","North East","Submitted",,"2019-10-07 14:44:49","false",,"0053s000002J4UFAA0",,"Angel Franco","Nell Bass","2019-09-12 21:00:13","Reseller","00Q3s000012xgLLEAY",,"true","Stephen Rutter",,,0,0,3,3,3,0
"2019-09-12 21:00:27","Not Applicable","1970-01-15 00:00:00","Hot",,"BROKER_326",,"N/A","Concuity","Gladys Soto","Female","Justin Chen","Hart and Hart","Midwest","New",,"2019-10-07 14:44:49","false",,"0053s000002J4UCAA0",,"Angela Bentley","NA","2019-09-12 21:00:27","Other","00Q3s000012xgSzEAI",,"true","Gladys Soto",,,0,0,3,3,3,0
"2019-09-12 21:00:35","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_1602",,"N/A","External Vision","James Ramirez","Male","Sandra Parker","TapInsure","South East","Open",,"2019-10-07 14:44:49","false",,"0056A000001ogPWQAY",,"Angela Holloway","Quintin Wilson","2019-09-12 21:00:35","Reseller","00Q3s000012xgVWEAY",,"true","James Ramirez",,,0,0,6,6,6,0
"2019-09-12 21:00:18","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_965",,"N/A","Arel Learning Solutions","Beverly Ohara","Female","James Coleman","Bob Jones Agency","Midwest","Draft",,"2019-10-07 14:44:49","false",,"0056A000001ogPWQAY",,"Angela Lang","Dorothy Sheffield","2019-09-12 21:00:18","Telesales","00Q3s000012xgMhEAI",,"true","Beverly Ohara",,,0,0,5,5,5,0
"2019-09-12 21:00:27","Not Applicable","1970-01-15 00:00:00","Hot",,"BROKER_156",,"N/A","Coldwell Banker","Whitney Falcon","Female","Amanda Long","Vaughn and Apperson","North East","Open",,"2019-10-07 14:44:49","false",,"0053s000002J4U7AAK",,"Angela Long","Jacquelyn Millsaps","2019-09-12 21:00:27","Reseller","00Q3s000012xgS2EAI",,"true","Whitney Falcon",,,0,0,6,6,6,0
"2019-09-12 21:00:13","Not Applicable","1970-01-15 00:00:00","Hot",,"BROKER_194",,"N/A","A  Wood   Inc","Gwendolyn Cuevas","Female","James Coleman","ARE Agency","Midwest","Contacted",,"2019-10-07 14:44:49","false",,"0053s000002J4UGAA0",,"Angela Pugh","Dawn Champion","2019-09-12 21:00:13","Fields Sales","00Q3s000012xgISEAY",,"true","Gwendolyn Cuevas",,,0,0,7,7,7,0
"2019-09-12 21:00:13","Not Applicable","1970-01-15 00:00:00","Cool",,"BROKER_640",,"N/A","Allegis Group","Nell Bass","Female","Chad Russo","Morris Agency","North West","Archived",,"2019-10-07 14:44:49","false",,"0053s000002J4U6AAK",,"Angela Reese","NA","2019-09-12 21:00:13","Reseller","00Q3s000012xgKtEAI",,"true","Nell Bass",,,0,0,6,6,6,0
"2019-09-12 21:00:13","Not Applicable","1970-01-15 00:00:00","Cool",,"BROKER_458",,"N/A","Advanced Innovated Marketing","Krista Ramirez","Female","James Coleman","Insurato","Midwest","Rejected",,"2019-10-07 14:44:49","false",,"0053s000002J4U6AAK",,"Angela Schmidt","Krista Ramirez","2019-09-12 21:00:13","Reseller","00Q3s000012xgJdEAI",,"true","Krista Ramirez",,,0,0,3,3,3,0
"2019-09-12 21:00:22","Not Applicable","1970-01-15 00:00:00","Cool",,"BROKER_1537",,"N/A","Blue Wave Systems","Bernadette Sullivan","Female","Matthew Hanna","ARE Agency","South East","Draft",,"2019-10-07 14:44:49","false",,"0056A000001ogPSQAY",,"Angelica Ellis","George Mitchell","2019-09-12 21:00:22","Fields Sales","00Q3s000012xgPREAY",,"true","Bernadette Sullivan",,,0,0,10,10,10,0
"2019-09-12 21:00:13","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_502",,"N/A","Aegis Semiconductor","Roger Kelly","Male","James Coleman","Stahl Agency","Midwest","Pending",,"2019-10-07 14:44:49","false",,"0056A000001ogPSQAY",,"Anita Kim","Harold Green","2019-09-12 21:00:13","Reseller","00Q3s000012xgJyEAI",,"true","Roger Kelly",,,0,0,7,7,7,0
"2019-09-12 21:00:18","Not Applicable","1970-01-15 00:00:00","Hot",,"BROKER_1091",,"N/A","Aspect Consulting","George Nazario","Male","Sarah Rivas","ARE Agency","North West","Submitted",,"2019-10-07 14:44:49","false",,"0053s000002J4U5AAK",,"Ann Leach","Christina Principato","2019-09-12 21:00:18","Reseller","00Q3s000012xgN5EAI",,"true","George Nazario",,,0,0,10,10,10,0
"2019-09-12 21:00:35","Not Applicable","1970-01-15 00:00:00","Cool",,"BROKER_398",,"N/A","HealthBlocks","Juan Ray","Male","James Coleman","AEV Agency","Midwest","Rejected",,"2019-10-07 14:44:49","false",,"0056A000001ogPUQAY",,"Ann Russo","Edward Malinowski","2019-09-12 21:00:35","Reseller","00Q3s000012xgWqEAI",,"true","Juan Ray",,,0,0,7,7,7,0
"2019-09-12 21:00:13","Not Applicable","1970-01-15 00:00:00","Cool",,"BROKER_237",,"N/A","ACE Cash Express","Carrie Kelly","Female","James Coleman","ARE Agency","Midwest","Contacted",,"2019-10-07 14:44:49","false",,"0053s000002J4U9AAK",,"Ann Sanders","Alan Millard","2019-09-12 21:00:13","Fields Sales","00Q3s000012xgJ1EAI",,"true","Carrie Kelly",,,0,0,8,8,8,0
"2019-09-12 21:00:40","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_809",,"N/A","Iconologic","Gary Dudley","Male","Matthew Hanna","Atkins Agency","South East","Working",,"2019-10-07 14:44:49","false",,"0053s000002J4U5AAK",,"Anna Jenkins","NA","2019-09-12 21:00:40","Fields Sales","00Q3s000012xgYlEAI",,"true","Gary Dudley",,,0,0,8,8,8,0
"2019-09-12 21:00:35","Not Applicable","1970-01-15 00:00:00","Hot",,"BROKER_1654",,"N/A","Farmscom Ltd","Brianne Felix","Female","Matthew Hanna","Sean Banks Agency","South East","Open",,"2019-10-07 14:44:49","false",,"0056A000001ogPTQAY",,"Anna Williams","NA","2019-09-12 21:00:35","Other","00Q3s000012xgVnEAI",,"true","Brianne Felix",,,0,0,5,5,5,0
"2019-09-12 21:00:35","Not Applicable","1970-01-15 00:00:00","Cool",,"BROKER_1648",,"N/A","Fantasy World Amusements","Barbara Carroll","Female","Evan Bullock","Sean Banks Agency","North East","Contacted",,"2019-10-07 14:44:49","false",,"0053s000002J4U9AAK",,"Annette Davis","NA","2019-09-12 21:00:35","Reseller","00Q3s000012xgVjEAI",,"true","Barbara Carroll",,,0,0,3,3,3,0
"2019-09-12 21:00:18","Not Applicable","1970-01-15 00:00:00","Cool",,"BROKER_1411",,"N/A","Beaver Express Service","Brenda Gosselin","Female","Chad Russo","Ball Group","North West","Open",,"2019-10-07 14:44:49","false",,"0056A000001ogPTQAY",,"Anthony Armstrong","Tom Flynn","2019-09-12 21:00:18","Reseller","00Q3s000012xgOLEAY",,"true","Brenda Gosselin",,,0,0,8,8,8,0
"2019-09-12 21:00:13","Not Applicable","1970-01-15 00:00:00","Hot",,"BROKER_321",,"N/A","Ab Incorporated","Bryan Ortiz","Male","Justin Chen","Hart and Hart","Midwest","Submitted",,"2019-10-07 14:44:49","false",,"0053s000002J4UFAA0",,"Anthony Bishop","Sylvia Fabian","2019-09-12 21:00:13","Other","00Q3s000012xgIfEAI",,"true","Bryan Ortiz",,,0,0,4,4,4,0
"2019-09-12 21:00:44","Not Applicable","1970-01-15 00:00:00","Hot",,"BROKER_660",,"N/A","Worldwide Media Capital,LLC","William Delaney","Male","Amanda Long","ARE Agency","North East","Submitted",,"2019-10-07 14:44:49","false",,"0053s000002J4UGAA0",,"Anthony Dickerson","Linda Riner","2019-09-12 21:00:44","Fields Sales","00Q3s000012xgcQEAQ",,"true","William Delaney",,,0,0,8,8,8,0
"2019-09-12 21:00:40","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_1893",,"N/A","TrialGrafix","Katrina Echevarria","Female","Sandra Parker","Bob Jones Agency","South East","Working",,"2019-10-07 14:44:49","false",,"0053s000002J4UEAA0",,"Anthony Faulkner","Daniel Healy","2019-09-12 21:00:40","Fields Sales","00Q3s000012xgalEAA",,"true","Katrina Echevarria",,,0,0,5,5,5,0
"2019-09-12 21:00:35","Not Applicable","1970-01-15 00:00:00","Cool",,"BROKER_1613",,"N/A","FGN.","Shane Ferreri","Male","Evan Bullock","Undiro","North East","Approved",,"2019-10-07 14:44:49","false",,"0056A000001ogPTQAY",,"Anthony Garrison","NA","2019-09-12 21:00:35","Fields Sales","00Q3s000012xgW1EAI",,"true","Shane Ferreri",,,0,0,7,7,7,0
"2019-09-12 21:00:13","Crowe Chizek & Co","2018-08-13 04:00:00","Cool",,"BROKER_2166","Crowe Chizek & Co 5","Manufacturing","Crowe Chizek & Co","Adam Bullard","Male","Jeffrey Miranda","Brohm and Brohm","North West","Qualified - Convert","CA","2019-10-07 14:44:49","true","Corporate","0053s000002J4U9AAK","0056A000001ogPWQAY","Anthony Gibson","Dorothy Parker","2019-09-12 21:00:13","Reseller","00Q3s000012xgJBEAY","0063s00000DYwnKAAT","true","Adam Bullard","Monica Campbell","Manufacturing",-285.88,8947000,4,4,4,0
"2019-09-12 21:00:18","Not Applicable","1970-01-15 00:00:00","Hot",,"BROKER_1068",,"N/A","Arts eVentures","Andre Brown","Male","Lisa Lewis","Vaughn and Apperson","North West","Draft",,"2019-10-07 14:44:49","false",,"0056A000001ogPUQAY",,"Anthony Jenkins","Henry Miller","2019-09-12 21:00:18","Fields Sales","00Q3s000012xgMtEAI",,"true","Andre Brown",,,0,0,3,3,3,0
"2019-09-12 21:00:40","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_1816",,"N/A","Trans  I Technologies Inc","Herman Chambers","Male","Matthew Hanna","Manning and Manning","South East","Approved",,"2019-10-07 14:44:49","false",,"0053s000002J4UFAA0",,"Anthony Lucas","Cynthia Caldwell","2019-09-12 21:00:40","Telesales","00Q3s000012xgaMEAQ",,"true","Herman Chambers",,,0,0,6,6,6,0
"2019-09-12 21:00:40","Not Applicable","1970-01-15 00:00:00","Cool",,"BROKER_2031",,"N/A","Trautman Wasserman & Co","Elaine Garner","Female","Jeffrey Miranda","ARE Agency","North West","Open",,"2019-10-07 14:44:49","false",,"0053s000002J4U9AAK",,"Anthony Middleton","Michelle Freeman","2019-09-12 21:00:40","Fields Sales","00Q3s000012xgacEAA",,"true","Elaine Garner",,,0,0,4,4,4,0
"2019-09-12 21:00:18","Not Applicable","1970-01-15 00:00:00","Hot",,"BROKER_1589",,"N/A","Asset International","Benjamin Ryan","Male","Anne Powers","TapInsure","South East","Draft",,"2019-10-07 14:44:49","false",,"0053s000002J4U9AAK",,"Anthony Roach","Glenna Diaz","2019-09-12 21:00:18","Fields Sales","00Q3s000012xgN6EAI",,"true","Benjamin Ryan",,,0,0,3,3,3,0
"2019-09-12 21:00:27","Duke Energy","2019-03-19 05:00:00","Hot",,"BROKER_708","Duke Energy 210","Technology","Duke Energy","Mattie Blankenship","Female","Monica Campbell","TapInsure","North East","Qualified - Convert","AL","2019-10-07 14:44:49","true","Corporate","0053s000002J4UCAA0","0053s000002J4UCAA0","Anthony Robles","Michael Canfield","2019-09-12 21:00:27","Fields Sales","00Q3s000012xgS9EAI","0063s00000DYxODAA1","true","Mattie Blankenship","James Coleman","Technology",-107.88,4962000,3,3,3,0
"2019-09-12 21:00:27","Not Applicable","1970-01-15 00:00:00","Cool",,"BROKER_1982",,"N/A","Community Foundation of Centra","Earline Hamilton","Female","Jeffrey Miranda","Owen and Sons","North West","Submitted",,"2019-10-07 14:44:49","false",,"0053s000002J4UGAA0",,"Antonio Collins","Helen Tramel","2019-09-12 21:00:27","Reseller","00Q3s000012xgSUEAY",,"true","Earline Hamilton",,,0,0,4,4,4,0
"2019-09-12 21:00:44","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_694",,"N/A","XOR Media","Dorothy Hastings","Female","Justin Chen","Levin Insurance Agency","Midwest","Contacted",,"2019-10-07 14:44:49","false",,"0053s000002J4U6AAK",,"Antonio Dixon","Dianna Farrish","2019-09-12 21:00:44","Fields Sales","00Q3s000012xgceEAA",,"true","Dorothy Hastings",,,0,0,7,7,7,0
"2019-09-12 21:00:27","Not Applicable","1970-01-15 00:00:00","Cool",,"BROKER_1068",,"N/A","eView Technologies","Andre Brown","Male","Lisa Lewis","Vaughn and Apperson","North West","Approved",,"2019-10-07 14:44:49","false",,"0053s000002J4U5AAK",,"April Davis","George Williams","2019-09-12 21:00:27","Reseller","00Q3s000012xgV7EAI",,"true","Andre Brown",,,0,0,3,3,3,0
"2019-09-12 21:00:35","seacoast investor services, in","2019-03-27 04:00:00","Cool",,"BROKER_137","seacoast investor services, in 131","Technology","seacoast investor services, in","Lillie Anthony","Female","James Coleman","Owen and Sons","Midwest","Qualified - Convert","CA","2019-10-07 14:44:49","true","Corporate","0056A000001ogPWQAY","0056A000001ogPWQAY","April Johnson","Benjamin Fredrickson","2019-09-12 21:00:35","Other","00Q3s000012xgXUEAY","0063s00000DYxi6AAD","true","Lillie Anthony","Monica Campbell","Technology",-4.88,7538000,10,10,10,0
"2019-09-12 21:00:35","Not Applicable","1970-01-15 00:00:00","Hot",,"BROKER_228",,"N/A","Homeland Company","Damian Orner","Male","James Coleman","Zann and Sons","Midwest","Pending",,"2019-10-07 14:44:49","false",,"0053s000002J4U9AAK",,"April Wilson","Beatrice Shoemaker","2019-09-12 21:00:35","Reseller","00Q3s000012xgXeEAI",,"true","Damian Orner",,,0,0,10,10,10,0
