"LastModifiedDate","OwnerName","hasOpportunity","ID_Policy_BROKER_ID","Agent.AGENCY_NAME","Agent.AGENT_NAME","Industry","CustomFilter","OpportunityId","Agent.SALES_MANAGER","CreatedDate","ShippingState","Agent.AGENT_GENDER","BillingState","AccountName","Agent.REGION","Employees","AnnualRevenue"
"2019-08-29 20:55:37","Amanda Long","true","BROKER_2281","Manning and Manning","Barbara Sanchez","Hospitality","true","0063s00000DYwmhAAD","Matthew Hanna","2018-07-15 04:00:00",,"Female","MN","Makai Events","South East",200,8541000
"2019-08-29 20:55:37","Amanda Long","true","BROKER_2374",,,"Electronics","true","0063s00000DYwmiAAD",,"2018-08-26 04:00:00",,,"MI","CaseCentral",,26,8592000
"2019-08-29 20:55:37","Mary Tyler","true","BROKER_922","Stahl Agency","Michelle Freeman","Engineering","true","0063s00000DYwmkAAD","Monica Campbell","2019-05-28 04:00:00",,"Female","ND","Savatar Inc","North East",148,8063000
"2019-08-29 20:55:37","Monica Campbell","true","BROKER_504",,,"Construction","true","0063s00000DYwmlAAD",,"2018-03-02 05:00:00",,,"WA","EaseMD Systems",,221,4765000
"2019-08-29 20:55:37","Monica Campbell","true","BROKER_2341","Ball Group","James Gomez","Recreation","true","0063s00000DYwmnAAD","Meagan Combs","2018-05-28 04:00:00",,"Male","WY","Strategic Alliances","North West",205,8789000
"2019-08-29 20:55:37","Amanda Long","true","BROKER_392",,,"Environmental","true","0063s00000DYwmoAAD",,"2019-05-25 04:00:00",,,"NE","Moss Adams LLP",,192,9558000
"2019-08-29 20:55:37","Sandra Parker","true","BROKER_2205",,,"Apparel","true","0063s00000DYwmpAAD",,"2019-03-06 05:00:00",,,"HI","Tappedinto.com",,219,8793000
"2019-08-29 20:55:37","Jennifer Jackson","true","BROKER_1648","Sean Banks Agency","Barbara Carroll","Healthcare & Life Sciences","true","0063s00000DYwmqAAD","Evan Bullock","2017-09-13 04:00:00",,"Female","HI","Stewart Environmental","North East",9,5851000
"2019-08-29 20:55:37","Anne Powers","true","BROKER_362",,,"Manufacturing","true","0063s00000DYwmsAAD",,"2018-03-26 04:00:00",,,"IN","US Bank Home Mortgage",,122,2566000
"2019-08-29 20:55:37","Sarah Rivas","true","BROKER_886","Insurato","Verena Delgado","Other","true","0063s00000DYwmtAAD","James Coleman","2018-11-17 05:00:00",,"Female","WY","IBM Software / Rational","Midwest",162,6464000
"2019-08-29 20:55:37","Anne Powers","true","BROKER_1420",,,"Food & Beverage","true","0063s00000DYwmvAAD",,"2018-10-29 04:00:00",,,"MI","WESCARA Freight Technologies",,164,9379000
"2019-08-29 20:55:37","Mary Tyler","true","BROKER_43",,,"Manufacturing","true","0063s00000DYwmwAAD",,"2018-02-21 05:00:00",,,"IA","IncentOne",,162,9399000
"2019-08-29 20:55:37","Monica Campbell","true","BROKER_1422",,,"Chemicals","true","0063s00000DYwmxAAD",,"2018-09-16 04:00:00",,,"HI","Public Safety Logistic",,198,5338000
"2019-08-29 20:55:37","Amanda Long","true","BROKER_137","Owen and Sons","Lillie Anthony","Manufacturing","true","0063s00000DYwmzAAD","James Coleman","2019-06-12 04:00:00",,"Female","NE","Microvision","Midwest",174,7050000
"2019-08-29 20:55:37","Lisa Lewis","true","BROKER_1617",,,"Engineering","true","0063s00000DYwn0AAD",,"2018-06-22 04:00:00",,,"IN","Wireless Multimedia Solutions",,241,4646000
"2019-08-29 20:55:37","Mary Tyler","true","BROKER_1229","Atkins Agency","Kelly Austin","Recreation","true","0063s00000DYwn1AAD","Lisa Lewis","2018-05-22 04:00:00",,"Female","WI","Thomas Industries","South West",179,5724000
"2019-08-29 20:55:37","Anne Powers","true","BROKER_1347",,,"Government","true","0063s00000DYwn2AAD",,"2017-10-16 04:00:00",,,"MN","U.S. Shuttle",,129,2681000
"2019-08-29 20:55:37","Heather Willis","true","BROKER_687","Levin Insurance Agency","Helen Taylor","Healthcare & Life Sciences","true","0063s00000DYwn3AAD","Justin Chen","2018-08-11 04:00:00",,"Female","CA","Repliweb","Midwest",38,4720000
"2019-08-29 20:55:37","Meagan Combs","true","BROKER_973",,,"Hospitality","true","0063s00000DYwn4AAD",,"2018-06-25 04:00:00",,,"NE","BKD   LLP",,29,6647000
"2019-08-29 20:55:37","Mary Tyler","true","BROKER_283",,,"Banking","true","0063s00000DYwn5AAD",,"2018-11-06 05:00:00",,,"ND","Gutierrez  Palmenberg",,232,7630000
"2019-08-29 20:55:37","Jennifer Jackson","true","BROKER_1817","Manning and Manning","Clara Jordan","Engineering","true","0063s00000DYwn6AAD","Anne Powers","2018-01-13 05:00:00",,"Female","OR","NCI Building Systems, Inc","South East",47,4719000
"2019-08-29 20:55:37","Meagan Combs","true","BROKER_2061",,,"Financial Services","true","0063s00000DYwnBAAT",,"2019-03-08 05:00:00",,,"MI","Xircom Inc",,102,5491000
"2019-08-29 20:55:37","Lisa Lewis","true","BROKER_1964",,,"Biotechnology","true","0063s00000DYwnCAAT",,"2017-08-31 04:00:00",,,"IN","Good Source Solutions Inc",,0,6531000
"2019-08-29 20:55:37","Sandra Parker","true","BROKER_1554",,,"Government","true","0063s00000DYwnEAAT",,"2017-11-03 04:00:00",,,"NM","Occidental Petroleum Corporation-HQ",,245,8723000
"2019-08-29 20:55:37","Amanda Long","true","BROKER_1813",,,"Other","true","0063s00000DYwnHAAT",,"2018-09-25 04:00:00",,,"ND","Chubb Insurance",,118,8378000
"2019-08-29 20:55:37","Sarah Rivas","true","BROKER_191",,,"Agriculture","true","0063s00000DYwnIAAT",,"2018-03-07 05:00:00",,,"UT","Stoel Rives LLP",,37,2765000
"2019-08-29 20:55:37","Monica Campbell","true","BROKER_207",,,"Manufacturing","true","0063s00000DYwnJAAT",,"2018-07-30 04:00:00",,,"CA","Crowe Chizek & Co",,179,8947000
"2019-08-29 20:55:37","Amanda Long","true","BROKER_2020",,,"Financial Services","true","0063s00000DYwnLAAT",,"2018-09-19 04:00:00",,,"IN","SLP Capital",,93,5360000
"2019-08-29 20:55:37","Mary Tyler","true","BROKER_1506",,,"Transportation","true","0063s00000DYwnMAAT",,"2018-07-19 04:00:00",,,"MI","John Deere Capital Corporation",,36,4609000
"2019-08-29 20:55:37","Heather Willis","true","BROKER_899",,,"Apparel","true","0063s00000DYwnNAAT",,"2018-09-04 04:00:00",,,"HI","Miramar Systems",,104,2854000
"2019-08-29 20:55:37","Melissa Neal","true","BROKER_1960","Nirel Agency","Christina Wyche","Energy","true","0063s00000DYwnOAAT","Jeffrey Miranda","2019-06-09 04:00:00",,"Female","HI","NewView Technologies","North West",228,4916000
"2019-08-29 20:55:37","Sandra Parker","true","BROKER_1933",,,"Retail","true","0063s00000DYwnPAAT",,"2018-03-30 04:00:00",,,"CO","Fujitsu Ten Corp. Of America",,67,8593000
"2019-08-29 20:55:37","Monica Campbell","true","BROKER_721",,,"Technology","true","0063s00000DYwnQAAT",,"2018-03-26 04:00:00",,,"MT","Valeant Pharmaceuticals International US",,23,4596000
"2019-08-29 20:55:37","Mary Tyler","true","BROKER_243","TapInsure","Diane Joseph","Engineering","true","0063s00000DYwnRAAT","Justin Chen","2017-11-18 05:00:00",,"Female","IN","Control Components NW","Midwest",130,4997000
"2019-08-29 20:55:37","Jennifer Jackson","true","BROKER_2066",,,"Insurance","true","0063s00000DYwnTAAT",,"2018-10-03 04:00:00",,,"ID","Strategic Technology Partners",,73,9924000
"2019-08-29 20:55:37","Heather Willis","true","BROKER_946",,,"Shipping","true","0063s00000DYwnUAAT",,"2018-09-21 04:00:00",,,"OR","Yeti Cycles",,229,7373000
"2019-08-29 20:55:37","Mary Tyler","true","BROKER_1158",,,"Construction","true","0063s00000DYwnVAAT",,"2017-12-05 05:00:00",,,"MN","big planet",,42,5774000
"2019-08-29 20:55:37","Sarah Rivas","true","BROKER_1006",,,"Biotechnology","true","0063s00000DYwnWAAT",,"2019-06-07 04:00:00",,,"AK","EmTRAiN",,3,3265000
"2019-08-29 20:55:37","Melissa Neal","true","BROKER_800",,,"Not For Profit","true","0063s00000DYwnXAAT",,"2017-09-26 04:00:00",,,"CA","Affiliated Foods Midwest",,161,3827000
"2019-08-29 20:55:37","Sarah Rivas","true","BROKER_177",,,"Media","true","0063s00000DYwnYAAT",,"2018-07-02 04:00:00",,,"CA","Cysive",,169,3197000
"2019-08-29 20:55:37","Lisa Lewis","true","BROKER_804",,,"Biotechnology","true","0063s00000DYwnZAAT",,"2018-05-01 04:00:00",,,"KS","TrialGrafix",,115,6121000
"2019-08-29 20:55:37","Lisa Lewis","true","BROKER_1956",,,"Retail","true","0063s00000DYwnaAAD",,"2018-06-18 04:00:00",,,"WI","ChyronHego",,51,8974000
"2019-08-29 20:55:37","Lisa Lewis","true","BROKER_1617",,,"Electronics","true","0063s00000DYwnbAAD",,"2018-04-17 04:00:00",,,"IA","Business Life Magazine",,118,7017000
"2019-08-29 20:55:37","Heather Willis","true","BROKER_220",,,"Environmental","true","0063s00000DYwncAAD",,"2017-10-23 04:00:00",,,"CO","Eight In One Pet Products",,53,7341000
"2019-08-29 20:55:37","Sarah Rivas","true","BROKER_2169",,,"Hospitality","true","0063s00000DYwndAAD",,"2018-12-18 05:00:00",,,"WA","The Gallery Group",,154,2682000
"2019-08-29 20:55:37","Heather Willis","true","BROKER_169",,,"Manufacturing","true","0063s00000DYwneAAD",,"2019-03-18 04:00:00",,,"HI","Kansas City Southern",,210,4379000
"2019-08-29 20:55:37","Meagan Combs","true","BROKER_652",,,"Environmental","true","0063s00000DYwnfAAD",,"2019-01-05 05:00:00",,,"NE","Pole/Zero Acquisition",,88,9869000
"2019-08-29 20:55:37","Jennifer Jackson","true","BROKER_2248",,,"Telecommunications","true","0063s00000DYwngAAD",,"2017-12-27 05:00:00",,,"CA","Pilot Logistic Services",,2,7394000
"2019-08-29 20:55:37","Monica Campbell","true","BROKER_430",,,"Consulting","true","0063s00000DYwniAAD",,"2019-04-26 04:00:00",,,"WA","Myers Mortgage Services",,78,2825000
"2019-08-29 20:55:37","Heather Willis","true","BROKER_296",,,"Technology","true","0063s00000DYwnjAAD",,"2018-12-23 05:00:00",,,"CA","Bits & Byte Technologies Inc",,234,8932000
"2019-08-29 20:55:37","Melissa Neal","true","BROKER_2216","AEV Agency","Carl Campos","Media","true","0063s00000DYwnkAAD","Matthew Hanna","2017-12-07 05:00:00",,"Male","OR","GuesTV","South East",148,5173000
"2019-08-29 20:55:37","Jennifer Jackson","true","BROKER_172",,,"Engineering","true","0063s00000DYwnmAAD",,"2018-03-26 04:00:00",,,"CA","Thomson Elite",,30,5181000
"2019-08-29 20:55:37","Sandra Parker","true","BROKER_111",,,"Recreation","true","0063s00000DYwnnAAD",,"2018-09-23 04:00:00",,,"AK","Keystone Computer Associates Inc",,212,8248000
"2019-08-29 20:55:37","Sandra Parker","true","BROKER_2190",,,"Government","true","0063s00000DYwnoAAD",,"2017-09-30 04:00:00",,,"ID","Southern Finishing Systems",,106,8442000
"2019-08-29 20:55:37","Lisa Lewis","true","BROKER_986",,,"Not For Profit","true","0063s00000DYwnpAAD",,"2018-07-20 04:00:00",,,"SD","Trigent Software",,238,2486000
"2019-08-29 20:55:37","Lisa Lewis","true","BROKER_2166","Brohm and Brohm","Adam Bullard","Communications","true","0063s00000DYwnqAAD","Jeffrey Miranda","2019-03-24 04:00:00",,"Male","ND","S&P Financial Communications","North West",127,5368000
"2019-08-29 20:55:37","Sarah Rivas","true","BROKER_515",,,"Insurance","true","0063s00000DYwnrAAD",,"2018-09-06 04:00:00",,,"HI","Red Swoosh",,77,8989000
"2019-08-29 20:55:37","Lisa Lewis","true","BROKER_2087",,,"Retail","true","0063s00000DYwntAAD",,"2019-01-03 05:00:00",,,"IN","Travelago - CA",,156,4810000
"2019-08-29 20:55:37","Heather Willis","true","BROKER_1525",,,"Energy","true","0063s00000DYwnuAAD",,"2019-07-06 04:00:00",,,"ID","Redcart Technologies",,107,9162000
"2019-08-29 20:55:37","Meagan Combs","true","BROKER_755",,,"Government","true","0063s00000DYwnvAAD",,"2018-04-01 04:00:00",,,"IL","Distribution Data Inc",,6,2483000
"2019-08-29 20:55:37","Sandra Parker","true","BROKER_235",,,"Telecommunications","true","0063s00000DYwnwAAD",,"2018-04-23 04:00:00",,,"AK","Condusiv",,111,9385000
"2019-08-29 20:55:37","Sarah Rivas","true","BROKER_1633",,,"Consulting","true","0063s00000DYwnxAAD",,"2018-12-10 05:00:00",,,"AK","dockside.net",,207,7105000
"2019-08-29 20:55:37","Meagan Combs","true","BROKER_1288",,,"Financial Services","true","0063s00000DYwnyAAD",,"2019-04-14 04:00:00",,,"OH","IBG",,59,5338000
"2019-08-29 20:55:37","Monica Campbell","true","BROKER_1386",,,"Manufacturing","true","0063s00000DYwnzAAD",,"2017-09-16 04:00:00",,,"AK","Synergy3",,62,8961000
"2019-08-29 20:55:37","Mary Tyler","true","BROKER_1644",,,"Financial Services","true","0063s00000DYwo0AAD",,"2019-03-05 05:00:00",,,"KS","K2 Systems",,88,3583000
"2019-08-29 20:55:37","Monica Campbell","true","BROKER_556",,,"Chemicals","true","0063s00000DYwo1AAD",,"2017-09-22 04:00:00",,,"CA","Unishippers",,176,2482000
"2019-08-29 20:55:37","Lisa Lewis","true","BROKER_1545",,,"Food & Beverage","true","0063s00000DYwo2AAD",,"2017-12-14 05:00:00",,,"IN","Enerdynamics",,53,8697000
"2019-08-29 20:55:37","Melissa Neal","true","BROKER_605",,,"Machinery","true","0063s00000DYwo3AAD",,"2018-03-11 05:00:00",,,"HI","GSD&M Idea City",,185,7077000
"2019-08-29 20:55:37","Amanda Long","true","BROKER_1133","ARE Agency","George Curry","Healthcare & Life Sciences","true","0063s00000DYwo4AAD","Chad Russo","2018-11-21 05:00:00",,"Male","MI","Celanese Chemicals","North West",125,6439000
"2019-08-29 20:55:37","Sarah Rivas","true","BROKER_1351",,,"Apparel","true","0063s00000DYwo5AAD",,"2019-03-02 05:00:00",,,"WA","Transoft Networks",,90,7064000
"2019-08-29 20:55:37","Sandra Parker","true","BROKER_1516",,,"Environmental","true","0063s00000DYwo6AAD",,"2019-03-17 04:00:00",,,"CA","Operative Media",,223,7454000
"2019-08-29 20:55:37","Amanda Long","true","BROKER_1161",,,"Technology","true","0063s00000DYwo7AAD",,"2018-06-09 04:00:00",,,"SD","Foresight Weather",,245,6741000
"2019-08-29 20:55:37","Sandra Parker","true","BROKER_274",,,"Utilities","true","0063s00000DYwo8AAD",,"2019-01-12 05:00:00",,,"WY","Marsha J Patterson Consulting",,222,7964000
"2019-08-29 20:55:37","Sandra Parker","true","BROKER_1740","AEV Agency","Beatrice Shoemaker","Energy","true","0063s00000DYwo9AAD","Sandra Parker","2018-01-29 05:00:00",,"Female","WA","JusticeTrax INC","South East",122,9056000
"2019-08-29 20:55:37","Mary Tyler","true","BROKER_1927","Crockett Partners","Dorothy Parker","Electronics","true","0063s00000DYwoCAAT","Jeffrey Miranda","2018-07-01 04:00:00",,"Female","OH","Medtuity","South West",102,6041000
"2019-08-29 20:55:37","Sandra Parker","true","BROKER_845",,,"Electronics","true","0063s00000DYwoEAAT",,"2018-04-25 04:00:00",,,"HI","eOriginal",,162,6814000
"2019-08-29 20:55:37","Melissa Neal","true","BROKER_441",,,"Banking","true","0063s00000DYwoFAAT",,"2017-10-04 04:00:00",,,"HI","Paradigm Solutions",,173,7926000
"2019-08-29 20:55:37","Amanda Long","true","BROKER_2246",,,"Media","true","0063s00000DYwoHAAT",,"2017-12-02 05:00:00",,,"SD","iTendo",,40,8584000
"2019-08-29 20:55:37","Jennifer Jackson","true","BROKER_2347",,,"Energy","true","0063s00000DYwoMAAT",,"2018-04-05 04:00:00",,,"WA","Unx Com",,33,6958000
"2019-08-29 20:55:37","Meagan Combs","true","BROKER_344",,,"Food & Beverage","true","0063s00000DYwoNAAT",,"2017-09-01 04:00:00",,,"MN","WestRock Shared Services.",,51,2840000
"2019-08-29 20:55:37","Sandra Parker","true","BROKER_267","Undiro","Debbie Alsup","Hospitality","true","0063s00000DYwoPAAT","James Coleman","2019-02-02 05:00:00",,"Female","WA","Student Advantage","Midwest",9,9340000
"2019-08-29 20:55:37","Anne Powers","true","BROKER_2308",,,"Manufacturing","true","0063s00000DYwoQAAT",,"2018-11-08 05:00:00",,,"ND","AAR Corp.",,93,2447000
"2019-08-29 20:55:37","Mary Tyler","true","BROKER_1868",,,"Communications","true","0063s00000DYwoRAAT",,"2018-11-20 05:00:00",,,"NE","Bro Business Ctr",,2,5104000
"2019-08-29 20:55:37","Heather Willis","true","BROKER_968",,,"Healthcare & Life Sciences","true","0063s00000DYwoTAAT",,"2018-11-29 05:00:00",,,"HI","Validea",,143,5359000
"2019-08-29 20:55:37","Lisa Lewis","true","BROKER_2002",,,"Chemicals","true","0063s00000DYwoUAAT",,"2018-11-22 05:00:00",,,"OH","Mindshare",,19,6023000
"2019-08-29 20:55:37","Monica Campbell","true","BROKER_936",,,"Chemicals","true","0063s00000DYwoVAAT",,"2017-09-06 04:00:00",,,"WA","PipeVine",,155,5364000
"2019-08-29 20:55:37","Amanda Long","true","BROKER_199",,,"Electronics","true","0063s00000DYwoWAAT",,"2017-12-03 05:00:00",,,"SD","Herman Miller Workplace",,92,7944000
"2019-08-29 20:55:37","Heather Willis","true","BROKER_1527",,,"Entertainment","true","0063s00000DYwoYAAT",,"2018-09-07 04:00:00",,,"AK","Convergys Corporation",,221,6452000
"2019-08-29 20:55:37","Monica Campbell","true","BROKER_1183",,,"Biotechnology","true","0063s00000DYwoZAAT",,"2018-10-22 04:00:00",,,"UT","Tutopia.com",,236,4373000
"2019-08-29 20:55:37","Melissa Neal","true","BROKER_1278",,,"Engineering","true","0063s00000DYwoaAAD",,"2019-03-20 04:00:00",,,"OR","Vision Lab Telecommunications",,13,8793000
"2019-08-29 20:55:37","Heather Willis","true","BROKER_2180",,,"Entertainment","true","0063s00000DYwobAAD",,"2017-10-09 04:00:00",,,"HI","Corestaff Services LP",,65,9116000
"2019-08-29 20:55:37","Sandra Parker","true","BROKER_2125","Sean Banks Agency","Frank Hamilton","Government","true","0063s00000DYwocAAD","Meagan Combs","2018-06-16 04:00:00",,"Male","AK","Sitel","North West",206,8033000
"2019-08-29 20:55:37","Lisa Lewis","true","BROKER_1225",,,"Insurance","true","0063s00000DYwodAAD",,"2017-11-19 05:00:00",,,"OH","Array",,128,5004000
"2019-08-29 20:55:37","Monica Campbell","true","BROKER_791",,,"Telecommunications","true","0063s00000DYwoeAAD",,"2017-12-20 05:00:00",,,"WY","Sprint Business Solutions",,195,6006000
"2019-08-29 20:55:37","Monica Campbell","true","BROKER_972",,,"Biotechnology","true","0063s00000DYwofAAD",,"2019-07-11 04:00:00",,,"CA","Beauregard Equipment",,161,6350000
"2019-08-29 20:55:37","Meagan Combs","true","BROKER_2303",,,"Government","true","0063s00000DYwogAAD",,"2019-01-03 05:00:00",,,"MN","Techmate International Inc",,222,4194000
"2019-08-29 20:55:37","Heather Willis","true","BROKER_2177",,,"Engineering","true","0063s00000DYwohAAD",,"2018-06-02 04:00:00",,,"MT","Transend Medical",,163,9237000
"2019-08-29 20:55:37","Amanda Long","true","BROKER_7",,,"Communications","true","0063s00000DYwojAAD",,"2019-05-27 04:00:00",,,"OH","Informative",,96,6393000
"2019-08-29 20:55:37","Amanda Long","true","BROKER_2319",,,"Education","true","0063s00000DYwokAAD",,"2018-09-16 04:00:00",,,"IL","Telecom Software Enterprises",,187,4223000
"2019-08-29 20:55:37","Anne Powers","true","BROKER_569","Crockett Partners","Leslie Lee","Agriculture","true","0063s00000DYwolAAD","Evan Bullock","2017-11-02 04:00:00",,"Female","ND","S & S Enterprises Group","North East",243,4878000
"2019-08-29 20:55:37","Mary Tyler","true","BROKER_496","Stahl Agency","Dorothy Harris","Transportation","true","0063s00000DYwonAAD","Melissa Neal","2018-01-05 05:00:00",,"Female","IA","Atcom Security Solutions","South West",87,2190000
"2019-08-29 20:55:37","Melissa Neal","true","BROKER_1987",,,"Machinery","true","0063s00000DYwoqAAD",,"2018-02-25 05:00:00",,,"CO","Real Call Inc",,249,5353000
"2019-08-29 20:55:37","Monica Campbell","true","BROKER_672","Zavesky Agency","Adam Rios","Technology","true","0063s00000DYworAAD","Evan Bullock","2019-04-22 04:00:00",,"Male","MT","PRC Inc","North East",145,2681000
"2019-08-29 20:55:37","Monica Campbell","true","BROKER_1756","Atkins Agency","Erika Feuerstein","Transportation","true","0063s00000DYwosAAD","Sandra Parker","2018-06-16 04:00:00",,"Female","CA","Cyber-Ark Software","South East",158,5509000
"2019-08-29 20:55:37","Lisa Lewis","true","BROKER_901",,,"Banking","true","0063s00000DYwouAAD",,"2019-03-25 04:00:00",,,"SD","NuWare Technology Corp.",,30,4024000
"2019-08-29 20:55:37","Heather Willis","true","BROKER_1417","Bob Jones Agency","Edna Davis","Biotechnology","true","0063s00000DYwovAAD","Sandra Parker","2017-12-24 05:00:00",,"Female","OR","E Realty Inc","South East",244,8828000
"2019-08-29 20:55:37","Amanda Long","true","BROKER_511",,,"Telecommunications","true","0063s00000DYwoyAAD",,"2019-04-20 04:00:00",,,"MI","It Vineyard Inc",,46,2513000
"2019-08-29 20:55:37","Lisa Lewis","true","BROKER_638","Morris Agency","George Rumsey","Consulting","true","0063s00000DYwozAAD","Sarah Rivas","2018-10-14 04:00:00",,"Male","KS","Monsanto Company","North West",178,5035000
"2019-08-29 20:55:37","Melissa Neal","true","BROKER_2281","Manning and Manning","Barbara Sanchez","Education","true","0063s00000DYwp0AAD","Matthew Hanna","2018-04-22 04:00:00",,"Female","WA","IQ4Hire","South East",49,9773000
"2019-08-29 20:55:37","Melissa Neal","true","BROKER_141",,,"Entertainment","true","0063s00000DYwp3AAD",,"2019-01-08 05:00:00",,,"OR","PCW Microsystems",,26,6539000
"2019-08-29 20:55:37","Monica Campbell","true","BROKER_1180",,,"Apparel","true","0063s00000DYwp4AAD",,"2018-05-24 04:00:00",,,"WY","Yodlee",,234,5604000
"2019-08-29 20:55:37","Meagan Combs","true","BROKER_315",,,"Communications","true","0063s00000DYwp5AAD",,"2018-01-09 05:00:00",,,"SD","Ten Dots",,103,4154000
