"HASRESPONDED","CONTACTNAME","CONTACTEMAIL","LastProcessedDate","CAMPAIGNNAME","NAME","LEADEMAIL","CAMPAIGNISACTIVE","CONTACTMOBILEPHONE","LEADNAME","CAMPAIGNSTATUS","ID","LEADPHONE","CAMPAIGNSTARTDATE","CAMPAIGNID","CAMPAIGNTYPE","TYPE"
"true","Wade Greer","wadegreer@example.com","2020-05-25","Widgets Webinar (Sample)","Wade Greer",,"false","(6988)-579-6988",,"Planned","00v1U000000oHvwQAE",,"2020-01-13","7011U000000xUeFQAU","Seminar / Conference","Prospect"
"true","Cooper Flowers","cooperflowers@example.com","2020-05-25","Customer Conference - Email Invite (Sample)","Cooper Flowers",,"true","(6994)-337-6994",,"Completed","00v1U000000oHvxQAE",,"2020-03-09","7011U000000xUeGQAU","Event","Prospect"
"false","Quon Holcomb","quonholcomb@example.com","2020-05-25","Customer Conference - Email Invite (Sample)","Quon Holcomb",,"true","(8996)-119-8996",,"Completed","00v1U000000oHvyQAE",,"2020-03-09","7011U000000xUeGQAU","Event","Contact"
"true","Fitzgerald Coffey","fitzgeraldcoffey@example.com","2020-05-25","Customer Conference - Email Invite (Sample)","Fitzgerald Coffey",,"true","(3909)-615-3909",,"Completed","00v1U000000oHvzQAE",,"2020-03-09","7011U000000xUeGQAU","Event","Prospect"
"true","Rachel Adams (Sample)","racheladamssample@example.com","2020-05-25","Customer Conference - Email Invite (Sample)","Rachel Adams (Sample)",,"true","(8793)-475-8793",,"Completed","00v1U000005KdJ4QAK",,"2020-03-09","7011U000000xUeGQAU","Event","Contact"
"false",,,"2020-05-25","Customer Conference - Email Invite (Sample)","Neil Symonds (Sample)","neilsymondssample@example.com","true",,"Neil Symonds (Sample)","Completed","00v1U000005KdJ5QAK","(3564)-599-3564","2020-03-09","7011U000000xUeGQAU","Event","Lead and Referral"
"true",,,"2020-05-25","Customer Conference - Email Invite (Sample)","Nigel Adams (Sample)","nigeladamssample@example.com","true",,"Nigel Adams (Sample)","Completed","00v1U000005KdJ6QAK","(2454)-421-2454","2020-03-09","7011U000000xUeGQAU","Event","Lead and Referral"
"true",,,"2020-05-25","Customer Conference - Email Invite (Sample)","Martin Young","martinyoung@example.com","true",,"Martin Young","Completed","00v1U000005KdJ7QAK","(4482)-136-4482","2020-03-09","7011U000000xUeGQAU","Event","Lead and Referral"
"false",,,"2020-05-25","Customer Conference - Email Invite (Sample)","Justin Smith","justinsmith@example.com","true",,"Justin Smith","Completed","00v1U000005KdJ8QAK","(4132)-658-4132","2020-03-09","7011U000000xUeGQAU","Event","Lead and Referral"
"true",,,"2020-05-25","Customer Conference - Email Invite (Sample)","Jinni Boyd","jinniboyd@example.com","true",,"Jinni Boyd","Completed","00v1U000005KdJ9QAK","(5665)-811-5665","2020-03-09","7011U000000xUeGQAU","Event","Lead and Referral"
"true",,,"2020-05-25","Customer Conference - Email Invite (Sample)","Willie Hester","williehester@example.com","true",,"Willie Hester","Completed","00v1U000005KdJAQA0","(4568)-380-4568","2020-03-09","7011U000000xUeGQAU","Event","Lead and Referral"
"false","Reuben Holder","reubenholder@example.com","2020-05-25","Customer Conference - Email Invite (Sample)","Reuben Holder",,"true","(5337)-666-5337",,"Completed","00v1U000005KdJBQA0",,"2020-03-09","7011U000000xUeGQAU","Event","Contact"
"true",,,"2020-05-25","Customer Conference - Email Invite (Sample)","Deshawn Baldwin","deshawnbaldwin@example.com","true",,"Deshawn Baldwin","Completed","00v1U000005KdJCQA0","(8334)-592-8334","2020-03-09","7011U000000xUeGQAU","Event","Lead and Referral"
"false","Isaac Molina","isaacmolina@example.com","2020-05-25","Customer Conference - Email Invite (Sample)","Isaac Molina",,"true","(7670)-239-7670",,"Completed","00v1U000005KdJDQA0",,"2020-03-09","7011U000000xUeGQAU","Event","Prospect"
"false","Karter Garner","kartergarner@example.com","2020-05-25","Customer Conference - Email Invite (Sample)","Karter Garner",,"true","(3195)-383-3195",,"Completed","00v1U000005KdJEQA0",,"2020-03-09","7011U000000xUeGQAU","Event","Prospect"
"true","Tyrell Smith","tyrellsmith@example.com","2020-05-25","Customer Conference - Email Invite (Sample)","Tyrell Smith",,"true","(8492)-254-8492",,"Completed","00v1U000005KdJFQA0",,"2020-03-09","7011U000000xUeGQAU","Event","Prospect"
"false","Guillermo Mccoy","guillermomccoy@example.com","2020-05-25","Customer Conference - Email Invite (Sample)","Guillermo Mccoy",,"true","(5634)-862-5634",,"Completed","00v1U000005KdJGQA0",,"2020-03-09","7011U000000xUeGQAU","Event","Contact"
"false","Billy Holder","billyholder@example.com","2020-05-25","Customer Conference - Email Invite (Sample)","Billy Holder",,"true","(5016)-443-5016",,"Completed","00v1U000005KdJHQA0",,"2020-03-09","7011U000000xUeGQAU","Event","Prospect"
"true","Keenan Petty","keenanpetty@example.com","2020-05-25","Customer Conference - Email Invite (Sample)","Keenan Petty",,"true","(2287)-877-2287",,"Completed","00v1U000005KdJIQA0",,"2020-03-09","7011U000000xUeGQAU","Event","Contact"
"false","Zane Arroyo","zanearroyo@example.com","2020-05-25","Customer Conference - Email Invite (Sample)","Zane Arroyo",,"true","(4804)-739-4804",,"Completed","00v1U000005KdJJQA0",,"2020-03-09","7011U000000xUeGQAU","Event","Contact"
"true","Nathan Henry","nathanhenry@example.com","2020-05-25","Customer Conference - Email Invite (Sample)","Nathan Henry",,"true","(6473)-101-6473",,"Completed","00v1U000005KdJKQA0",,"2020-03-09","7011U000000xUeGQAU","Event","Prospect"
"true","Austin Harvey","austinharvey@example.com","2020-05-25","Customer Conference - Email Invite (Sample)","Austin Harvey",,"true","(5897)-129-5897",,"Completed","00v1U000005KdJLQA0",,"2020-03-09","7011U000000xUeGQAU","Event","Prospect"
"false","Kasen Mclean","kasenmclean@example.com","2020-05-25","Customer Conference - Email Invite (Sample)","Kasen Mclean",,"true","(4138)-295-4138",,"Completed","00v1U000005KdJMQA0",,"2020-03-09","7011U000000xUeGQAU","Event","Prospect"
"false","Nigel Gibbs","nigelgibbs@example.com","2020-05-25","Customer Conference - Email Invite (Sample)","Nigel Gibbs",,"true","(9100)-493-9100",,"Completed","00v1U000005KdJNQA0",,"2020-03-09","7011U000000xUeGQAU","Event","Contact"
"true","Quinton Harrell","quintonharrell@example.com","2020-05-25","Customer Conference - Email Invite (Sample)","Quinton Harrell",,"true","(5862)-177-5862",,"Completed","00v1U000005KdJOQA0",,"2020-03-09","7011U000000xUeGQAU","Event","Prospect"
"true",,,"2020-05-25","Customer Conference - Email Invite (Sample)","Stephen Harrell","stephenharrell@example.com","true",,"Stephen Harrell","Completed","00v1U000005KdJPQA0","(5297)-772-5297","2020-03-09","7011U000000xUeGQAU","Event","Lead and Referral"
"true","Sidney Abbott","sidneyabbott@example.com","2020-05-25","Customer Conference - Email Invite (Sample)","Sidney Abbott",,"true","(8966)-548-8966",,"Completed","00v1U000005KdJQQA0",,"2020-03-09","7011U000000xUeGQAU","Event","Prospect"
"false","Alejandro Bates","alejandrobates@example.com","2020-05-25","Customer Conference - Email Invite (Sample)","Alejandro Bates",,"true","(1426)-183-1426",,"Completed","00v1U000005KdJRQA0",,"2020-03-09","7011U000000xUeGQAU","Event","Prospect"
"false",,,"2020-05-25","Customer Conference - Email Invite (Sample)","Kameron Porter","kameronporter@example.com","true",,"Kameron Porter","Completed","00v1U000005KdJSQA0","(9242)-677-9242","2020-03-09","7011U000000xUeGQAU","Event","Lead and Referral"
"true","Emilio Murillo","emiliomurillo@example.com","2020-05-25","Customer Conference - Email Invite (Sample)","Emilio Murillo",,"true","(4369)-927-4369",,"Completed","00v1U000005KdJTQA0",,"2020-03-09","7011U000000xUeGQAU","Event","Prospect"
"false",,,"2020-05-25","Customer Conference - Email Invite (Sample)","Andreas Roy","andreasroy@example.com","true",,"Andreas Roy","Completed","00v1U000005KdJUQA0","(6636)-576-6636","2020-03-09","7011U000000xUeGQAU","Event","Lead and Referral"
"true","Agustin Hodges","agustinhodges@example.com","2020-05-25","Customer Conference - Email Invite (Sample)","Agustin Hodges",,"true","(6829)-374-6829",,"Completed","00v1U000005KdJVQA0",,"2020-03-09","7011U000000xUeGQAU","Event","Prospect"
"false","Deangelo Elliott","deangeloelliott@example.com","2020-05-25","Customer Conference - Email Invite (Sample)","Deangelo Elliott",,"true","(3459)-737-3459",,"Completed","00v1U000005KdJWQA0",,"2020-03-09","7011U000000xUeGQAU","Event","Contact"
"true",,,"2020-05-25","Customer Conference - Email Invite (Sample)","Davon David","davondavid@example.com","true",,"Davon David","Completed","00v1U000005KdJXQA0","(7631)-458-7631","2020-03-09","7011U000000xUeGQAU","Event","Lead and Referral"
"false",,,"2020-05-25","Customer Conference - Email Invite (Sample)","Cason Bullock","casonbullock@example.com","true",,"Cason Bullock","Completed","00v1U000005KdJYQA0","(2553)-950-2553","2020-03-09","7011U000000xUeGQAU","Event","Lead and Referral"
"false","Gerald Woodward","geraldwoodward@example.com","2020-05-25","Customer Conference - Email Invite (Sample)","Gerald Woodward",,"true","(4655)-437-4655",,"Completed","00v1U000005KdJZQA0",,"2020-03-09","7011U000000xUeGQAU","Event","Contact"
"false","Mathew Ibarra","mathewibarra@example.com","2020-05-25","Customer Conference - Email Invite (Sample)","Mathew Ibarra",,"true","(5353)-290-5353",,"Completed","00v1U000005KdJaQAK",,"2020-03-09","7011U000000xUeGQAU","Event","Contact"
"false","Remington Cowan","remingtoncowan@example.com","2020-05-25","Customer Conference - Email Invite (Sample)","Remington Cowan",,"true","(6656)-432-6656",,"Completed","00v1U000005KdJbQAK",,"2020-03-09","7011U000000xUeGQAU","Event","Contact"
"false","Chad Johnson","chadjohnson@example.com","2020-05-25","Customer Conference - Email Invite (Sample)","Chad Johnson",,"true","(3301)-674-3301",,"Completed","00v1U000005KdJcQAK",,"2020-03-09","7011U000000xUeGQAU","Event","Contact"
"true",,,"2020-05-25","Customer Conference - Email Invite (Sample)","Skylar Rodriguez","skylarrodriguez@example.com","true",,"Skylar Rodriguez","Completed","00v1U000005KdJdQAK","(3487)-880-3487","2020-03-09","7011U000000xUeGQAU","Event","Lead and Referral"
"true",,,"2020-05-25","Customer Conference - Email Invite (Sample)","Arthur Mcclure","arthurmcclure@example.com","true",,"Arthur Mcclure","Completed","00v1U000005KdJeQAK","(7778)-138-7778","2020-03-09","7011U000000xUeGQAU","Event","Lead and Referral"
"true","Kody Charles","kodycharles@example.com","2020-05-25","Customer Conference - Email Invite (Sample)","Kody Charles",,"true","(2517)-294-2517",,"Completed","00v1U000005KdJfQAK",,"2020-03-09","7011U000000xUeGQAU","Event","Prospect"
"false","Noel Bradshaw","noelbradshaw@example.com","2020-05-25","Customer Conference - Email Invite (Sample)","Noel Bradshaw",,"true","(5901)-459-5901",,"Completed","00v1U000005KdJgQAK",,"2020-03-09","7011U000000xUeGQAU","Event","Prospect"
"true",,,"2020-05-25","Customer Conference - Email Invite (Sample)","Julius Oneill","juliusoneill@example.com","true",,"Julius Oneill","Completed","00v1U000005KdJhQAK","(7591)-673-7591","2020-03-09","7011U000000xUeGQAU","Event","Lead and Referral"
"true","Fisher Arias","fisherarias@example.com","2020-05-25","Customer Conference - Email Invite (Sample)","Fisher Arias",,"true","(8360)-437-8360",,"Completed","00v1U000005KdJiQAK",,"2020-03-09","7011U000000xUeGQAU","Event","Prospect"
"true","Conner Lynch","connerlynch@example.com","2020-05-25","Customer Conference - Email Invite (Sample)","Conner Lynch",,"true","(6767)-315-6767",,"Completed","00v1U000005KdJjQAK",,"2020-03-09","7011U000000xUeGQAU","Event","Contact"
"false",,,"2020-05-25","Customer Conference - Email Invite (Sample)","Arym Diamond","arymdiamond@example.com","true",,"Arym Diamond","Completed","00v1U000005KdJkQAK","(9584)-832-9584","2020-03-09","7011U000000xUeGQAU","Event","Lead and Referral"
"true","Sergio Hoffman","sergiohoffman@example.com","2020-05-25","Customer Conference - Email Invite (Sample)","Sergio Hoffman",,"true","(2169)-498-2169",,"Completed","00v1U000005KdJlQAK",,"2020-03-09","7011U000000xUeGQAU","Event","Prospect"
"false",,,"2020-05-25","Customer Conference - Email Invite (Sample)","Marvin Stephenson","marvinstephenson@example.com","true",,"Marvin Stephenson","Completed","00v1U000005KdJmQAK","(8812)-586-8812","2020-03-09","7011U000000xUeGQAU","Event","Lead and Referral"
"false","Davion Townsend","daviontownsend@example.com","2020-05-25","Customer Conference - Email Invite (Sample)","Davion Townsend",,"true","(7164)-470-7164",,"Completed","00v1U000005KdJnQAK",,"2020-03-09","7011U000000xUeGQAU","Event","Contact"
"true","Jovany Taylor","jovanytaylor@example.com","2020-05-25","Customer Conference - Email Invite (Sample)","Jovany Taylor",,"true","(1254)-693-1254",,"Completed","00v1U000005KdJoQAK",,"2020-03-09","7011U000000xUeGQAU","Event","Contact"
"false","Tristen Harding","tristenharding@example.com","2020-05-25","Customer Conference - Email Invite (Sample)","Tristen Harding",,"true","(4142)-671-4142",,"Completed","00v1U000005KdJpQAK",,"2020-03-09","7011U000000xUeGQAU","Event","Contact"
"false","Joshua Mcknight","joshuamcknight@example.com","2020-05-25","Customer Conference - Email Invite (Sample)","Joshua Mcknight",,"true","(3927)-976-3927",,"Completed","00v1U000005KdJqQAK",,"2020-03-09","7011U000000xUeGQAU","Event","Contact"
"true","Ernest Peck","ernestpeck@example.com","2020-05-25","Customer Conference - Email Invite (Sample)","Ernest Peck",,"true","(8062)-622-8062",,"Completed","00v1U000005KdJrQAK",,"2020-03-09","7011U000000xUeGQAU","Event","Prospect"
"true","Howard Sandoval","howardsandoval@example.com","2020-05-25","Customer Conference - Email Invite (Sample)","Howard Sandoval",,"true","(9112)-128-9112",,"Completed","00v1U000005KdJsQAK",,"2020-03-09","7011U000000xUeGQAU","Event","Prospect"
"true","Jadon Garcia","jadongarcia@example.com","2020-05-25","Customer Conference - Email Invite (Sample)","Jadon Garcia",,"true","(3103)-716-3103",,"Completed","00v1U000005KdJtQAK",,"2020-03-09","7011U000000xUeGQAU","Event","Prospect"
"true","Terrell Valencia","terrellvalencia@example.com","2020-05-25","Customer Conference - Email Invite (Sample)","Terrell Valencia",,"true","(7838)-913-7838",,"Completed","00v1U000005KdJuQAK",,"2020-03-09","7011U000000xUeGQAU","Event","Contact"
"false","Aedan Miranda","aedanmiranda@example.com","2020-05-25","Customer Conference - Email Invite (Sample)","Aedan Miranda",,"true","(9455)-354-9455",,"Completed","00v1U000005KdJvQAK",,"2020-03-09","7011U000000xUeGQAU","Event","Prospect"
"true","Alisson Lynn","alissonlynn@example.com","2020-05-25","Customer Conference - Email Invite (Sample)","Alisson Lynn",,"true","(2407)-564-2407",,"Completed","00v1U000005KdJwQAK",,"2020-03-09","7011U000000xUeGQAU","Event","Contact"
"true","Breanna Mclean","breannamclean@example.com","2020-05-25","Customer Conference - Email Invite (Sample)","Breanna Mclean",,"true","(9690)-828-9690",,"Completed","00v1U000005KdJxQAK",,"2020-03-09","7011U000000xUeGQAU","Event","Prospect"
"false",,,"2020-05-25","Customer Conference - Email Invite (Sample)","Caitlyn Ruiz","caitlynruiz@example.com","true",,"Caitlyn Ruiz","Completed","00v1U000005KdJyQAK","(5377)-525-5377","2020-03-09","7011U000000xUeGQAU","Event","Lead and Referral"
"false",,,"2020-05-25","Customer Conference - Email Invite (Sample)","Jovan Allen","jovanallen@example.com","true",,"Jovan Allen","Completed","00v1U000005KdJzQAK","(7026)-210-7026","2020-03-09","7011U000000xUeGQAU","Event","Lead and Referral"
"false","Keyon Bullock","keyonbullock@example.com","2020-05-25","Customer Conference - Email Invite (Sample)","Keyon Bullock",,"true","(5599)-364-5599",,"Completed","00v1U000005KdK0QAK",,"2020-03-09","7011U000000xUeGQAU","Event","Prospect"
"false",,,"2020-05-25","Customer Conference - Email Invite (Sample)","Peter Salas","petersalas@example.com","true",,"Peter Salas","Completed","00v1U000005KdK1QAK","(6974)-562-6974","2020-03-09","7011U000000xUeGQAU","Event","Lead and Referral"
"false","Gokul Rao","gokulrao@example.com","2020-05-25","Customer Conference - Email Invite (Sample)","Gokul Rao",,"true","(1817)-956-1817",,"Completed","00v1U000005KdK2QAK",,"2020-03-09","7011U000000xUeGQAU","Event","Prospect"
"true","Sandra Bush","sandrabush@example.com","2020-05-25","Customer Conference - Email Invite (Sample)","Sandra Bush",,"true","(9093)-555-9093",,"Completed","00v1U000005KdK3QAK",,"2020-03-09","7011U000000xUeGQAU","Event","Prospect"
"true",,,"2020-05-25","Customer Conference - Email Invite (Sample)","Hector Hernandez","hectorhernandez@example.com","true",,"Hector Hernandez","Completed","00v1U000005KdK4QAK","(4996)-643-4996","2020-03-09","7011U000000xUeGQAU","Event","Lead and Referral"
"true",,,"2020-05-25","Customer Conference - Email Invite (Sample)","Addyson Knight","addysonknight@example.com","true",,"Addyson Knight","Completed","00v1U000005KdK5QAK","(7158)-243-7158","2020-03-09","7011U000000xUeGQAU","Event","Lead and Referral"
"true",,,"2020-05-25","Customer Conference - Email Invite (Sample)","Camilla Cross","camillacross@example.com","true",,"Camilla Cross","Completed","00v1U000005KdK6QAK","(5832)-864-5832","2020-03-09","7011U000000xUeGQAU","Event","Lead and Referral"
"true",,,"2020-05-25","Customer Conference - Email Invite (Sample)","Bruno Ibarra","brunoibarra@example.com","true",,"Bruno Ibarra","Completed","00v1U000005KdK7QAK","(6317)-356-6317","2020-03-09","7011U000000xUeGQAU","Event","Lead and Referral"
"true","Jaylin Gill","jaylingill@example.com","2020-05-25","Customer Conference - Email Invite (Sample)","Jaylin Gill",,"true","(4705)-856-4705",,"Completed","00v1U000005KdK8QAK",,"2020-03-09","7011U000000xUeGQAU","Event","Prospect"
"false","Kyle Rhodes","kylerhodes@example.com","2020-05-25","Customer Conference - Email Invite (Sample)","Kyle Rhodes",,"true","(1089)-311-1089",,"Completed","00v1U000005KdK9QAK",,"2020-03-09","7011U000000xUeGQAU","Event","Contact"
"true",,,"2020-05-25","Customer Conference Event (Sample)","Rebecca Berger","rebeccaberger@example.com","false",,"Rebecca Berger","Planned","00v1U000005KdKAQA0","(4426)-799-4426","2020-05-04","7011U000000xUeHQAU","Seminar / Conference","Lead and Referral"
"false","Marc Hays","marchays@example.com","2020-05-25","Customer Conference Event (Sample)","Marc Hays",,"false","(1472)-969-1472",,"Planned","00v1U000005KdKBQA0",,"2020-05-04","7011U000000xUeHQAU","Seminar / Conference","Contact"
"false","Elizabeth Sanford","elizabethsanford@example.com","2020-05-25","Customer Conference Event (Sample)","Elizabeth Sanford",,"false","(5024)-239-5024",,"Planned","00v1U000005KdKCQA0",,"2020-05-04","7011U000000xUeHQAU","Seminar / Conference","Prospect"
"false",,,"2020-05-25","Customer Conference Event (Sample)","Jalen Savage","jalensavage@example.com","false",,"Jalen Savage","Planned","00v1U000005KdKDQA0","(1080)-163-1080","2020-05-04","7011U000000xUeHQAU","Seminar / Conference","Lead and Referral"
"true",,,"2020-05-25","Customer Conference Event (Sample)","Jaydin Herrera","jaydinherrera@example.com","false",,"Jaydin Herrera","Planned","00v1U000005KdKEQA0","(1488)-405-1488","2020-05-04","7011U000000xUeHQAU","Seminar / Conference","Lead and Referral"
"false","Deven Murray","devenmurray@example.com","2020-05-25","Customer Conference Event (Sample)","Deven Murray",,"false","(5371)-443-5371",,"Planned","00v1U000005KdKFQA0",,"2020-05-04","7011U000000xUeHQAU","Seminar / Conference","Contact"
"false","Brayan Arroyo","brayanarroyo@example.com","2020-05-25","Customer Conference Event (Sample)","Brayan Arroyo",,"false","(1368)-442-1368",,"Planned","00v1U000005KdKGQA0",,"2020-05-04","7011U000000xUeHQAU","Seminar / Conference","Contact"
"false","Aydan Bates","aydanbates@example.com","2020-05-25","Customer Conference Event (Sample)","Aydan Bates",,"false","(6190)-333-6190",,"Planned","00v1U000005KdKHQA0",,"2020-05-04","7011U000000xUeHQAU","Seminar / Conference","Prospect"
"false",,,"2020-05-25","Customer Conference Event (Sample)","Matthias Mathis","matthiasmathis@example.com","false",,"Matthias Mathis","Planned","00v1U000005KdKIQA0","(8300)-407-8300","2020-05-04","7011U000000xUeHQAU","Seminar / Conference","Lead and Referral"
"false","Mayra Armstrong","mayraarmstrong@example.com","2020-05-25","Customer Conference Event (Sample)","Mayra Armstrong",,"false","(6367)-304-6367",,"Planned","00v1U000005KdKJQA0",,"2020-05-04","7011U000000xUeHQAU","Seminar / Conference","Contact"
"false","Amirah Bolton","amirahbolton@example.com","2020-05-25","Customer Conference Event (Sample)","Amirah Bolton",,"false","(3724)-730-3724",,"Planned","00v1U000005KdKKQA0",,"2020-05-04","7011U000000xUeHQAU","Seminar / Conference","Contact"
"false",,,"2020-05-25","Customer Conference Event (Sample)","Gwendolyn Baker","gwendolynbaker@example.com","false",,"Gwendolyn Baker","Planned","00v1U000005KdKLQA0","(7078)-919-7078","2020-05-04","7011U000000xUeHQAU","Seminar / Conference","Lead and Referral"
"false","Keely Lutz","keelylutz@example.com","2020-05-25","Customer Conference Event (Sample)","Keely Lutz",,"false","(8706)-385-8706",,"Planned","00v1U000005KdKMQA0",,"2020-05-04","7011U000000xUeHQAU","Seminar / Conference","Contact"
"false","Kenyon Hays","kenyonhays@example.com","2020-05-25","Customer Conference Event (Sample)","Kenyon Hays",,"false","(9546)-891-9546",,"Planned","00v1U000005KdKNQA0",,"2020-05-04","7011U000000xUeHQAU","Seminar / Conference","Contact"
"false",,,"2020-05-25","Customer Conference Event (Sample)","Jaylon Stevenson","jaylonstevenson@example.com","false",,"Jaylon Stevenson","Planned","00v1U000005KdKOQA0","(3280)-369-3280","2020-05-04","7011U000000xUeHQAU","Seminar / Conference","Lead and Referral"
"true",,,"2020-05-25","Customer Conference Event (Sample)","Aryanna Hobbs","aryannahobbs@example.com","false",,"Aryanna Hobbs","Planned","00v1U000005KdKPQA0","(4275)-681-4275","2020-05-04","7011U000000xUeHQAU","Seminar / Conference","Lead and Referral"
"true",,,"2020-05-25","Customer Conference Event (Sample)","Kira Black","kirablack@example.com","false",,"Kira Black","Planned","00v1U000005KdKQQA0","(5688)-495-5688","2020-05-04","7011U000000xUeHQAU","Seminar / Conference","Lead and Referral"
"true",,,"2020-05-25","Customer Conference Event (Sample)","Mary Frey","maryfrey@example.com","false",,"Mary Frey","Planned","00v1U000005KdKRQA0","(8070)-216-8070","2020-05-04","7011U000000xUeHQAU","Seminar / Conference","Lead and Referral"
"false","Ryder Mills","rydermills@example.com","2020-05-25","Customer Conference Event (Sample)","Ryder Mills",,"false","(9277)-531-9277",,"Planned","00v1U000005KdKSQA0",,"2020-05-04","7011U000000xUeHQAU","Seminar / Conference","Prospect"
"false","Moses Schneider","mosesschneider@example.com","2020-05-25","Customer Conference Event (Sample)","Moses Schneider",,"false","(8110)-903-8110",,"Planned","00v1U000005KdKTQA0",,"2020-05-04","7011U000000xUeHQAU","Seminar / Conference","Prospect"
"true","Victor Murray","victormurray@example.com","2020-05-25","Customer Conference Event (Sample)","Victor Murray",,"false","(4355)-655-4355",,"Planned","00v1U000005KdKUQA0",,"2020-05-04","7011U000000xUeHQAU","Seminar / Conference","Prospect"
"false",,,"2020-05-25","Customer Conference Event (Sample)","Reagan Bond","reaganbond@example.com","false",,"Reagan Bond","Planned","00v1U000005KdKVQA0","(6372)-350-6372","2020-05-04","7011U000000xUeHQAU","Seminar / Conference","Lead and Referral"
"true","Shaun Duran","shaunduran@example.com","2020-05-25","Customer Conference Event (Sample)","Shaun Duran",,"false","(8101)-614-8101",,"Planned","00v1U000005KdKWQA0",,"2020-05-04","7011U000000xUeHQAU","Seminar / Conference","Contact"
"true",,,"2020-05-25","Customer Conference Event (Sample)","Giovanny Avila","giovannyavila@example.com","false",,"Giovanny Avila","Planned","00v1U000005KdKXQA0","(2499)-204-2499","2020-05-04","7011U000000xUeHQAU","Seminar / Conference","Lead and Referral"
"false","Raida Potts","raidapotts@example.com","2020-05-25","Customer Conference Event (Sample)","Raida Potts",,"false","(1092)-100-1092",,"Planned","00v1U000005KdKYQA0",,"2020-05-04","7011U000000xUeHQAU","Seminar / Conference","Contact"
"false","Alessandro Parrish","alessandroparrish@example.com","2020-05-25","Customer Conference Event (Sample)","Alessandro Parrish",,"false","(7117)-266-7117",,"Planned","00v1U000005KdKZQA0",,"2020-05-04","7011U000000xUeHQAU","Seminar / Conference","Contact"
"false","Samara Campos","samaracampos@example.com","2020-05-25","Customer Conference Event (Sample)","Samara Campos",,"false","(7436)-972-7436",,"Planned","00v1U000005KdKaQAK",,"2020-05-04","7011U000000xUeHQAU","Seminar / Conference","Prospect"
"true","Emma Jacobson","emmajacobson@example.com","2020-05-25","Customer Conference Event (Sample)","Emma Jacobson",,"false","(2111)-367-2111",,"Planned","00v1U000005KdKbQAK",,"2020-05-04","7011U000000xUeHQAU","Seminar / Conference","Contact"
"false","Vance Compton","vancecompton@example.com","2020-05-25","Customer Conference Event (Sample)","Vance Compton",,"false","(9243)-859-9243",,"Planned","00v1U000005KdKcQAK",,"2020-05-04","7011U000000xUeHQAU","Seminar / Conference","Contact"
"true",,,"2020-05-25","Customer Conference Event (Sample)","Nora Sandoval","norasandoval@example.com","false",,"Nora Sandoval","Planned","00v1U000005KdKdQAK","(8119)-994-8119","2020-05-04","7011U000000xUeHQAU","Seminar / Conference","Lead and Referral"
"false","Gillian Reynolds","gillianreynolds@example.com","2020-05-25","Customer Conference Event (Sample)","Gillian Reynolds",,"false","(1649)-288-1649",,"Planned","00v1U000005KdKeQAK",,"2020-05-04","7011U000000xUeHQAU","Seminar / Conference","Prospect"
"true","Nigel Adams (Sample)","nigeladamssample@example.com","2020-05-25","Customer Conference Event (Sample)","Nigel Adams (Sample)",,"false","(5441)-787-5441",,"Planned","00v1U000005KdKmQAK",,"2020-05-04","7011U000000xUeHQAU","Seminar / Conference","Contact"
"false","Martin Young","martinyoung@example.com","2020-05-25","Customer Conference Event (Sample)","Martin Young",,"false","(6261)-662-6261",,"Planned","00v1U000005KdKnQAK",,"2020-05-04","7011U000000xUeHQAU","Seminar / Conference","Prospect"
"true","Justin Smith","justinsmith@example.com","2020-05-25","Customer Conference Event (Sample)","Justin Smith",,"false","(5957)-409-5957",,"Planned","00v1U000005KdKoQAK",,"2020-05-04","7011U000000xUeHQAU","Seminar / Conference","Prospect"
"true","Jinni Boyd","jinniboyd@example.com","2020-05-25","Customer Conference Event (Sample)","Jinni Boyd",,"false","(3003)-506-3003",,"Planned","00v1U000005KdKpQAK",,"2020-05-04","7011U000000xUeHQAU","Seminar / Conference","Contact"
"true","Willie Hester","williehester@example.com","2020-05-25","Customer Conference Event (Sample)","Willie Hester",,"false","(7576)-399-7576",,"Planned","00v1U000005KdKqQAK",,"2020-05-04","7011U000000xUeHQAU","Seminar / Conference","Contact"
"true","Reuben Holder","reubenholder@example.com","2020-05-25","Customer Conference Event (Sample)","Reuben Holder",,"false","(6492)-612-6492",,"Planned","00v1U000005KdKrQAK",,"2020-05-04","7011U000000xUeHQAU","Seminar / Conference","Contact"
"false","Deshawn Baldwin","deshawnbaldwin@example.com","2020-05-25","Customer Conference Event (Sample)","Deshawn Baldwin",,"false","(7837)-556-7837",,"Planned","00v1U000005KdKsQAK",,"2020-05-04","7011U000000xUeHQAU","Seminar / Conference","Prospect"
"false","Isaac Molina","isaacmolina@example.com","2020-05-25","Customer Conference Event (Sample)","Isaac Molina",,"false","(8694)-679-8694",,"Planned","00v1U000005KdKtQAK",,"2020-05-04","7011U000000xUeHQAU","Seminar / Conference","Prospect"
"false","Karter Garner","kartergarner@example.com","2020-05-25","Customer Conference Event (Sample)","Karter Garner",,"false","(1595)-618-1595",,"Planned","00v1U000005KdKuQAK",,"2020-05-04","7011U000000xUeHQAU","Seminar / Conference","Prospect"
