"BalanceBeforeReset","ExpirablePoints","Id","LastExpirationProcessRunDate","LastResetDate","LoyaltyMemberId","LoyaltyProgramCurrency.CostperUnit","LoyaltyProgramCurrency.CurrencyType","LoyaltyProgramCurrency.Id","LoyaltyProgramCurrency.IsPrimary","LoyaltyProgramCurrency.NQP_Currency","LoyaltyProgramCurrency.QP_Currency","LoyaltyProgramCurrencyId","LoyaltyProgramMember.Account.Name","LoyaltyProgramMember.AccountContact.Id","LoyaltyProgramMember.Contact.Birthdate","LoyaltyProgramMember.Contact.MobilePhone","LoyaltyProgramMember.Contact.Name","LoyaltyProgramMember.EnrollmentChannel","LoyaltyProgramMember.EnrollmentDate","LoyaltyProgramMember.IsReferral","LoyaltyProgramMember.LastActivityDate","LoyaltyProgramMember.LeadOrContactId","LoyaltyProgramMember.LeadOrContactName","LoyaltyProgramMember.LoyaltyProgram.Name","LoyaltyProgramMember.MemberName","LoyaltyProgramMember.MemberStatus","LoyaltyProgramMember.MemberType","LoyaltyProgramMember.MembershipEndDate","LoyaltyProgramMember.MembershipNumber","LoyaltyProgramMember.ProgramId","LoyaltyProgramMember.Referrer.Account.Name","LoyaltyProgramMember.Referrer.Contact.Birthdate","LoyaltyProgramMember.Referrer.Contact.MobilePhone","LoyaltyProgramMember.Referrer.Contact.Name","MemberTier.LoyaltyTier.LoyaltyTierGroup.Name","MemberTier.LoyaltyTier.Name","Name","NextResetDate","PointsBalance","PointsBalance_Amount","TotalPointsAccrued","TotalPointsExpired","TotalPointsRedeemed","LastProcessedDate"
,,"0lzB0000000H655IAC",,,"0lMB0000000GwEgMAK",0.01,"NonQualifying","0lcB0000000PBAjIAO",TRUE,"Points",,"0lcB0000000PBAjIAO",,,,,"Cnt-RTE-_UIDaiajbieh_b_fg","POS",2020-12-25,"No",,"003B000000JOoiRIAT","Cnt-RTE-_UIDaiajbieh_b_fg","NTO Insider","Cnt-RTE-_UIDaiajbieh_b_fg","Active","Group",,"GRPNTO_WC_EDc_UIDaiajbieh_b_ee","0lpB0000000PBdwIAG",,,,,"Status Tier Group","Silver","Points",,234,2.34,370,,136,2021-11-01
,,"0lzB0000000H656IAC",,,"0lMB0000000GwEhMAK",0.01,"NonQualifying","0lcB0000000PBAjIAO",TRUE,"Points",,"0lcB0000000PBAjIAO",,,,,"Cnt-RTE-_UIDaiajbieh_b_ff","POS",2020-10-10,"No",,"003B000000JOoiQIAT","Cnt-RTE-_UIDaiajbieh_b_ff","NTO Insider","Cnt-RTE-_UIDaiajbieh_b_ff","Active","Group",,"GRPNTO_WC_EDc_UIDaiajbieh_b_ef","0lpB0000000PBdwIAG",,,,,"Status Tier Group","Silver","Points",,97,0.97,112,,15,2021-11-01
,,"0lzB0000000H657IAC",,,"0lMB0000000GwEiMAK",0.01,"NonQualifying","0lcB0000000PBAjIAO",TRUE,"Points",,"0lcB0000000PBAjIAO",,,,,"Cnt-RTE-_UIDaiajbieh_b_fe","POS",2021-04-20,"No",,"003B000000JOoiPIAT","Cnt-RTE-_UIDaiajbieh_b_fe","NTO Insider","Cnt-RTE-_UIDaiajbieh_b_fe","Active","Group",,"GRPNTO_WC_EDc_UIDaiajbieh_b_eg","0lpB0000000PBdwIAG",,,,,"Status Tier Group","Silver","Points",,225,2.25,241,,16,2021-11-01
,,"0lzB0000000H658IAC",,,"0lMB0000000GwEjMAK",0.01,"NonQualifying","0lcB0000000PBAjIAO",TRUE,"Points",,"0lcB0000000PBAjIAO",,,,,"Cnt-RTE-_UIDaiajbieh_b_fd","POS",2020-11-11,"No",,"003B000000JOoiOIAT","Cnt-RTE-_UIDaiajbieh_b_fd","NTO Insider","Cnt-RTE-_UIDaiajbieh_b_fd","Active","Group",,"GRPNTO_WC_EDc_UIDaiajbieh_b_eh","0lpB0000000PBdwIAG",,,,,"Status Tier Group","Silver","Points",,291,2.91,311,,20,2021-11-01
,,"0lzB0000000H659IAC",,,"0lMB0000000GwEkMAK",0.01,"NonQualifying","0lcB0000000PBAjIAO",TRUE,"Points",,"0lcB0000000PBAjIAO",,,,,"Cnt-RTE-_UIDaiajbieh_b_fc","POS",2021-04-25,"No",,"003B000000JOoiNIAT","Cnt-RTE-_UIDaiajbieh_b_fc","NTO Insider","Cnt-RTE-_UIDaiajbieh_b_fc","Active","Group",,"GRPNTO_WC_EDc_UIDaiajbieh_b_ei","0lpB0000000PBdwIAG",,,,,"Status Tier Group","Silver","Points",,116,1.16,340,,224,2021-11-01
,,"0lzB0000000H65AIAS",,,"0lMB0000000GwElMAK",0.01,"NonQualifying","0lcB0000000PBAjIAO",TRUE,"Points",,"0lcB0000000PBAjIAO",,,,,"Cnt-RTE-_UIDaiajbieh_b_fb","POS",2020-12-20,"No",,"003B000000JOoiMIAT","Cnt-RTE-_UIDaiajbieh_b_fb","NTO Insider","Cnt-RTE-_UIDaiajbieh_b_fb","Active","Group",,"GRPNTO_WC_EDc_UIDaiajbieh_b_ej","0lpB0000000PBdwIAG",,,,,"Status Tier Group","Silver","Points",,359,3.59,371,,12,2021-11-01
,,"0lzB0000000XcSkIAK",,,"0lMB0000000RIE9MAO",,"Qualifying","0lcB0000000PBAeIAO",FALSE,,"Number of Transactions","0lcB0000000PBAeIAO",,,,,"Marc15 Tom15","CallCenter",2020-07-01,"No",,"003B000000IXi01IAD","Marc15 Tom15","NTO Insider","Marc15 Tom15","Active","Individual",,"A001","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Number of Transactions",2022-01-21,,,,,,2021-11-01
,,"0lzB0000000XcSlIAK",,,"0lMB0000000RIE9MAO",0.01,"NonQualifying","0lcB0000000PBAjIAO",TRUE,"Points",,"0lcB0000000PBAjIAO",,,,,"Marc15 Tom15","CallCenter",2020-07-01,"No",,"003B000000IXi01IAD","Marc15 Tom15","NTO Insider","Marc15 Tom15","Active","Individual",,"A001","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Points",,16772,167.72,16781,,9,2021-11-01
,,"0lzB0000000XcSmIAK",,,"0lMB0000000RIE9MAO",,"Qualifying","0lcB0000000PBAoIAO",FALSE,,"Transaction Amount","0lcB0000000PBAoIAO",,,,,"Marc15 Tom15","CallCenter",2020-07-01,"No",,"003B000000IXi01IAD","Marc15 Tom15","NTO Insider","Marc15 Tom15","Active","Individual",,"A001","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Transaction Amount",2021-01-01,,,,,,2021-11-01
,,"0lzB0000000XcSpIAK",,,"0lMB0000000RIEEMA4",,"Qualifying","0lcB0000000PBAeIAO",FALSE,,"Number of Transactions","0lcB0000000PBAeIAO",,,,,"Q4Data329 Trail329","POS",2020-07-22,"No",,"003B000000IXi8lIAD","Q4Data329 Trail329","NTO Insider","Q4Data329 Trail329","Active","Individual",,"Ab002","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Number of Transactions",2022-01-21,3319,,3319,,,2021-11-01
,,"0lzB0000000XcSqIAK",,,"0lMB0000000RIEEMA4",0.01,"NonQualifying","0lcB0000000PBAjIAO",TRUE,"Points",,"0lcB0000000PBAjIAO",,,,,"Q4Data329 Trail329","POS",2020-07-22,"No",,"003B000000IXi8lIAD","Q4Data329 Trail329","NTO Insider","Q4Data329 Trail329","Active","Individual",,"Ab002","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Points",,14209,142.09,14209,,,2021-11-01
,,"0lzB0000000XcSrIAK",,,"0lMB0000000RIEEMA4",,"Qualifying","0lcB0000000PBAoIAO",FALSE,,"Transaction Amount","0lcB0000000PBAoIAO",,,,,"Q4Data329 Trail329","POS",2020-07-22,"No",,"003B000000IXi8lIAD","Q4Data329 Trail329","NTO Insider","Q4Data329 Trail329","Active","Individual",,"Ab002","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Transaction Amount",2021-01-22,,,,,,2021-11-01
,,"0lzB0000000XcSuIAK",,,"0lMB0000000RIEJMA4",,"Qualifying","0lcB0000000PBAeIAO",FALSE,,"Number of Transactions","0lcB0000000PBAeIAO",,,1986-08-12,,"Q4Data330 Trail330","Social",2020-12-14,"No",,"003B000000IXi8mIAD","Q4Data330 Trail330","NTO Insider","Q4Data330 Trail330","Active","Individual",,"IndivAiK_132","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Number of Transactions",2022-01-21,1487,,1487,,,2021-11-01
,,"0lzB0000000XcSvIAK",,,"0lMB0000000RIEJMA4",0.01,"NonQualifying","0lcB0000000PBAjIAO",TRUE,"Points",,"0lcB0000000PBAjIAO",,,1986-08-12,,"Q4Data330 Trail330","Social",2020-12-14,"No",,"003B000000IXi8mIAD","Q4Data330 Trail330","NTO Insider","Q4Data330 Trail330","Active","Individual",,"IndivAiK_132","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Points",,12480,124.8,12480,,,2021-11-01
,,"0lzB0000000XcSwIAK",,,"0lMB0000000RIEJMA4",,"Qualifying","0lcB0000000PBAoIAO",FALSE,,"Transaction Amount","0lcB0000000PBAoIAO",,,1986-08-12,,"Q4Data330 Trail330","Social",2020-12-14,"No",,"003B000000IXi8mIAD","Q4Data330 Trail330","NTO Insider","Q4Data330 Trail330","Active","Individual",,"IndivAiK_132","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Transaction Amount",2021-06-14,1410,,1410,,,2021-11-01
,,"0lzB0000000XcSxIAK",,,"0lMB0000000RIEKMA4",,"Qualifying","0lcB0000000PBAeIAO",FALSE,,"Number of Transactions","0lcB0000000PBAeIAO",,,,,"Q4Data331 Trail331","Email",2021-11-02,"No",,"003B000000IXi8nIAD","Q4Data331 Trail331","NTO Insider","Q4Data331 Trail331","Active","Individual",,"IndivAiK_133","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Number of Transactions",2022-01-21,,,,,,2021-11-01
,,"0lzB0000000XcSyIAK",,,"0lMB0000000RIEKMA4",0.01,"NonQualifying","0lcB0000000PBAjIAO",TRUE,"Points",,"0lcB0000000PBAjIAO",,,,,"Q4Data331 Trail331","Email",2021-11-02,"No",,"003B000000IXi8nIAD","Q4Data331 Trail331","NTO Insider","Q4Data331 Trail331","Active","Individual",,"IndivAiK_133","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Points",,,,,,,2021-11-01
,,"0lzB0000000XcSzIAK",,,"0lMB0000000RIEKMA4",,"Qualifying","0lcB0000000PBAoIAO",FALSE,,"Transaction Amount","0lcB0000000PBAoIAO",,,,,"Q4Data331 Trail331","Email",2021-11-02,"No",,"003B000000IXi8nIAD","Q4Data331 Trail331","NTO Insider","Q4Data331 Trail331","Active","Individual",,"IndivAiK_133","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Transaction Amount",2022-05-02,,,,,,2021-11-01
,,"0lzB0000000XcT0IAK",,,"0lMB0000000RIELMA4",,"Qualifying","0lcB0000000PBAeIAO",FALSE,,"Number of Transactions","0lcB0000000PBAeIAO",,,,,"Q4Data332 Trail332","Web",2020-12-08,"No",,"003B000000IXi8oIAD","Q4Data332 Trail332","NTO Insider","Q4Data332 Trail332","Active","Individual",,"IndivAiK_134","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Number of Transactions",2022-01-21,1258,,1258,,,2021-11-01
,,"0lzB0000000XcT1IAK",,,"0lMB0000000RIELMA4",0.01,"NonQualifying","0lcB0000000PBAjIAO",TRUE,"Points",,"0lcB0000000PBAjIAO",,,,,"Q4Data332 Trail332","Web",2020-12-08,"No",,"003B000000IXi8oIAD","Q4Data332 Trail332","NTO Insider","Q4Data332 Trail332","Active","Individual",,"IndivAiK_134","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Points",,12420,124.2,12420,,,2021-11-01
,,"0lzB0000000XcT2IAK",,,"0lMB0000000RIELMA4",,"Qualifying","0lcB0000000PBAoIAO",FALSE,,"Transaction Amount","0lcB0000000PBAoIAO",,,,,"Q4Data332 Trail332","Web",2020-12-08,"No",,"003B000000IXi8oIAD","Q4Data332 Trail332","NTO Insider","Q4Data332 Trail332","Active","Individual",,"IndivAiK_134","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Transaction Amount",2021-06-08,1698,,1698,,,2021-11-01
,,"0lzB0000000XcT3IAK",,,"0lMB0000000RIEMMA4",,"Qualifying","0lcB0000000PBAeIAO",FALSE,,"Number of Transactions","0lcB0000000PBAeIAO",,,1981-08-01,,"Q4Data333 Trail333","Web",2020-11-23,"No",,"003B000000IXi8pIAD","Q4Data333 Trail333","NTO Insider","Q4Data333 Trail333","Active","Individual",,"IndivAiK_144","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Number of Transactions",2022-01-21,2094,,2094,,,2021-11-01
,,"0lzB0000000XcT4IAK",,,"0lMB0000000RIEMMA4",0.01,"NonQualifying","0lcB0000000PBAjIAO",TRUE,"Points",,"0lcB0000000PBAjIAO",,,1981-08-01,,"Q4Data333 Trail333","Web",2020-11-23,"No",,"003B000000IXi8pIAD","Q4Data333 Trail333","NTO Insider","Q4Data333 Trail333","Active","Individual",,"IndivAiK_144","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Points",,13023,130.23,13023,,,2021-11-01
,,"0lzB0000000XcT5IAK",,,"0lMB0000000RIEMMA4",,"Qualifying","0lcB0000000PBAoIAO",FALSE,,"Transaction Amount","0lcB0000000PBAoIAO",,,1981-08-01,,"Q4Data333 Trail333","Web",2020-11-23,"No",,"003B000000IXi8pIAD","Q4Data333 Trail333","NTO Insider","Q4Data333 Trail333","Active","Individual",,"IndivAiK_144","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Transaction Amount",2021-05-23,,,,,,2021-11-01
,,"0lzB0000000XcT6IAK",,,"0lMB0000000RIENMA4",,"Qualifying","0lcB0000000PBAeIAO",FALSE,,"Number of Transactions","0lcB0000000PBAeIAO",,,,,"Q4Data334 Trail334","POS",2021-06-29,"No",,"003B000000IXi8qIAD","Q4Data334 Trail334","NTO Insider","Q4Data334 Trail334","Active","Individual",,"IndivAiK_135","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Number of Transactions",2022-01-21,,,,,,2021-11-01
,,"0lzB0000000XcT7IAK",,,"0lMB0000000RIENMA4",0.01,"NonQualifying","0lcB0000000PBAjIAO",TRUE,"Points",,"0lcB0000000PBAjIAO",,,,,"Q4Data334 Trail334","POS",2021-06-29,"No",,"003B000000IXi8qIAD","Q4Data334 Trail334","NTO Insider","Q4Data334 Trail334","Active","Individual",,"IndivAiK_135","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Points",,,,,,,2021-11-01
,,"0lzB0000000XcT8IAK",,,"0lMB0000000RIENMA4",,"Qualifying","0lcB0000000PBAoIAO",FALSE,,"Transaction Amount","0lcB0000000PBAoIAO",,,,,"Q4Data334 Trail334","POS",2021-06-29,"No",,"003B000000IXi8qIAD","Q4Data334 Trail334","NTO Insider","Q4Data334 Trail334","Active","Individual",,"IndivAiK_135","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Transaction Amount",2021-12-29,,,,,,2021-11-01
,,"0lzB0000000XcT9IAK",,,"0lMB0000000RIEOMA4",,"Qualifying","0lcB0000000PBAeIAO",FALSE,,"Number of Transactions","0lcB0000000PBAeIAO",,,,,"Q4Data335 Trail335","CallCenter",2020-10-13,"No",,"003B000000IXi8rIAD","Q4Data335 Trail335","NTO Insider","Q4Data335 Trail335","Active","Individual",,"IndivAiK_136","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Number of Transactions",2022-01-21,,,,,,2021-11-01
,,"0lzB0000000XcTAIA0",,,"0lMB0000000RIEOMA4",0.01,"NonQualifying","0lcB0000000PBAjIAO",TRUE,"Points",,"0lcB0000000PBAjIAO",,,,,"Q4Data335 Trail335","CallCenter",2020-10-13,"No",,"003B000000IXi8rIAD","Q4Data335 Trail335","NTO Insider","Q4Data335 Trail335","Active","Individual",,"IndivAiK_136","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Points",,12769,127.69,12769,,,2021-11-01
,,"0lzB0000000XcTBIA0",,,"0lMB0000000RIEOMA4",,"Qualifying","0lcB0000000PBAoIAO",FALSE,,"Transaction Amount","0lcB0000000PBAoIAO",,,,,"Q4Data335 Trail335","CallCenter",2020-10-13,"No",,"003B000000IXi8rIAD","Q4Data335 Trail335","NTO Insider","Q4Data335 Trail335","Active","Individual",,"IndivAiK_136","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Transaction Amount",2021-04-13,2147,,2147,,,2021-11-01
,,"0lzB0000000XcTCIA0",,,"0lMB0000000RIEPMA4",,"Qualifying","0lcB0000000PBAeIAO",FALSE,,"Number of Transactions","0lcB0000000PBAeIAO",,,,,"Q4Data336 Trail336","Social",2020-09-28,"No",,"003B000000IXi8sIAD","Q4Data336 Trail336","NTO Insider","Q4Data336 Trail336","Active","Individual",,"IndivAiK_137","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Number of Transactions",2022-01-21,2620,,2620,,,2021-11-01
,,"0lzB0000000XcTDIA0",,,"0lMB0000000RIEPMA4",0.01,"NonQualifying","0lcB0000000PBAjIAO",TRUE,"Points",,"0lcB0000000PBAjIAO",,,,,"Q4Data336 Trail336","Social",2020-09-28,"No",,"003B000000IXi8sIAD","Q4Data336 Trail336","NTO Insider","Q4Data336 Trail336","Active","Individual",,"IndivAiK_137","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Points",,12810,128.1,12810,,,2021-11-01
,,"0lzB0000000XcTEIA0",,,"0lMB0000000RIEPMA4",,"Qualifying","0lcB0000000PBAoIAO",FALSE,,"Transaction Amount","0lcB0000000PBAoIAO",,,,,"Q4Data336 Trail336","Social",2020-09-28,"No",,"003B000000IXi8sIAD","Q4Data336 Trail336","NTO Insider","Q4Data336 Trail336","Active","Individual",,"IndivAiK_137","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Transaction Amount",2021-03-28,,,,,,2021-11-01
,,"0lzB0000000XcTFIA0",,,"0lMB0000000RIEQMA4",,"Qualifying","0lcB0000000PBAeIAO",FALSE,,"Number of Transactions","0lcB0000000PBAeIAO",,,,,"Q4Data337 Trail337","Email",2021-06-29,"No",,"003B000000IXi8tIAD","Q4Data337 Trail337","NTO Insider","Q4Data337 Trail337","Active","Individual",,"IndivAiK_138","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Number of Transactions",2022-01-21,,,,,,2021-11-01
,,"0lzB0000000XcTGIA0",,,"0lMB0000000RIEQMA4",0.01,"NonQualifying","0lcB0000000PBAjIAO",TRUE,"Points",,"0lcB0000000PBAjIAO",,,,,"Q4Data337 Trail337","Email",2021-06-29,"No",,"003B000000IXi8tIAD","Q4Data337 Trail337","NTO Insider","Q4Data337 Trail337","Active","Individual",,"IndivAiK_138","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Points",,,,,,,2021-11-01
,,"0lzB0000000XcTHIA0",,,"0lMB0000000RIEQMA4",,"Qualifying","0lcB0000000PBAoIAO",FALSE,,"Transaction Amount","0lcB0000000PBAoIAO",,,,,"Q4Data337 Trail337","Email",2021-06-29,"No",,"003B000000IXi8tIAD","Q4Data337 Trail337","NTO Insider","Q4Data337 Trail337","Active","Individual",,"IndivAiK_138","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Transaction Amount",2021-12-29,,,,,,2021-11-01
,,"0lzB0000000XcTIIA0",,,"0lMB0000000RIERMA4",,"Qualifying","0lcB0000000PBAeIAO",FALSE,,"Number of Transactions","0lcB0000000PBAeIAO",,,,,"Q4Data338 Trail338","Web",2021-08-17,"No",,"003B000000IXi8uIAD","Q4Data338 Trail338","NTO Insider","Q4Data338 Trail338","Active","Individual",,"IndivAiK_139","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Number of Transactions",2022-01-21,,,,,,2021-11-01
,,"0lzB0000000XcTJIA0",,,"0lMB0000000RIERMA4",0.01,"NonQualifying","0lcB0000000PBAjIAO",TRUE,"Points",,"0lcB0000000PBAjIAO",,,,,"Q4Data338 Trail338","Web",2021-08-17,"No",,"003B000000IXi8uIAD","Q4Data338 Trail338","NTO Insider","Q4Data338 Trail338","Active","Individual",,"IndivAiK_139","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Points",,,,,,,2021-11-01
,,"0lzB0000000XcTKIA0",,,"0lMB0000000RIERMA4",,"Qualifying","0lcB0000000PBAoIAO",FALSE,,"Transaction Amount","0lcB0000000PBAoIAO",,,,,"Q4Data338 Trail338","Web",2021-08-17,"No",,"003B000000IXi8uIAD","Q4Data338 Trail338","NTO Insider","Q4Data338 Trail338","Active","Individual",,"IndivAiK_139","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Transaction Amount",2022-02-17,,,,,,2021-11-01
,,"0lzB0000000XcTLIA0",,,"0lMB0000000RIESMA4",,"Qualifying","0lcB0000000PBAeIAO",FALSE,,"Number of Transactions","0lcB0000000PBAeIAO",,,,,"Q4Data339 Trail339","POS",2020-11-25,"No",,"003B000000IXi8vIAD","Q4Data339 Trail339","NTO Insider","Q4Data339 Trail339","Active","Individual",,"IndivAiK_140","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Number of Transactions",2022-01-21,,,,,,2021-11-01
,,"0lzB0000000XcTMIA0",,,"0lMB0000000RIESMA4",0.01,"NonQualifying","0lcB0000000PBAjIAO",TRUE,"Points",,"0lcB0000000PBAjIAO",,,,,"Q4Data339 Trail339","POS",2020-11-25,"No",,"003B000000IXi8vIAD","Q4Data339 Trail339","NTO Insider","Q4Data339 Trail339","Active","Individual",,"IndivAiK_140","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Points",,14353,143.53,14353,,,2021-11-01
,,"0lzB0000000XcTNIA0",,,"0lMB0000000RIESMA4",,"Qualifying","0lcB0000000PBAoIAO",FALSE,,"Transaction Amount","0lcB0000000PBAoIAO",,,,,"Q4Data339 Trail339","POS",2020-11-25,"No",,"003B000000IXi8vIAD","Q4Data339 Trail339","NTO Insider","Q4Data339 Trail339","Active","Individual",,"IndivAiK_140","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Transaction Amount",2021-05-25,3116,,3116,,,2021-11-01
,,"0lzB0000000XcTOIA0",,,"0lMB0000000RIETMA4",,"Qualifying","0lcB0000000PBAeIAO",FALSE,,"Number of Transactions","0lcB0000000PBAeIAO",,,,,"Q4Data340 Trail340","CallCenter",2021-05-17,"No",,"003B000000IXi8wIAD","Q4Data340 Trail340","NTO Insider","Q4Data340 Trail340","Active","Individual",,"IndivAiK_141","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Number of Transactions",2022-01-21,,,,,,2021-11-01
,,"0lzB0000000XcTPIA0",,,"0lMB0000000RIETMA4",0.01,"NonQualifying","0lcB0000000PBAjIAO",TRUE,"Points",,"0lcB0000000PBAjIAO",,,,,"Q4Data340 Trail340","CallCenter",2021-05-17,"No",,"003B000000IXi8wIAD","Q4Data340 Trail340","NTO Insider","Q4Data340 Trail340","Active","Individual",,"IndivAiK_141","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Points",,,,,,,2021-11-01
,,"0lzB0000000XcTQIA0",,,"0lMB0000000RIETMA4",,"Qualifying","0lcB0000000PBAoIAO",FALSE,,"Transaction Amount","0lcB0000000PBAoIAO",,,,,"Q4Data340 Trail340","CallCenter",2021-05-17,"No",,"003B000000IXi8wIAD","Q4Data340 Trail340","NTO Insider","Q4Data340 Trail340","Active","Individual",,"IndivAiK_141","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Transaction Amount",2021-11-17,,,,,,2021-11-01
,,"0lzB0000000XcTRIA0",,,"0lMB0000000RIEUMA4",,"Qualifying","0lcB0000000PBAeIAO",FALSE,,"Number of Transactions","0lcB0000000PBAeIAO",,,,,"Q4Data341 Trail341","Social",2021-06-22,"No",,"003B000000IXi8xIAD","Q4Data341 Trail341","NTO Insider","Q4Data341 Trail341","Active","Individual",,"IndivAiK_142","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Number of Transactions",2022-01-21,,,,,,2021-11-01
,,"0lzB0000000XcTSIA0",,,"0lMB0000000RIEUMA4",0.01,"NonQualifying","0lcB0000000PBAjIAO",TRUE,"Points",,"0lcB0000000PBAjIAO",,,,,"Q4Data341 Trail341","Social",2021-06-22,"No",,"003B000000IXi8xIAD","Q4Data341 Trail341","NTO Insider","Q4Data341 Trail341","Active","Individual",,"IndivAiK_142","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Points",,,,,,,2021-11-01
,,"0lzB0000000XcTTIA0",,,"0lMB0000000RIEUMA4",,"Qualifying","0lcB0000000PBAoIAO",FALSE,,"Transaction Amount","0lcB0000000PBAoIAO",,,,,"Q4Data341 Trail341","Social",2021-06-22,"No",,"003B000000IXi8xIAD","Q4Data341 Trail341","NTO Insider","Q4Data341 Trail341","Active","Individual",,"IndivAiK_142","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Transaction Amount",2021-12-22,,,,,,2021-11-01
,,"0lzB0000000XcTUIA0",,,"0lMB0000000RIEVMA4",,"Qualifying","0lcB0000000PBAeIAO",FALSE,,"Number of Transactions","0lcB0000000PBAeIAO",,,,,"Q4Data342 Trail342","Email",2020-11-28,"No",,"003B000000IXi8yIAD","Q4Data342 Trail342","NTO Insider","Q4Data342 Trail342","Active","Individual",,"IndivAiK_143","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Number of Transactions",2022-01-21,1955,,1955,,,2021-11-01
,,"0lzB0000000XcTVIA0",,,"0lMB0000000RIEVMA4",0.01,"NonQualifying","0lcB0000000PBAjIAO",TRUE,"Points",,"0lcB0000000PBAjIAO",,,,,"Q4Data342 Trail342","Email",2020-11-28,"No",,"003B000000IXi8yIAD","Q4Data342 Trail342","NTO Insider","Q4Data342 Trail342","Active","Individual",,"IndivAiK_143","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Points",,12941,129.41,12941,,,2021-11-01
,,"0lzB0000000XcTWIA0",,,"0lMB0000000RIEVMA4",,"Qualifying","0lcB0000000PBAoIAO",FALSE,,"Transaction Amount","0lcB0000000PBAoIAO",,,,,"Q4Data342 Trail342","Email",2020-11-28,"No",,"003B000000IXi8yIAD","Q4Data342 Trail342","NTO Insider","Q4Data342 Trail342","Active","Individual",,"IndivAiK_143","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Transaction Amount",2021-05-28,,,,,,2021-11-01
,,"0lzB0000000XcTXIA0",,,"0lMB0000000RIEWMA4",,"Qualifying","0lcB0000000PBAeIAO",FALSE,,"Number of Transactions","0lcB0000000PBAeIAO",,,,,"Q4Data343 Trail343","Email",2021-07-29,"No",,"003B000000IXi8zIAD","Q4Data343 Trail343","NTO Insider","Q4Data343 Trail343","Active","Individual",,"IndivAiK_146","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Number of Transactions",2022-01-21,,,,,,2021-11-01
,,"0lzB0000000XcTYIA0",,,"0lMB0000000RIEWMA4",0.01,"NonQualifying","0lcB0000000PBAjIAO",TRUE,"Points",,"0lcB0000000PBAjIAO",,,,,"Q4Data343 Trail343","Email",2021-07-29,"No",,"003B000000IXi8zIAD","Q4Data343 Trail343","NTO Insider","Q4Data343 Trail343","Active","Individual",,"IndivAiK_146","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Points",,,,,,,2021-11-01
,,"0lzB0000000XcTZIA0",,,"0lMB0000000RIEWMA4",,"Qualifying","0lcB0000000PBAoIAO",FALSE,,"Transaction Amount","0lcB0000000PBAoIAO",,,,,"Q4Data343 Trail343","Email",2021-07-29,"No",,"003B000000IXi8zIAD","Q4Data343 Trail343","NTO Insider","Q4Data343 Trail343","Active","Individual",,"IndivAiK_146","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Transaction Amount",2022-01-29,,,,,,2021-11-01
