"EffectiveDate","ExpirationDate","Id","LoyaltyMemberCurrency.LoyaltyProgramCurrency.NQP_Currency","LoyaltyMemberCurrency.LoyaltyProgramCurrency.QP_Currency","LoyaltyMemberCurrency.LoyaltyProgramMember.LoyaltyProgram.Name","LoyaltyMemberCurrency.LoyaltyProgramMember.MemberName","LoyaltyMemberCurrency.LoyaltyProgramMember.MemberType","LoyaltyMemberTier.LoyaltyTier.LoyaltyTierGroup.Name","LoyaltyMemberTier.LoyaltyTier.Name","LoyaltyProgramMemberId","PromotionId","Status","TransactionJournalId","UseDate","VoucherDefinition.CostPerVoucher","VoucherDefinition.EffectiveDate","VoucherDefinition.ExpirationDate","VoucherDefinition.Type","VoucherDefinitionId","LastProcessedDate"
2021-06-26,2022-06-25,"0kDB0000000CaX4MAK","Points","Number of Transactions","NTO Insider","User139 Trial139","Individual","Lifetime","Premium","0lMB0000000RIJiMAO","0c8B0000000GpaSIAS","Issued","0lVB0000000VSJ2MAO",,25,2021-06-26,,"DiscountPercentage","2XaB0000000KyjmKAC",2021-11-01
2021-06-26,2022-06-25,"0kDB0000000CaX5MAK","Points","Number of Transactions","NTO Insider","User10 Trial10","Individual","Lifetime","Premium","0lMB0000000RIJhMAO","0c8B0000000GpaRIAS","Issued","0lVB0000000VSJ1MAO",,25,2021-06-26,,"DiscountPercentage","2XaB0000000KyjmKAC",2021-11-01
2021-06-26,2022-06-25,"0kDB0000000CaX6MAK","Points","Number of Transactions","NTO Insider","User9 Trial9","Individual","Lifetime","Premium","0lMB0000000RIJgMAO","0c8B0000000GpaQIAS","Issued","0lVB0000000VSJ0MAO",,25,2021-06-26,,"DiscountPercentage","2XaB0000000KyjmKAC",2021-11-01
2021-06-26,2022-06-25,"0kDB0000000CaX7MAK","Points","Number of Transactions","NTO Insider","User8 Trial8","Individual","Lifetime","Premium","0lMB0000000RIJfMAO","0c8B0000000GpaPIAS","Issued","0lVB0000000VSIzMAO",,25,2021-06-26,,"DiscountPercentage","2XaB0000000KyjmKAC",2021-11-01
2021-06-26,2022-06-25,"0kDB0000000CaX8MAK","Points","Number of Transactions","NTO Insider","User7 Trial7","Individual","Lifetime","Premium","0lMB0000000RIJeMAO","0c8B0000000GpaOIAS","Issued","0lVB0000000VSIyMAO",,25,2021-06-26,,"DiscountPercentage","2XaB0000000KyjmKAC",2021-11-01
2021-06-26,2022-06-25,"0kDB0000000CaX9MAK","Points","Number of Transactions","NTO Insider","User6 Trial6","Individual","Lifetime","Premium","0lMB0000000RIJdMAO","0c8B0000000GpaNIAS","Issued","0lVB0000000VSIxMAO",,25,2021-06-26,,"DiscountPercentage","2XaB0000000KyjmKAC",2021-11-01
2021-06-26,2022-06-25,"0kDB0000000CaXAMA0","Points","Number of Transactions","NTO Insider","User5 Trial5","Individual","Lifetime","Premium","0lMB0000000RIJcMAO","0c8B0000000GpaMIAS","Issued","0lVB0000000VSIwMAO",,25,2021-06-26,,"DiscountPercentage","2XaB0000000KyjmKAC",2021-11-01
2021-06-26,2022-06-25,"0kDB0000000CaXBMA0","Points","Number of Transactions","NTO Insider","User4 Trial4","Individual","Lifetime","Premium","0lMB0000000RIJbMAO","0c8B0000000GpaLIAS","Issued","0lVB0000000VSIvMAO",,25,2021-06-26,,"DiscountPercentage","2XaB0000000KyjmKAC",2021-11-01
2021-06-26,2022-06-25,"0kDB0000000CaXCMA0","Points","Number of Transactions","NTO Insider","User3 Trial3","Individual","Lifetime","Premium","0lMB0000000RIJaMAO","0c8B0000000GpaKIAS","Issued","0lVB0000000VSIuMAO",,25,2021-06-26,,"DiscountPercentage","2XaB0000000KyjmKAC",2021-11-01
2021-06-26,2022-06-25,"0kDB0000000CaXDMA0","Points","Number of Transactions","NTO Insider","User65 Perf65","Individual","Lifetime","Premium","0lMB0000000RIJZMA4","0c8B0000000GpaJIAS","Issued","0lVB0000000VSItMAO",,25,2021-06-26,,"DiscountPercentage","2XaB0000000KyjmKAC",2021-11-01
2021-06-26,2022-06-25,"0kDB0000000CaXEMA0","Points","Number of Transactions","NTO Insider","User59 Perf59","Individual","Lifetime","Premium","0lMB0000000RIJYMA4","0c8B0000000GpaIIAS","Issued","0lVB0000000VSIsMAO",,25,2021-06-26,,"DiscountPercentage","2XaB0000000KyjmKAC",2021-11-01
2021-06-26,2022-06-25,"0kDB0000000CaXFMA0","Points","Number of Transactions","NTO Insider","User58 Perf58","Individual","Lifetime","Premium","0lMB0000000RIJXMA4","0c8B0000000GpaHIAS","Issued","0lVB0000000VSIrMAO",,25,2021-06-26,,"DiscountPercentage","2XaB0000000KyjmKAC",2021-11-01
2021-06-26,2022-06-25,"0kDB0000000CaXGMA0","Points","Number of Transactions","NTO Insider","User57 Perf57","Individual","Lifetime","Premium","0lMB0000000RIJWMA4","0c8B0000000GpaGIAS","Issued","0lVB0000000VSIqMAO",,25,2021-06-26,,"DiscountPercentage","2XaB0000000KyjmKAC",2021-11-01
2021-06-26,2022-06-25,"0kDB0000000CaXHMA0","Points","Number of Transactions","NTO Insider","User56 Perf56","Individual","Lifetime","Premium","0lMB0000000RIJVMA4","0c8B0000000GpaFIAS","Issued","0lVB0000000VSIpMAO",,25,2021-06-26,,"DiscountPercentage","2XaB0000000KyjmKAC",2021-11-01
2021-06-26,2022-06-25,"0kDB0000000CaXIMA0","Points","Number of Transactions","NTO Insider","User55 Perf55","Individual","Lifetime","Premium","0lMB0000000RIJUMA4","0c8B0000000GpaEIAS","Issued","0lVB0000000VSIoMAO",,25,2021-06-26,,"DiscountPercentage","2XaB0000000KyjmKAC",2021-11-01
2021-06-26,2022-06-25,"0kDB0000000CaXJMA0","Points","Number of Transactions","NTO Insider","User54 Perf54","Individual","Lifetime","Premium","0lMB0000000RIJTMA4","0c8B0000000GpaDIAS","Issued","0lVB0000000VSInMAO",,25,2021-06-26,,"DiscountPercentage","2XaB0000000KyjmKAC",2021-11-01
2021-06-26,2022-06-25,"0kDB0000000CaXKMA0","Points","Number of Transactions","NTO Insider","User53 Perf53","Individual","Lifetime","Premium","0lMB0000000RIJSMA4","0c8B0000000GpaCIAS","Issued","0lVB0000000VSImMAO",,25,2021-06-26,,"DiscountPercentage","2XaB0000000KyjmKAC",2021-11-01
2021-06-26,2022-06-25,"0kDB0000000CaXLMA0","Points","Number of Transactions","NTO Insider","User51 Perf51","Individual","Lifetime","Premium","0lMB0000000RIJRMA4","0c8B0000000GpaBIAS","Issued","0lVB0000000VSIlMAO",,25,2021-06-26,,"DiscountPercentage","2XaB0000000KyjmKAC",2021-11-01
2021-06-26,2022-06-25,"0kDB0000000CaXMMA0","Points","Number of Transactions","NTO Insider","User50 Perf50","Individual","Lifetime","Premium","0lMB0000000RIJQMA4","0c8B0000000GpaAIAS","Issued","0lVB0000000VSIkMAO",,25,2021-06-26,,"DiscountPercentage","2XaB0000000KyjmKAC",2021-11-01
2021-06-26,2022-06-25,"0kDB0000000CaXNMA0","Points","Number of Transactions","NTO Insider","User49 Perf49","Individual","Lifetime","Premium","0lMB0000000RIJPMA4","0c8B0000000Gpa9IAC","Issued","0lVB0000000VSIjMAO",,25,2021-06-26,,"DiscountPercentage","2XaB0000000KyjmKAC",2021-11-01
2021-06-26,2022-06-25,"0kDB0000000CaXOMA0","Points","Number of Transactions","NTO Insider","User48 Perf48","Individual","Lifetime","Premium","0lMB0000000RIJOMA4","0c8B0000000Gpa8IAC","Issued","0lVB0000000VSIiMAO",,25,2021-06-26,,"DiscountPercentage","2XaB0000000KyjmKAC",2021-11-01
2021-06-26,2022-06-25,"0kDB0000000CaXPMA0","Points","Number of Transactions","NTO Insider","User47 Perf47","Individual","Lifetime","Premium","0lMB0000000RIJNMA4","0c8B0000000GpaWIAS","Issued","0lVB0000000VSIhMAO",,25,2021-06-26,,"DiscountPercentage","2XaB0000000KyjmKAC",2021-11-01
2021-06-26,2022-06-25,"0kDB0000000CaXQMA0","Points","Number of Transactions","NTO Insider","User97 Q4Data97","Individual","Lifetime","Premium","0lMB0000000RIJMMA4","0c8B0000000GpaYIAS","Issued","0lVB0000000VSIgMAO",,25,2021-06-26,,"DiscountPercentage","2XaB0000000KyjmKAC",2021-11-01
2021-06-26,2022-06-25,"0kDB0000000CaXRMA0","Points","Number of Transactions","NTO Insider","User96 Q4Data96","Individual","Lifetime","Premium","0lMB0000000RIJLMA4","0c8B0000000GpaZIAS","Issued","0lVB0000000VSIfMAO",,25,2021-06-26,,"DiscountPercentage","2XaB0000000KyjmKAC",2021-11-01
2021-06-26,2022-06-25,"0kDB0000000CaXSMA0","Points","Number of Transactions","NTO Insider","User95 Q4Data95","Individual","Lifetime","Premium","0lMB0000000RIJKMA4","0c8B0000000GpaaIAC","Issued","0lVB0000000VSIeMAO",,25,2021-06-26,,"DiscountPercentage","2XaB0000000KyjmKAC",2021-11-01
2021-06-26,2022-06-25,"0kDB0000000CaXTMA0","Points","Number of Transactions","NTO Insider","User89 Q4Data89","Individual","Lifetime","Premium","0lMB0000000RIJJMA4","0c8B0000000GpabIAC","Issued","0lVB0000000VSIdMAO",,25,2021-06-26,,"DiscountPercentage","2XaB0000000KyjmKAC",2021-11-01
2021-06-26,2022-06-25,"0kDB0000000CaXUMA0","Points","Number of Transactions","NTO Insider","User88 Q4Data88","Individual","Lifetime","Premium","0lMB0000000RIJIMA4","0c8B0000000GpacIAC","Issued","0lVB0000000VSIcMAO",,25,2021-06-26,,"DiscountPercentage","2XaB0000000KyjmKAC",2021-11-01
2021-06-26,2022-06-25,"0kDB0000000CaXVMA0","Points","Number of Transactions","NTO Insider","User87 Q4Data87","Individual","Lifetime","Premium","0lMB0000000RIJHMA4","0c8B0000000GpadIAC","Issued","0lVB0000000VSIbMAO",,25,2021-06-26,,"DiscountPercentage","2XaB0000000KyjmKAC",2021-11-01
2021-06-26,2022-06-25,"0kDB0000000CaXWMA0","Points","Number of Transactions","NTO Insider","User86 Q4Data86","Individual","Lifetime","Premium","0lMB0000000RIJGMA4","0c8B0000000GpaeIAC","Issued","0lVB0000000VSIaMAO",,25,2021-06-26,,"DiscountPercentage","2XaB0000000KyjmKAC",2021-11-01
2021-06-26,2022-06-25,"0kDB0000000CaXXMA0","Points","Number of Transactions","NTO Insider","User85 Q4Data85","Individual","Lifetime","Premium","0lMB0000000RIJFMA4","0c8B0000000GpafIAC","Issued","0lVB0000000VSIZMA4",,25,2021-06-26,,"DiscountPercentage","2XaB0000000KyjmKAC",2021-11-01
2021-06-26,2022-06-25,"0kDB0000000CaXYMA0","Points","Number of Transactions","NTO Insider","User20 Q4DataUser20","Individual","Lifetime","Premium","0lMB0000000RIJEMA4","0c8B0000000GpagIAC","Issued","0lVB0000000VSIYMA4",,25,2021-06-26,,"DiscountPercentage","2XaB0000000KyjmKAC",2021-11-01
2021-06-26,2022-06-25,"0kDB0000000CaXZMA0","Points","Number of Transactions","NTO Insider","Data20 User20","Individual","Lifetime","Premium","0lMB0000000RIJDMA4","0c8B0000000GpahIAC","Issued","0lVB0000000VSIXMA4",,25,2021-06-26,,"DiscountPercentage","2XaB0000000KyjmKAC",2021-11-01
2021-06-26,2022-06-25,"0kDB0000000CaXaMAK","Points","Number of Transactions","NTO Insider","Marc20 Tom20","Individual","Lifetime","Elite","0lMB0000000RIItMAO","0c8B0000000GpaiIAC","Issued","0lVB0000000VSIWMA4",,25,2021-06-26,,"DiscountPercentage","2XaB0000000KyjmKAC",2021-11-01
2021-06-26,2022-06-25,"0kDB0000000CaXbMAK","Points","Number of Transactions","NTO Insider","User19 Q4DataUser19","Individual","Lifetime","Premium","0lMB0000000RIIsMAO","0c8B0000000GpajIAC","Issued","0lVB0000000VSIVMA4",,25,2021-06-26,,"DiscountPercentage","2XaB0000000KyjmKAC",2021-11-01
2021-06-26,2022-06-25,"0kDB0000000CaXcMAK","Points","Number of Transactions","NTO Insider","Data19 User19","Individual","Lifetime","Premium","0lMB0000000RIIrMAO","0c8B0000000GpakIAC","Issued","0lVB0000000VSIUMA4",,25,2021-06-26,,"DiscountPercentage","2XaB0000000KyjmKAC",2021-11-01
2021-06-26,2022-06-25,"0kDB0000000CaXdMAK","Points","Number of Transactions","NTO Insider","Marc19 Tom19","Individual","Lifetime","Premium","0lMB0000000RIIqMAO","0c8B0000000GpalIAC","Issued","0lVB0000000VSITMA4",,25,2021-06-26,,"DiscountPercentage","2XaB0000000KyjmKAC",2021-11-01
2021-06-26,2022-06-25,"0kDB0000000CaXeMAK","Points","Number of Transactions","NTO Insider","User18 Q4DataUser18","Individual","Lifetime","Premium","0lMB0000000RIIpMAO","0c8B0000000GpamIAC","Issued","0lVB0000000VSISMA4",,25,2021-06-26,,"DiscountPercentage","2XaB0000000KyjmKAC",2021-11-01
2021-06-26,2022-06-25,"0kDB0000000CaXfMAK","Points","Number of Transactions","NTO Insider","Data18 User18","Individual","Lifetime","Premium","0lMB0000000RIIoMAO","0c8B0000000GpanIAC","Issued","0lVB0000000VSIRMA4",,25,2021-06-26,,"DiscountPercentage","2XaB0000000KyjmKAC",2021-11-01
2021-06-26,2022-06-25,"0kDB0000000CaXgMAK","Points","Number of Transactions","NTO Insider","Marc18 Tom18","Individual","Lifetime","Premium","0lMB0000000RIInMAO","0c8B0000000GpaoIAC","Issued","0lVB0000000VSIQMA4",,25,2021-06-26,,"DiscountPercentage","2XaB0000000KyjmKAC",2021-11-01
2021-06-26,2022-06-25,"0kDB0000000CaXhMAK","Points","Number of Transactions","NTO Insider","User17 Q4DataUser17","Individual","Lifetime","Premium","0lMB0000000RIImMAO","0c8B0000000GpapIAC","Issued","0lVB0000000VSIPMA4",,25,2021-06-26,,"DiscountPercentage","2XaB0000000KyjmKAC",2021-11-01
2021-06-26,2022-06-25,"0kDB0000000CaXiMAK","Points","Number of Transactions","NTO Insider","Data17 User17","Individual","Lifetime","Premium","0lMB0000000RIIlMAO","0c8B0000000GpaqIAC","Issued","0lVB0000000VSIOMA4",,25,2021-06-26,,"DiscountPercentage","2XaB0000000KyjmKAC",2021-11-01
2021-06-26,2022-06-25,"0kDB0000000CaXjMAK","Points","Number of Transactions","NTO Insider","Marc17 Tom17","Individual","Lifetime","Premium","0lMB0000000RIIkMAO","0c8B0000000GparIAC","Issued","0lVB0000000VSINMA4",,25,2021-06-26,,"DiscountPercentage","2XaB0000000KyjmKAC",2021-11-01
2021-06-26,2022-06-25,"0kDB0000000CaXkMAK","Points","Number of Transactions","NTO Insider","User84 Q4Data84","Individual","Lifetime","Premium","0lMB0000000RIIjMAO","0c8B0000000GpasIAC","Issued","0lVB0000000VSIMMA4",,25,2021-06-26,,"DiscountPercentage","2XaB0000000KyjmKAC",2021-11-01
2021-06-26,2022-06-25,"0kDB0000000CaXlMAK","Points","Number of Transactions","NTO Insider","User79 Q4Data79","Individual","Lifetime","Premium","0lMB0000000RIIiMAO","0c8B0000000GpatIAC","Issued","0lVB0000000VSILMA4",,25,2021-06-26,,"DiscountPercentage","2XaB0000000KyjmKAC",2021-11-01
2021-06-26,2022-06-25,"0kDB0000000CaXmMAK","Points","Number of Transactions","NTO Insider","User78 Q4Data78","Individual","Lifetime","Premium","0lMB0000000RIIhMAO","0c8B0000000GpauIAC","Issued","0lVB0000000VSIKMA4",,25,2021-06-26,,"DiscountPercentage","2XaB0000000KyjmKAC",2021-11-01
2021-07-26,2022-07-25,"0kDB0000000CaXnMAK","Points","Number of Transactions","NTO Insider","Q4Data387 Trail387","Individual","Lifetime","Premium","0lMB0000000RIKgMAO","0c8B0000000Gpa7IAC","Issued","0lVB0000000VSJcMAO",,30,2021-07-26,,"DiscountPercentage","2XaB0000000KyjnKAC",2021-11-01
2021-07-26,2022-07-25,"0kDB0000000CaXoMAK","Points","Number of Transactions","NTO Insider","User164 Trial164","Individual","Lifetime","Premium","0lMB0000000RIKfMAO","0c8B0000000GpaVIAS","Issued","0lVB0000000VSJbMAO",,30,2021-07-26,,"DiscountPercentage","2XaB0000000KyjnKAC",2021-11-01
2021-07-26,2022-07-25,"0kDB0000000CaXpMAK","Points","Number of Transactions","NTO Insider","User163 Trial163","Individual","Lifetime","Premium","0lMB0000000RIKeMAO","0c8B0000000GpaUIAS","Issued","0lVB0000000VSJaMAO",,30,2021-07-26,,"DiscountPercentage","2XaB0000000KyjnKAC",2021-11-01
2021-07-26,2022-07-25,"0kDB0000000CaXqMAK","Points","Number of Transactions","NTO Insider","User162 Trial162","Individual","Lifetime","Premium","0lMB0000000RIKdMAO","0c8B0000000GpaTIAS","Issued","0lVB0000000VSJZMA4",,30,2021-07-26,,"DiscountPercentage","2XaB0000000KyjnKAC",2021-11-01
2021-07-26,2022-07-25,"0kDB0000000CaXrMAK","Points","Number of Transactions","NTO Insider","User161 Trial161","Individual","Lifetime","Premium","0lMB0000000RIKcMAO","0c8B0000000GpaSIAS","Issued","0lVB0000000VSJYMA4",,30,2021-07-26,,"DiscountPercentage","2XaB0000000KyjnKAC",2021-11-01
2021-07-26,2022-07-25,"0kDB0000000CaXsMAK","Points","Number of Transactions","NTO Insider","User160 Trial160","Individual","Lifetime","Premium","0lMB0000000RIKbMAO","0c8B0000000GpaRIAS","Issued","0lVB0000000VSJXMA4",,30,2021-07-26,,"DiscountPercentage","2XaB0000000KyjnKAC",2021-11-01
2021-07-26,2022-07-25,"0kDB0000000CaXtMAK","Points","Number of Transactions","NTO Insider","User159 Trial159","Individual","Lifetime","Premium","0lMB0000000RIKaMAO","0c8B0000000GpaQIAS","Issued","0lVB0000000VSJWMA4",,30,2021-07-26,,"DiscountPercentage","2XaB0000000KyjnKAC",2021-11-01
2021-07-26,2022-07-25,"0kDB0000000CaXuMAK","Points","Number of Transactions","NTO Insider","User158 Trial158","Individual","Lifetime","Premium","0lMB0000000RIKZMA4","0c8B0000000GpaPIAS","Issued","0lVB0000000VSJVMA4",,30,2021-07-26,,"DiscountPercentage","2XaB0000000KyjnKAC",2021-11-01
2021-07-26,2022-07-25,"0kDB0000000CaXvMAK","Points","Number of Transactions","NTO Insider","User157 Trial157","Individual","Lifetime","Premium","0lMB0000000RIKYMA4","0c8B0000000GpaOIAS","Issued","0lVB0000000VSJUMA4",,30,2021-07-26,,"DiscountPercentage","2XaB0000000KyjnKAC",2021-11-01
2021-07-26,2022-07-25,"0kDB0000000CaXwMAK","Points","Number of Transactions","NTO Insider","User156 Trial156","Individual","Lifetime","Premium","0lMB0000000RIKXMA4","0c8B0000000GpaNIAS","Issued","0lVB0000000VSJTMA4",,30,2021-07-26,,"DiscountPercentage","2XaB0000000KyjnKAC",2021-11-01
2021-07-26,2022-07-25,"0kDB0000000CaXxMAK","Points","Number of Transactions","NTO Insider","User155 Trial155","Individual","Lifetime","Premium","0lMB0000000RIKWMA4","0c8B0000000GpaMIAS","Issued","0lVB0000000VSJSMA4",,30,2021-07-26,,"DiscountPercentage","2XaB0000000KyjnKAC",2021-11-01
2021-07-26,2022-07-25,"0kDB0000000CaXyMAK","Points","Number of Transactions","NTO Insider","User154 Trial154","Individual","Lifetime","Premium","0lMB0000000RIKVMA4","0c8B0000000GpaLIAS","Issued","0lVB0000000VSJRMA4",,30,2021-07-26,,"DiscountPercentage","2XaB0000000KyjnKAC",2021-11-01
2021-07-26,2022-07-25,"0kDB0000000CaXzMAK","Points","Number of Transactions","NTO Insider","User153 Trial153","Individual","Lifetime","Premium","0lMB0000000RIKUMA4","0c8B0000000GpaKIAS","Issued","0lVB0000000VSJQMA4",,30,2021-07-26,,"DiscountPercentage","2XaB0000000KyjnKAC",2021-11-01
2021-07-26,2022-07-25,"0kDB0000000CaY0MAK","Points","Number of Transactions","NTO Insider","User152 Trial152","Individual","Lifetime","Premium","0lMB0000000RIKTMA4","0c8B0000000GpaJIAS","Issued","0lVB0000000VSJPMA4",,30,2021-07-26,,"DiscountPercentage","2XaB0000000KyjnKAC",2021-11-01
2021-07-26,2022-07-25,"0kDB0000000CaY1MAK","Points","Number of Transactions","NTO Insider","User151 Trial151","Individual","Lifetime","Premium","0lMB0000000RIKSMA4","0c8B0000000GpaIIAS","Issued","0lVB0000000VSJOMA4",,30,2021-07-26,,"DiscountPercentage","2XaB0000000KyjnKAC",2021-11-01
2021-07-26,2022-07-25,"0kDB0000000CaY2MAK","Points","Number of Transactions","NTO Insider","User150 Trial150","Individual","Lifetime","Premium","0lMB0000000RIKRMA4","0c8B0000000GpaHIAS","Issued","0lVB0000000VSJNMA4",,30,2021-07-26,,"DiscountPercentage","2XaB0000000KyjnKAC",2021-11-01
2021-07-26,2022-07-25,"0kDB0000000CaY3MAK","Points","Number of Transactions","NTO Insider","User149 Trial149","Individual","Lifetime","Premium","0lMB0000000RIKQMA4","0c8B0000000GpaGIAS","Issued","0lVB0000000VSJMMA4",,30,2021-07-26,,"DiscountPercentage","2XaB0000000KyjnKAC",2021-11-01
2021-07-26,2022-07-25,"0kDB0000000CaY4MAK","Points","Number of Transactions","NTO Insider","Adeline Allocco","Individual","Lifetime","Premium","0lMB0000000RIKPMA4","0c8B0000000GpaFIAS","Issued","0lVB0000000VSJLMA4",,30,2021-07-26,,"DiscountPercentage","2XaB0000000KyjnKAC",2021-11-01
2021-07-26,2022-07-25,"0kDB0000000CaY5MAK","Points","Number of Transactions","NTO Insider","User147 Trial147","Individual","Lifetime","Premium","0lMB0000000RIKOMA4","0c8B0000000GpaEIAS","Issued","0lVB0000000VSJKMA4",,30,2021-07-26,,"DiscountPercentage","2XaB0000000KyjnKAC",2021-11-01
2021-07-26,2022-07-25,"0kDB0000000CaY6MAK","Points","Number of Transactions","NTO Insider","User146 Trial146","Individual","Lifetime","Premium","0lMB0000000RIKNMA4","0c8B0000000GpaDIAS","Issued","0lVB0000000VSJJMA4",,30,2021-07-26,,"DiscountPercentage","2XaB0000000KyjnKAC",2021-11-01
2021-07-26,2022-07-25,"0kDB0000000CaY7MAK","Points","Number of Transactions","NTO Insider","User145 Trial145","Individual","Lifetime","Premium","0lMB0000000RIKMMA4","0c8B0000000GpaCIAS","Issued","0lVB0000000VSJIMA4",,30,2021-07-26,,"DiscountPercentage","2XaB0000000KyjnKAC",2021-11-01
2021-07-26,2022-07-25,"0kDB0000000CaY8MAK","Points","Number of Transactions","NTO Insider","User144 Trial144","Individual","Lifetime","Premium","0lMB0000000RIKLMA4","0c8B0000000GpaBIAS","Issued","0lVB0000000VSJHMA4",,30,2021-07-26,,"DiscountPercentage","2XaB0000000KyjnKAC",2021-11-01
2021-07-26,2022-07-25,"0kDB0000000CaY9MAK","Points","Number of Transactions","NTO Insider","User143 Trial143","Individual","Lifetime","Premium","0lMB0000000RIKKMA4","0c8B0000000GpaAIAS","Issued","0lVB0000000VSJGMA4",,30,2021-07-26,,"DiscountPercentage","2XaB0000000KyjnKAC",2021-11-01
2021-07-26,2022-07-25,"0kDB0000000CaYAMA0","Points","Number of Transactions","NTO Insider","User142 Trial142","Individual","Lifetime","Premium","0lMB0000000RIKJMA4","0c8B0000000Gpa9IAC","Issued","0lVB0000000VSJFMA4",,30,2021-07-26,,"DiscountPercentage","2XaB0000000KyjnKAC",2021-11-01
2021-07-26,2022-07-25,"0kDB0000000CaYBMA0","Points","Number of Transactions","NTO Insider","Q4Data386 Trail386","Individual","Lifetime","Premium","0lMB0000000RIKIMA4","0c8B0000000Gpa8IAC","Issued","0lVB0000000VSJEMA4",,30,2021-07-26,,"DiscountPercentage","2XaB0000000KyjnKAC",2021-11-01
2021-07-26,2022-07-25,"0kDB0000000CaYCMA0","Points","Number of Transactions","NTO Insider","User141 Trial141","Individual","Lifetime","Premium","0lMB0000000RIKHMA4","0c8B0000000GpaWIAS","Issued","0lVB0000000VSJDMA4",,30,2021-07-26,,"DiscountPercentage","2XaB0000000KyjnKAC",2021-11-01
2021-07-26,2022-07-25,"0kDB0000000CaYDMA0","Points","Number of Transactions","NTO Insider","User13 Q4DataUser13","Individual","Lifetime","Premium","0lMB0000000RIKGMA4","0c8B0000000GpapIAC","Issued","0lVB0000000VSJCMA4",,30,2021-07-26,,"DiscountPercentage","2XaB0000000KyjnKAC",2021-11-01
2021-07-26,2022-07-25,"0kDB0000000CaYEMA0","Points","Number of Transactions","NTO Insider","Data13 User13","Individual","Lifetime","Premium","0lMB0000000RIKFMA4","0c8B0000000GpaqIAC","Issued","0lVB0000000VSJBMA4",,30,2021-07-26,,"DiscountPercentage","2XaB0000000KyjnKAC",2021-11-01
2021-07-26,2022-07-25,"0kDB0000000CaYFMA0","Points","Number of Transactions","NTO Insider","Marc13 Tom13","Individual","Lifetime","Premium","0lMB0000000RIKEMA4","0c8B0000000GparIAC","Issued","0lVB0000000VSJAMA4",,30,2021-07-26,,"DiscountPercentage","2XaB0000000KyjnKAC",2021-11-01
2021-07-26,2022-07-25,"0kDB0000000CaYGMA0","Points","Number of Transactions","NTO Insider","User12 Q4DataUser12","Individual","Lifetime","Elite","0lMB0000000RIKDMA4","0c8B0000000GpasIAC","Issued","0lVB0000000VSJ9MAO",,30,2021-07-26,,"DiscountPercentage","2XaB0000000KyjnKAC",2021-11-01
2021-07-26,2022-07-25,"0kDB0000000CaYHMA0","Points","Number of Transactions","NTO Insider","Data12 User12","Individual","Lifetime","Premium","0lMB0000000RIKCMA4","0c8B0000000GpatIAC","Issued","0lVB0000000VSJ8MAO",,30,2021-07-26,,"DiscountPercentage","2XaB0000000KyjnKAC",2021-11-01
2021-07-26,2022-07-25,"0kDB0000000CaYIMA0","Points","Number of Transactions","NTO Insider","Marc12 Tom12","Individual","Lifetime","Premium","0lMB0000000RIKBMA4","0c8B0000000GpauIAC","Issued","0lVB0000000VSJ7MAO",,30,2021-07-26,,"DiscountPercentage","2XaB0000000KyjnKAC",2021-11-01
2021-08-25,2022-08-24,"0kDB0000000CaYJMA0","Points","Number of Transactions","NTO Insider","Q4Data339 Trail339","Individual","Lifetime","Premium","0lMB0000000RIESMA4","0c8B0000000Gpa7IAC","Issued","0lVB0000000VSJrMAO",,35,2021-08-25,,"DiscountPercentage","2XaB0000000KyjoKAC",2021-11-01
2021-08-25,2022-08-24,"0kDB0000000CaYKMA0","Points","Number of Transactions","NTO Insider","Q4Data338 Trail338","Individual","Lifetime","Premium","0lMB0000000RIERMA4","0c8B0000000GpaLIAS","Issued","0lVB0000000VSJqMAO",,35,2021-08-25,,"DiscountPercentage","2XaB0000000KyjoKAC",2021-11-01
2021-08-25,2022-08-24,"0kDB0000000CaYLMA0","Points","Number of Transactions","NTO Insider","Q4Data337 Trail337","Individual","Lifetime","Premium","0lMB0000000RIEQMA4","0c8B0000000GpaKIAS","Issued","0lVB0000000VSJpMAO",,35,2021-08-25,,"DiscountPercentage","2XaB0000000KyjoKAC",2021-11-01
2021-08-25,2022-08-24,"0kDB0000000CaYMMA0","Points","Number of Transactions","NTO Insider","Q4Data336 Trail336","Individual","Lifetime","Premium","0lMB0000000RIEPMA4","0c8B0000000GpaJIAS","Issued","0lVB0000000VSJoMAO",,35,2021-08-25,,"DiscountPercentage","2XaB0000000KyjoKAC",2021-11-01
2021-08-25,2022-08-24,"0kDB0000000CaYNMA0","Points","Number of Transactions","NTO Insider","Q4Data335 Trail335","Individual","Lifetime","Premium","0lMB0000000RIEOMA4","0c8B0000000GpaIIAS","Issued","0lVB0000000VSJnMAO",,35,2021-08-25,,"DiscountPercentage","2XaB0000000KyjoKAC",2021-11-01
2021-08-25,2022-08-24,"0kDB0000000CaYOMA0","Points","Number of Transactions","NTO Insider","Q4Data334 Trail334","Individual","Lifetime","Premium","0lMB0000000RIENMA4","0c8B0000000GpaHIAS","Issued","0lVB0000000VSJmMAO",,35,2021-08-25,,"DiscountPercentage","2XaB0000000KyjoKAC",2021-11-01
