LastModifiedDate,SurveyVersion_SurveyId,SurveySubject_Survey_Description,SurveySubject_Participant_LoyaltyProgramMember_MemberTenureBucket,SurveyQuestion_QuestionName,Datatype,Name,SurveySubject_SubjectId_CompositeKey,CreatedById,SurveySubject_SurveyId,SurveySubject_Participant_LoyaltyMemberId,SurveyResponse_Status,SurveySubject_LoyaltyProgramTier_LoyaltyProgram_Name,FirstResponseValue,Status,SurveyResponse_Name,SurveyQuestion_QuestionType,IsDeleted,DateTimeValue,SurveySubject_SurveyInvitation_ParticipantId,ChoiceValue,SurveySubject_SubjectEntityType,NPS_Response_Bucket,CreatedDate,Id,SurveySubject_Participant_LoyaltyProgramMember_MembershipNumber,SurveySubject_Participant_LoyaltyProgramMember_MemberName,InvitationId,SurveySubject_Name,SurveySubject_Id,Description,SurveyResponse_CompletionDateTime,ResponseId,IsTrueOrFalse,SurveySubject_SubjectId,CR_Computed_Dummy,OwnerId,DateValue,SurveyQuestion_Name,SurveySubject_LoyaltyProgramTier_Name,SurveyVersion_Name,SurveySubject_LoyaltyProgramTier_LoyaltyProgramCurrency_NQP_Currency,SurveySubject_LoyaltyProgramTier_LoyaltyProgramCurrency_QP_Currency,SurveySubject_Participant_LoyaltyProgramMember_EnrollmentChannel,LastProcessedDate,SurveySubject_LoyaltyProgramTier_LoyaltyTierGroup_Name,Rank,QuestionChoiceId,SurveySubject_Survey_SurveyType,SystemModstamp,SurveySubject_Survey_Name,SurveySubject_Participant_LoyaltyProgramMember_MemberType,QuestionId,SurveyVersionId,LastModifiedById,SurveySubject_Participant_LoyaltyProgramMember_IsReferral,ResponseShortText,ResponseValue,SurveyVersion_VersionNumber,QuestionChoice_MaxValueString,NumberValue,QuestionChoice_MaxValue,Scale
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CexIAE003B000000HtVJCIA3,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Amora Anaya,NPS,FALSE,,003B000000HtVJCIA3,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005AYEKA2,,,0KiB00000000XMVKA2,surveyLyInv_org4_jan_pma_1_112,0VkB0000000PKueKAG,,2020-03-05,0MyB0000000D9MXKA0,FALSE,0lpB00000004CexIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dsxKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,6,6,1,10,6,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CexIAE003B000000HtVJAIA3,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Sasha Ancar,NPS,FALSE,,003B000000HtVJAIA3,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005AYKKA2,,,0KiB00000000XMTKA2,surveyLyInv_org4_jan_pma_1_110,0VkB0000000PKucKAG,,2020-04-05,0MyB0000000D9MYKA0,FALSE,0lpB00000004CexIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dsqKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,2,2,1,10,2,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CexIAE003B000000HtVJ8IAN,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Beatrice Ancelet,NPS,FALSE,,003B000000HtVJ8IAN,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005AYQKA2,,,0KiB00000000XMRKA2,surveyLyInv_org4_jan_pma_1_108,0VkB0000000PKuaKAG,,2020-05-05,0MyB0000000D9MZKA0,FALSE,0lpB00000004CexIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dszKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,4,4,1,10,4,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CexIAE003B000000HtVJ6IAN,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Siena Anderton,NPS,FALSE,,003B000000HtVJ6IAN,,LoyaltyProgram,Passives,2021-01-18,0KrB00000005AYWKA2,,,0KiB00000000XMPKA2,surveyLyInv_org4_jan_pma_1_106,0VkB0000000PKuYKAW,,2020-06-05,0MyB0000000D9MaKAK,FALSE,0lpB00000004CexIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dt4KAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,7,7,1,10,7,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CexIAE003B000000HtVJ7IAN,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Itzel Ancell,NPS,FALSE,,003B000000HtVJ7IAN,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005AYcKAM,,,0KiB00000000XMQKA2,surveyLyInv_org4_jan_pma_1_107,0VkB0000000PKuZKAW,,2020-07-05,0MyB0000000D9MbKAK,FALSE,0lpB00000004CexIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dt7KAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,5,5,1,10,5,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CexIAE003B000000HtVJBIA3,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Ashlyn Ancalade,NPS,FALSE,,003B000000HtVJBIA3,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005AYiKAM,,,0KiB00000000XMUKA2,surveyLyInv_org4_jan_pma_1_111,0VkB0000000PKudKAG,,2020-08-05,0MyB0000000D9McKAK,FALSE,0lpB00000004CexIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dszKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,4,4,1,10,4,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CexIAE003B000000HtVJ5IAN,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Marilyn Andes,NPS,FALSE,,003B000000HtVJ5IAN,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005AYoKAM,,,0KiB00000000XMOKA2,surveyLyInv_org4_jan_pma_1_105,0VkB0000000PKuXKAW,,2020-09-05,0MyB0000000D9MdKAK,FALSE,0lpB00000004CexIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dsyKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,1,1,1,10,1,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CexIAE003B000000HtVJ4IAN,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Reyna Andeson,NPS,FALSE,,003B000000HtVJ4IAN,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005AYuKAM,,,0KiB00000000XMNKA2,surveyLyInv_org4_jan_pma_1_104,0VkB0000000PKuWKAW,,2020-10-05,0MyB0000000D9MeKAK,FALSE,0lpB00000004CexIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dt2KAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,3,3,1,10,3,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CexIAE003B000000HtVJ3IAN,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Kyra Andina,NPS,FALSE,,003B000000HtVJ3IAN,,LoyaltyProgram,Passives,2021-01-18,0KrB00000005AZ0KAM,,,0KiB00000000XMMKA2,surveyLyInv_org4_jan_pma_1_103,0VkB0000000PKuVKAW,,2020-11-05,0MyB0000000D9MfKAK,FALSE,0lpB00000004CexIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dt1KAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,8,8,1,10,8,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CexIAE003B000000HtVJ2IAN,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Lilian Anding,NPS,FALSE,,003B000000HtVJ2IAN,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005AZ6KAM,,,0KiB00000000XMLKA2,surveyLyInv_org4_jan_pma_1_102,0VkB0000000PKuUKAW,,2020-12-05,0MyB0000000D9MgKAK,FALSE,0lpB00000004CexIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dt7KAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,5,5,1,10,5,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CexIAE003B000000HtVJ1IAN,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Jamie Andino,NPS,FALSE,,003B000000HtVJ1IAN,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005AZCKA2,,,0KiB00000000XMKKA2,surveyLyInv_org4_jan_pma_1_101,0VkB0000000PKuTKAW,,2021-01-05,0MyB0000000D9MhKAK,FALSE,0lpB00000004CexIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dsqKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,2,2,1,10,2,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CexIAE003B000000HtVJ9IAN,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Baylee Ancel,NPS,FALSE,,003B000000HtVJ9IAN,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005AZIKA2,,,0KiB00000000XMSKA2,surveyLyInv_org4_jan_pma_1_109,0VkB0000000PKubKAG,,2021-02-05,0MyB0000000D9MiKAK,FALSE,0lpB00000004CexIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dt7KAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,5,5,1,10,5,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CexIAE003B000000HtVJ0IAN,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Melany Andis,NPS,FALSE,,003B000000HtVJ0IAN,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005AZOKA2,,,0KiB00000000XMJKA2,surveyLyInv_org4_jan_pma_1_100,0VkB0000000PKuSKAW,,2020-03-05,0MyB0000000D9MjKAK,FALSE,0lpB00000004CexIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dsqKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,2,2,1,10,2,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CexIAE003B000000HtVIzIAN,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Alaya Ando,NPS,FALSE,,003B000000HtVIzIAN,,LoyaltyProgram,Detractors,2021-01-18,0KrB00000005AZUKA2,,,0KiB00000000XMIKA2,surveyLyInv_org4_jan_pma_1_99,0VkB0000000PKuRKAW,,2020-04-05,0MyB0000000D9MkKAK,FALSE,0lpB00000004CexIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dt9KAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,10,10,1,10,10,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CexIAE003B000000HtVIvIAN,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Adley Andra,NPS,FALSE,,003B000000HtVIvIAN,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005AZaKAM,,,0KiB00000000XMEKA2,surveyLyInv_org4_jan_pma_1_95,0VkB0000000PKuNKAW,,2020-05-05,0MyB0000000D9MlKAK,FALSE,0lpB00000004CexIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dszKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,4,4,1,10,4,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CexIAE003B000000HtVIyIAN,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Ariya Andoh,NPS,FALSE,,003B000000HtVIyIAN,,LoyaltyProgram,Detractors,2021-01-18,0KrB00000005AZgKAM,,,0KiB00000000XMHKA2,surveyLyInv_org4_jan_pma_1_98,0VkB0000000PKuQKAW,,2020-06-05,0MyB0000000D9MmKAK,FALSE,0lpB00000004CexIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dssKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,9,9,1,10,9,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CexIAE003B000000HtVIwIAN,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Rosie Andonian,NPS,FALSE,,003B000000HtVIwIAN,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005AZmKAM,,,0KiB00000000XMFKA2,surveyLyInv_org4_jan_pma_1_96,0VkB0000000PKuOKAW,,2020-07-05,0MyB0000000D9MnKAK,FALSE,0lpB00000004CexIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dsqKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,2,2,1,10,2,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CexIAE003B000000HtVIuIAN,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Dream Andrachak,NPS,FALSE,,003B000000HtVIuIAN,,LoyaltyProgram,Detractors,2021-01-18,0KrB00000005AZsKAM,,,0KiB00000000XMDKA2,surveyLyInv_org4_jan_pma_1_94,0VkB0000000PKuMKAW,,2020-08-05,0MyB0000000D9MoKAK,FALSE,0lpB00000004CexIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dssKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,9,9,1,10,9,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CexIAE003B000000HtVIxIAN,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Kelly Andon,NPS,FALSE,,003B000000HtVIxIAN,,LoyaltyProgram,Passives,2021-01-18,0KrB00000005AZyKAM,,,0KiB00000000XMGKA2,surveyLyInv_org4_jan_pma_1_97,0VkB0000000PKuPKAW,,2020-09-05,0MyB0000000D9MpKAK,FALSE,0lpB00000004CexIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dt1KAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,8,8,1,10,8,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CexIAE003B000000HtVIsIAN,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Laurel Andrada,NPS,FALSE,,003B000000HtVIsIAN,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005Aa4KAE,,,0KiB00000000XMBKA2,surveyLyInv_org4_jan_pma_1_92,0VkB0000000PKuKKAW,,2020-10-05,0MyB0000000D9MqKAK,FALSE,0lpB00000004CexIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dsxKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,6,6,1,10,6,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CexIAE003B000000HtVIqIAN,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Mina Andrades,NPS,FALSE,,003B000000HtVIqIAN,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005AaAKAU,,,0KiB00000000XM9KAM,surveyLyInv_org4_jan_pma_1_90,0VkB0000000PKuIKAW,,2020-11-05,0MyB0000000D9MrKAK,FALSE,0lpB00000004CexIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dt2KAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,3,3,1,10,3,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CexIAE003B000000HtVItIAN,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Jaylah Andracki,NPS,FALSE,,003B000000HtVItIAN,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005AaGKAU,,,0KiB00000000XMCKA2,surveyLyInv_org4_jan_pma_1_93,0VkB0000000PKuLKAW,,2020-12-05,0MyB0000000D9MsKAK,FALSE,0lpB00000004CexIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dt7KAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,5,5,1,10,5,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CexIAE003B000000HtVIpIAN,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Karla Andradez,NPS,FALSE,,003B000000HtVIpIAN,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005AaMKAU,,,0KiB00000000XM8KAM,surveyLyInv_org4_jan_pma_1_89,0VkB0000000PKuHKAW,,2021-01-05,0MyB0000000D9MtKAK,FALSE,0lpB00000004CexIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dszKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,4,4,1,10,4,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CexIAE003B000000HtVIlIAN,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Melina Andras,NPS,FALSE,,003B000000HtVIlIAN,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005AaSKAU,,,0KiB00000000XM4KAM,surveyLyInv_org4_jan_pma_1_85,0VkB0000000PKuDKAW,,2021-02-05,0MyB0000000D9MuKAK,FALSE,0lpB00000004CexIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dszKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,4,4,1,10,4,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CexIAE003B000000HtVInIAN,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Aubrie Andrae,NPS,FALSE,,003B000000HtVInIAN,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005AaYKAU,,,0KiB00000000XM6KAM,surveyLyInv_org4_jan_pma_1_87,0VkB0000000PKuFKAW,,2020-03-05,0MyB0000000D9MvKAK,FALSE,0lpB00000004CexIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dsyKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,1,1,1,10,1,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CexIAE003B000000HtVIoIAN,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Bailee Andrado,NPS,FALSE,,003B000000HtVIoIAN,,LoyaltyProgram,Detractors,2021-01-18,0KrB00000005AaeKAE,,,0KiB00000000XM7KAM,surveyLyInv_org4_jan_pma_1_88,0VkB0000000PKuGKAW,,2020-04-05,0MyB0000000D9MwKAK,FALSE,0lpB00000004CexIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dssKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,9,9,1,10,9,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CexIAE003B000000HtVIkIAN,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Harlee Andre,NPS,FALSE,,003B000000HtVIkIAN,,LoyaltyProgram,Detractors,2021-01-18,0KrB00000005AakKAE,,,0KiB00000000XM3KAM,surveyLyInv_org4_jan_pma_1_84,0VkB0000000PKuCKAW,,2020-05-05,0MyB0000000D9MxKAK,FALSE,0lpB00000004CexIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dssKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,9,9,1,10,9,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CexIAE003B000000HtVImIAN,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Katalina Andrango,NPS,FALSE,,003B000000HtVImIAN,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005AaqKAE,,,0KiB00000000XM5KAM,surveyLyInv_org4_jan_pma_1_86,0VkB0000000PKuEKAW,,2020-06-05,0MyB0000000D9MyKAK,FALSE,0lpB00000004CexIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dsqKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,2,2,1,10,2,10,5
