"Business_Area__c","success_Rewarded_Object_Id__c","LastModifiedDate","success_Reward_Status__c","success_Time_Limit_Date_Time__c","success_Badge_Name__c","LastReferencedDate","In_Progress_Status__c","User__c","success_Reward_Expiry__c","Name","success_Automatically_Awarded__c","Achievement_Name__c","success_Claimed_Status__c","success_Reward_Source__c","User_Title__c","success_Competition_Only__c","Manager__c","success_Started_Date_Time__c","Day__c","IsDeleted","success_Identifier__c","success_Last_Updated_Date_Time__c","LastViewedDate","CurrencyIsoCode","success_Reward_Type__c","Hour__c","SystemModstamp","Year__c","CreatedDate","success_Hidden__c","success_Message__c","Id","success_Level_Up__c","Days_Since_Awarded__c","success_Count__c","success_Number_of_occurrences__c","In_Progress_Attainment__c","success_Experience__c","In_Progress_Time__c","Reward_Count__c"
"Event / Task",,"2016/08/04","Awarded",,"High Priority Task Completion",,"Awarded","Jamie Schofield","2015/08/17","R-0324","true","High Priority Tasks","Claimed",,"Account Manager","false","Max Knowles","2015/08/10","1. Monday","false",,"2015/08/10",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P7bAAE","false",13,0,1,100,2,0,1
"Event / Task",,"2016/08/04","Awarded",,"High Priority Task Completion",,"Awarded","Jamie Schofield","2015/08/01","R-0322","true","High Priority Tasks","Claimed",,"Account Manager","false","Max Knowles","2015/07/25","6. Saturday","false",,"2015/07/25",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P7ZAAU","false",13,0,1,100,2,0,1
"Event / Task",,"2016/08/04","Awarded",,"High Priority Task Completion",,"Awarded","Jamie Schofield","2015/08/12","R-0320","true","High Priority Tasks","Claimed",,"Account Manager","false","Max Knowles","2015/08/05","3. Wednesday","false",,"2015/08/05",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P7XAAU","false",13,0,1,100,2,0,1
"Event / Task",,"2016/08/04","Awarded",,"High Priority Task Completion",,"Awarded","Karen Fleming","2015/07/20","R-0299","true","High Priority Tasks","Claimed",,"Account Manager","false","Max Knowles","2015/07/13","1. Monday","false",,"2015/07/13",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P7SAAU","false",13,0,1,100,2,0,1
"Event / Task",,"2016/08/04","Awarded",,"High Priority Task Completion",,"Awarded","George Bentley","2015/09/06","R-0294","true","High Priority Tasks","Claimed",,"Account Manager","false","Max Knowles","2015/08/30","7. Sunday","false",,"2015/08/30",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P7NAAU","false",13,0,1,100,2,0,1
"Event / Task",,"2016/08/04","Awarded",,"High Priority Task Completion",,"Awarded","George Bentley","2015/07/13","R-0293","true","High Priority Tasks","Claimed",,"Account Manager","false","Max Knowles","2015/07/06","1. Monday","false",,"2015/07/06",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P7MAAU","false",13,0,1,100,2,0,1
"Event / Task",,"2016/08/04","Awarded",,"High Priority Task Completion",,"Awarded","George Bentley","2015/09/12","R-0292","true","High Priority Tasks","Claimed",,"Account Manager","false","Max Knowles","2015/09/05","6. Saturday","false",,"2015/09/05",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P7LAAU","false",13,0,1,100,2,0,1
"Event / Task",,"2016/08/04","Awarded",,"High Priority Task Completion",,"Awarded","Karen Fleming","2015/08/25","R-0288","true","High Priority Tasks","Claimed",,"Account Manager","false","Max Knowles","2015/08/18","2. Tuesday","false",,"2015/08/18",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P7HAAU","false",13,0,1,100,2,0,1
"Event / Task",,"2016/08/04","Awarded",,"High Priority Task Completion",,"Awarded","George Bentley","2015/08/06","R-0285","true","High Priority Tasks","Claimed",,"Account Manager","false","Max Knowles","2015/07/30","4. Thursday","false",,"2015/07/30",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P7EAAU","false",13,0,1,100,2,0,1
"Event / Task",,"2016/08/04","Awarded",,"High Priority Task Completion",,"Awarded","Jamie Schofield","2015/08/29","R-0284","true","High Priority Tasks","Claimed",,"Account Manager","false","Max Knowles","2015/08/22","6. Saturday","false",,"2015/08/22",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P7DAAU","false",13,0,1,100,2,0,1
"Event / Task",,"2016/08/04","Awarded",,"High Priority Task Completion",,"Awarded","George Bentley","2015/07/29","R-0270","true","High Priority Tasks","Claimed",,"Account Manager","false","Max Knowles","2015/07/22","3. Wednesday","false",,"2015/07/22",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P71AAE","false",13,0,1,100,2,0,1
"Event / Task",,"2016/08/04","Awarded",,"High Priority Task Completion",,"Awarded","Kate Anderson","2015/08/28","R-0266","true","High Priority Tasks","Claimed",,"Account Manager","false","Max Knowles","2015/08/21","5. Friday","false",,"2015/08/21",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P6xAAE","false",13,0,1,100,2,0,1
"Event / Task",,"2016/08/04","Awarded",,"High Priority Task Completion",,"Awarded","Tom Abbott","2015/09/10","R-0264","true","High Priority Tasks","Claimed",,"Account Manager","false","Lucy Steadman","2015/09/03","4. Thursday","false",,"2015/09/03",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P6vAAE","false",13,0,1,100,2,0,1
"Event / Task",,"2016/08/04","Awarded",,"High Priority Task Completion",,"Awarded","Jamie Schofield","2015/08/12","R-0263","true","High Priority Tasks","Claimed",,"Account Manager","false","Max Knowles","2015/08/05","3. Wednesday","false",,"2015/08/05",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P6uAAE","false",13,0,1,100,2,0,1
"Event / Task",,"2016/08/04","Awarded",,"High Priority Task Completion",,"Awarded","Kate Anderson","2015/07/08","R-0262","true","High Priority Tasks","Claimed",,"Account Manager","false","Max Knowles","2015/07/01","3. Wednesday","false",,"2015/07/01",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P6tAAE","false",13,0,1,100,2,0,1
"Event / Task",,"2016/08/04","Awarded",,"High Priority Task Completion",,"Awarded","George Bentley","2015/07/25","R-0260","true","High Priority Tasks","Claimed",,"Account Manager","false","Max Knowles","2015/07/18","6. Saturday","false",,"2015/07/18",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P6rAAE","false",13,0,1,100,2,0,1
"Event / Task",,"2016/08/04","Awarded",,"High Priority Task Completion",,"Awarded","George Bentley","2015/08/14","R-0256","true","High Priority Tasks","Claimed",,"Account Manager","false","Max Knowles","2015/08/07","5. Friday","false",,"2015/08/07",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P6nAAE","false",13,0,1,100,2,0,1
"Event / Task",,"2016/08/04","Awarded",,"High Priority Task Completion",,"Awarded","Kanan Raje","2015/07/26","R-0252","true","High Priority Tasks","Claimed",,"Account Manager","false","Lucy Steadman","2015/07/19","7. Sunday","false",,"2015/07/19",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P6jAAE","false",13,0,1,100,2,0,1
"Event / Task",,"2016/08/04","Awarded",,"High Priority Task Completion",,"Awarded","Kanan Raje","2015/08/26","R-0250","true","High Priority Tasks","Claimed",,"Account Manager","false","Lucy Steadman","2015/08/19","3. Wednesday","false",,"2015/08/19",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P6hAAE","false",13,0,1,100,2,0,1
"Event / Task",,"2016/08/04","Awarded",,"High Priority Task Completion",,"Awarded","Jamie Schofield","2015/09/14","R-0246","true","High Priority Tasks","Claimed",,"Account Manager","false","Max Knowles","2015/09/07","1. Monday","false",,"2015/09/07",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P6dAAE","false",13,0,1,100,2,0,1
"Event / Task",,"2016/08/04","Awarded",,"High Priority Task Completion",,"Awarded","George Bentley","2015/07/31","R-0240","true","High Priority Tasks","Claimed",,"Account Manager","false","Max Knowles","2015/07/24","5. Friday","false",,"2015/07/24",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P6XAAU","false",13,0,1,100,2,0,1
"Event / Task","00T58000008AkhyEAC","2016/08/04","Awarded",,"High Priority Task Completion",,"Awarded","Alex Higgins","2016/05/20","R-0860","true","High Priority Tasks","Claimed","<a href=""/00T58000008AkhyEAC"" target=""_parent"">Link to Record</a>","Account Manager","false","Lucy Steadman","2016/05/13","5. Friday","false","00524000001DHqMAAW-a0W24000001RZAuEAO","2016/05/13",,"EUR","Standard","14:00","2016/08/04","2016","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P5rAAE","false",13,0,0,0,2,0,1
"Event / Task","00T58000008AkjPEAS","2016/08/04","Awarded",,"High Priority Task Completion",,"Awarded","Alex Higgins","2015/12/22","R-0765","true","High Priority Tasks","Claimed","<a href=""/00T58000008AkjPEAS"" target=""_parent"">Link to Record</a>","Account Manager","false","Lucy Steadman","2015/12/15","2. Tuesday","false","00524000001DHqMAAW-a0W24000001RZAuEAO","2015/12/15",,"EUR","Standard","21:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P5HAAU","false",13,0,0,0,2,0,1
"Event / Task","00T58000008AkjOEAS","2016/08/04","Awarded",,"High Priority Task Completion",,"Awarded","Alex Higgins","2015/11/27","R-0740","true","High Priority Tasks","Claimed","<a href=""/00T58000008AkjOEAS"" target=""_parent"">Link to Record</a>","Account Manager","false","Lucy Steadman","2015/11/20","5. Friday","false","00524000001DHqMAAW-a0W24000001RZAuEAO","2015/11/20",,"EUR","Standard","10:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P4sAAE","false",13,0,1,100,2,0,1
"Event / Task","00T58000008AkjNEAS","2016/08/04","Awarded",,"High Priority Task Completion",,"Awarded","Lucy Steadman","2015/11/09","R-0720","true","High Priority Tasks","Claimed","<a href=""/00T58000008AkjNEAS"" target=""_parent"">Link to Record</a>","Programme Manager","false","Claire Mitchell","2015/11/02","1. Monday","false","00524000001PZJKAA4-a0W24000001RZAuEAO","2015/11/02",,"EUR","Standard","14:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P4YAAU","false",13,0,1,100,2,0,1
"Event / Task","00T58000008AkjKEAS","2016/08/04","Awarded",,"High Priority Task Completion",,"Awarded","Lucy Steadman","2015/11/06","R-0715","true","High Priority Tasks","Claimed","<a href=""/00T58000008AkjKEAS"" target=""_parent"">Link to Record</a>","Programme Manager","false","Claire Mitchell","2015/10/30","5. Friday","false","00524000001PZJKAA4-a0W24000001RZAuEAO","2015/10/30",,"EUR","Standard","14:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P4TAAU","false",13,0,1,100,2,0,1
"Event / Task","00T58000008AkjIEAS","2016/08/04","Awarded",,"High Priority Task Completion",,"Awarded","Alex Higgins","2015/11/06","R-0712","true","High Priority Tasks","Claimed","<a href=""/00T58000008AkjIEAS"" target=""_parent"">Link to Record</a>","Account Manager","false","Lucy Steadman","2015/10/30","5. Friday","false","00524000001DHqMAAW-a0W24000001RZAuEAO","2015/10/30",,"EUR","Standard","14:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P4QAAU","false",13,0,1,100,2,0,1
"Event / Task","00T58000008AkjFEAS","2016/08/04","Awarded",,"High Priority Task Completion",,"Awarded","Alex Higgins","2015/11/06","R-0708","true","High Priority Tasks","Claimed","<a href=""/00T58000008AkjFEAS"" target=""_parent"">Link to Record</a>","Account Manager","false","Lucy Steadman","2015/10/30","5. Friday","false","00524000001DHqMAAW-a0W24000001RZAuEAO","2015/10/30",,"EUR","Standard","14:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P4MAAU","false",13,0,1,100,2,0,1
"Event / Task","00T58000008AkjCEAS","2016/08/04","Awarded",,"High Priority Task Completion",,"Awarded","Alex Higgins","2015/10/01","R-0594","true","High Priority Tasks","Claimed","<a href=""/00T58000008AkjCEAS"" target=""_parent"">Link to Record</a>","Account Manager","false","Lucy Steadman","2015/09/24","4. Thursday","false","00524000001DHqMAAW-a0W24000001RZAuEAO","2015/09/24",,"EUR","Standard","20:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P37AAE","false",13,0,1,100,2,0,1
"Event / Task","00T58000008AkjBEAS","2016/08/04","Awarded",,"High Priority Task Completion",,"Awarded","Lucy Steadman","2015/09/30","R-0315","true","High Priority Tasks","Claimed","<a href=""/00T58000008AkjBEAS"" target=""_parent"">Link to Record</a>","Programme Manager","false","Claire Mitchell","2015/09/23","3. Wednesday","false","00524000001PZJKAA4-a0W24000001RZAuEAO","2015/09/23",,"EUR","Standard","22:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P2bAAE","false",13,0,1,100,2,0,1
"Event / Task","00T58000008Akj9EAC","2016/08/04","Awarded",,"High Priority Task Completion",,"Awarded","Lucy Steadman","2015/09/30","R-0312","true","High Priority Tasks","Claimed","<a href=""/00T58000008Akj9EAC"" target=""_parent"">Link to Record</a>","Programme Manager","false","Claire Mitchell","2015/09/23","3. Wednesday","false","00524000001PZJKAA4-a0W24000001RZAuEAO","2015/09/23",,"EUR","Standard","22:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P2YAAU","false",13,0,1,100,2,0,1
"Event / Task","00T58000008Akj6EAC","2016/08/04","Awarded",,"High Priority Task Completion",,"Awarded","Alex Higgins","2015/09/29","R-0188","true","High Priority Tasks","Claimed","<a href=""/00T58000008Akj6EAC"" target=""_parent"">Link to Record</a>","Account Manager","false","Lucy Steadman","2015/09/22","2. Tuesday","false","00524000001DHqMAAW-a0W24000001RZAuEAO","2015/09/22",,"EUR","Standard","12:00","2016/08/04","2015","2016/08/04","false","Congratulations on successfully completing your task on or before the due date","a0l580000011P1wAAE","false",13,0,1,100,2,0,1
