"LastModifiedDate","Company","Account.Type","Opportunity.Description","Opportunity.IsWon","Opportunity.RecordTypeId","Name","Industry","ConvertedOpportunityId","Opportunity.StageName","Contact.PhotoUrl","Account.CreatedDate","CurrentDate","Status","ConvertedAccountId","IsConverted","Contact.AccountId","Opportunity.Id","Opportunity.IsClosed","LeadSource","Account.BillingCountry","CreatedDate","Account.OwnerId","Country","StatusSortOrder.ApiName","Id","Opportunity.AccountId","ConvertedDate","Rating","Opportunity.ForecastCategoryName","Contact.Id","Account.Industry","ConvertedContactId","Account.Id","OwnerId","Opportunity.ForecastCategory","StatusSortOrder.Id","Account.AccountSource","Opportunity.Name","Opportunity.CloseDate","Account.BillingState","IsUnreadByOwner","Contact.Name","Opportunity.CreatedDate","Opportunity.OwnerId","Account.LastModifiedDate","Account.Name","Opportunity.LeadSource","StatusSortOrder.SortOrder","ChangeDurationField","Account.AnnualRevenue","OpportunityAge","Account.NumberOfEmployees","LeadAge","Opportunity.Amount"
"2018-08-24T22:12:40.000Z","Handy TV Inc.",,,,,"Tracy Millwood","Government",,,,,"2020-07-27T17:25:13.544Z","Working",,"false",,,,"Website",,"2018-08-24T22:12:40.000Z",,"USA","Working","00QB0000005d54TMAQ",,,"Hot",,,,,,"00GB00000037NZLMA2",,"01JB000000AL5ieMAD",,,,,"true",,,,,,,2,702.8,,0,,702,
"2018-08-24T22:12:40.000Z","The Banc Corporation",,,,,"Jesus Beedle","Entertainment",,,,,"2020-07-27T17:25:13.544Z","Working",,"false",,,,"Marketing Event",,"2018-08-24T22:12:40.000Z",,"USA","Working","00QB0000005d54UMAQ",,,"Warm",,,,,,"005B0000004hsW8IAI",,"01JB000000AL5ieMAD",,,,,"true",,,,,,,2,702.8,,0,,702,
"2018-08-24T22:12:40.000Z","Birmingham-Southern College",,,,,"Kristin Sease","Hospitality",,,,,"2020-07-27T17:25:13.544Z","Working",,"false",,,,"Social Media",,"2018-08-24T22:12:40.000Z",,"USA","Working","00QB0000005d54VMAQ",,,"Hot",,,,,,"005B0000004hsY0IAI",,"01JB000000AL5ieMAD",,,,,"true",,,,,,,2,702.8,,0,,702,
"2018-08-24T22:12:40.000Z","Plum Creek LLP",,,,,"David Duckett","Environmental",,,,,"2020-07-27T17:25:13.544Z","Working",,"false",,,,"Website",,"2018-08-24T22:12:40.000Z",,"USA","Working","00QB0000005d54WMAQ",,,"Hot",,,,,,"005B0000004hsWHIAY",,"01JB000000AL5ieMAD",,,,,"true",,,,,,,2,702.8,,0,,702,
"2018-08-24T22:12:40.000Z","Penco Power Products Inc",,,,,"Damion Mcgoldrick","Finance",,,,,"2020-07-27T17:25:13.544Z","Working",,"false",,,,"Marketing Event",,"2018-08-24T22:12:40.000Z",,"USA","Working","00QB0000005d54XMAQ",,,"Warm",,,,,,"005B0000004hsY0IAI",,"01JB000000AL5ieMAD",,,,,"true",,,,,,,2,702.8,,0,,702,
"2018-08-24T22:12:40.000Z","Williams Inland Distributors",,,,,"Joanne Dupont","Food & Beverage",,,,,"2020-07-27T17:25:13.544Z","Working",,"false",,,,"Social Media",,"2018-08-24T22:12:40.000Z",,"USA","Working","00QB0000005d54YMAQ",,,"Cool",,,,,,"005B0000004hsW9IAI",,"01JB000000AL5ieMAD",,,,,"true",,,,,,,2,702.8,,0,,702,
"2018-08-24T22:12:40.000Z","Rockport Colony Egg House",,,,,"Lori Gaiser","Healthcare & Life Sciences",,,,,"2020-07-27T17:25:13.544Z","Working",,"false",,,,"Website",,"2018-08-24T22:12:40.000Z",,"USA","Working","00QB0000005d54ZMAQ",,,"Warm",,,,,,"005B0000004hsY0IAI",,"01JB000000AL5ieMAD",,,,,"true",,,,,,,2,702.8,,0,,702,
"2018-08-24T22:12:40.000Z","Bob's Pickup & Delivery",,,,,"Dina Ohagan","Insurance",,,,,"2020-07-27T17:25:13.544Z","Working",,"false",,,,"Social Media",,"2018-08-24T22:12:40.000Z",,"USA","Working","00QB0000005d54aMAA",,,"Hot",,,,,,"005B0000004hsY0IAI",,"01JB000000AL5ieMAD",,,,,"true",,,,,,,2,702.8,,0,,702,
"2018-08-24T22:12:40.000Z","Northwest Display Fireworks",,,,,"Shawanda Knopf","Consulting",,,,,"2020-07-27T17:25:13.544Z","Working",,"false",,,,"Social Media",,"2018-08-24T22:12:40.000Z",,"USA","Working","00QB0000005d54bMAA",,,"Warm",,,,,,"00GB00000037NZLMA2",,"01JB000000AL5ieMAD",,,,,"true",,,,,,,2,702.8,,0,,702,
"2018-08-24T22:12:40.000Z","Bodell Construction",,,,,"Darla Rio","Banking",,,,,"2020-07-27T17:25:13.544Z","Working",,"false",,,,"Social Media",,"2018-08-24T22:12:40.000Z",,"USA","Working","00QB0000005d54cMAA",,,"Hot",,,,,,"005B0000004hsW8IAI",,"01JB000000AL5ieMAD",,,,,"true",,,,,,,2,702.8,,0,,702,
"2019-03-10T00:24:11.000Z","Alabama Brick Delivery Inc",,,,,"Jeremy Chew","Healthcare & Life Sciences",,,,,"2020-07-27T17:25:13.544Z","Working",,"false",,,,"Social Media",,"2018-08-24T22:12:40.000Z",,"USA","Working","00QB0000005d54dMAA",,,"Cool",,,,,,"005B0000004ie0yIAA",,"01JB000000AL5ieMAD",,,,,"true",,,,,,,2,702.8,,0,,702,
"2018-08-24T22:12:40.000Z","Montana Container Corp",,,,,"Renita Herrick","Electronics",,,,,"2020-07-27T17:25:13.544Z","Working",,"false",,,,"Social Media",,"2018-08-24T22:12:40.000Z",,"USA","Working","00QB0000005d54eMAA",,,"Warm",,,,,,"005B0000004hsW6IAI",,"01JB000000AL5ieMAD",,,,,"true",,,,,,,2,702.8,,0,,702,
"2018-08-24T22:12:40.000Z","Big Sky Insulations Inc",,,,,"Lucinda Gainey","Government",,,,,"2020-07-27T17:25:13.544Z","Working",,"false",,,,"Marketing Event",,"2018-08-24T22:12:40.000Z",,"USA","Working","00QB0000005d54fMAA",,,"Warm",,,,,,"005B0000004hsWAIAY",,"01JB000000AL5ieMAD",,,,,"false",,,,,,,2,702.8,,0,,702,
"2018-08-24T22:12:40.000Z","Wood's Powr-Grip Inc",,,,,"Jennie Acuna","Hospitality",,,,,"2020-07-27T17:25:13.544Z","Working",,"false",,,,"Social Media",,"2018-08-24T22:12:40.000Z",,"USA","Working","00QB0000005d54hMAA",,,"Hot",,,,,,"005B0000004hsW9IAI",,"01JB000000AL5ieMAD",,,,,"true",,,,,,,2,702.8,,0,,702,
"2018-08-24T22:12:40.000Z","Garden City Plumbing & Heating",,,,,"Neil Torkelson","Insurance",,,,,"2020-07-27T17:25:13.544Z","Unqualified",,"false",,,,"Social Media",,"2018-08-24T22:12:40.000Z",,"USA","Unqualified","00QB0000005d54iMAA",,,"Hot",,,,,,"005B0000004hsY0IAI",,"01JB000000AL68VMAT",,,,,"true",,,,,,,5,702.8,,0,,702,
"2018-08-24T22:12:40.000Z","Midwest Industries, Inc.",,,,,"Tyrell Gunther","Communications",,,,,"2020-07-27T17:25:13.544Z","New",,"false",,,,"Social Media",,"2018-08-24T22:12:40.000Z",,"USA","New","00QB0000005d54jMAA",,,"Warm",,,,,,"005B0000004ofP3IAI",,"01JB000000AL5idMAD",,,,,"false",,,,,,,1,702.8,,0,,702,
"2018-08-24T22:12:40.000Z","Cardinal Distributing",,,,,"Monte Scharff","Environmental",,,,,"2020-07-27T17:25:13.544Z","Working",,"false",,,,"Social Media",,"2018-08-24T22:12:40.000Z",,"USA","Working","00QB0000005d54kMAA",,,"Hot",,,,,,"005B0000004hsWHIAY",,"01JB000000AL5ieMAD",,,,,"true",,,,,,,2,702.8,,0,,702,
"2019-03-10T00:24:25.000Z","International Shipping Co.",,,,,"Gwendolyn Royals","Electronics",,,,,"2020-07-27T17:25:13.544Z","Unqualified",,"false",,,,"Website",,"2018-08-24T22:12:40.000Z",,"USA","Unqualified","00QB0000005d54lMAA",,,"Hot",,,,,,"005B0000004ie0yIAA",,"01JB000000AL68VMAT",,,,,"true",,,,,,,5,702.8,,0,,702,
"2018-08-24T22:12:40.000Z","Plum Creek Timber Co",,,,,"Raina Quayle","Government",,,,,"2020-07-27T17:25:13.544Z","New",,"false",,,,"Website",,"2018-08-24T22:12:40.000Z",,"USA","New","00QB0000005d54mMAA",,,"Warm",,,,,,"005B0000004hsW6IAI",,"01JB000000AL5idMAD",,,,,"true",,,,,,,1,702.8,,0,,702,
"2018-08-24T22:12:40.000Z","Peabody Coal Co",,,,,"Mellissa Lavender","Government",,,,,"2020-07-27T17:25:13.544Z","Unqualified",,"false",,,,"Social Media",,"2018-08-24T22:12:40.000Z",,"USA","Unqualified","00QB0000005d54nMAA",,,"Cool",,,,,,"005B0000004hsW8IAI",,"01JB000000AL68VMAT",,,,,"true",,,,,,,5,702.8,,0,,702,
"2018-08-24T22:12:40.000Z","Brenntag Pacific",,,,,"Dan Hawes","Machinery",,,,,"2020-07-27T17:25:13.544Z","New",,"false",,,,"Marketing Event",,"2018-08-24T22:12:40.000Z",,"USA","New","00QB0000005d54oMAA",,,"Warm",,,,,,"005B0000004hsW8IAI",,"01JB000000AL5idMAD",,,,,"true",,,,,,,1,702.8,,0,,702,
"2018-08-24T22:12:40.000Z","Yellowstone County Implement",,,,,"Pearl Willson","Hospitality",,,,,"2020-07-27T17:25:13.544Z","Working",,"false",,,,"Website",,"2018-08-24T22:12:40.000Z",,"USA","Working","00QB0000005d54pMAA",,,"Hot",,,,,,"005B0000004hsWHIAY",,"01JB000000AL5ieMAD",,,,,"true",,,,,,,2,702.8,,0,,702,
"2018-08-24T22:12:40.000Z","Pyramid Construction Inc.",,,,,"Damion Halsey","Insurance",,,,,"2020-07-27T17:25:13.544Z","Working",,"false",,,,"Social Media",,"2018-08-24T22:12:40.000Z",,"USA","Working","00QB0000005d54qMAA",,,"Warm",,,,,,"00GB00000037NZKMA2",,"01JB000000AL5ieMAD",,,,,"true",,,,,,,2,702.8,,0,,702,
"2018-08-24T22:12:40.000Z","BNSF Railway Co.",,,,,"Ty Krier","Communications",,,,,"2020-07-27T17:25:13.544Z","Working",,"false",,,,"Marketing Event",,"2018-08-24T22:12:40.000Z",,"USA","Working","00QB0000005d54rMAA",,,"Hot",,,,,,"00GB00000037NZKMA2",,"01JB000000AL5ieMAD",,,,,"true",,,,,,,2,702.8,,0,,702,
"2018-08-24T22:12:40.000Z","Ohana Corporation",,,,,"Britney Zook","Environmental",,,,,"2020-07-27T17:25:13.544Z","Working",,"false",,,,"Website",,"2018-08-24T22:12:40.000Z",,"USA","Working","00QB0000005d54sMAA",,,"Cool",,,,,,"005B0000004hsW6IAI",,"01JB000000AL5ieMAD",,,,,"true",,,,,,,2,702.8,,0,,702,
"2019-03-10T00:23:38.000Z","Jtl Group",,,,,"Adrian Newsom","Electronics",,,,,"2020-07-27T17:25:13.544Z","Working",,"false",,,,"Social Media",,"2018-08-24T22:12:40.000Z",,"USA","Working","00QB0000005d54tMAA",,,"Warm",,,,,,"005B0000004ie0yIAA",,"01JB000000AL5ieMAD",,,,,"true",,,,,,,2,702.8,,0,,702,
"2018-08-24T22:12:40.000Z","Neville Homes",,,,,"Megan Salyer","Government",,,,,"2020-07-27T17:25:13.544Z","New",,"false",,,,"Marketing Event",,"2018-08-24T22:12:40.000Z",,"USA","New","00QB0000005d54uMAA",,,"Warm",,,,,,"005B0000004hsWCIAY",,"01JB000000AL5idMAD",,,,,"true",,,,,,,1,702.8,,0,,702,
"2018-08-24T22:12:40.000Z","Plum Creek Timber Co",,,,,"Sarah Vickery","Government",,,,,"2020-07-27T17:25:13.544Z","Working",,"false",,,,"Website",,"2018-08-24T22:12:40.000Z",,"USA","Working","00QB0000005d54vMAA",,,"Warm",,,,,,"005B0000004hsWFIAY",,"01JB000000AL5ieMAD",,,,,"true",,,,,,,2,702.8,,0,,702,
"2018-08-24T22:12:40.000Z","Anderson's Heating Ac & Plumb",,,,,"Rebeca Mccrory","Communications",,,,,"2020-07-27T17:25:13.544Z","New",,"false",,,,"Website",,"2018-08-24T22:12:40.000Z",,"USA","New","00QB0000005d54xMAA",,,"Cool",,,,,,"005B0000004hsW7IAI",,"01JB000000AL5idMAD",,,,,"true",,,,,,,1,702.8,,0,,702,
"2018-08-24T22:12:40.000Z","Graymont Inc",,,,,"Andrae Fulcher","Consulting",,,,,"2020-07-27T17:25:13.544Z","New",,"false",,,,"Social Media",,"2018-08-24T22:12:40.000Z",,"USA","New","00QB0000005d54yMAA",,,"Hot",,,,,,"005B0000004hsWHIAY",,"01JB000000AL5idMAD",,,,,"true",,,,,,,1,702.8,,0,,702,
"2018-08-24T22:12:40.000Z","Gull Boats & Rv",,,,,"Dorothy Shain","Media",,,,,"2020-07-27T17:25:13.544Z","Working",,"false",,,,"Marketing Event",,"2018-08-24T22:12:40.000Z",,"USA","Working","00QB0000005d54zMAA",,,"Hot",,,,,,"00GB00000037NZKMA2",,"01JB000000AL5ieMAD",,,,,"true",,,,,,,2,702.8,,0,,702,
"2018-08-24T22:12:40.000Z","Connector Technology Inc",,,,,"Justine Homan","Transportation",,,,,"2020-07-27T17:25:13.544Z","Working",,"false",,,,"Social Media",,"2018-08-24T22:12:40.000Z",,"USA","Working","00QB0000005d550MAA",,,"Warm",,,,,,"00GB00000037NZKMA2",,"01JB000000AL5ieMAD",,,,,"true",,,,,,,2,702.8,,0,,702,
"2018-08-24T22:12:40.000Z","Jim Palmer Trucking Inc.",,,,,"Wayne Rey","Agriculture",,,,,"2020-07-27T17:25:13.544Z","Unqualified",,"false",,,,"Website",,"2018-08-24T22:12:40.000Z",,"USA","Unqualified","00QB0000005d551MAA",,,"Hot",,,,,,"005B0000004hsWBIAY",,"01JB000000AL68VMAT",,,,,"true",,,,,,,5,702.8,,0,,702,
"2018-08-24T22:12:40.000Z","Omimex Canada Ltd",,,,,"Miguel Braswell","Energy",,,,,"2020-07-27T17:25:13.544Z","Working",,"false",,,,"Website",,"2018-08-24T22:12:40.000Z",,"USA","Working","00QB0000005d552MAA",,,"Hot",,,,,,"005B0000004hsW6IAI",,"01JB000000AL5ieMAD",,,,,"true",,,,,,,2,702.8,,0,,702,
"2018-08-24T22:12:40.000Z","Summit Lighthouse",,,,,"Kory Lincoln","Apparel",,,,,"2020-07-27T17:25:13.544Z","Working",,"false",,,,"Marketing Event",,"2018-08-24T22:12:40.000Z",,"USA","Working","00QB0000005d553MAA",,,"Warm",,,,,,"00GB00000037NZKMA2",,"01JB000000AL5ieMAD",,,,,"true",,,,,,,2,702.8,,0,,702,
"2018-08-24T22:12:40.000Z","Uhaul",,,,,"Saul Schlenker","Banking",,,,,"2020-07-27T17:25:13.544Z","Unqualified",,"false",,,,"Website",,"2018-08-24T22:12:40.000Z",,"USA","Unqualified","00QB0000005d554MAA",,,"Cool",,,,,,"00GB00000037NZLMA2",,"01JB000000AL68VMAT",,,,,"true",,,,,,,5,702.8,,0,,702,
"2018-08-24T22:12:40.000Z","Montana Wyoming Systems Inc",,,,,"Kristin Schueller","Biotechnology",,,,,"2020-07-27T17:25:13.544Z","Working",,"false",,,,"Social Media",,"2018-08-24T22:12:40.000Z",,"USA","Working","00QB0000005d555MAA",,,"Warm",,,,,,"005B0000004hsWHIAY",,"01JB000000AL5ieMAD",,,,,"true",,,,,,,2,702.8,,0,,702,
"2018-08-24T22:12:40.000Z","Western Star Trucks",,,,,"Corina Mauro","Chemicals",,,,,"2020-07-27T17:25:13.544Z","New",,"false",,,,"Social Media",,"2018-08-24T22:12:40.000Z",,"USA","New","00QB0000005d556MAA",,,"Hot",,,,,,"00GB00000037NZKMA2",,"01JB000000AL5idMAD",,,,,"true",,,,,,,1,702.8,,0,,702,
"2018-08-24T22:12:40.000Z","Davis Transport Inc.",,,,,"Naomi Moles","Communications",,,,,"2020-07-27T17:25:13.544Z","Working",,"false",,,,"Marketing Event",,"2018-08-24T22:12:40.000Z",,"USA","Working","00QB0000005d557MAA",,,"Warm",,,,,,"005B0000004hsWFIAY",,"01JB000000AL5ieMAD",,,,,"true",,,,,,,2,702.8,,0,,702,
"2018-08-24T22:12:40.000Z","Sanjel Usa Inc",,,,,"Nichole Nassar","Engineering",,,,,"2020-07-27T17:25:13.544Z","Working",,"false",,,,"Social Media",,"2018-08-24T22:12:40.000Z",,"USA","Working","00QB0000005d558MAA",,,"Hot",,,,,,"005B0000004hsW6IAI",,"01JB000000AL5ieMAD",,,,,"true",,,,,,,2,702.8,,0,,702,
"2018-08-24T22:12:40.000Z","Daily Interlake",,,,,"Lee Ortis","Healthcare & Life Sciences",,,,,"2020-07-27T17:25:13.544Z","Working",,"false",,,,"Website",,"2018-08-24T22:12:40.000Z",,"USA","Working","00QB0000005d559MAA",,,"Cool",,,,,,"005B0000004hsWFIAY",,"01JB000000AL5ieMAD",,,,,"false",,,,,,,2,702.8,,0,,702,
"2019-03-10T15:04:40.000Z","Wilbur Ellis Co",,,,,"Tiffany Quillen","Electronics",,,,,"2020-07-27T17:25:13.544Z","Draft",,"false",,,,"Partner",,"2018-08-24T22:12:40.000Z",,"USA","Draft","00QB0000005d55AMAQ",,,"Warm",,,,,,"005B0000004ie0yIAA",,"01JB000000AL68WMAT",,,,,"false",,,,,,,6,702.8,,0,,702,
"2018-08-24T22:12:40.000Z","Western Plains Machinery Co.",,,,,"Tami Warford","Insurance",,,,,"2020-07-27T17:25:13.544Z","Working",,"false",,,,"Website",,"2018-08-24T22:12:40.000Z",,"USA","Working","00QB0000005d55BMAQ",,,"Warm",,,,,,"005B0000004hsWAIAY",,"01JB000000AL5ieMAD",,,,,"false",,,,,,,2,702.8,,0,,702,
"2018-08-24T22:12:40.000Z","Poulsens",,,,,"Tristan Isaacs","Government",,,,,"2020-07-27T17:25:13.544Z","Working",,"false",,,,"Marketing Event",,"2018-08-24T22:12:40.000Z",,"USA","Working","00QB0000005d55CMAQ",,,"Warm",,,,,,"005B0000004hsWGIAY",,"01JB000000AL5ieMAD",,,,,"true",,,,,,,2,702.8,,0,,702,
"2018-08-24T22:12:40.000Z","Spencer Industries",,,,,"Diane Fabela","Government",,,,,"2020-07-27T17:25:13.544Z","Working",,"false",,,,"Social Media",,"2018-08-24T22:12:40.000Z",,"USA","Working","00QB0000005d55DMAQ",,,"Warm",,,,,,"005B0000004hsY0IAI",,"01JB000000AL5ieMAD",,,,,"true",,,,,,,2,702.8,,0,,702,
"2018-08-24T22:12:40.000Z","Industrial Lumber Sales Inc",,,,,"Colleen Cohn","Entertainment",,,,,"2020-07-27T17:25:13.544Z","Working",,"false",,,,"Marketing Event",,"2018-08-24T22:12:40.000Z",,"USA","Working","00QB0000005d55EMAQ",,,"Cool",,,,,,"005B0000004hsW8IAI",,"01JB000000AL5ieMAD",,,,,"true",,,,,,,2,702.8,,0,,702,
"2018-08-24T22:12:40.000Z","Simms Fishing Products Corp.","Enterprise",,,,"Lloyd Archibald","Hospitality",,,,"2018-08-24T22:12:40.000Z","2020-07-27T17:25:13.544Z","Converted","001B000000mBLVgIAO","true","001B000000mBLVgIAO",,,"Social Media","USA","2018-08-24T22:12:40.000Z","005B0000004hsWCIAY","USA","Converted","00QB0000005d55FMAQ",,"2009-01-22","-N/A",,"003B000000DS5skIAD","Communications","003B000000DS5skIAD","001B000000mBLVgIAO","005B0000004ofP3IAI",,"01JB000000AL5ifMAD","Marketing Event",,,"NY","false","Lloyd Archibald",,,"2018-09-20T03:32:21.000Z","Kissee Racine",,4,702.8,210000000,0,2400,0,
"2018-08-24T22:12:40.000Z","Roseburg Forest Products Co","Small Business",,"true","012B0000000ATFfIAO","Bonnie Barra","Environmental","006B0000004OpWVIA0","Closed Won",,"2018-08-24T22:12:40.000Z","2020-07-27T17:25:13.544Z","Approved","001B000000mBLW9IAO","true","001B000000mBLW9IAO","006B0000004OpWVIA0","true","Website","USA","2018-08-24T22:12:40.000Z","005B0000004hsWEIAY","USA","Approved","00QB0000005d55GMAQ","001B000000mBLW9IAO","2008-05-08","-N/A","Closed","003B000000DS5sbIAD","Manufacturing","003B000000DS5sbIAD","001B000000mBLW9IAO","005B0000004hsWEIAY","Closed","01JB000000AL5iTMAT","Marketing Event","Roseburg Products  - Add-On Business - 40K","2018-11-03","NV","false","Bonnie Barra","2018-08-24T22:12:40.000Z","005B0000004hsWEIAY","2018-09-20T03:32:21.000Z","Magnum Sturgess","Marketing Event",8,702.8,24000000,70,31,0,40000
"2018-08-24T22:12:40.000Z","Montana Silversmiths Inc",,,,,"Jess Moeller","Finance",,,,,"2020-07-27T17:25:13.544Z","Contacted",,"false",,,,"Marketing Event",,"2018-08-24T22:12:40.000Z",,"USA",,"00QB0000005d55HMAQ",,,"Hot",,,,,,"005B0000004hsW6IAI",,,,,,,"true",,,,,,,,702.8,,0,,702,
"2018-08-24T22:12:40.000Z","Bozeman Daily Chronicle",,,,,"Stacy Morehead","Food & Beverage",,,,,"2020-07-27T17:25:13.544Z","Contacted",,"false",,,,"Social Media",,"2018-08-24T22:12:40.000Z",,"USA",,"00QB0000005d55IMAQ",,,"Warm",,,,,,"005B0000004hsY0IAI",,,,,,,"true",,,,,,,,702.8,,0,,702,
"2018-08-24T22:12:40.000Z","J R Gillis Assoc",,,,,"Tenisha Mabery","Healthcare & Life Sciences",,,,,"2020-07-27T17:25:13.544Z","Working",,"false",,,,"Website",,"2018-08-24T22:12:40.000Z",,"USA","Working","00QB0000005d55JMAQ",,,"Hot",,,,,,"00GB00000037NZLMA2",,"01JB000000AL5ieMAD",,,,,"true",,,,,,,2,702.8,,0,,702,
"2018-08-24T22:12:40.000Z","Summit Aeronautics Group",,,,,"Loren Mark","Insurance",,,,,"2020-07-27T17:25:13.544Z","Working",,"false",,,,"Marketing Event",,"2018-08-24T22:12:40.000Z",,"USA","Working","00QB0000005d55KMAQ",,,"Hot",,,,,,"005B0000004hsW8IAI",,"01JB000000AL5ieMAD",,,,,"true",,,,,,,2,702.8,,0,,702,
"2018-08-24T22:12:40.000Z","Harrington Bottling Company",,,,,"Brannon Toliver","Consulting",,,,,"2020-07-27T17:25:13.544Z","Unqualified",,"false",,,,"Social Media",,"2018-08-24T22:12:40.000Z",,"USA","Unqualified","00QB0000005d55LMAQ",,,"Warm",,,,,,"005B0000004hsWHIAY",,"01JB000000AL68VMAT",,,,,"true",,,,,,,5,702.8,,0,,702,
"2018-08-24T22:12:40.000Z","Whitefish Water Dept",,,,,"Emil Perera","Machinery",,,,,"2020-07-27T17:25:13.544Z","Working",,"false",,,,"Marketing Event",,"2018-08-24T22:12:40.000Z",,"USA","Working","00QB0000005d55MMAQ",,,"Cool",,,,,,"005B0000004hsWCIAY",,"01JB000000AL5ieMAD",,,,,"true",,,,,,,2,702.8,,0,,702,
"2018-08-24T22:12:40.000Z","PJFC, Inc.",,,,,"Betty Lenz","Hospitality",,,,,"2020-07-27T17:25:13.544Z","New",,"false",,,,"Social Media",,"2018-08-24T22:12:40.000Z",,"USA","New","00QB0000005d55NMAQ",,,"Warm",,,,,,"005B0000004hsWGIAY",,"01JB000000AL5idMAD",,,,,"true",,,,,,,1,702.8,,0,,702,
"2018-08-24T22:12:40.000Z","Zip Beverage",,,,,"Kelsey Bedard","Insurance",,,,,"2020-07-27T17:25:13.544Z","Unqualified",,"false",,,,"Social Media",,"2018-08-24T22:12:40.000Z",,"USA","Unqualified","00QB0000005d55OMAQ",,,"Hot",,,,,,"005B0000004hsW9IAI",,"01JB000000AL68VMAT",,,,,"true",,,,,,,5,702.8,,0,,702,
"2018-08-24T22:12:40.000Z","Bmc Millwork",,,,,"Ben Seale","Communications",,,,,"2020-07-27T17:25:13.544Z","Working",,"false",,,,"Social Media",,"2018-08-24T22:12:40.000Z",,"USA","Working","00QB0000005d55PMAQ",,,"Warm",,,,,,"005B0000004hsW7IAI",,"01JB000000AL5ieMAD",,,,,"true",,,,,,,2,702.8,,0,,702,
"2018-08-24T22:12:40.000Z","Norway Metals",,,,,"Brandy Piche","Environmental",,,,,"2020-07-27T17:25:13.544Z","Working",,"false",,,,"Website",,"2018-08-24T22:12:40.000Z",,"USA","Working","00QB0000005d55QMAQ",,,"Hot",,,,,,"005B0000004hsW6IAI",,"01JB000000AL5ieMAD",,,,,"true",,,,,,,2,702.8,,0,,702,
"2018-08-24T22:12:40.000Z","Nupac Manufacturing",,,,,"Kerrie Lorenzo","Electronics",,,,,"2020-07-27T17:25:13.544Z","Working",,"false",,,,"Marketing Event",,"2018-08-24T22:12:40.000Z",,"USA","Working","00QB0000005d55RMAQ",,,"Cool",,,,,,"005B0000004hsY0IAI",,"01JB000000AL5ieMAD",,,,,"true",,,,,,,2,702.8,,0,,702,
"2018-08-24T22:12:40.000Z","Computers Unlimited",,,,,"Kimberlee Jankowski","Government",,,,,"2020-07-27T17:25:13.544Z","Working",,"false",,,,"Social Media",,"2018-08-24T22:12:40.000Z",,"USA","Working","00QB0000005d55SMAQ",,,"Warm",,,,,,"005B0000004hsWAIAY",,"01JB000000AL5ieMAD",,,,,"false",,,,,,,2,702.8,,0,,702,
"2018-08-24T22:12:40.000Z","Corcoran Trucking Inc.",,,,,"Sally Spurrier","Government",,,,,"2020-07-27T17:25:13.544Z","Working",,"false",,,,"Website",,"2018-08-24T22:12:40.000Z",,"USA","Working","00QB0000005d55TMAQ",,,"Warm",,,,,,"005B0000004hsWGIAY",,"01JB000000AL5ieMAD",,,,,"true",,,,,,,2,702.8,,0,,702,
"2018-08-24T22:12:40.000Z","Lee Enterprises Inc",,,,,"Jordan Amy","Consulting",,,,,"2020-07-27T17:25:13.544Z","Working",,"false",,,,"Social Media",,"2018-08-24T22:12:40.000Z",,"USA","Working","00QB0000005d55UMAQ",,,"Warm",,,,,,"005B0000004ofP3IAI",,"01JB000000AL5ieMAD",,,,,"false",,,,,,,2,702.8,,0,,702,
"2018-08-24T22:12:40.000Z","Torgerson Llc Havre",,,,,"Terence Hone","Communications",,,,,"2020-07-27T17:25:13.544Z","Working",,"false",,,,"Social Media",,"2018-08-24T22:12:40.000Z",,"USA","Working","00QB0000005d55VMAQ",,,"Hot",,,,,,"005B0000004hsW9IAI",,"01JB000000AL5ieMAD",,,,,"true",,,,,,,2,702.8,,0,,702,
"2018-08-24T22:12:40.000Z","RY Timber Inc.",,,,,"Korey Stoughton","Consulting",,,,,"2020-07-27T17:25:13.544Z","Working",,"false",,,,"Social Media",,"2018-08-24T22:12:40.000Z",,"USA","Working","00QB0000005d55WMAQ",,,"Warm",,,,,,"005B0000004hsWHIAY",,"01JB000000AL5ieMAD",,,,,"true",,,,,,,2,702.8,,0,,702,
"2018-08-24T22:12:40.000Z","Cop Construction Co.",,,,,"Leslie Reddick","Media",,,,,"2020-07-27T17:25:13.544Z","Working",,"false",,,,"Marketing Event",,"2018-08-24T22:12:40.000Z",,"USA","Working","00QB0000005d55XMAQ",,,"Hot",,,,,,"005B0000004hsW6IAI",,"01JB000000AL5ieMAD",,,,,"true",,,,,,,2,702.8,,0,,702,
"2018-08-24T22:12:40.000Z","Unicare Corporation",,,,,"Janice Greenbaum","Transportation",,,,,"2020-07-27T17:25:13.544Z","Unqualified",,"false",,,,"Marketing Event",,"2018-08-24T22:12:40.000Z",,"USA","Unqualified","00QB0000005d55YMAQ",,,"Cool",,,,,,"005B0000004ofP3IAI",,"01JB000000AL68VMAT",,,,,"false",,,,,,,5,702.8,,0,,702,
"2018-08-24T22:12:40.000Z","Empire Steel Mfg Co",,,,,"Summer Shatzer","Agriculture",,,,,"2020-07-27T17:25:13.544Z","Working",,"false",,,,"Social Media",,"2018-08-24T22:12:40.000Z",,"USA","Working","00QB0000005d55ZMAQ",,,"Warm",,,,,,"005B0000004hsaWIAQ",,"01JB000000AL5ieMAD",,,,,"true",,,,,,,2,702.8,,0,,702,
