"LastModifiedDate","VisitorId","PlannedVisitEndTime","Visitor_Role.DeveloperName","RetailStore_RetailStoreGroup_Description","RetailStore_DeliveryMethod","RetailStore_Priority","Visitor_Role.RolePath","Name","RetailStore_RetailStoreGroupName_Custom","Visitor_UniqueUserName","CreatedById","Visitor_FullPhotoUrl","Visitor_Role.Roles","RetailStore_AccountId","Visitor_UserType","StatusRemarks","Visitor_Username","Status","ActualVisitEndTime","PlaceId","IsDeleted","ActualVisitStartTime","RetailStore_RetailStoreGroup_Name","RetailStore_Location_Address_City","ActualVisitStartTime_YearMonthDay","RetailStore_Account_Industry","RetailStore_PrimaryContact_Name","PlannedVisitStartTime","RetailStore_Account_Type","Visitor_SmallPhotoUrl","CreatedDate","Id","RetailStore_Id","RetailStore_RetailLocationGroupId","RetailStore_Account_AccountSource","RetailStore_Location_Address_Name","InstructionDescription","RetailStore_Account_Parent_Account_Names","RetailStore_Location_Address_PostalCode","VisitPriority","Visitor_Name","RetailStore_Name","OwnerId","RetailStore_Location_Name","Visitor_Role.ParentRoleId","RetailStore_Location_Address_Country","RetailStore_PrimaryContact_MobilePhone","RetailStore_PrimaryContact_Phone","RetailStore_StoreType","RetailStore_PrimaryContactId","RetailStore_Account_Name","RetailStore_Location_Address_State","RetailStore_PrimaryContact_Email","RetailStore_PrimaryContact_Department","RetailStore_Account_Phone","RetailStore_Description","SystemModstamp","Visitor_Role.Name","RetailStore_PrimaryContact_Description","LastModifiedById","RetailStore_Account_Parent_Account_NamesPath","ActualVisitDuration","RetailStore_DeliveryFrequency","RetailStore_Location_LocationLevel","RetailStore_Account_AnnualRevenue","PlannedVisitDuration"
"2019-12-25T08:17:55.000Z","005B0000006PwWHIA0","2020-01-26T22:01:28.000Z",,"Description of Dmart Location Group 3","Van","Low",,"00000021","Northeast","Chantelle Rep","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzz/F",,"001B000001AQUOvIAP","Standard",,"chantellerep@salesforce.com","Completed","2020-01-26T22:01:28.000Z","0YQB0000000L0CFOA0","false","2020-01-26T21:40:17.000Z","Northeast","Hamilton","2020-01-26","Finance","Veronika Inouye","2020-01-26T21:40:17.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzz/T","2019-12-25T07:09:04.000Z","0Z5B0000000L1rDKAS","0YQB0000000L0CFOA0","0Y2B0000000L08uKAC",,"A00000005","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","45011","Low","Chantelle Rep","Fare Merchants - Irving","005B0000006NoPnIAK","Dmart Location 20",,"Butler",,"408-540-1785","Regular","003B000000H1QcaIAF","Fare Merchants Account","OH","vinouye@aol.com",,,,"2020-04-14T22:10:30.000Z",,,"005B0000006NoPnIAK","Alpine Nutrition Account/NTO Account",21,7,1,,21
"2019-12-25T08:17:55.000Z","005B0000006PwWIIA0","2018-09-09T07:36:24.000Z",,"Description of Dmart Location Group 2","Van","High",,"00000022","Midwest","Wendy West","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0i/F",,"001B000001AQUOvIAP","Standard",,"wendywest@salesforce.com","Completed","2018-09-09T07:36:24.000Z","0YQB0000000L0CGOA0","false","2018-09-09T06:30:25.000Z","Midwest","Anchorage","2018-09-09","Finance","Meaghan Garufi","2018-09-09T06:30:25.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0i/T","2019-12-25T07:09:04.000Z","0Z5B0000000L1rEKAS","0YQB0000000L0CGOA0","0Y2B0000000L08tKAC",,"A00000004","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","99501","High","Wendy West","NTO Store - Ferry Plaza Market","005B0000006NoPnIAK","Dmart Location 21",,"Anchorage",,"931-313-9635","Regular","003B000000H1QcVIAV","Fare Merchants Account","AK","meaghan@hotmail.com",,,,"2020-04-14T22:10:30.000Z",,,"005B0000006NoPnIAK","Alpine Nutrition Account/NTO Account",65,1,1,,65
"2020-04-18T11:13:26.000Z","005B0000006PwWJIA0","2020-04-04T22:10:26.000Z",,"Description of Dmart Location Group 5","Van","Medium",,"00000023","West","Vince West","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0Y/F",,"001B000001AQUOwIAP","Standard",,"vincewest@salesforce.com","Completed","2020-04-04T22:10:26.000Z","0YQB0000000L0CHOA0","false","2020-04-04T20:52:47.000Z","West","Bridgeport","2020-04-04","Manufacturing","Minna Amigon","2020-04-04T20:52:47.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0Y/T","2019-12-25T07:09:04.000Z","0Z5B0000000L1rFKAS","0YQB0000000L0CHOA0","0Y2B0000000L08wKAC",,"A00000003","Please complete the visit and collect all the KPIs","NTO Account","8014","Medium","Vince West","Fare Merchants - Chelsea","005B0000006NoPnIAK","Dmart Location 22",,"Gloucester",,"215-874-1229","Regular","003B000000H1QcPIAV","NTO Account","NJ","minna_amigon@yahoo.com",,,,"2020-04-18T11:13:26.000Z",,,"005B0000006Q7xcIAC","NTO Account",77,3,1,,77
"2019-12-25T08:17:55.000Z","005B0000006PwWKIA0","2019-01-11T21:13:37.000Z",,"Description of Dmart Location Group 1","Van","Low",,"00000024","Bay Area","Cindy Central","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo04/F",,"001B000001AQUOwIAP","Standard",,"cindycentral@salesforce.com","Completed","2019-01-11T21:13:37.000Z","0YQB0000000L0CIOA0","false","2019-01-11T20:27:19.000Z","Bay Area","Brighton","2019-01-11","Manufacturing","Simona Morasca","2019-01-11T20:27:19.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo04/T","2019-12-25T07:09:04.000Z","0Z5B0000000L1rGKAS","0YQB0000000L0CIOA0","0Y2B0000000L08sKAC",,"A00000002","Please complete the visit and collect all the KPIs","NTO Account","48116","Low","Cindy Central","NTO Store - Alameda","005B0000006NoPnIAK","Dmart Location 23",,"Livingston",,"419-503-2484","Regular","003B000000H1QcKIAV","NTO Account","MI","simona@morasca.com",,,,"2020-04-14T22:10:30.000Z",,,"005B0000006NoPnIAK","NTO Account",46,5,1,,46
"2019-12-25T08:17:55.000Z","005B0000006PwWLIA0","2018-06-17T07:54:29.000Z",,"Description of Dmart Location Group 4","Van","Low",,"00000025","South","Vanessa Central","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0T/F",,"001B000001AQUOvIAP","Standard",,"vanessacentral@salesforce.com","Completed","2018-06-17T07:54:29.000Z","0YQB0000000L0CJOA0","false","2018-06-17T07:31:57.000Z","South","Middlesex","2018-06-17","Finance","Josephine Darakjy","2018-06-17T07:31:57.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0T/T","2019-12-25T07:09:04.000Z","0Z5B0000000L1rHKAS","0YQB0000000L0CJOA0","0Y2B0000000L08vKAC",,"A00000025","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","8846","High","Vanessa Central","Fare Merchants - Austin","005B0000006NoPnIAK","Dmart Location 24",,"Middlesex",,"810-292-9388","Regular","003B000000H1QcGIAV","Fare Merchants Account","NJ","josephine_darakjy@darakjy.org",,,,"2020-04-14T22:10:30.000Z",,,"005B0000006NoPnIAK","Alpine Nutrition Account/NTO Account",22,5,1,,22
"2019-12-25T08:17:55.000Z","005B0000006PwWMIA0","2017-12-27T02:05:28.000Z",,"Description of Dmart Location Group 3","Van","Low",,"00000026","Northeast","Kasey Central","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0E/F",,"001B000001AQUOwIAP","Standard",,"kaseycentral@salesforce.com","Completed","2017-12-27T02:05:28.000Z","0YQB0000000L0BvOAK","false","2017-12-27T00:41:10.000Z","Northeast","New Orleans","2017-12-27","Manufacturing","Bette Nicka","2017-12-27T00:41:10.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0E/T","2019-12-25T07:09:04.000Z","0Z5B0000000L1rIKAS","0YQB0000000L0BvOAK","0Y2B0000000L08uKAC",,"A00000001","Please complete the visit and collect all the KPIs","NTO Account","70116","Medium","Kasey Central","Fare Merchants - Brooklyn","005B0000006NoPnIAK","Dmart Location 1",,"Orleans",,"610-545-3615","Regular","003B000000H1QcZIAV","NTO Account","LA","bette_nicka@cox.net",,,,"2020-04-14T22:10:30.000Z",,,"005B0000006NoPnIAK","NTO Account",84,5,1,,84
"2019-12-25T08:17:55.000Z","005B0000006PwWNIA0","2020-02-13T12:20:15.000Z",,"Description of Dmart Location Group 2","Truck","High",,"00000027","Midwest","Valerie East","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0O/F",,"001B000001AQUOwIAP","Standard",,"valerieeast@salesforce.com","Completed","2020-02-13T12:20:15.000Z","0YQB0000000L0BwOAK","false","2020-02-13T11:26:30.000Z","Midwest","Sioux Falls","2020-02-13","Manufacturing","Mattie Poquette","2020-02-13T11:26:30.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0O/T","2019-12-25T07:09:04.000Z","0Z5B0000000L1rJKAS","0YQB0000000L0BwOAK","0Y2B0000000L08tKAC",,"A00000009","Please complete the visit and collect all the KPIs","NTO Account","57105","Low","Valerie East","Fare Merchants - Gold Coast","005B0000006NoPnIAK","Dmart Location 2",,"Minnehaha",,"602-277-4385","Regular","003B000000H1QcUIAV","NTO Account","SD","mattie@aol.com",,,,"2020-04-14T22:10:30.000Z",,,"005B0000006NoPnIAK","NTO Account",53,2,1,,53
"2019-12-25T08:17:55.000Z","005B0000006PwWOIA0","2019-06-22T08:26:28.000Z",,"Description of Dmart Location Group 5","Truck","Medium",,"00000028","West","Ricky East","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0J/F",,"001B000001AQUOxIAP","Standard",,"rickyeast@salesforce.com","Completed","2019-06-22T08:26:28.000Z","0YQB0000000L0BxOAK","false","2019-06-22T07:24:27.000Z","West","Baltimore","2019-06-22","Food & Beverage","Cammy Albares","2019-06-22T07:24:27.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0J/T","2019-12-25T07:09:04.000Z","0Z5B0000000L1rKKAS","0YQB0000000L0BxOAK","0Y2B0000000L08wKAC",,"A00000010","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","21224","High","Ricky East","NTO Store - Berkeley","005B0000006NoPnIAK","Dmart Location 3",,"Baltimore City",,"956-537-6195","Regular","003B000000H1QcTIAV","Rondel Account","MD","calbares@gmail.com",,,,"2020-04-14T22:10:30.000Z",,,"005B0000006NoPnIAK","Nutrition Stop Account/Alpine Nutrition Account/NTO Account",62,10,1,,62
"2019-12-25T08:17:55.000Z","005B0000006PwWYIA0","2018-12-05T11:14:30.000Z","SalesRep","Description of Dmart Location Group 1","Van","Low","00EB0000000fdvVMAQ","00000029","Bay Area","Bill East","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzu/F","00EB0000000fdvVMAQ","001B000001AR2BGIA1","Standard",,"billeast@salesforce.com","Completed","2018-12-05T11:14:30.000Z","0YQB0000000L0ByOAK","false","2018-12-05T09:53:54.000Z","Bay Area","Kulpsville","2018-12-05",,"Yuki Whobrey","2018-12-05T09:53:54.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzu/T","2019-12-25T07:09:04.000Z","0Z5B0000000L1rLKAS","0YQB0000000L0ByOAK","0Y2B0000000L08sKAC",,"A00000011","Please complete the visit and collect all the KPIs",,"19443","Medium","Bill East","NTO Store - Presidio","005B0000006NoPnIAK","Dmart Location 4","00EB0000000fdvVMAQ","Montgomery",,"313-288-7937","Regular","003B000000H1QcXIAV","Gabe Hotkins","PA","yuki_whobrey@aol.com",,,,"2020-04-14T22:10:30.000Z","SalesRep",,"005B0000006NoPnIAK",,80,3,1,,80
"2019-12-25T08:17:55.000Z","005B0000006PwWZIA0","2020-03-25T12:05:41.000Z","SalesRep","Description of Dmart Location Group 4","Van","Low","00EB0000000fdvVMAQ","00000030","South","Ely West","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo09/F","00EB0000000fdvVMAQ","001B000001AQUOyIAP","Standard",,"elywest@salesforce.com","Completed","2020-03-25T12:05:41.000Z","0YQB0000000L0BzOAK","false","2020-03-25T11:40:02.000Z","South","Middle Island","2020-03-25","Transportation","Leota Dilliard","2020-03-25T11:40:02.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo09/T","2019-12-25T07:09:04.000Z","0Z5B0000000L1rMKAS","0YQB0000000L0BzOAK","0Y2B0000000L08vKAC",,"A00000012","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","11953","Low","Ely West","Nutrition Stop - Gainesville","005B0000006NoPnIAK","Dmart Location 5","00EB0000000fdvVMAQ","Suffolk",,"408-752-3500","Regular","003B000000H1QcMIAV","Alpine Nutrition Account","NY","leota@hotmail.com",,,,"2020-04-14T22:10:30.000Z","SalesRep",,"005B0000006NoPnIAK","Alpine Nutrition Account/NTO Account",25,7,1,,25
"2019-12-25T08:17:55.000Z","005B0000006PwWHIA0","2019-04-02T02:28:48.000Z",,"Description of Dmart Location Group 3","Van","High",,"00000031","Northeast","Chantelle Rep","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzz/F",,"001B000001AQUOwIAP","Standard",,"chantellerep@salesforce.com","Completed","2019-04-02T02:28:48.000Z","0YQB0000000L0C0OAK","false","2019-04-02T01:43:35.000Z","Northeast","Los Angeles","2019-04-02","Manufacturing","James Butt","2019-04-02T01:43:35.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzz/T","2019-12-25T07:09:04.000Z","0Z5B0000000L1rNKAS","0YQB0000000L0C0OAK","0Y2B0000000L08uKAC",,"A00000013","Please complete the visit and collect all the KPIs","NTO Account","90034","High","Chantelle Rep","Rondel Store - San Francisco Central","005B0000006NoPnIAK","Dmart Location 6",,"Los Angeles",,"504-621-8927","Regular","003B000000H1QcFIAV","NTO Account","CA","jbutt@gmail.com",,,,"2020-04-14T22:10:30.000Z",,,"005B0000006NoPnIAK","NTO Account",45,1,1,,45
"2020-04-12T09:07:14.000Z","005B0000006PwWIIA0","2020-01-17T12:27:30.000Z",,"Description of Dmart Location Group 2","Van","Medium",,"00000032","Midwest","Wendy West","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0i/F",,"001B000001AQUOxIAP","Standard",,"wendywest@salesforce.com","Completed","2020-01-17T12:27:30.000Z","0YQB0000000L0C1OAK","false","2020-01-17T11:28:02.000Z","Midwest","Chagrin Falls","2020-01-17","Food & Beverage","Fletcher Flosi","2019-01-17T11:28:02.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0i/T","2019-12-25T07:09:04.000Z","0Z5B0000000L1rOKAS","0YQB0000000L0C1OAK","0Y2B0000000L08tKAC",,"A00000014","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","44023","Medium","Wendy West","Rondel Store - Austin East","005B0000006NoPnIAK","Dmart Location 7",,"Geauga",,"815-828-2147","Regular","003B000000H1QcYIAV","Rondel Account","OH","fletcher.flosi@yahoo.com",,,,"2020-04-14T22:10:30.000Z",,,"005B0000006Q7xcIAC","Nutrition Stop Account/Alpine Nutrition Account/NTO Account",59,3,1,,525659
"2019-12-25T08:17:55.000Z","005B0000006PwWJIA0","2019-01-01T18:49:47.000Z",,"Description of Dmart Location Group 5","Van","Low",,"00000033","West","Vince West","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0Y/F",,"001B000001AQUOxIAP","Standard",,"vincewest@salesforce.com","Completed","2019-01-01T18:49:47.000Z","0YQB0000000L0C2OAK","false","2019-01-01T17:29:50.000Z","West","Laredo","2019-01-01","Food & Beverage","Alisha Slusarski","2019-01-01T17:29:50.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0Y/T","2019-12-25T07:09:04.000Z","0Z5B0000000L1rPKAS","0YQB0000000L0C2OAK","0Y2B0000000L08wKAC",,"A00000015","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","78045","Low","Vince West","Rondel Store - Chicago Streeterville","005B0000006NoPnIAK","Dmart Location 8",,"Webb",,"732-658-3154","Regular","003B000000H1QcdIAF","Rondel Account","TX","alisha@slusarski.com",,,,"2020-04-14T22:10:30.000Z",,,"005B0000006NoPnIAK","Nutrition Stop Account/Alpine Nutrition Account/NTO Account",79,5,1,,79
"2019-12-25T08:17:55.000Z","005B0000006PwWKIA0","2019-02-19T22:31:18.000Z",,"Description of Dmart Location Group 1","Van","Low",,"00000034","Bay Area","Cindy Central","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo04/F",,"001B000001AQUOuIAP","Standard",,"cindycentral@salesforce.com","Completed","2019-02-19T22:31:18.000Z","0YQB0000000L0C3OAK","false","2019-02-19T21:17:10.000Z","Bay Area","Phoenix","2019-02-19","Construction","Maryann Royster","2019-02-19T21:17:10.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo04/T","2019-12-25T07:09:04.000Z","0Z5B0000000L1rQKAS","0YQB0000000L0C3OAK","0Y2B0000000L08sKAC",,"A00000016","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","85013","High","Cindy Central","Rondel Store - Chicago South Loop","005B0000006NoPnIAK","Dmart Location 9",,"Maricopa",,"518-966-7987","Regular","003B000000H1QccIAF","Nutrition Stop Account","AZ","mroyster@royster.com",,,,"2020-04-14T22:10:30.000Z",,,"005B0000006NoPnIAK","Nutrition Stop Account/Alpine Nutrition Account/NTO Account",74,5,1,,74
"2019-12-25T08:17:55.000Z","005B0000006PwWLIA0","2018-09-05T21:59:56.000Z",,"Description of Dmart Location Group 4","Truck","High",,"00000035","South","Vanessa Central","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0T/F",,"001B000001AQUOuIAP","Standard",,"vanessacentral@salesforce.com","Completed","2018-09-05T21:59:56.000Z","0YQB0000000L0C4OAK","false","2018-09-05T20:38:48.000Z","South","Mc Minnville","2018-09-05","Construction","Graciela Ruta","2018-09-05T20:38:48.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0T/T","2019-12-25T07:09:04.000Z","0Z5B0000000L1rRKAS","0YQB0000000L0C4OAK","0Y2B0000000L08vKAC",,"A00000017","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","37110","Medium","Vanessa Central","Rondel Store - Evanston","005B0000006NoPnIAK","Dmart Location 10",,"Warren",,"440-780-8425","Regular","003B000000H1QcSIAV","Nutrition Stop Account","TN","gruta@cox.net",,,,"2020-04-14T22:10:30.000Z",,,"005B0000006NoPnIAK","Nutrition Stop Account/Alpine Nutrition Account/NTO Account",81,2,1,,81
"2019-12-25T08:17:55.000Z","005B0000006PwWMIA0","2019-01-09T18:34:39.000Z",,"Description of Dmart Location Group 3","Truck","Medium",,"00000036","Northeast","Kasey Central","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0E/F",,"001B000001AQUOyIAP","Standard",,"kaseycentral@salesforce.com","Completed","2019-01-09T18:34:39.000Z","0YQB0000000L0C5OAK","false","2019-01-09T17:46:06.000Z","Northeast","Milwaukee","2019-01-09","Transportation","Art Venere","2019-01-09T17:46:06.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0E/T","2019-12-25T07:09:04.000Z","0Z5B0000000L1rSKAS","0YQB0000000L0C5OAK","0Y2B0000000L08uKAC",,"A00000018","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","53207","Low","Kasey Central","Alpine Nutrition - Austin","005B0000006NoPnIAK","Dmart Location 11",,"Milwaukee",,"856-636-8749","Regular","003B000000H1QcHIAV","Alpine Nutrition Account","WI","art@venere.org",,,,"2020-04-14T22:10:30.000Z",,,"005B0000006NoPnIAK","Alpine Nutrition Account/NTO Account",48,10,1,,48
"2019-12-25T08:17:55.000Z","005B0000006PwWNIA0","2019-02-21T01:18:18.000Z",,"Description of Dmart Location Group 2","Van","Low",,"00000037","Midwest","Valerie East","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0O/F",,"001B000001AQUOvIAP","Standard",,"valerieeast@salesforce.com","Completed","2019-02-21T01:18:18.000Z","0YQB0000000L0C6OAK","false","2019-02-20T23:56:08.000Z","Midwest","Taylor","2019-02-20","Finance","Mitsue Tollner","2019-02-20T23:56:08.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0O/T","2019-12-25T07:09:04.000Z","0Z5B0000000L1rTKAS","0YQB0000000L0C6OAK","0Y2B0000000L08tKAC",,"A00000019","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","48180","High","Valerie East","Alpine Nutrition - Glendale","005B0000006NoPnIAK","Dmart Location 12",,"Wayne",,"773-573-6914","Regular","003B000000H1QcLIAV","Fare Merchants Account","MI","mitsue_tollner@yahoo.com",,,,"2020-04-14T22:10:30.000Z",,,"005B0000006NoPnIAK","Alpine Nutrition Account/NTO Account",82,3,1,,82
"2019-12-25T08:17:55.000Z","005B0000006PwWOIA0","2019-12-20T15:23:57.000Z",,"Description of Dmart Location Group 5","Van","Low",,"00000038","West","Ricky East","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0J/F",,"001B000001AQUOvIAP","Standard",,"rickyeast@salesforce.com","Completed","2019-12-20T15:23:57.000Z","0YQB0000000L0C7OAK","false","2019-12-20T15:05:39.000Z","West","Rockford","2019-12-20","Finance","Abel Maclead","2019-12-20T15:05:39.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0J/T","2019-12-25T07:09:04.000Z","0Z5B0000000L1rUKAS","0YQB0000000L0C7OAK","0Y2B0000000L08wKAC",,"A00000020","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","61109","Medium","Ricky East","Alpine Nutrition - Noe Valley","005B0000006NoPnIAK","Dmart Location 13",,"Winnebago",,"631-335-3414","Regular","003B000000H1QcQIAV","Fare Merchants Account","IL","amaclead@gmail.com",,,,"2020-04-14T22:10:30.000Z",,,"005B0000006NoPnIAK","Alpine Nutrition Account/NTO Account",18,7,1,,18
"2019-12-25T08:17:55.000Z","005B0000006PwWYIA0","2018-11-04T11:25:39.000Z","SalesRep","Description of Dmart Location Group 1","Van","High","00EB0000000fdvVMAQ","00000039","Bay Area","Bill East","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzu/F","00EB0000000fdvVMAQ","001B000001AQUOyIAP","Standard",,"billeast@salesforce.com","Completed","2018-11-04T11:25:39.000Z","0YQB0000000L0C8OAK","false","2018-11-04T10:21:44.000Z","Bay Area",,"2018-11-04","Transportation","Kiley Caldarera","2018-11-04T10:21:44.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzu/T","2019-12-25T07:09:04.000Z","0Z5B0000000L1rVKAS","0YQB0000000L0C8OAK","0Y2B0000000L08sKAC",,,"Please complete the visit and collect all the KPIs","Alpine Nutrition Account",,"Low","Bill East","NTO Store - Noe Valley","005B0000006NoPnIAK","Location","00EB0000000fdvVMAQ",,,"310-498-5651","Regular","003B000000H1QcRIAV","Alpine Nutrition Account",,"kiley.caldarera@aol.com",,,,"2020-04-14T22:10:30.000Z","SalesRep",,"005B0000006NoPnIAK","Alpine Nutrition Account/NTO Account",63,1,1,,63
"2019-12-25T08:17:55.000Z","005B0000006PwWZIA0","2018-08-03T16:38:01.000Z","SalesRep","Description of Dmart Location Group 4","Van","Medium","00EB0000000fdvVMAQ","00000040","South","Ely West","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo09/F","00EB0000000fdvVMAQ","001B000001AQUOuIAP","Standard",,"elywest@salesforce.com","Completed","2018-08-03T16:38:01.000Z","0YQB0000000L0C9OAK","false","2018-08-03T15:12:41.000Z","South","San Jose","2018-08-03","Construction","Sage Wieser","2018-08-03T15:12:41.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo09/T","2019-12-25T07:09:04.000Z","0Z5B0000000L1rWKAS","0YQB0000000L0C9OAK","0Y2B0000000L08vKAC",,"A00000022","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","95111","High","Ely West","Alpine Nutrition Outlet (Hayward)","005B0000006NoPnIAK","Dmart Location 15","00EB0000000fdvVMAQ","Santa Clara",,"605-414-2147","Regular","003B000000H1QcNIAV","Nutrition Stop Account","CA","sage_wieser@cox.net",,,,"2020-04-14T22:10:30.000Z","SalesRep",,"005B0000006NoPnIAK","Nutrition Stop Account/Alpine Nutrition Account/NTO Account",85,3,1,,85
