"Article.ArticleVersion.IsVisibleInApp","Article.ArticleVersion.DataCategory.DataCategoryGroupName","Case.Type","Case.Type_of_Support__c","IsSharedByEmail","ArticleVersionNumber","Case.Reason","Article.ArticleVersion.Title","CreatedById","Article.ArticleVersion.PublishStatus","Article.User.Name","KnowledgeArticleId","Article.ArticleVersion.IsVisibleInPrm","Article.CreatedById","Article.ArticleVersion.IsVisibleInPkb","Case.Status","User.Name","Article.ArticleVersion.VersionNumber","Article.ArticleVersion.IsVisibleInCsp","CaseId","User.Id","Case.Product_Family_KB__c","Article.ArticleVersion.DataCategory.DataCategoryName","isAttachedByOwner","CreatedDate","Id","Case.ED_Outcome__c"
,,"Product Support","Silver","true","1.0","Late Delivery",,"005B0000003JLIEIA4",,,"a4CB00000000EkEMAU",,"005B0000003JK1iIAG",,"Closed","Melody Moore",,,"500B00000045wSoIAI","005B0000003JLIEIA4","DVD Players",,"false","2020-01-28T20:32:05.000Z","a4HB000000004d4MAA",81.6
,,"Product Support","Silver","false","1.0","Late Delivery",,"005B0000003JLICIA4",,,"a4CB00000000EkFMAU",,"005B0000003JK1iIAG",,"Closed","Jennifer Barton",,,"500B000000336yfIAA","005B0000003JLICIA4","DVD Players",,"false","2020-02-15T20:49:06.000Z","a4HB000000004d5MAA",51.6
,,"Product Support","Silver","false","1.0","General Question",,"005B0000003JLI5IAO",,,"a4CB00000000EkGMAU",,"005B0000003JK1iIAG",,"Closed","Crystal Rodriguez",,,"500B00000045wSrIAI","005B0000003JLI5IAO","Cameras",,"false","2020-01-18T16:12:38.000Z","a4HB000000004d6MAA",81.6
"true",,"Product Support","Silver","true","1.0","Unknown Failure","Health","005B0000003JLIFIA4","Online",,"a4CB00000000EkHMAU","true","005B0000003JK1iIAG","true","Closed","Allison Medina","1.0","true","500B00000045wSsIAI","005B0000003JLIFIA4","Computers",,"false","2020-01-21T22:02:11.000Z","a4HB000000004d7MAA",51.6
,,"Product Support","Free","true","1.0","Documentation",,"005B0000003JLICIA4",,,"a4CB00000000EkIMAU",,"005B0000003JK1iIAG",,"New","Jennifer Barton",,,"500B0000002uCMMIA2","005B0000003JLICIA4","Home Audio",,"false","2020-02-28T17:58:17.000Z","a4HB000000004d8MAA",81.6
"true",,"Product Support","Silver","true","1.0","General Question","Kids","005B0000003JLIDIA4","Online",,"a4CB00000000EkJMAU","true","005B0000003JK1iIAG","true","On Hold","Tammy Foley","1.0","true","500B00000045wT0IAI","005B0000003JLIDIA4","Computers",,"false","2020-02-15T17:06:45.000Z","a4HB000000004d9MAA",51.6
,,"Product Support","Basic","false","1.0","Unknown Failure",,"005B0000003JLICIA4",,,"a4CB00000000EkKMAU",,"005B0000003JK1iIAG",,"Closed","Jennifer Barton",,,"500B00000045wT4IAI","005B0000003JLICIA4","Cables",,"false","2020-03-01T20:29:22.000Z","a4HB000000004dAMAQ",51.6
,,"Product Support","Basic","true","1.0","Documentation",,"005B0000003JLIEIA4",,,"a4CB00000000EkLMAU",,"005B0000003JK1iIAG",,"Closed","Melody Moore",,,"500B00000045wT5IAI","005B0000003JLIEIA4","Cameras",,"false","2020-01-12T16:41:54.000Z","a4HB000000004dBMAQ",51.6
"true",,"Product Support","Platinum","true","1.0","Documentation","Music","005B0000003JLI7IAO","Online",,"a4CB00000000EkMMAU","true","005B0000003JK1iIAG","true","Closed","Jane Nelson","1.0","true","500B000000336yzIAA","005B0000003JLI7IAO","Cell Phones",,"false","2020-02-24T22:59:18.000Z","a4HB000000004dCMAQ",51.6
"true",,"Product Support","Silver","true","1.0","General Question","Shoes","005B0000003JLI9IAO","Online",,"a4CB00000000EkNMAU","true","005B0000003JK1iIAG","true","Closed","Matthew Wong","1.0","true","500B00000045wT6IAI","005B0000003JLI9IAO","Computers",,"false","2020-01-10T22:38:59.000Z","a4HB000000004dDMAQ",81.6
"true",,"Product Support","Silver","false","1.0","General Question","Automotive","005B0000003JLICIA4","Online",,"a4CB00000000EkOMAU","true","005B0000003JK1iIAG","true","Closed","Jennifer Barton","1.0","true","500B0000002uCMVIA2","005B0000003JLICIA4","Video Games",,"false","2020-01-14T21:15:27.000Z","a4HB000000004dEMAQ",66.4
"true",,"Product Support","Free","false","1.0","Documentation","Shoes","005B0000003JLIJIA4","Online",,"a4CB00000000EkPMAU","true","005B0000003JK1iIAG","true","Closed","Vincent Parrish","1.0","true","500B00000045wTDIAY","005B0000003JLIJIA4","Home Audio",,"false","2020-01-16T19:07:35.000Z","a4HB000000004dFMAQ",81.6
"true",,"Product Support","Silver","true","1.0","Hardware Question","Music","005B0000003JLI6IAO","Online",,"a4CB00000000EkQMAU","true","005B0000003JK1iIAG","true","Closed","William Edwards","1.0","true","500B0000002uCMiIAM","005B0000003JLI6IAO","Computers",,"false","2020-03-02T16:36:52.000Z","a4HB000000004dGMAQ",51.6
,,"Product Support","Basic","true","1.0","Unknown Failure",,"005B0000003JLIHIA4",,,"a4CB00000000EkRMAU",,"005B0000003JK1iIAG",,"Closed","Katie Adams",,,"500B00000045wTHIAY","005B0000003JLIHIA4","DVD Players",,"false","2020-01-09T17:36:02.000Z","a4HB000000004dHMAQ",81.6
,,"Product Support","Basic","false","1.0","General Question",,"005B0000003JLIJIA4",,,"a4CB00000000EkSMAU",,"005B0000003JK1iIAG",,"Closed","Vincent Parrish",,,"500B00000045wTIIAY","005B0000003JLIJIA4","DVD Players",,"false","2020-01-18T17:34:06.000Z","a4HB000000004dIMAQ",51.6
"true",,"Product Support","Free","true","1.0","General Question","Industrial","005B0000003JLI8IAO","Online",,"a4CB00000000EkTMAU","true","005B0000003JK1iIAG","true","Closed","Nathaniel Castillo","1.0","true","500B000000358R3IAI","005B0000003JLI8IAO","Home Audio",,"false","2020-02-16T23:04:08.000Z","a4HB000000004dJMAQ",51.6
"true",,"Product Support","Free","false","1.0","General Question","Jewelery","005B0000003JLIHIA4","Online",,"a4CB00000000EkUMAU","true","005B0000003JK1iIAG","true","Closed","Katie Adams","1.0","true","500B000000336zCIAQ","005B0000003JLIHIA4","Home Audio",,"false","2020-03-02T23:48:46.000Z","a4HB000000004dKMAQ",81.6
"true",,"Product Support","Silver","true","1.0","Unknown Failure","Movies","005B0000003JLIBIA4","Online",,"a4CB00000000EkVMAU","true","005B0000003JK1iIAG","true","Closed","Katie Cole","1.0","true","500B00000045wTJIAY","005B0000003JLIBIA4","Video Games",,"false","2020-01-16T23:48:19.000Z","a4HB000000004dLMAQ",82.2
"true",,"Product Support","Silver","false","1.0","Documentation","Kids","005B0000003JLI4IAO","Online",,"a4CB00000000EkWMAU","true","005B0000003JK1iIAG","true","Closed","Zachary Fisher","1.0","true","500B00000045wTLIAY","005B0000003JLI4IAO","Cameras",,"false","2020-02-02T21:53:20.000Z","a4HB000000004dMMAQ",51.6
,,"Product Support","Free","true","1.0","Late Delivery",,"005B0000003JLI9IAO",,,"a4CB00000000EmOMAU",,"005B0000003JK1iIAG",,"Closed","Matthew Wong",,,"500B00000045wWCIAY","005B0000003JLI9IAO","Tablets",,"false","2020-02-13T18:46:32.000Z","a4HB000000004fEMAQ",51.6
,,"Product Support","Basic","true","1.0","Late Delivery",,"005B0000003JLIJIA4",,,"a4CB00000000EmPMAU",,"005B0000003JK1iIAG",,"Closed","Vincent Parrish",,,"500B00000045wWEIAY","005B0000003JLIJIA4","Cell Phones",,"false","2020-01-19T22:48:10.000Z","a4HB000000004fFMAQ",51.6
"true",,"Product Support","Basic","true","1.0","Late Delivery","Beauty","005B0000003JLIIIA4","Online",,"a4CB00000000EmQMAU","true","005B0000003JK1iIAG","true","Escalated","Marissa White","1.0","true","500B0000002uCR7IAM","005B0000003JLIIIA4","Cell Phones",,"false","2020-01-10T00:57:40.000Z","a4HB000000004fGMAQ",81.6
,,"Product Support","Basic","false","1.0","Item Damaged",,"005B0000003JLI5IAO",,,"a4CB00000000EmRMAU",,"005B0000003JK1iIAG",,"Closed","Crystal Rodriguez",,,"500B000000355jtIAA","005B0000003JLI5IAO","DVD Players",,"false","2020-01-15T00:48:10.000Z","a4HB000000004fHMAQ",81.6
"true",,"Product Support","Basic","true","1.0","Hardware Question","Grocery","005B0000003JLI5IAO","Online",,"a4CB00000000EmSMAU","true","005B0000003JK1iIAG","true","Closed","Crystal Rodriguez","1.0","true","500B000000358TrIAI","005B0000003JLI5IAO","DVD Players",,"false","2020-01-14T16:42:57.000Z","a4HB000000004fIMAQ",51.6
"true",,"Product Support","Free","true","1.0","Item Damaged","Music","005B0000003JLIEIA4","Online",,"a4CB00000000EmTMAU","true","005B0000003JK1iIAG","true","Closed","Melody Moore","1.0","true","500B000000358TsIAI","005B0000003JLIEIA4","Home Audio",,"false","2020-03-06T20:13:14.000Z","a4HB000000004fJMAQ",51.6
"true",,"Product Support","Free","false","1.0","Item Damaged","Music","005B0000003JLIEIA4","Online",,"a4CB00000000EmUMAU","true","005B0000003JK1iIAG","true","Escalated","Melody Moore","1.0","true","500B000000355jwIAA","005B0000003JLIEIA4","TVs",,"false","2020-02-14T21:15:22.000Z","a4HB000000004fKMAQ",51.6
"true",,"Product Support","Basic","false","1.0","Item Damaged","Electronics","005B0000003JLI4IAO","Online",,"a4CB00000000EmVMAU","true","005B0000003JK1iIAG","true","Closed","Zachary Fisher","1.0","true","500B00000045wWIIAY","005B0000003JLI4IAO","Computers",,"false","2020-02-10T00:14:42.000Z","a4HB000000004fLMAQ",81.6
"true",,"Product Support","Free","false","1.0","Item Damaged","Music","005B0000003JLI6IAO","Online",,"a4CB00000000EmWMAU","true","005B0000003JK1iIAG","true","Closed","William Edwards","1.0","true","500B00000045wWJIAY","005B0000003JLI6IAO","Home Audio",,"false","2020-01-16T16:34:35.000Z","a4HB000000004fMMAQ",51.6
,,"Product Support","Basic","true","1.0","Item Damaged",,"005B0000003JLIIIA4",,,"a4CB00000000EmXMAU",,"005B0000003JK1iIAG",,"Closed","Marissa White",,,"500B00000045wWOIAY","005B0000003JLIIIA4","DVD Players",,"false","2020-02-19T00:43:36.000Z","a4HB000000004fNMAQ",51.6
,,"Product Support","Free","true","1.0","Item Damaged",,"005B0000003JLI5IAO",,,"a4CB00000000EmYMAU",,"005B0000003JK1iIAG",,"Closed","Crystal Rodriguez",,,"500B00000045wWQIAY","005B0000003JLI5IAO","Home Audio",,"false","2020-02-14T21:08:59.000Z","a4HB000000004fOMAQ",81.6
,,"Product Support","Free","false","1.0","Hardware Question",,"005B0000003JLIJIA4",,,"a4CB00000000EmZMAU",,"005B0000003JK1iIAG",,"Closed","Vincent Parrish",,,"500B000000358U2IAI","005B0000003JLIJIA4","TVs",,"false","2020-01-24T16:23:00.000Z","a4HB000000004fPMAQ",51.6
,,"Product Support","Basic","false","1.0","Late Delivery",,"005B0000003JLIHIA4",,,"a4CB00000000EmaMAE",,"005B0000003JK1iIAG",,"Closed","Katie Adams",,,"500B00000045wWWIAY","005B0000003JLIHIA4","DVD Players",,"false","2020-01-09T21:23:24.000Z","a4HB000000004fQMAQ",51.6
,,"Product Support","Silver","true","1.0","Late Delivery",,"005B0000003JLI7IAO",,,"a4CB00000000EmbMAE",,"005B0000003JK1iIAG",,"Closed","Jane Nelson",,,"500B000000358U6IAI","005B0000003JLI7IAO","Headphones",,"false","2020-02-02T17:46:08.000Z","a4HB000000004fRMAQ",81.6
,,"Product Support","Free","false","1.0","Item Damaged",,"005B0000003JLI6IAO",,,"a4CB00000000EmcMAE",,"005B0000003JK1iIAG",,"Closed","William Edwards",,,"500B0000002uCRcIAM","005B0000003JLI6IAO","Home Audio",,"false","2020-03-05T19:20:17.000Z","a4HB000000004fSMAQ",51.6
"true",,"Product Support","Free","false","1.0","Item Damaged","Toys","005B0000003JLI5IAO","Online",,"a4CB00000000EmdMAE","true","005B0000003JK1iIAG","true","Closed","Crystal Rodriguez","1.0","true","500B000000358U7IAI","005B0000003JLI5IAO","Tablets",,"false","2020-01-18T21:20:54.000Z","a4HB000000004fTMAQ",51.6
,,"Product Support","Basic","true","1.0","Late Delivery",,"005B0000003JLIJIA4",,,"a4CB00000000EmeMAE",,"005B0000003JK1iIAG",,"Closed","Vincent Parrish",,,"500B000000355kNIAQ","005B0000003JLIJIA4","DVD Players",,"false","2020-03-01T17:33:24.000Z","a4HB000000004fUMAQ",51.6
,,"Product Support","Silver","false","1.0","Hardware Question",,"005B0000003JLI5IAO",,,"a4CB00000000EmfMAE",,"005B0000003JK1iIAG",,"Closed","Crystal Rodriguez",,,"500B0000002uCRsIAM","005B0000003JLI5IAO","Headphones",,"false","2020-02-23T19:24:03.000Z","a4HB000000004fVMAQ",51.6
"true",,"Product Support","Platinum","false","1.0","Item Damaged","Tools","005B0000003JLI7IAO","Online",,"a4CB00000000EmgMAE","true","005B0000003JK1iIAG","true","Working","Jane Nelson","1.0","true","500B00000045wWiIAI","005B0000003JLI7IAO","Home Audio",,"false","2020-01-13T18:20:26.000Z","a4HB000000004fWMAQ",51.6
"true",,"Product Support","Silver","true","1.0","Late Delivery","Jewelery","005B0000003JLIDIA4","Online",,"a4CB00000000EmhMAE","true","005B0000003JK1iIAG","true","Closed","Tammy Foley","1.0","true","500B00000033723IAA","005B0000003JLIDIA4","TVs",,"false","2020-02-20T21:50:44.000Z","a4HB000000004fXMAQ",51.6
,,"Product Support","Silver","false","1.0","Item Damaged",,"005B0000003JLI9IAO",,,"a4CB00000000EmiMAE",,"005B0000003JK1iIAG",,"Closed","Matthew Wong",,,"500B00000045wWjIAI","005B0000003JLI9IAO","Video Games",,"false","2020-02-07T18:49:28.000Z","a4HB000000004fYMAQ",66.5
"true",,"Product Support","Basic","false","1.0","Item Damaged","Books","005B0000003JLI3IAO","Online",,"a4CB00000000EmjMAE","true","005B0000003JK1iIAG","true","Closed","Susan Pena","1.0","true","500B0000002uCRyIAM","005B0000003JLI3IAO","Cables",,"false","2020-01-28T20:19:51.000Z","a4HB000000004fZMAQ",68.7
"true",,"Product Support","Silver","true","1.0","Hardware Question","Games","005B0000003JLI9IAO","Online",,"a4CB00000000EmkMAE","true","005B0000003JK1iIAG","true","Closed","Matthew Wong","1.0","true","500B00000045wWkIAI","005B0000003JLI9IAO","Cameras",,"false","2020-01-24T16:34:12.000Z","a4HB000000004faMAA",51.6
"true",,"Product Support","Silver","true","1.0","Hardware Question","Music","005B0000003JLI5IAO","Online",,"a4CB00000000EmlMAE","true","005B0000003JK1iIAG","true","Closed","Crystal Rodriguez","1.0","true","500B0000002uCSAIA2","005B0000003JLI5IAO","Home Audio",,"false","2020-02-25T21:05:25.000Z","a4HB000000004fbMAA",81.6
"true",,"Product Support","Free","true","1.0","Hardware Question","Kids","005B0000003JLIAIA4","Online",,"a4CB00000000EmmMAE","true","005B0000003JK1iIAG","true","Closed","Danielle Wright","1.0","true","500B00000045wWpIAI","005B0000003JLIAIA4","Cell Phones",,"false","2020-01-27T17:32:42.000Z","a4HB000000004fcMAA",51.6
"true",,"Product Support","Silver","false","1.0","Item Damaged","Shoes","005B0000003JLI4IAO","Online",,"a4CB00000000EmnMAE","true","005B0000003JK1iIAG","true","Closed","Zachary Fisher","1.0","true","500B00000045wWrIAI","005B0000003JLI4IAO","Headphones",,"false","2020-01-21T20:15:40.000Z","a4HB000000004fdMAA",81.6
"true",,"Product Support","Platinum","false","1.0","Item Damaged","Baby","005B0000003JLI9IAO","Online",,"a4CB00000000EmoMAE","true","005B0000003JK1iIAG","true","Closed","Matthew Wong","1.0","true","500B000000355kuIAA","005B0000003JLI9IAO","Computers",,"false","2020-02-25T20:44:59.000Z","a4HB000000004feMAA",51.6
,,"Product Support","Silver","false","1.0","Hardware Question",,"005B0000003JLIJIA4",,,"a4CB00000000EmpMAE",,"005B0000003JK1iIAG",,"Closed","Vincent Parrish",,,"500B0000003372DIAQ","005B0000003JLIJIA4","Headphones",,"false","2020-01-08T16:12:30.000Z","a4HB000000004ffMAA",51.6
"true",,"Product Support","Silver","true","1.0","Hardware Question","Home","005B0000003JLI4IAO","Online",,"a4CB00000000EmqMAE","true","005B0000003JK1iIAG","true","New","Zachary Fisher","1.0","true","500B000000358UWIAY","005B0000003JLI4IAO","TVs",,"false","2020-02-20T23:56:15.000Z","a4HB000000004fgMAA",51.6
"true",,"Product Support","Silver","true","1.0","Item Damaged","Beauty","005B0000003JLI7IAO","Online",,"a4CB00000000EmrMAE","true","005B0000003JK1iIAG","true","Closed","Jane Nelson","1.0","true","500B00000045wX2IAI","005B0000003JLI7IAO","Headphones",,"false","2020-01-13T16:10:13.000Z","a4HB000000004fhMAA",81.6
,,"Product Support","Free","true","1.0","General Question",,"005B0000003JLIBIA4",,,"a4CB00000000EmsMAE",,"005B0000003JK1iIAG",,"Closed","Katie Cole",,,"500B000000358UlIAI","005B0000003JLIBIA4","Cameras",,"false","2020-02-27T17:35:35.000Z","a4HB000000004fiMAA",51.6
"true",,"Product Support","Free","true","1.0","Unknown Failure","Health","005B0000003JLIFIA4","Online",,"a4CB00000000EmtMAE","true","005B0000003JK1iIAG","true","Closed","Allison Medina","1.0","true","500B000000358UnIAI","005B0000003JLIFIA4","Home Audio",,"false","2020-02-10T19:09:06.000Z","a4HB000000004fjMAA",51.6
"true",,"Product Support","Free","true","1.0","Unknown Failure","Sports","005B0000003JLIIIA4","Online",,"a4CB00000000EmuMAE","true","005B0000003JK1iIAG","true","Closed","Marissa White","1.0","true","500B0000003372RIAQ","005B0000003JLIIIA4","Cables",,"false","2020-01-20T17:01:23.000Z","a4HB000000004fkMAA",51.6
,,"Product Support","Free","false","1.0","General Question",,"005B0000003JLI6IAO",,,"a4CB00000000EmvMAE",,"005B0000003JK1iIAG",,"Closed","William Edwards",,,"500B00000045wX6IAI","005B0000003JLI6IAO","Cables",,"false","2020-01-19T22:30:24.000Z","a4HB000000004flMAA",68.9
"true",,"Product Support","Silver","false","1.0","General Question","Outdoors","005B0000003JLI6IAO","Online",,"a4CB00000000EmwMAE","true","005B0000003JK1iIAG","true","Working","William Edwards","1.0","true","500B0000002uCSwIAM","005B0000003JLI6IAO","DVD Players",,"false","2020-02-19T21:56:55.000Z","a4HB000000004fmMAA",51.6
,,"Product Support","Platinum","false","1.0","Unknown Failure",,"005B0000003JLI6IAO",,,"a4CB00000000EmxMAE",,"005B0000003JK1iIAG",,"Closed","William Edwards",,,"500B00000045wX8IAI","005B0000003JLI6IAO","Headphones",,"false","2020-02-28T18:55:40.000Z","a4HB000000004fnMAA",51.6
"true",,"Product Support","Free","false","1.0","Hardware Question","Industrial","005B0000003JLI6IAO","Online",,"a4CB00000000EmyMAE","true","005B0000003JK1iIAG","true","Closed","William Edwards","1.0","true","500B00000045wX9IAI","005B0000003JLI6IAO","Home Audio",,"false","2020-02-08T22:14:28.000Z","a4HB000000004foMAA",51.6
"true",,"Product Support","Free","true","1.0","Unknown Failure","Books","005B0000003JLIIIA4","Online",,"a4CB00000000EmzMAE","true","005B0000003JK1iIAG","true","Closed","Marissa White","1.0","true","500B00000045wXAIAY","005B0000003JLIIIA4","Video Games",,"false","2020-01-28T19:08:36.000Z","a4HB000000004fpMAA",82.1
,,"Product Support","Free","true","1.0","Documentation",,"005B0000003JLIEIA4",,,"a4CB00000000En0MAE",,"005B0000003JK1iIAG",,"Closed","Melody Moore",,,"500B00000045wXBIAY","005B0000003JLIEIA4","Cameras",,"false","2020-02-06T20:33:05.000Z","a4HB000000004fqMAA",81.6
,,"Product Support","Free","false","1.0","Documentation",,"005B0000003JLI6IAO",,,"a4CB00000000EkZMAU",,"005B0000003JK1iIAG",,"Closed","William Edwards",,,"500B00000045wTOIAY","005B0000003JLI6IAO","Home Audio",,"false","2020-01-13T00:28:03.000Z","a4HB000000004dPMAQ",51.6
"true",,"Product Support","Free","true","1.0","Unknown Failure","Grocery","005B0000003JLIIIA4","Online",,"a4CB00000000EkaMAE","true","005B0000003JK1iIAG","true","Closed","Marissa White","1.0","true","500B00000045wTPIAY","005B0000003JLIIIA4","Home Audio",,"false","2020-02-01T17:34:24.000Z","a4HB000000004dQMAQ",51.6
"true",,"Product Support","Free","false","1.0","Unknown Failure","Books","005B0000003JLIAIA4","Online",,"a4CB00000000EkbMAE","true","005B0000003JK1iIAG","true","New","Danielle Wright","1.0","true","500B00000045wTRIAY","005B0000003JLIAIA4","Home Audio",,"false","2020-01-10T17:14:37.000Z","a4HB000000004dRMAQ",51.6
"true",,"Product Support","Platinum","false","1.0","Hardware Question","Health","005B0000003JLI5IAO","Online",,"a4CB00000000EkcMAE","true","005B0000003JK1iIAG","true","Closed","Crystal Rodriguez","1.0","true","500B000000336zMIAQ","005B0000003JLI5IAO","Cell Phones",,"false","2020-02-27T20:38:18.000Z","a4HB000000004dSMAQ",81.6
,,"Product Support","Silver","false","1.0","Unknown Failure",,"005B0000003JLICIA4",,,"a4CB00000000EkdMAE",,"005B0000003JK1iIAG",,"Closed","Jennifer Barton",,,"500B00000045wTWIAY","005B0000003JLICIA4","Computers",,"false","2020-01-19T23:44:14.000Z","a4HB000000004dTMAQ",51.6
,,"Product Support","Basic","true","1.0","Documentation",,"005B0000003JLI6IAO",,,"a4CB00000000EkeMAE",,"005B0000003JK1iIAG",,"Closed","William Edwards",,,"500B000000358RBIAY","005B0000003JLI6IAO","DVD Players",,"false","2020-01-28T22:53:54.000Z","a4HB000000004dUMAQ",51.6
"true",,"Product Support","Basic","true","1.0","Documentation","Books","005B0000003JLIBIA4","Online",,"a4CB00000000EkfMAE","true","005B0000003JK1iIAG","true","Closed","Katie Cole","1.0","true","500B0000002uCMtIAM","005B0000003JLIBIA4","DVD Players",,"false","2020-03-03T18:24:21.000Z","a4HB000000004dVMAQ",51.6
"true",,"Product Support","Free","false","1.0","Documentation","Home","005B0000003JLICIA4","Online",,"a4CB00000000EkgMAE","true","005B0000003JK1iIAG","true","Waiting on Customer","Jennifer Barton","1.0","true","500B0000002uCN2IAM","005B0000003JLICIA4","Cameras",,"false","2020-02-20T16:30:20.000Z","a4HB000000004dWMAQ",51.6
"true",,"Product Support","Free","false","1.0","Unknown Failure","Games","005B0000003JLI5IAO","Online",,"a4CB00000000EkhMAE","true","005B0000003JK1iIAG","true","Closed","Crystal Rodriguez","1.0","true","500B00000045wTeIAI","005B0000003JLI5IAO","TVs",,"false","2020-01-22T22:57:35.000Z","a4HB000000004dXMAQ",51.6
"true",,"Product Support","Free","false","1.0","Unknown Failure","Grocery","005B0000003JLIBIA4","Online",,"a4CB00000000EkiMAE","true","005B0000003JK1iIAG","true","Closed","Katie Cole","1.0","true","500B0000002uCN9IAM","005B0000003JLIBIA4","Video Games",,"false","2020-03-04T21:34:48.000Z","a4HB000000004dYMAQ",80
,,"Product Support","Free","true","1.0","Documentation",,"005B0000003JLI5IAO",,,"a4CB00000000EkjMAE",,"005B0000003JK1iIAG",,"Closed","Crystal Rodriguez",,,"500B00000045wTfIAI","005B0000003JLI5IAO","Video Games",,"false","2020-01-15T17:42:09.000Z","a4HB000000004dZMAQ",81.6
