"TransactionJournal.Status","LastModifiedDate","TransactionJournal.JournalDate","User.Username","LoyaltyProgramCurrency.QP_Currency","TransactionJournal.LoyaltyProgramMember.LeadOrContactName","TransactionJournal.LoyaltyProgramMember.Referrer.Contact.Birthdate","IsDeleted","AdditionalNotes","TransactionJournal.LoyaltyProgramMember.MemberStatus","TransactionJournal.Industry","User.Role.ParentRoleId","TransactionJournal.LoyaltyProgramMember.Contact.Name","TransactionJournal.LoyaltyProgramMember.MemberState","User.Computed_ParentID","TransactionJournal.LoyaltyProgramMember.MemberType","Id","TransactionJournal.LoyaltyProgramMember.MembershipNumber","Correlation","TransactionJournal.LoyaltyProgramPartner.Partner.Type","User.SmallPhotoUrl","TransactionJournal.LoyaltyProgramPartner.PartnerIndustry","TransactionJournal.Product_or_ProductCategory_ID","TransactionJournal.LoyaltyProgramMember.Contact.MobilePhone","TransactionJournal.JournalReason","TransactionJournal.LoyaltyProgramMember.Referrer.Contact.Name","TransactionJournal.LoyaltyProgramMember.MemberCity","TransactionJournal.ProductCategory.Name","LoyaltyProgramCurrency.CurrencyType","TransactionJournal.User.SmallPhotoUrl","User.FullPhotoUrl","TransactionJournal.Product.Name","User.ParentPath","User.Parents","TransactionJournal.LoyaltyProgramMember.EnrollmentDate","TransactionJournal.LoyaltyProgramMember.LoyaltyProgram.Name","TransactionJournal.Product_or_ProductCategory","Flow","SystemModstamp","TransactionJournal.Channel","TransactionJournal.LoyaltyProgramMember.AccountContact.Id","LoyaltyTierMember.LoyaltyTier.LoyaltyTierGroup.Name","TransactionJournal.MemberId","ExpiryDate","EventType","TransactionJournal.LoyaltyProgramMember.MemberName","TransactionJournal.LoyaltyProgramMember.IsReferral","TransactionJournal.JournalSubType.Name","User.ManagerId","CreatedById","TransactionJournal.LoyaltyProgramPartner.PartnerCategory","User.Role.Name","TransactionJournal.PartnerId","TransactionJournal.LoyaltyProgramMember.ProgramId","TransactionJournal.LoyaltyProgramMember.Contact.Birthdate","TransactionJournalId","TransactionJournal.LoyaltyProgramMember.LastActivityDate","ActivityDate","TransactionJournal.LoyaltyProgramMember.Account.Name","TransactionJournal.LoyaltyProgramMember.MemberTenureBucket","User.UniqueUserName","ChangeReasonType","IncludeInManualActions","TransactionJournal.JournalType.Name","TransactionJournal.LoyaltyProgramPartner.Partner.Name","CreatedDate","TransactionJournal.LoyaltyProgramPartner.PartnerType","TransactionJournal.LoyaltyProgramMember.MemberCountry","TransactionJournal.User.UniqueUserName","TransactionJournal.UsageType","TransactionType","TransactionJournal.Establishment","TransactionJournal.QuantityUnitOfMeasureId","LoyaltyProgramCurrencyId","TransactionJournal.LoyaltyProgramMember.MembershipEndDate","TransactionJournal.Product.Family","TransactionJournal.RelatedJournalId","TransactionJournal.Product.ProductCode","TransactionJournal.LoyaltyProgramMember.EnrollmentChannel","LastProcessedDate","LoyaltyProgramMemberId","LoyaltyTierMember.LoyaltyTier.Name","TransactionJournal.Brand","LoyaltyProgramCurrency.NQP_Currency","TransactionJournal.LoyaltyProgramMember.Referrer.Contact.MobilePhone","TransactionType_w_GroupMember","TransactionJournal.TransactionLocation","LastModifiedById","TransactionJournal.ActivityDate","TransactionJournal.LoyaltyProgramMember.LeadOrContactId","TransactionJournal.Quantity","PointsTemp","Points_Amount","TransactionJournal.TransactionAmount","LoyaltyProgramCurrency.CostperUnit","Total_Accrued_Points_Amount","Total_Accrued_Points","Points"
"Processed","2021-09-27T05:17:39.000Z","2021-09-27T05:17:39.000Z","divya@232loyaltyed2.com",,"Q4Data59 Trail59",,"false","EA Rev","Active",,,"Q4Data59 Trail59","NY",,"Individual","05wB0000002YyqHIAS","IndivAiK_411",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,,,"New York",,"NonQualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2020-06-20","NTO Insider",,,"2021-09-27T05:17:39.000Z",,,"Lifetime","0lMB0000000RIKxMAO",,"Credit","Q4Data59 Trail59","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB000000296slMAA",,"2021-11-01",,"6.1-2 years","Divya Admin (divya@232loyaltyed2.com)",,"True","Redemption Reversal",,"2021-09-27T05:17:39.000Z",,"USA","Divya Admin (divya@232loyaltyed2.com)","Loyalty","RedemptionReversal",,,"0lcB0000000PBAjIAO",,,"0lVB0000001irs9MAA",,"Social","2021-11-04","0lMB0000000RIKxMAO","Premium",,"Points",,"RedemptionReversal",,"005B0000006txQYIAY","2021-11-01","003B000000IXi31IAD",,862,8.62,,0.01,0,,862
"Processed","2021-09-27T05:17:39.000Z","2021-09-27T05:17:39.000Z","divya@232loyaltyed2.com","Transaction Amount","Q4Data59 Trail59",,"false","EA Rev","Active",,,"Q4Data59 Trail59","NY",,"Individual","05wB0000002YyqIIAS","IndivAiK_411",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,,,"New York",,"Qualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2020-06-20","NTO Insider",,,"2021-09-27T05:17:39.000Z",,,"Lifetime","0lMB0000000RIKxMAO",,"Credit","Q4Data59 Trail59","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB000000296slMAA",,"2021-11-01",,"6.1-2 years","Divya Admin (divya@232loyaltyed2.com)",,"True","Redemption Reversal",,"2021-09-27T05:17:39.000Z",,"USA","Divya Admin (divya@232loyaltyed2.com)","Loyalty","RedemptionReversal",,,"0lcB0000000PBAoIAO",,,"0lVB0000001irs9MAA",,"Social","2021-11-04","0lMB0000000RILYMA4","Premium",,,,"RedemptionReversal",,"005B0000006txQYIAY","2021-11-01","003B000000IXi31IAD",,410,0,,,0,,410
"Processed","2021-09-27T05:17:39.000Z","2021-09-27T05:17:39.000Z","divya@232loyaltyed2.com","Transaction Amount","Q4Data59 Trail59",,"false","EA Rev","Active",,,"Q4Data59 Trail59","NY",,"Individual","05wB0000002YyqJIAS","IndivAiK_411",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,,,"New York",,"Qualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2020-06-20","NTO Insider",,,"2021-09-27T05:17:39.000Z",,,"Lifetime","0lMB0000000RIKxMAO",,"Credit","Q4Data59 Trail59","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB000000296slMAA",,"2021-11-01",,"6.1-2 years","Divya Admin (divya@232loyaltyed2.com)",,"True","Redemption Reversal",,"2021-09-27T05:17:39.000Z",,"USA","Divya Admin (divya@232loyaltyed2.com)","Loyalty","RedemptionReversal",,,"0lcB0000000PBAoIAO",,,"0lVB0000001irs9MAA",,"Social","2021-11-04","0lMB0000000RIKxMAO","Premium",,,,"RedemptionReversal",,"005B0000006txQYIAY","2021-11-01","003B000000IXi31IAD",,836,0,,,0,,836
"Processed","2021-09-27T05:17:39.000Z","2021-09-27T05:17:39.000Z","divya@232loyaltyed2.com","Transaction Amount","Q4Data59 Trail59",,"false","EA Rev","Active",,,"Q4Data59 Trail59","NY",,"Individual","05wB0000002YyqKIAS","IndivAiK_411",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,,,"New York",,"Qualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2020-06-20","NTO Insider",,,"2021-09-27T05:17:39.000Z",,,"Lifetime","0lMB0000000RIKxMAO",,"Credit","Q4Data59 Trail59","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB000000296slMAA",,"2021-11-01",,"6.1-2 years","Divya Admin (divya@232loyaltyed2.com)",,"True","Redemption Reversal",,"2021-09-27T05:17:39.000Z",,"USA","Divya Admin (divya@232loyaltyed2.com)","Loyalty","RedemptionReversal",,,"0lcB0000000PBAoIAO",,,"0lVB0000001irs9MAA",,"Social","2021-11-04","0lMB0000000RIHwMAO","Premium",,,,"RedemptionReversal",,"005B0000006txQYIAY","2021-11-01","003B000000IXi31IAD",,362,0,,,0,,362
"Processed","2021-09-27T05:17:39.000Z","2021-09-27T05:17:39.000Z","divya@232loyaltyed2.com","Transaction Amount","Q4Data59 Trail59",,"false","EA Rev","Active",,,"Q4Data59 Trail59","NY",,"Individual","05wB0000002YyqLIAS","IndivAiK_411",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,,,"New York",,"Qualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2020-06-20","NTO Insider",,,"2021-09-27T05:17:39.000Z",,,"Lifetime","0lMB0000000RIKxMAO",,"Credit","Q4Data59 Trail59","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB000000296slMAA",,"2021-11-01",,"6.1-2 years","Divya Admin (divya@232loyaltyed2.com)",,"True","Redemption Reversal",,"2021-09-27T05:17:39.000Z",,"USA","Divya Admin (divya@232loyaltyed2.com)","Loyalty","RedemptionReversal",,,"0lcB0000000PBAoIAO",,,"0lVB0000001irs9MAA",,"Social","2021-11-04","0lMB0000000RIKxMAO","Premium",,,,"RedemptionReversal",,"005B0000006txQYIAY","2021-11-01","003B000000IXi31IAD",,928,0,,,0,,928
"Processed","2021-09-27T05:18:20.000Z","2021-09-27T05:18:20.000Z","divya@232loyaltyed2.com",,"Q4Data56 Trail56",,"false","EA Rev","Active",,,"Q4Data56 Trail56","Ontario",,"Individual","05wB0000002YyqMIAS","IndivAiK_408",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,,,"Toronto",,"NonQualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2020-03-30","NTO Insider",,,"2021-09-27T05:18:20.000Z",,,"Lifetime","0lMB0000000RIKuMAO",,"Credit","Q4Data56 Trail56","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB000000296sqMAA",,"2021-11-01",,"6.1-2 years","Divya Admin (divya@232loyaltyed2.com)",,"True","Redemption Reversal",,"2021-09-27T05:18:20.000Z",,"Canada","Divya Admin (divya@232loyaltyed2.com)","Loyalty","RedemptionReversal",,,"0lcB0000000PBAjIAO",,,"0lVB0000001irs6MAA",,"Web","2021-11-04","0lMB0000000RIKuMAO","Premium",,"Points",,"RedemptionReversal",,"005B0000006txQYIAY","2021-11-01","003B000000IXi2yIAD",,1114,11.14,,0.01,0,,1114
"Processed","2021-09-27T05:18:20.000Z","2021-09-27T05:18:20.000Z","divya@232loyaltyed2.com",,"Q4Data56 Trail56",,"false","EA Rev","Active",,,"Q4Data56 Trail56","Ontario",,"Individual","05wB0000002YyqNIAS","IndivAiK_408",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,,,"Toronto",,"NonQualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2020-03-30","NTO Insider",,,"2021-09-27T05:18:20.000Z",,,"Lifetime","0lMB0000000RIKuMAO",,"Credit","Q4Data56 Trail56","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB000000296sqMAA",,"2021-11-01",,"6.1-2 years","Divya Admin (divya@232loyaltyed2.com)",,"True","Redemption Reversal",,"2021-09-27T05:18:20.000Z",,"Canada","Divya Admin (divya@232loyaltyed2.com)","Loyalty","RedemptionReversal",,,"0lcB0000000PBAjIAO",,,"0lVB0000001irs6MAA",,"Web","2021-11-04","0lMB0000000RIKuMAO","Premium",,"Points",,"RedemptionReversal",,"005B0000006txQYIAY","2021-11-01","003B000000IXi2yIAD",,1017,10.17,,0.01,0,,1017
"Processed","2021-09-27T05:18:20.000Z","2021-09-27T05:18:20.000Z","divya@232loyaltyed2.com","Number of Transactions","Q4Data56 Trail56",,"false","EA Rev","Active",,,"Q4Data56 Trail56","Ontario",,"Individual","05wB0000002YyqOIAS","IndivAiK_408",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,,,"Toronto",,"Qualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2020-03-30","NTO Insider",,,"2021-09-27T05:18:20.000Z",,,"Lifetime","0lMB0000000RIKuMAO",,"Credit","Q4Data56 Trail56","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB000000296sqMAA",,"2021-11-01",,"6.1-2 years","Divya Admin (divya@232loyaltyed2.com)",,"True","Redemption Reversal",,"2021-09-27T05:18:20.000Z",,"Canada","Divya Admin (divya@232loyaltyed2.com)","Loyalty","RedemptionReversal",,,"0lcB0000000PBAeIAO",,,"0lVB0000001irs6MAA",,"Web","2021-11-04","0lMB0000000RILTMA4","Premium",,,,"RedemptionReversal",,"005B0000006txQYIAY","2021-11-01","003B000000IXi2yIAD",,1060,0,,,0,,1060
"Processed","2021-09-27T05:18:20.000Z","2021-09-27T05:18:20.000Z","divya@232loyaltyed2.com","Number of Transactions","Q4Data56 Trail56",,"false","EA Rev","Active",,,"Q4Data56 Trail56","Ontario",,"Individual","05wB0000002YyqPIAS","IndivAiK_408",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,,,"Toronto",,"Qualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2020-03-30","NTO Insider",,,"2021-09-27T05:18:20.000Z",,,"Lifetime","0lMB0000000RIKuMAO",,"Credit","Q4Data56 Trail56","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB000000296sqMAA",,"2021-11-01",,"6.1-2 years","Divya Admin (divya@232loyaltyed2.com)",,"True","Redemption Reversal",,"2021-09-27T05:18:20.000Z",,"Canada","Divya Admin (divya@232loyaltyed2.com)","Loyalty","RedemptionReversal",,,"0lcB0000000PBAeIAO",,,"0lVB0000001irs6MAA",,"Web","2021-11-04","0lMB0000000RIKuMAO","Premium",,,,"RedemptionReversal",,"005B0000006txQYIAY","2021-11-01","003B000000IXi2yIAD",,614,0,,,0,,614
"Processed","2021-09-27T05:18:20.000Z","2021-09-27T05:18:20.000Z","divya@232loyaltyed2.com","Number of Transactions","Q4Data56 Trail56",,"false","EA Rev","Active",,,"Q4Data56 Trail56","Ontario",,"Individual","05wB0000002YyqQIAS","IndivAiK_408",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,,,"Toronto",,"Qualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2020-03-30","NTO Insider",,,"2021-09-27T05:18:20.000Z",,,"Lifetime","0lMB0000000RIKuMAO",,"Credit","Q4Data56 Trail56","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB000000296sqMAA",,"2021-11-01",,"6.1-2 years","Divya Admin (divya@232loyaltyed2.com)",,"True","Redemption Reversal",,"2021-09-27T05:18:20.000Z",,"Canada","Divya Admin (divya@232loyaltyed2.com)","Loyalty","RedemptionReversal",,,"0lcB0000000PBAeIAO",,,"0lVB0000001irs6MAA",,"Web","2021-11-04","0lMB0000000RII0MAO","Premium",,,,"RedemptionReversal",,"005B0000006txQYIAY","2021-11-01","003B000000IXi2yIAD",,517,0,,,0,,517
"Processed","2021-09-27T05:18:20.000Z","2021-09-27T05:18:20.000Z","divya@232loyaltyed2.com","Number of Transactions","Q4Data56 Trail56",,"false","EA Rev","Active",,,"Q4Data56 Trail56","Ontario",,"Individual","05wB0000002YyqRIAS","IndivAiK_408",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,,,"Toronto",,"Qualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2020-03-30","NTO Insider",,,"2021-09-27T05:18:20.000Z",,,"Lifetime","0lMB0000000RIKuMAO",,"Credit","Q4Data56 Trail56","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB000000296sqMAA",,"2021-11-01",,"6.1-2 years","Divya Admin (divya@232loyaltyed2.com)",,"True","Redemption Reversal",,"2021-09-27T05:18:20.000Z",,"Canada","Divya Admin (divya@232loyaltyed2.com)","Loyalty","RedemptionReversal",,,"0lcB0000000PBAeIAO",,,"0lVB0000001irs6MAA",,"Web","2021-11-04","0lMB0000000RIKuMAO","Premium",,,,"RedemptionReversal",,"005B0000006txQYIAY","2021-11-01","003B000000IXi2yIAD",,622,0,,,0,,622
"Processed","2021-09-27T05:24:23.000Z","2021-09-27T05:24:23.000Z","divya@232loyaltyed2.com",,"Perf185 Trail185",,"false","EA Rev","Active",,,"Perf185 Trail185","NY",,"Individual","05wB0000002YyqXIAS","IndivAiK_154",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,,,"New York",,"NonQualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2020-08-17","NTO Insider",,,"2021-09-27T05:24:23.000Z",,,"Lifetime","0lMB0000000RIEeMAO","2021-09-27","Credit","Perf185 Trail185","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB000000296t5MAA",,"2021-11-01",,"6.1-2 years","Divya Admin (divya@232loyaltyed2.com)",,"True","Redemption Reversal",,"2021-09-27T05:24:23.000Z",,"USA","Divya Admin (divya@232loyaltyed2.com)","Loyalty","RedemptionReversal",,,"0lcB0000000PBAjIAO",,,"0lVB000000296t0MAA",,"CallCenter","2021-11-04","0lMB0000000RIEeMAO","Premium",,"Points",,"RedemptionReversal",,"005B0000006txQYIAY","2021-11-01","003B000000IXhuTIAT",,10,0.1,,0.01,0,,10
"Processed","2021-09-27T05:25:50.000Z","2021-09-27T05:25:50.000Z","divya@232loyaltyed2.com",,"Perf109 Trail109",,"false","EA Rev","Active",,,"Perf109 Trail109","Ontario",,"Individual","05wB0000002YyqhIAC","IndivAiK_247",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,,,"Toronto",,"NonQualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2021-03-04","NTO Insider",,,"2021-09-27T05:25:50.000Z",,,"Lifetime","0lMB0000000RIIIMA4","2021-09-27","Credit","Perf109 Trail109","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB000000296tFMAQ",,"2021-11-01",,"4.6-9 months","Divya Admin (divya@232loyaltyed2.com)",,"True","Redemption Reversal",,"2021-09-27T05:25:50.000Z",,"Canada","Divya Admin (divya@232loyaltyed2.com)","Loyalty","RedemptionReversal",,,"0lcB0000000PBAjIAO",,,"0lVB000000296tAMAQ",,"CallCenter","2021-11-04","0lMB0000000RIIIMA4","Premium",,"Points",,"RedemptionReversal",,"005B0000006txQYIAY","2021-11-01","003B000000IXhvLIAT",,10,0.1,,0.01,0,,10
"Processed","2021-09-27T05:27:59.000Z","2021-09-27T05:27:59.000Z","divya@232loyaltyed2.com",,"Q4Data196 Trail196",,"false","EA Rev","Active",,,"Q4Data196 Trail196","CA",,"Individual","05wB0000002YyqrIAC","IndivAiK_454",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,,,"San Francisco",,"NonQualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2020-07-04","NTO Insider",,,"2021-09-27T05:27:59.000Z",,,"Lifetime","0lMB0000000RILeMAO","2021-09-27","Credit","Q4Data196 Trail196","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB000000296tUMAQ",,"2021-11-01",,"6.1-2 years","Divya Admin (divya@232loyaltyed2.com)",,"True","Redemption Reversal",,"2021-09-27T05:27:59.000Z",,"USA","Divya Admin (divya@232loyaltyed2.com)","Loyalty","RedemptionReversal",,,"0lcB0000000PBAjIAO",,,"0lVB000000296tPMAQ",,"Email","2021-11-04","0lMB0000000RILeMAO","Premium",,"Points",,"RedemptionReversal",,"005B0000006txQYIAY","2021-11-01","003B000000IXi3xIAD",,10,0.1,,0.01,0,,10
"Processed","2021-09-27T05:28:52.000Z","2021-09-27T05:28:52.000Z","divya@232loyaltyed2.com",,"Data16 User16",,"false","EA Rev","Active",,,"Data16 User16","NJ",,"Individual","05wB0000002YyqwIAC","IndivAiK_428",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,,,"New Jersey",,"NonQualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2020-01-21","NTO Insider",,,"2021-09-27T05:28:52.000Z",,,"Lifetime","0lMB0000000RILEMA4",,"Credit","Data16 User16","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB000000296tZMAQ",,"2021-11-01",,"6.1-2 years","Divya Admin (divya@232loyaltyed2.com)",,"True","Redemption Reversal",,"2021-09-27T05:28:52.000Z",,"USA","Divya Admin (divya@232loyaltyed2.com)","Loyalty","RedemptionReversal",,,"0lcB0000000PBAjIAO",,,"0lVB0000001irsKMAQ",,"Social","2021-11-04","0lMB0000000RILEMA4","Elite",,"Points",,"RedemptionReversal",,"005B0000006txQYIAY","2021-11-01","003B000000IXi05IAD",,1394,13.94,,0.01,0,,1394
"Processed","2021-09-27T05:28:52.000Z","2021-09-27T05:28:52.000Z","divya@232loyaltyed2.com",,"Data16 User16",,"false","EA Rev","Active",,,"Data16 User16","NJ",,"Individual","05wB0000002YyqxIAC","IndivAiK_428",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,,,"New Jersey",,"NonQualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2020-01-21","NTO Insider",,,"2021-09-27T05:28:52.000Z",,,"Lifetime","0lMB0000000RILEMA4",,"Credit","Data16 User16","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB000000296tZMAQ",,"2021-11-01",,"6.1-2 years","Divya Admin (divya@232loyaltyed2.com)",,"True","Redemption Reversal",,"2021-09-27T05:28:52.000Z",,"USA","Divya Admin (divya@232loyaltyed2.com)","Loyalty","RedemptionReversal",,,"0lcB0000000PBAjIAO",,,"0lVB0000001irsKMAQ",,"Social","2021-11-04","0lMB0000000RILEMA4","Elite",,"Points",,"RedemptionReversal",,"005B0000006txQYIAY","2021-11-01","003B000000IXi05IAD",,1270,12.7,,0.01,0,,1270
"Processed","2021-09-27T05:28:52.000Z","2021-09-27T05:28:52.000Z","divya@232loyaltyed2.com","Transaction Amount","Data16 User16",,"false","EA Rev","Active",,,"Data16 User16","NJ",,"Individual","05wB0000002YyqyIAC","IndivAiK_428",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,,,"New Jersey",,"Qualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2020-01-21","NTO Insider",,,"2021-09-27T05:28:52.000Z",,,"Lifetime","0lMB0000000RILEMA4",,"Credit","Data16 User16","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB000000296tZMAQ",,"2021-11-01",,"6.1-2 years","Divya Admin (divya@232loyaltyed2.com)",,"True","Redemption Reversal",,"2021-09-27T05:28:52.000Z",,"USA","Divya Admin (divya@232loyaltyed2.com)","Loyalty","RedemptionReversal",,,"0lcB0000000PBAoIAO",,,"0lVB0000001irsKMAQ",,"Social","2021-11-04","0lMB0000000RII0MAO","Premium",,,,"RedemptionReversal",,"005B0000006txQYIAY","2021-11-01","003B000000IXi05IAD",,1014,0,,,0,,1014
"Processed","2021-09-27T05:28:52.000Z","2021-09-27T05:28:52.000Z","divya@232loyaltyed2.com","Transaction Amount","Data16 User16",,"false","EA Rev","Active",,,"Data16 User16","NJ",,"Individual","05wB0000002YyqzIAC","IndivAiK_428",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,,,"New Jersey",,"Qualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2020-01-21","NTO Insider",,,"2021-09-27T05:28:52.000Z",,,"Lifetime","0lMB0000000RILEMA4",,"Credit","Data16 User16","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB000000296tZMAQ",,"2021-11-01",,"6.1-2 years","Divya Admin (divya@232loyaltyed2.com)",,"True","Redemption Reversal",,"2021-09-27T05:28:52.000Z",,"USA","Divya Admin (divya@232loyaltyed2.com)","Loyalty","RedemptionReversal",,,"0lcB0000000PBAoIAO",,,"0lVB0000001irsKMAQ",,"Social","2021-11-04","0lMB0000000RILEMA4","Elite",,,,"RedemptionReversal",,"005B0000006txQYIAY","2021-11-01","003B000000IXi05IAD",,770,0,,,0,,770
"Processed","2021-09-27T05:28:52.000Z","2021-09-27T05:28:52.000Z","divya@232loyaltyed2.com","Transaction Amount","Data16 User16",,"false","EA Rev","Active",,,"Data16 User16","NJ",,"Individual","05wB0000002Yyr0IAC","IndivAiK_428",,,"https://232loyaltyed2--c.documentforce.com/profilephoto/005/T",,,,,,"New Jersey",,"Qualifying","https://232loyaltyed2--c.documentforce.com/profilephoto/005/T","https://232loyaltyed2--c.documentforce.com/profilephoto/005/F",,,,"2020-01-21","NTO Insider",,,"2021-09-27T05:28:52.000Z",,,"Lifetime","0lMB0000000RILEMA4",,"Credit","Data16 User16","No",,"NA","005B0000006txQYIAY",,,,"0lpB0000000PBdwIAG",,"0lVB000000296tZMAQ",,"2021-11-01",,"6.1-2 years","Divya Admin (divya@232loyaltyed2.com)",,"True","Redemption Reversal",,"2021-09-27T05:28:52.000Z",,"USA","Divya Admin (divya@232loyaltyed2.com)","Loyalty","RedemptionReversal",,,"0lcB0000000PBAoIAO",,,"0lVB0000001irsKMAQ",,"Social","2021-11-04","0lMB0000000RIM7MAO","Premium",,,,"RedemptionReversal",,"005B0000006txQYIAY","2021-11-01","003B000000IXi05IAD",,894,0,,,0,,894
