"Small_URL","Owner","Product","Region","Package","Date","Percent_Target","Year","Profit","Revenue","Cost","Pipeline"
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOr8/F","Janet Jones","aeox","Baden-Wurttemberg","Package D","10/09/2016",62,102016,79775,390533,310517,38343
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqQ/F","Anne Frost","apiera","Schleswig-Holstein","Package E","01/09/2017",92,12017,91037,481612,344858,84150
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqH/F","Wes Hardin","aeox","Schleswig-Holstein","Package B","03/01/2016",53,32016,87950,250850,143602,71453
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqQ/F","Anne Frost","neutratronic","Saxony","Package A","10/17/2017",85,102017,14038,754968,478273,65311
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqQ/F","Anne Frost","aeox","Rhineland","Package C","01/02/2016",74,12016,91714,109862,63313,21338
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqP/F","Andy Peterson","rezota","Saxony","Package D","05/14/2016",15,52016,77307,326766,251169,45373
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqQ/F","Anne Frost","aeox","Baden-Wurttemberg","Package B","02/22/2016",76,22016,82434,178464,129511,62317
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqb/F","John Smith","aeox","Schleswig-Holstein","Package E","03/18/2016",80,32016,87396,234666,176525,49860
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqP/F","Andy Peterson","neutratronic","Saxony","Package C","08/22/2016",-13,82016,92979,229608,122733,70554
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqH/F","Wes Hardin","aeox","Schleswig-Holstein","Package D","12/21/2017",50,122017,4236,883978,583753,55416
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqP/F","Andy Peterson","adoriva","Saxony","Package B","02/08/2017",19,22017,93325,329873,192792,53713
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqQ/F","Anne Frost","rezota","Rhineland","Package D","05/09/2017",86,52017,65783,427246,268950,38250
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqQ/F","Anne Frost","adoriva","Rhineland","Package D","06/04/2016",76,62016,81726,282456,152659,36911
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqP/F","Andy Peterson","apiera","Rhineland","Package D","12/25/2017",7,122017,17700,871850,490336,72090
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqb/F","John Smith","vucoo","Rhineland","Package A","07/29/2016",79,72016,95201,403172,260445,64188
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqH/F","Wes Hardin","aeox","Schleswig-Holstein","Package B","11/29/2017",46,112017,8867,968590,556309,78314
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqb/F","John Smith","vucoo","Saxony","Package D","12/08/2017",87,122017,5003,883094,489730,34033
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqb/F","John Smith","apiera","Bavaria","Package A","12/19/2016",91,122016,96791,267340,144495,81413
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqH/F","Wes Hardin","aeox","Bavaria","Package E","12/25/2016",67,122016,105756,255396,195707,61834
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqH/F","Wes Hardin","aeox","Baden-Wurttemberg","Package B","11/23/2017",75,112017,12269,998250,615167,99678
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000PP2d/F","Warren Wilson","vucoo","Bremen","Package E","02/08/2017",38,22017,84027,302678,197649,92814
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqQ/F","Anne Frost","rezota","Bavaria","Package E","11/20/2017",82,112017,15126,1029081,803504,63799
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000PP2i/F","Christopher Dillon","aeox","Rhineland","Package D","01/02/2016",70,12016,97159,98739,66602,65938
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqb/F","John Smith","aeox","Saxony","Package D","04/07/2017",102,42017,73745,442582,312224,105468
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqQ/F","Anne Frost","vucoo","Rhineland","Package B","07/04/2017",70,72017,75020,500974,338933,56838
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqQ/F","Anne Frost","apiera","Rhineland","Package E","05/20/2016",86,52016,79250,331855,193390,46248
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOr0/F","Alan Reed","rezota","Rhineland","Package A","03/16/2016",21,32016,85889,241816,140389,64270
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOpV/F","Vanessa Central","aeox","Baden-Wurttemberg","Package B","09/26/2016",70,92016,100769,254075,174241,70723
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOr8/F","Janet Jones","aeox","Saxony","Package E","01/29/2017",48,12017,100348,384175,213001,59793
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOr8/F","Janet Jones","rezota","Saxony","Package B","03/22/2016",52,32016,89687,244884,194534,61080
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqQ/F","Anne Frost","adoriva","Rhineland","Package A","10/03/2017",77,102017,11970,753037,512210,80081
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqQ/F","Anne Frost","adoriva","Schleswig-Holstein","Package E","12/26/2016",90,122016,101164,275640,154784,75260
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOr0/F","Alan Reed","vucoo","Saxony","Package A","09/13/2017",21,92017,11388,649825,328630,62987
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqQ/F","Anne Frost","aeox","Baden-Wurttemberg","Package C","01/01/2016",98,12016,78628,98515,77802,47519
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqH/F","Wes Hardin","aeox","Bavaria","Package A","06/02/2017",75,62017,65254,342813,251383,58681
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqP/F","Andy Peterson","rezota","Baden-Wurttemberg","Package A","10/03/2016",17,102016,86725,405624,225259,100313
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000PP2d/F","Warren Wilson","adoriva","Schleswig-Holstein","Package C","12/24/2017",20,122017,7085,897909,576453,28879
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqb/F","John Smith","adoriva","Bremen","Package C","02/01/2016",80,22016,96282,167442,98092,29294
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqP/F","Andy Peterson","rezota","Bavaria","Package D","04/24/2017",9,42017,73679,417524,232355,58722
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqH/F","Wes Hardin","apiera","Baden-Wurttemberg","Package D","02/09/2016",83,22016,93176,174719,129971,55161
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqP/F","Andy Peterson","vucoo","Baden-Wurttemberg","Package C","09/25/2017",15,92017,13506,656862,405978,27971
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqb/F","John Smith","apiera","Rhineland","Package E","09/24/2017",91,92017,17149,641363,409832,39925
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqQ/F","Anne Frost","apiera","Baden-Wurttemberg","Package B","04/15/2016",88,42016,75966,192439,130838,46124
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqQ/F","Anne Frost","apiera","Bremen","Package D","02/02/2017",75,22017,87832,297043,227866,54903
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqQ/F","Anne Frost","adoriva","Bavaria","Package C","01/05/2016",80,12016,91259,97797,69088,75470
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqQ/F","Anne Frost","aeox","Saxony","Package B","10/26/2017",100,102017,15230,761752,578469,93988
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOr8/F","Janet Jones","neutratronic","Bavaria","Package A","05/18/2016",58,52016,77536,328962,209486,33701
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqQ/F","Anne Frost","rezota","Baden-Wurttemberg","Package C","09/20/2017",73,92017,18634,653576,424364,62060
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqQ/F","Anne Frost","apiera","Bavaria","Package B","10/23/2017",101,102017,22896,764693,481379,84501
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOr8/F","Janet Jones","vucoo","Bremen","Package C","11/24/2017",55,112017,11315,958941,546690,63487
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqQ/F","Anne Frost","vucoo","Bremen","Package E","02/27/2017",96,22017,83390,299032,236286,37182
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqb/F","John Smith","neutratronic","Baden-Wurttemberg","Package C","02/10/2016",52,22016,92858,178355,93982,78623
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqP/F","Andy Peterson","neutratronic","Bavaria","Package C","01/15/2016",1,12016,85450,108908,74832,75002
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOr0/F","Alan Reed","aeox","Bavaria","Package C","07/27/2016",27,72016,94570,365189,277347,70277
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqP/F","Andy Peterson","vucoo","Rhineland","Package C","09/21/2016",17,92016,95685,229022,114575,61779
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqP/F","Andy Peterson","apiera","Baden-Wurttemberg","Package A","09/12/2016",-2,92016,105519,199229,140337,85162
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqb/F","John Smith","vucoo","Baden-Wurttemberg","Package C","04/18/2016",82,42016,70925,194426,138831,70132
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOpV/F","Vanessa Central","adoriva","Rhineland","Package B","04/30/2016",75,42016,64323,203492,146148,75351
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqb/F","John Smith","vucoo","Rhineland","Package B","04/02/2017",69,42017,81569,437215,228602,101747
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqQ/F","Anne Frost","neutratronic","Baden-Wurttemberg","Package B","06/02/2017",108,62017,67867,312575,209357,73486
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000PP2i/F","Christopher Dillon","vucoo","Baden-Wurttemberg","Package D","12/22/2016",68,122016,101339,291916,218608,68223
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOpV/F","Vanessa Central","adoriva","Bremen","Package E","05/12/2017",106,52017,70405,454674,338185,48828
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqb/F","John Smith","vucoo","Baden-Wurttemberg","Package E","12/15/2017",93,122017,9854,886532,481881,59023
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqQ/F","Anne Frost","apiera","Rhineland","Package D","05/04/2017",95,52017,72995,455972,329623,81320
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqP/F","Andy Peterson","vucoo","Schleswig-Holstein","Package B","06/01/2016",6,62016,93411,277362,182566,44405
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqQ/F","Anne Frost","apiera","Baden-Wurttemberg","Package C","05/15/2017",94,52017,71558,468257,357252,25820
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqH/F","Wes Hardin","apiera","Bavaria","Package C","08/17/2016",50,82016,93020,292118,182773,53285
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOr8/F","Janet Jones","vucoo","Saxony","Package C","01/06/2017",63,12017,94586,459974,243887,85342
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000PP2d/F","Warren Wilson","vucoo","Baden-Wurttemberg","Package A","09/26/2017",26,92017,16630,653305,509949,88373
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqH/F","Wes Hardin","vucoo","Saxony","Package B","08/20/2017",38,82017,64810,394261,303287,46576
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqb/F","John Smith","apiera","Baden-Wurttemberg","Package B","07/31/2016",84,72016,95011,365334,217603,36461
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqH/F","Wes Hardin","adoriva","Baden-Wurttemberg","Package D","04/27/2017",59,42017,75317,409731,316137,82076
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqP/F","Andy Peterson","vucoo","Baden-Wurttemberg","Package E","10/13/2017",9,102017,7870,804176,491445,111464
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOr8/F","Janet Jones","adoriva","Rhineland","Package B","06/07/2017",59,62017,72353,284185,204197,71966
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOr8/F","Janet Jones","apiera","Baden-Wurttemberg","Package B","10/13/2017",64,102017,12737,791082,630286,36495
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOpV/F","Vanessa Central","apiera","Baden-Wurttemberg","Package A","06/29/2016",86,62016,81586,294365,213763,61362
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOr0/F","Alan Reed","adoriva","Saxony","Package B","12/06/2016",17,122016,101506,297579,164687,77592
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqP/F","Andy Peterson","rezota","Schleswig-Holstein","Package C","11/30/2016",11,112016,86884,272230,158474,87421
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqP/F","Andy Peterson","apiera","Rhineland","Package D","07/16/2016",20,72016,89740,371925,256430,42436
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqQ/F","Anne Frost","neutratronic","Bremen","Package A","02/23/2016",83,22016,90384,162458,102699,77439
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqQ/F","Anne Frost","aeox","Baden-Wurttemberg","Package D","07/30/2017",96,72017,73114,475208,371661,85968
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqQ/F","Anne Frost","adoriva","Schleswig-Holstein","Package B","03/21/2016",80,32016,86781,244613,171991,71046
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqP/F","Andy Peterson","apiera","Saxony","Package C","01/21/2016",-7,12016,88581,107815,72395,56373
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqb/F","John Smith","vucoo","Saxony","Package B","01/09/2017",80,12017,99657,441807,329648,-1118
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqb/F","John Smith","rezota","Bavaria","Package B","01/31/2017",63,12017,92116,408326,219273,88751
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqH/F","Wes Hardin","rezota","Baden-Wurttemberg","Package B","02/19/2016",64,22016,91819,170128,103015,32447
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqP/F","Andy Peterson","vucoo","Baden-Wurttemberg","Package C","10/13/2016",5,102016,86934,386905,284520,77647
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000PP2i/F","Christopher Dillon","neutratronic","Baden-Wurttemberg","Package B","02/19/2016",102,22016,88188,169192,128308,78061
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqQ/F","Anne Frost","aeox","Schleswig-Holstein","Package A","06/15/2017",79,62017,74384,297934,217959,85454
"https://analytics-wow-demo--c.na50.content.force.com/profilephoto/7296A000000uOqP/F","Andy Peterson","aeox","Bremen","Package E","07/01/2017",5,72017,72088,488811,315241,88889
